cdn1_allcolo.ns4299 S3FIFO-0.3000-1.9000 cache size       12, 1372589 req, miss ratio 0.0779, byte miss ratio 0.0779
cdn1_allcolo.ns4299 S3FIFO-0.3000-1.9000 cache size       36, 1372589 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_allcolo.ns4299 S3FIFO-0.3000-1.9000 cache size      121, 1372589 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns4299 S3FIFO-0.3000-1.9000 cache size      365, 1372589 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns4299 S3FIFO-0.3000-1.9000 cache size     1219, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.3000-1.9000 cache size     2439, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.3000-1.9000 cache size     4878, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.3000-1.9000 cache size     9757, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.7000-0.9000 cache size       12, 1372589 req, miss ratio 0.0925, byte miss ratio 0.0925
cdn1_allcolo.ns4299 S3FIFO-0.7000-0.9000 cache size       36, 1372589 req, miss ratio 0.0204, byte miss ratio 0.0204
cdn1_allcolo.ns4299 S3FIFO-0.7000-0.9000 cache size      121, 1372589 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns4299 S3FIFO-0.7000-0.9000 cache size      365, 1372589 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns4299 S3FIFO-0.7000-0.9000 cache size     1219, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.7000-0.9000 cache size     2439, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.7000-0.9000 cache size     4878, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.7000-0.9000 cache size     9757, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.9000-1.9000 cache size       12, 1372589 req, miss ratio 0.0974, byte miss ratio 0.0974
cdn1_allcolo.ns4299 S3FIFO-0.9000-1.9000 cache size       36, 1372589 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns4299 S3FIFO-0.9000-1.9000 cache size      121, 1372589 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_allcolo.ns4299 S3FIFO-0.9000-1.9000 cache size      365, 1372589 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_allcolo.ns4299 S3FIFO-0.9000-1.9000 cache size     1219, 1372589 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns4299 S3FIFO-0.9000-1.9000 cache size     2439, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.9000-1.9000 cache size     4878, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.9000-1.9000 cache size     9757, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.7000-1.9000 cache size       12, 1372589 req, miss ratio 0.0921, byte miss ratio 0.0921
cdn1_allcolo.ns4299 S3FIFO-0.7000-1.9000 cache size       36, 1372589 req, miss ratio 0.0204, byte miss ratio 0.0204
cdn1_allcolo.ns4299 S3FIFO-0.7000-1.9000 cache size      121, 1372589 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns4299 S3FIFO-0.7000-1.9000 cache size      365, 1372589 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns4299 S3FIFO-0.7000-1.9000 cache size     1219, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.7000-1.9000 cache size     2439, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.7000-1.9000 cache size     4878, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.7000-1.9000 cache size     9757, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.1000-1.9000 cache size       12, 1372589 req, miss ratio 0.0715, byte miss ratio 0.0715
cdn1_allcolo.ns4299 S3FIFO-0.1000-1.9000 cache size       36, 1372589 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns4299 S3FIFO-0.1000-1.9000 cache size      121, 1372589 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns4299 S3FIFO-0.1000-1.9000 cache size      365, 1372589 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns4299 S3FIFO-0.1000-1.9000 cache size     1219, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.1000-1.9000 cache size     2439, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.1000-1.9000 cache size     4878, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.1000-1.9000 cache size     9757, 1372589 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns4299 S3FIFO-0.1000-0.9000 cache size       12, 1372589 req, miss ratio 0.0702, byte miss ratio 0.0702
