cdn1_allcolo.ns3895 S3FIFO-0.8500-0.9000 cache size       12, 2023899 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns3895 S3FIFO-0.8500-0.9000 cache size       25, 2023899 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3895 S3FIFO-0.8500-0.9000 cache size       51, 2023899 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns3895 S3FIFO-0.8500-0.9000 cache size      102, 2023899 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns3895 S3FIFO-0.4000-1.9000 cache size       12, 2023899 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns3895 S3FIFO-0.4000-1.9000 cache size       25, 2023899 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns3895 S3FIFO-0.4000-1.9000 cache size       51, 2023899 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns3895 S3FIFO-0.4000-1.9000 cache size      102, 2023899 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns3895 S3FIFO-0.9000-0.9000 cache size       12, 2023899 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns3895 S3FIFO-0.9000-0.9000 cache size       25, 2023899 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3895 S3FIFO-0.9000-0.9000 cache size       51, 2023899 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns3895 S3FIFO-0.9000-0.9000 cache size      102, 2023899 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns3895 S3FIFO-0.7000-1.9000 cache size       12, 2023899 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_allcolo.ns3895 S3FIFO-0.7000-1.9000 cache size       25, 2023899 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3895 S3FIFO-0.7000-1.9000 cache size       51, 2023899 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns3895 S3FIFO-0.7000-1.9000 cache size      102, 2023899 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns3895 S3FIFO-0.4500-1.9000 cache size       12, 2023899 req, miss ratio 0.0080, byte miss ratio 0.0080
