cdn1_colo28.ns729 S3FIFO-0.7000-0.9000 cache size       44, 2147753 req, miss ratio 0.2241, byte miss ratio 0.2241
cdn1_colo28.ns729 S3FIFO-0.7000-0.9000 cache size      132, 2147753 req, miss ratio 0.1001, byte miss ratio 0.1001
cdn1_colo28.ns729 S3FIFO-0.7000-0.9000 cache size      440, 2147753 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_colo28.ns729 S3FIFO-0.7000-0.9000 cache size     1320, 2147753 req, miss ratio 0.0483, byte miss ratio 0.0483
cdn1_colo28.ns729 S3FIFO-0.7000-0.9000 cache size     4403, 2147753 req, miss ratio 0.0398, byte miss ratio 0.0398
cdn1_colo28.ns729 S3FIFO-0.7000-0.9000 cache size     8806, 2147753 req, miss ratio 0.0294, byte miss ratio 0.0294
cdn1_colo28.ns729 S3FIFO-0.7000-0.9000 cache size    17612, 2147753 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_colo28.ns729 S3FIFO-0.7000-0.9000 cache size    35224, 2147753 req, miss ratio 0.0206, byte miss ratio 0.0206
cdn1_colo28.ns729 S3FIFO-0.6500-1.9000 cache size       44, 2147753 req, miss ratio 0.2144, byte miss ratio 0.2144
cdn1_colo28.ns729 S3FIFO-0.6500-1.9000 cache size      132, 2147753 req, miss ratio 0.0974, byte miss ratio 0.0974
cdn1_colo28.ns729 S3FIFO-0.6500-1.9000 cache size      440, 2147753 req, miss ratio 0.0626, byte miss ratio 0.0626
cdn1_colo28.ns729 S3FIFO-0.6500-1.9000 cache size     1320, 2147753 req, miss ratio 0.0478, byte miss ratio 0.0478
cdn1_colo28.ns729 S3FIFO-0.6500-1.9000 cache size     4403, 2147753 req, miss ratio 0.0395, byte miss ratio 0.0395
cdn1_colo28.ns729 S3FIFO-0.6500-1.9000 cache size     8806, 2147753 req, miss ratio 0.0290, byte miss ratio 0.0290
cdn1_colo28.ns729 S3FIFO-0.6500-1.9000 cache size    17612, 2147753 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_colo28.ns729 S3FIFO-0.6500-1.9000 cache size    35224, 2147753 req, miss ratio 0.0206, byte miss ratio 0.0206
cdn1_colo28.ns729 S3FIFO-0.4000-1.9000 cache size       44, 2147753 req, miss ratio 0.1679, byte miss ratio 0.1679
cdn1_colo28.ns729 S3FIFO-0.4000-1.9000 cache size      132, 2147753 req, miss ratio 0.0869, byte miss ratio 0.0869
cdn1_colo28.ns729 S3FIFO-0.4000-1.9000 cache size      440, 2147753 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_colo28.ns729 S3FIFO-0.4000-1.9000 cache size     1320, 2147753 req, miss ratio 0.0452, byte miss ratio 0.0452
cdn1_colo28.ns729 S3FIFO-0.4000-1.9000 cache size     4403, 2147753 req, miss ratio 0.0375, byte miss ratio 0.0375
cdn1_colo28.ns729 S3FIFO-0.4000-1.9000 cache size     8806, 2147753 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_colo28.ns729 S3FIFO-0.4000-1.9000 cache size    17612, 2147753 req, miss ratio 0.0232, byte miss ratio 0.0232
cdn1_colo28.ns729 S3FIFO-0.4000-1.9000 cache size    35224, 2147753 req, miss ratio 0.0206, byte miss ratio 0.0206
cdn1_colo28.ns729 S3FIFO-0.0010-0.9000 cache size       44, 2147753 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns729 S3FIFO-0.0010-0.9000 cache size      132, 2147753 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns729 S3FIFO-0.0010-0.9000 cache size      440, 2147753 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns729 S3FIFO-0.0010-0.9000 cache size     1320, 2147753 req, miss ratio 0.0446, byte miss ratio 0.0446
cdn1_colo28.ns729 S3FIFO-0.0010-0.9000 cache size     4403, 2147753 req, miss ratio 0.0326, byte miss ratio 0.0326
cdn1_colo28.ns729 S3FIFO-0.0010-0.9000 cache size     8806, 2147753 req, miss ratio 0.0265, byte miss ratio 0.0265
cdn1_colo28.ns729 S3FIFO-0.0010-0.9000 cache size    17612, 2147753 req, miss ratio 0.0230, byte miss ratio 0.0230
cdn1_colo28.ns729 S3FIFO-0.0010-0.9000 cache size    35224, 2147753 req, miss ratio 0.0206, byte miss ratio 0.0206
cdn1_colo28.ns729 S3FIFO-0.3000-1.9000 cache size       44, 2147753 req, miss ratio 0.1560, byte miss ratio 0.1560
