tencentBlock.ns16090 S3FIFO-0.2500-1.9000 cache size      137, 1096303 req, miss ratio 0.5477, byte miss ratio 0.5477
tencentBlock.ns16090 S3FIFO-0.2500-1.9000 cache size      413, 1096303 req, miss ratio 0.5321, byte miss ratio 0.5321
tencentBlock.ns16090 S3FIFO-0.2500-1.9000 cache size     1378, 1096303 req, miss ratio 0.5284, byte miss ratio 0.5284
tencentBlock.ns16090 S3FIFO-0.2500-1.9000 cache size     4135, 1096303 req, miss ratio 0.5270, byte miss ratio 0.5270
tencentBlock.ns16090 S3FIFO-0.2500-1.9000 cache size    13783, 1096303 req, miss ratio 0.4896, byte miss ratio 0.4896
tencentBlock.ns16090 S3FIFO-0.2500-1.9000 cache size    27567, 1096303 req, miss ratio 0.4707, byte miss ratio 0.4707
tencentBlock.ns16090 S3FIFO-0.2500-1.9000 cache size    55134, 1096303 req, miss ratio 0.3558, byte miss ratio 0.3558
tencentBlock.ns16090 S3FIFO-0.2500-1.9000 cache size   110268, 1096303 req, miss ratio 0.1614, byte miss ratio 0.1614
tencentBlock.ns16090 S3FIFO-0.0250-1.9000 cache size      137, 1096303 req, miss ratio 0.6117, byte miss ratio 0.6117
tencentBlock.ns16090 S3FIFO-0.0250-1.9000 cache size      413, 1096303 req, miss ratio 0.5402, byte miss ratio 0.5402
tencentBlock.ns16090 S3FIFO-0.0250-1.9000 cache size     1378, 1096303 req, miss ratio 0.5333, byte miss ratio 0.5333
tencentBlock.ns16090 S3FIFO-0.0250-1.9000 cache size     4135, 1096303 req, miss ratio 0.5280, byte miss ratio 0.5280
tencentBlock.ns16090 S3FIFO-0.0250-1.9000 cache size    13783, 1096303 req, miss ratio 0.4845, byte miss ratio 0.4845
tencentBlock.ns16090 S3FIFO-0.0250-1.9000 cache size    27567, 1096303 req, miss ratio 0.4552, byte miss ratio 0.4552
tencentBlock.ns16090 S3FIFO-0.0250-1.9000 cache size    55134, 1096303 req, miss ratio 0.3022, byte miss ratio 0.3022
tencentBlock.ns16090 S3FIFO-0.0250-1.9000 cache size   110268, 1096303 req, miss ratio 0.1630, byte miss ratio 0.1630
tencentBlock.ns16090 S3FIFO-0.4500-1.9000 cache size      137, 1096303 req, miss ratio 0.5453, byte miss ratio 0.5453
tencentBlock.ns16090 S3FIFO-0.4500-1.9000 cache size      413, 1096303 req, miss ratio 0.5324, byte miss ratio 0.5324
tencentBlock.ns16090 S3FIFO-0.4500-1.9000 cache size     1378, 1096303 req, miss ratio 0.5280, byte miss ratio 0.5280
tencentBlock.ns16090 S3FIFO-0.4500-1.9000 cache size     4135, 1096303 req, miss ratio 0.5271, byte miss ratio 0.5271
tencentBlock.ns16090 S3FIFO-0.4500-1.9000 cache size    13783, 1096303 req, miss ratio 0.5006, byte miss ratio 0.5006
tencentBlock.ns16090 S3FIFO-0.4500-1.9000 cache size    27567, 1096303 req, miss ratio 0.4594, byte miss ratio 0.4594
tencentBlock.ns16090 S3FIFO-0.4500-1.9000 cache size    55134, 1096303 req, miss ratio 0.3946, byte miss ratio 0.3946
tencentBlock.ns16090 S3FIFO-0.4500-1.9000 cache size   110268, 1096303 req, miss ratio 0.1697, byte miss ratio 0.1697
tencentBlock.ns16090 S3FIFO-0.7000-1.9000 cache size      137, 1096303 req, miss ratio 0.5618, byte miss ratio 0.5618
tencentBlock.ns16090 S3FIFO-0.7000-1.9000 cache size      413, 1096303 req, miss ratio 0.5375, byte miss ratio 0.5375
tencentBlock.ns16090 S3FIFO-0.7000-1.9000 cache size     1378, 1096303 req, miss ratio 0.5295, byte miss ratio 0.5295
tencentBlock.ns16090 S3FIFO-0.7000-1.9000 cache size     4135, 1096303 req, miss ratio 0.5272, byte miss ratio 0.5272
tencentBlock.ns16090 S3FIFO-0.7000-1.9000 cache size    13783, 1096303 req, miss ratio 0.5269, byte miss ratio 0.5269
tencentBlock.ns16090 S3FIFO-0.7000-1.9000 cache size    27567, 1096303 req, miss ratio 0.4787, byte miss ratio 0.4787
tencentBlock.ns16090 S3FIFO-0.7000-1.9000 cache size    55134, 1096303 req, miss ratio 0.3490, byte miss ratio 0.3490
tencentBlock.ns16090 S3FIFO-0.7000-1.9000 cache size   110268, 1096303 req, miss ratio 0.1794, byte miss ratio 0.1794
tencentBlock.ns16090 S3FIFO-0.8000-1.9000 cache size      137, 1096303 req, miss ratio 0.5714, byte miss ratio 0.5714
tencentBlock.ns16090 S3FIFO-0.8000-1.9000 cache size      413, 1096303 req, miss ratio 0.5410, byte miss ratio 0.5410
tencentBlock.ns16090 S3FIFO-0.8000-1.9000 cache size     1378, 1096303 req, miss ratio 0.5306, byte miss ratio 0.5306
tencentBlock.ns16090 S3FIFO-0.8000-1.9000 cache size     4135, 1096303 req, miss ratio 0.5275, byte miss ratio 0.5275
tencentBlock.ns16090 S3FIFO-0.8000-1.9000 cache size    13783, 1096303 req, miss ratio 0.5247, byte miss ratio 0.5247
tencentBlock.ns16090 S3FIFO-0.8000-1.9000 cache size    27567, 1096303 req, miss ratio 0.4778, byte miss ratio 0.4778
tencentBlock.ns16090 S3FIFO-0.8000-1.9000 cache size    55134, 1096303 req, miss ratio 0.3533, byte miss ratio 0.3533
tencentBlock.ns16090 S3FIFO-0.8000-1.9000 cache size   110268, 1096303 req, miss ratio 0.1838, byte miss ratio 0.1838
