tencentBlock.ns25697 S3FIFO-0.0500-1.9000 cache size     1325, 3150043 req, miss ratio 0.6342, byte miss ratio 0.6342
tencentBlock.ns25697 S3FIFO-0.0500-1.9000 cache size     3976, 3150043 req, miss ratio 0.6131, byte miss ratio 0.6131
tencentBlock.ns25697 S3FIFO-0.0500-1.9000 cache size    13255, 3150043 req, miss ratio 0.5878, byte miss ratio 0.5878
tencentBlock.ns25697 S3FIFO-0.0500-1.9000 cache size    39767, 3150043 req, miss ratio 0.5609, byte miss ratio 0.5609
tencentBlock.ns25697 S3FIFO-0.0500-1.9000 cache size   132556, 3150043 req, miss ratio 0.4874, byte miss ratio 0.4874
tencentBlock.ns25697 S3FIFO-0.0500-1.9000 cache size   265113, 3150043 req, miss ratio 0.4562, byte miss ratio 0.4562
tencentBlock.ns25697 S3FIFO-0.0500-1.9000 cache size   530227, 3150043 req, miss ratio 0.4382, byte miss ratio 0.4382
tencentBlock.ns25697 S3FIFO-0.0500-1.9000 cache size  1060455, 3150043 req, miss ratio 0.4233, byte miss ratio 0.4233
tencentBlock.ns25697 S3FIFO-0.4000-0.9000 cache size     1325, 3150043 req, miss ratio 0.6330, byte miss ratio 0.6330
tencentBlock.ns25697 S3FIFO-0.4000-0.9000 cache size     3976, 3150043 req, miss ratio 0.6142, byte miss ratio 0.6142
tencentBlock.ns25697 S3FIFO-0.4000-0.9000 cache size    13255, 3150043 req, miss ratio 0.5868, byte miss ratio 0.5868
tencentBlock.ns25697 S3FIFO-0.4000-0.9000 cache size    39767, 3150043 req, miss ratio 0.5569, byte miss ratio 0.5569
tencentBlock.ns25697 S3FIFO-0.4000-0.9000 cache size   132556, 3150043 req, miss ratio 0.4955, byte miss ratio 0.4955
tencentBlock.ns25697 S3FIFO-0.4000-0.9000 cache size   265113, 3150043 req, miss ratio 0.4543, byte miss ratio 0.4543
tencentBlock.ns25697 S3FIFO-0.4000-0.9000 cache size   530227, 3150043 req, miss ratio 0.4382, byte miss ratio 0.4382
tencentBlock.ns25697 S3FIFO-0.4000-0.9000 cache size  1060455, 3150043 req, miss ratio 0.4233, byte miss ratio 0.4233
tencentBlock.ns25697 S3FIFO-0.0050-0.9000 cache size     1325, 3150043 req, miss ratio 0.6417, byte miss ratio 0.6417
tencentBlock.ns25697 S3FIFO-0.0050-0.9000 cache size     3976, 3150043 req, miss ratio 0.6184, byte miss ratio 0.6184
tencentBlock.ns25697 S3FIFO-0.0050-0.9000 cache size    13255, 3150043 req, miss ratio 0.5931, byte miss ratio 0.5931
tencentBlock.ns25697 S3FIFO-0.0050-0.9000 cache size    39767, 3150043 req, miss ratio 0.5677, byte miss ratio 0.5677
tencentBlock.ns25697 S3FIFO-0.0050-0.9000 cache size   132556, 3150043 req, miss ratio 0.4908, byte miss ratio 0.4908
tencentBlock.ns25697 S3FIFO-0.0050-0.9000 cache size   265113, 3150043 req, miss ratio 0.4568, byte miss ratio 0.4568
tencentBlock.ns25697 S3FIFO-0.0050-0.9000 cache size   530227, 3150043 req, miss ratio 0.4382, byte miss ratio 0.4382
tencentBlock.ns25697 S3FIFO-0.0050-0.9000 cache size  1060455, 3150043 req, miss ratio 0.4233, byte miss ratio 0.4233
tencentBlock.ns25697 S3FIFO-0.8500-0.9000 cache size     1325, 3150043 req, miss ratio 0.6389, byte miss ratio 0.6389
tencentBlock.ns25697 S3FIFO-0.8500-0.9000 cache size     3976, 3150043 req, miss ratio 0.6204, byte miss ratio 0.6204
tencentBlock.ns25697 S3FIFO-0.8500-0.9000 cache size    13255, 3150043 req, miss ratio 0.5952, byte miss ratio 0.5952
tencentBlock.ns25697 S3FIFO-0.8500-0.9000 cache size    39767, 3150043 req, miss ratio 0.5578, byte miss ratio 0.5578
tencentBlock.ns25697 S3FIFO-0.8500-0.9000 cache size   132556, 3150043 req, miss ratio 0.5036, byte miss ratio 0.5036
tencentBlock.ns25697 S3FIFO-0.8500-0.9000 cache size   265113, 3150043 req, miss ratio 0.4764, byte miss ratio 0.4764
tencentBlock.ns25697 S3FIFO-0.8500-0.9000 cache size   530227, 3150043 req, miss ratio 0.4529, byte miss ratio 0.4529
tencentBlock.ns25697 S3FIFO-0.8500-0.9000 cache size  1060455, 3150043 req, miss ratio 0.4233, byte miss ratio 0.4233
tencentBlock.ns25697 S3FIFO-0.5000-1.9000 cache size     1325, 3150043 req, miss ratio 0.6336, byte miss ratio 0.6336
tencentBlock.ns25697 S3FIFO-0.5000-1.9000 cache size     3976, 3150043 req, miss ratio 0.6148, byte miss ratio 0.6148
tencentBlock.ns25697 S3FIFO-0.5000-1.9000 cache size    13255, 3150043 req, miss ratio 0.5872, byte miss ratio 0.5872
tencentBlock.ns25697 S3FIFO-0.5000-1.9000 cache size    39767, 3150043 req, miss ratio 0.5560, byte miss ratio 0.5560
tencentBlock.ns25697 S3FIFO-0.5000-1.9000 cache size   132556, 3150043 req, miss ratio 0.4975, byte miss ratio 0.4975
tencentBlock.ns25697 S3FIFO-0.5000-1.9000 cache size   265113, 3150043 req, miss ratio 0.4588, byte miss ratio 0.4588
tencentBlock.ns25697 S3FIFO-0.5000-1.9000 cache size   530227, 3150043 req, miss ratio 0.4382, byte miss ratio 0.4382
tencentBlock.ns25697 S3FIFO-0.5000-1.9000 cache size  1060455, 3150043 req, miss ratio 0.4233, byte miss ratio 0.4233
tencentBlock.ns25697 S3FIFO-0.0050-1.9000 cache size     1325, 3150043 req, miss ratio 0.6399, byte miss ratio 0.6399
tencentBlock.ns25697 S3FIFO-0.0050-1.9000 cache size     3976, 3150043 req, miss ratio 0.6177, byte miss ratio 0.6177
tencentBlock.ns25697 S3FIFO-0.0050-1.9000 cache size    13255, 3150043 req, miss ratio 0.5918, byte miss ratio 0.5918
tencentBlock.ns25697 S3FIFO-0.0050-1.9000 cache size    39767, 3150043 req, miss ratio 0.5646, byte miss ratio 0.5646
tencentBlock.ns25697 S3FIFO-0.0050-1.9000 cache size   132556, 3150043 req, miss ratio 0.4900, byte miss ratio 0.4900
tencentBlock.ns25697 S3FIFO-0.0050-1.9000 cache size   265113, 3150043 req, miss ratio 0.4572, byte miss ratio 0.4572
tencentBlock.ns25697 S3FIFO-0.0050-1.9000 cache size   530227, 3150043 req, miss ratio 0.4382, byte miss ratio 0.4382
tencentBlock.ns25697 S3FIFO-0.0050-1.9000 cache size  1060455, 3150043 req, miss ratio 0.4233, byte miss ratio 0.4233
tencentBlock.ns25697 S3FIFO-0.9000-0.9000 cache size     1325, 3150043 req, miss ratio 0.6404, byte miss ratio 0.6404
tencentBlock.ns25697 S3FIFO-0.9000-0.9000 cache size     3976, 3150043 req, miss ratio 0.6217, byte miss ratio 0.6217
tencentBlock.ns25697 S3FIFO-0.9000-0.9000 cache size    13255, 3150043 req, miss ratio 0.5965, byte miss ratio 0.5965
tencentBlock.ns25697 S3FIFO-0.9000-0.9000 cache size    39767, 3150043 req, miss ratio 0.5587, byte miss ratio 0.5587
tencentBlock.ns25697 S3FIFO-0.9000-0.9000 cache size   132556, 3150043 req, miss ratio 0.5062, byte miss ratio 0.5062
tencentBlock.ns25697 S3FIFO-0.9000-0.9000 cache size   265113, 3150043 req, miss ratio 0.4782, byte miss ratio 0.4782
tencentBlock.ns25697 S3FIFO-0.9000-0.9000 cache size   530227, 3150043 req, miss ratio 0.4534, byte miss ratio 0.4534
tencentBlock.ns25697 S3FIFO-0.9000-0.9000 cache size  1060455, 3150043 req, miss ratio 0.4233, byte miss ratio 0.4233
tencentBlock.ns25697 S3FIFO-0.2500-0.9000 cache size     1325, 3150043 req, miss ratio 0.6326, byte miss ratio 0.6326
tencentBlock.ns25697 S3FIFO-0.2500-0.9000 cache size     3976, 3150043 req, miss ratio 0.6134, byte miss ratio 0.6134
tencentBlock.ns25697 S3FIFO-0.2500-0.9000 cache size    13255, 3150043 req, miss ratio 0.5867, byte miss ratio 0.5867
tencentBlock.ns25697 S3FIFO-0.2500-0.9000 cache size    39767, 3150043 req, miss ratio 0.5588, byte miss ratio 0.5588
tencentBlock.ns25697 S3FIFO-0.2500-0.9000 cache size   132556, 3150043 req, miss ratio 0.4927, byte miss ratio 0.4927
tencentBlock.ns25697 S3FIFO-0.2500-0.9000 cache size   265113, 3150043 req, miss ratio 0.4559, byte miss ratio 0.4559
tencentBlock.ns25697 S3FIFO-0.2500-0.9000 cache size   530227, 3150043 req, miss ratio 0.4382, byte miss ratio 0.4382
tencentBlock.ns25697 S3FIFO-0.2500-0.9000 cache size  1060455, 3150043 req, miss ratio 0.4233, byte miss ratio 0.4233
tencentBlock.ns25697 S3FIFO-0.1500-0.9000 cache size     1325, 3150043 req, miss ratio 0.6332, byte miss ratio 0.6332
tencentBlock.ns25697 S3FIFO-0.1500-0.9000 cache size     3976, 3150043 req, miss ratio 0.6133, byte miss ratio 0.6133
tencentBlock.ns25697 S3FIFO-0.1500-0.9000 cache size    13255, 3150043 req, miss ratio 0.5873, byte miss ratio 0.5873
tencentBlock.ns25697 S3FIFO-0.1500-0.9000 cache size    39767, 3150043 req, miss ratio 0.5605, byte miss ratio 0.5605
tencentBlock.ns25697 S3FIFO-0.1500-0.9000 cache size   132556, 3150043 req, miss ratio 0.4884, byte miss ratio 0.4884
tencentBlock.ns25697 S3FIFO-0.1500-0.9000 cache size   265113, 3150043 req, miss ratio 0.4566, byte miss ratio 0.4566
tencentBlock.ns25697 S3FIFO-0.1500-0.9000 cache size   530227, 3150043 req, miss ratio 0.4382, byte miss ratio 0.4382
tencentBlock.ns25697 S3FIFO-0.1500-0.9000 cache size  1060455, 3150043 req, miss ratio 0.4233, byte miss ratio 0.4233
tencentBlock.ns25697 S3FIFO-0.0500-0.9000 cache size     1325, 3150043 req, miss ratio 0.6354, byte miss ratio 0.6354
tencentBlock.ns25697 S3FIFO-0.0500-0.9000 cache size     3976, 3150043 req, miss ratio 0.6134, byte miss ratio 0.6134
tencentBlock.ns25697 S3FIFO-0.0500-0.9000 cache size    13255, 3150043 req, miss ratio 0.5891, byte miss ratio 0.5891
tencentBlock.ns25697 S3FIFO-0.0500-0.9000 cache size    39767, 3150043 req, miss ratio 0.5635, byte miss ratio 0.5635
tencentBlock.ns25697 S3FIFO-0.0500-0.9000 cache size   132556, 3150043 req, miss ratio 0.4880, byte miss ratio 0.4880
tencentBlock.ns25697 S3FIFO-0.0500-0.9000 cache size   265113, 3150043 req, miss ratio 0.4574, byte miss ratio 0.4574
tencentBlock.ns25697 S3FIFO-0.0500-0.9000 cache size   530227, 3150043 req, miss ratio 0.4382, byte miss ratio 0.4382
tencentBlock.ns25697 S3FIFO-0.0500-0.9000 cache size  1060455, 3150043 req, miss ratio 0.4233, byte miss ratio 0.4233
tencentBlock.ns25697 S3FIFO-0.9000-1.9000 cache size     1325, 3150043 req, miss ratio 0.6401, byte miss ratio 0.6401
tencentBlock.ns25697 S3FIFO-0.9000-1.9000 cache size     3976, 3150043 req, miss ratio 0.6221, byte miss ratio 0.6221
tencentBlock.ns25697 S3FIFO-0.9000-1.9000 cache size    13255, 3150043 req, miss ratio 0.5971, byte miss ratio 0.5971
tencentBlock.ns25697 S3FIFO-0.9000-1.9000 cache size    39767, 3150043 req, miss ratio 0.5591, byte miss ratio 0.5591
tencentBlock.ns25697 S3FIFO-0.9000-1.9000 cache size   132556, 3150043 req, miss ratio 0.5068, byte miss ratio 0.5068
tencentBlock.ns25697 S3FIFO-0.9000-1.9000 cache size   265113, 3150043 req, miss ratio 0.4787, byte miss ratio 0.4787
tencentBlock.ns25697 S3FIFO-0.9000-1.9000 cache size   530227, 3150043 req, miss ratio 0.4538, byte miss ratio 0.4538
tencentBlock.ns25697 S3FIFO-0.9000-1.9000 cache size  1060455, 3150043 req, miss ratio 0.4233, byte miss ratio 0.4233
tencentBlock.ns25697 S3FIFO-0.0010-1.9000 cache size     1325, 3150043 req, miss ratio 0.6594, byte miss ratio 0.6594
tencentBlock.ns25697 S3FIFO-0.0010-1.9000 cache size     3976, 3150043 req, miss ratio 0.6297, byte miss ratio 0.6297
tencentBlock.ns25697 S3FIFO-0.0010-1.9000 cache size    13255, 3150043 req, miss ratio 0.5953, byte miss ratio 0.5953
tencentBlock.ns25697 S3FIFO-0.0010-1.9000 cache size    39767, 3150043 req, miss ratio 0.5670, byte miss ratio 0.5670
tencentBlock.ns25697 S3FIFO-0.0010-1.9000 cache size   132556, 3150043 req, miss ratio 0.4906, byte miss ratio 0.4906
tencentBlock.ns25697 S3FIFO-0.0010-1.9000 cache size   265113, 3150043 req, miss ratio 0.4574, byte miss ratio 0.4574
tencentBlock.ns25697 S3FIFO-0.0010-1.9000 cache size   530227, 3150043 req, miss ratio 0.4382, byte miss ratio 0.4382
tencentBlock.ns25697 S3FIFO-0.0010-1.9000 cache size  1060455, 3150043 req, miss ratio 0.4233, byte miss ratio 0.4233
tencentBlock.ns25697 S3FIFO-0.0250-0.9000 cache size     1325, 3150043 req, miss ratio 0.6368, byte miss ratio 0.6368
tencentBlock.ns25697 S3FIFO-0.0250-0.9000 cache size     3976, 3150043 req, miss ratio 0.6146, byte miss ratio 0.6146
tencentBlock.ns25697 S3FIFO-0.0250-0.9000 cache size    13255, 3150043 req, miss ratio 0.5902, byte miss ratio 0.5902
tencentBlock.ns25697 S3FIFO-0.0250-0.9000 cache size    39767, 3150043 req, miss ratio 0.5649, byte miss ratio 0.5649
tencentBlock.ns25697 S3FIFO-0.0250-0.9000 cache size   132556, 3150043 req, miss ratio 0.4894, byte miss ratio 0.4894
tencentBlock.ns25697 S3FIFO-0.0250-0.9000 cache size   265113, 3150043 req, miss ratio 0.4573, byte miss ratio 0.4573
tencentBlock.ns25697 S3FIFO-0.0250-0.9000 cache size   530227, 3150043 req, miss ratio 0.4382, byte miss ratio 0.4382
tencentBlock.ns25697 S3FIFO-0.0250-0.9000 cache size  1060455, 3150043 req, miss ratio 0.4233, byte miss ratio 0.4233
tencentBlock.ns25697 S3FIFO-0.8000-0.9000 cache size     1325, 3150043 req, miss ratio 0.6377, byte miss ratio 0.6377
tencentBlock.ns25697 S3FIFO-0.8000-0.9000 cache size     3976, 3150043 req, miss ratio 0.6190, byte miss ratio 0.6190
tencentBlock.ns25697 S3FIFO-0.8000-0.9000 cache size    13255, 3150043 req, miss ratio 0.5936, byte miss ratio 0.5936
tencentBlock.ns25697 S3FIFO-0.8000-0.9000 cache size    39767, 3150043 req, miss ratio 0.5570, byte miss ratio 0.5570
tencentBlock.ns25697 S3FIFO-0.8000-0.9000 cache size   132556, 3150043 req, miss ratio 0.5010, byte miss ratio 0.5010
tencentBlock.ns25697 S3FIFO-0.8000-0.9000 cache size   265113, 3150043 req, miss ratio 0.4719, byte miss ratio 0.4719
tencentBlock.ns25697 S3FIFO-0.8000-0.9000 cache size   530227, 3150043 req, miss ratio 0.4499, byte miss ratio 0.4499
