tencentBlock.ns8135 S3FIFO-0.5000-1.9000 cache size      283, 3035799 req, miss ratio 0.4994, byte miss ratio 0.4994
tencentBlock.ns8135 S3FIFO-0.5000-1.9000 cache size      849, 3035799 req, miss ratio 0.4021, byte miss ratio 0.4021
tencentBlock.ns8135 S3FIFO-0.5000-1.9000 cache size     2832, 3035799 req, miss ratio 0.2502, byte miss ratio 0.2502
tencentBlock.ns8135 S3FIFO-0.5000-1.9000 cache size     8498, 3035799 req, miss ratio 0.2283, byte miss ratio 0.2283
tencentBlock.ns8135 S3FIFO-0.5000-1.9000 cache size    28327, 3035799 req, miss ratio 0.1685, byte miss ratio 0.1685
tencentBlock.ns8135 S3FIFO-0.5000-1.9000 cache size    56654, 3035799 req, miss ratio 0.1288, byte miss ratio 0.1288
tencentBlock.ns8135 S3FIFO-0.5000-1.9000 cache size   113308, 3035799 req, miss ratio 0.1022, byte miss ratio 0.1022
tencentBlock.ns8135 S3FIFO-0.5000-1.9000 cache size   226616, 3035799 req, miss ratio 0.0941, byte miss ratio 0.0941
tencentBlock.ns8135 S3FIFO-0.4500-0.9000 cache size      283, 3035799 req, miss ratio 0.4889, byte miss ratio 0.4889
tencentBlock.ns8135 S3FIFO-0.4500-0.9000 cache size      849, 3035799 req, miss ratio 0.3969, byte miss ratio 0.3969
tencentBlock.ns8135 S3FIFO-0.4500-0.9000 cache size     2832, 3035799 req, miss ratio 0.2486, byte miss ratio 0.2486
tencentBlock.ns8135 S3FIFO-0.4500-0.9000 cache size     8498, 3035799 req, miss ratio 0.2267, byte miss ratio 0.2267
tencentBlock.ns8135 S3FIFO-0.4500-0.9000 cache size    28327, 3035799 req, miss ratio 0.1673, byte miss ratio 0.1673
tencentBlock.ns8135 S3FIFO-0.4500-0.9000 cache size    56654, 3035799 req, miss ratio 0.1279, byte miss ratio 0.1279
tencentBlock.ns8135 S3FIFO-0.4500-0.9000 cache size   113308, 3035799 req, miss ratio 0.1013, byte miss ratio 0.1013
tencentBlock.ns8135 S3FIFO-0.4500-0.9000 cache size   226616, 3035799 req, miss ratio 0.0941, byte miss ratio 0.0941
tencentBlock.ns8135 S3FIFO-0.2500-1.9000 cache size      283, 3035799 req, miss ratio 0.4894, byte miss ratio 0.4894
tencentBlock.ns8135 S3FIFO-0.2500-1.9000 cache size      849, 3035799 req, miss ratio 0.3802, byte miss ratio 0.3802
tencentBlock.ns8135 S3FIFO-0.2500-1.9000 cache size     2832, 3035799 req, miss ratio 0.2479, byte miss ratio 0.2479
