cdn1_allcolo.ns2290 S3FIFO-0.6000-0.9000 cache size      330, 2111028 req, miss ratio 0.4714, byte miss ratio 0.4714
cdn1_allcolo.ns2290 S3FIFO-0.6000-0.9000 cache size      991, 2111028 req, miss ratio 0.3962, byte miss ratio 0.3962
cdn1_allcolo.ns2290 S3FIFO-0.6000-0.9000 cache size     3305, 2111028 req, miss ratio 0.3244, byte miss ratio 0.3244
cdn1_allcolo.ns2290 S3FIFO-0.6000-0.9000 cache size     9917, 2111028 req, miss ratio 0.2657, byte miss ratio 0.2657
cdn1_allcolo.ns2290 S3FIFO-0.6000-0.9000 cache size    33056, 2111028 req, miss ratio 0.2117, byte miss ratio 0.2117
cdn1_allcolo.ns2290 S3FIFO-0.6000-0.9000 cache size    66113, 2111028 req, miss ratio 0.1863, byte miss ratio 0.1863
cdn1_allcolo.ns2290 S3FIFO-0.6000-0.9000 cache size   132227, 2111028 req, miss ratio 0.1679, byte miss ratio 0.1679
cdn1_allcolo.ns2290 S3FIFO-0.6000-0.9000 cache size   264455, 2111028 req, miss ratio 0.1573, byte miss ratio 0.1573
cdn1_allcolo.ns2290 S3FIFO-0.1000-0.9000 cache size      330, 2111028 req, miss ratio 0.4612, byte miss ratio 0.4612
cdn1_allcolo.ns2290 S3FIFO-0.1000-0.9000 cache size      991, 2111028 req, miss ratio 0.3744, byte miss ratio 0.3744
cdn1_allcolo.ns2290 S3FIFO-0.1000-0.9000 cache size     3305, 2111028 req, miss ratio 0.3001, byte miss ratio 0.3001
cdn1_allcolo.ns2290 S3FIFO-0.1000-0.9000 cache size     9917, 2111028 req, miss ratio 0.2442, byte miss ratio 0.2442
cdn1_allcolo.ns2290 S3FIFO-0.1000-0.9000 cache size    33056, 2111028 req, miss ratio 0.1962, byte miss ratio 0.1962
cdn1_allcolo.ns2290 S3FIFO-0.1000-0.9000 cache size    66113, 2111028 req, miss ratio 0.1777, byte miss ratio 0.1777
cdn1_allcolo.ns2290 S3FIFO-0.1000-0.9000 cache size   132227, 2111028 req, miss ratio 0.1649, byte miss ratio 0.1649
cdn1_allcolo.ns2290 S3FIFO-0.1000-0.9000 cache size   264455, 2111028 req, miss ratio 0.1573, byte miss ratio 0.1573
cdn1_allcolo.ns2290 S3FIFO-0.3500-1.9000 cache size      330, 2111028 req, miss ratio 0.4565, byte miss ratio 0.4565
cdn1_allcolo.ns2290 S3FIFO-0.3500-1.9000 cache size      991, 2111028 req, miss ratio 0.3808, byte miss ratio 0.3808
cdn1_allcolo.ns2290 S3FIFO-0.3500-1.9000 cache size     3305, 2111028 req, miss ratio 0.3101, byte miss ratio 0.3101
cdn1_allcolo.ns2290 S3FIFO-0.3500-1.9000 cache size     9917, 2111028 req, miss ratio 0.2538, byte miss ratio 0.2538
cdn1_allcolo.ns2290 S3FIFO-0.3500-1.9000 cache size    33056, 2111028 req, miss ratio 0.2023, byte miss ratio 0.2023
cdn1_allcolo.ns2290 S3FIFO-0.3500-1.9000 cache size    66113, 2111028 req, miss ratio 0.1803, byte miss ratio 0.1803
cdn1_allcolo.ns2290 S3FIFO-0.3500-1.9000 cache size   132227, 2111028 req, miss ratio 0.1657, byte miss ratio 0.1657
cdn1_allcolo.ns2290 S3FIFO-0.3500-1.9000 cache size   264455, 2111028 req, miss ratio 0.1573, byte miss ratio 0.1573
cdn1_allcolo.ns2290 S3FIFO-0.5000-0.9000 cache size      330, 2111028 req, miss ratio 0.4640, byte miss ratio 0.4640
cdn1_allcolo.ns2290 S3FIFO-0.5000-0.9000 cache size      991, 2111028 req, miss ratio 0.3890, byte miss ratio 0.3890
cdn1_allcolo.ns2290 S3FIFO-0.5000-0.9000 cache size     3305, 2111028 req, miss ratio 0.3175, byte miss ratio 0.3175
cdn1_allcolo.ns2290 S3FIFO-0.5000-0.9000 cache size     9917, 2111028 req, miss ratio 0.2603, byte miss ratio 0.2603
cdn1_allcolo.ns2290 S3FIFO-0.5000-0.9000 cache size    33056, 2111028 req, miss ratio 0.2071, byte miss ratio 0.2071
cdn1_allcolo.ns2290 S3FIFO-0.5000-0.9000 cache size    66113, 2111028 req, miss ratio 0.1834, byte miss ratio 0.1834
cdn1_allcolo.ns2290 S3FIFO-0.5000-0.9000 cache size   132227, 2111028 req, miss ratio 0.1667, byte miss ratio 0.1667
cdn1_allcolo.ns2290 S3FIFO-0.5000-0.9000 cache size   264455, 2111028 req, miss ratio 0.1573, byte miss ratio 0.1573
cdn1_allcolo.ns2290 S3FIFO-0.7000-0.9000 cache size      330, 2111028 req, miss ratio 0.4809, byte miss ratio 0.4809
cdn1_allcolo.ns2290 S3FIFO-0.7000-0.9000 cache size      991, 2111028 req, miss ratio 0.4048, byte miss ratio 0.4048
cdn1_allcolo.ns2290 S3FIFO-0.7000-0.9000 cache size     3305, 2111028 req, miss ratio 0.3324, byte miss ratio 0.3324
cdn1_allcolo.ns2290 S3FIFO-0.7000-0.9000 cache size     9917, 2111028 req, miss ratio 0.2723, byte miss ratio 0.2723
cdn1_allcolo.ns2290 S3FIFO-0.7000-0.9000 cache size    33056, 2111028 req, miss ratio 0.2172, byte miss ratio 0.2172
cdn1_allcolo.ns2290 S3FIFO-0.7000-0.9000 cache size    66113, 2111028 req, miss ratio 0.1902, byte miss ratio 0.1902
cdn1_allcolo.ns2290 S3FIFO-0.7000-0.9000 cache size   132227, 2111028 req, miss ratio 0.1696, byte miss ratio 0.1696
cdn1_allcolo.ns2290 S3FIFO-0.7000-0.9000 cache size   264455, 2111028 req, miss ratio 0.1573, byte miss ratio 0.1573
cdn1_allcolo.ns2290 S3FIFO-0.3000-0.9000 cache size      330, 2111028 req, miss ratio 0.4550, byte miss ratio 0.4550
cdn1_allcolo.ns2290 S3FIFO-0.3000-0.9000 cache size      991, 2111028 req, miss ratio 0.3781, byte miss ratio 0.3781
cdn1_allcolo.ns2290 S3FIFO-0.3000-0.9000 cache size     3305, 2111028 req, miss ratio 0.3071, byte miss ratio 0.3071
cdn1_allcolo.ns2290 S3FIFO-0.3000-0.9000 cache size     9917, 2111028 req, miss ratio 0.2512, byte miss ratio 0.2512
cdn1_allcolo.ns2290 S3FIFO-0.3000-0.9000 cache size    33056, 2111028 req, miss ratio 0.2004, byte miss ratio 0.2004
