tencentBlock.ns6524 S3FIFO-0.0010-0.9000 cache size     2398, 54323951 req, miss ratio 0.7858, byte miss ratio 0.7858
tencentBlock.ns6524 S3FIFO-0.0010-0.9000 cache size     7195, 54323951 req, miss ratio 0.7007, byte miss ratio 0.7007
tencentBlock.ns6524 S3FIFO-0.0010-0.9000 cache size    23983, 54323951 req, miss ratio 0.5940, byte miss ratio 0.5940
tencentBlock.ns6524 S3FIFO-0.0010-0.9000 cache size    71951, 54323951 req, miss ratio 0.4517, byte miss ratio 0.4517
tencentBlock.ns6524 S3FIFO-0.0010-0.9000 cache size   239839, 54323951 req, miss ratio 0.2311, byte miss ratio 0.2311
tencentBlock.ns6524 S3FIFO-0.0010-0.9000 cache size   479678, 54323951 req, miss ratio 0.1316, byte miss ratio 0.1316
tencentBlock.ns6524 S3FIFO-0.0010-0.9000 cache size   959356, 54323951 req, miss ratio 0.0640, byte miss ratio 0.0640
tencentBlock.ns6524 S3FIFO-0.0010-0.9000 cache size  1918712, 54323951 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns6524 S3FIFO-0.7500-0.9000 cache size     2398, 54323951 req, miss ratio 0.7733, byte miss ratio 0.7733
tencentBlock.ns6524 S3FIFO-0.7500-0.9000 cache size     7195, 54323951 req, miss ratio 0.6582, byte miss ratio 0.6582
tencentBlock.ns6524 S3FIFO-0.7500-0.9000 cache size    23983, 54323951 req, miss ratio 0.5535, byte miss ratio 0.5535
tencentBlock.ns6524 S3FIFO-0.7500-0.9000 cache size    71951, 54323951 req, miss ratio 0.4408, byte miss ratio 0.4408
tencentBlock.ns6524 S3FIFO-0.7500-0.9000 cache size   239839, 54323951 req, miss ratio 0.2397, byte miss ratio 0.2397
tencentBlock.ns6524 S3FIFO-0.7500-0.9000 cache size   479678, 54323951 req, miss ratio 0.1463, byte miss ratio 0.1463
tencentBlock.ns6524 S3FIFO-0.7500-0.9000 cache size   959356, 54323951 req, miss ratio 0.0771, byte miss ratio 0.0771
tencentBlock.ns6524 S3FIFO-0.7500-0.9000 cache size  1918712, 54323951 req, miss ratio 0.0469, byte miss ratio 0.0469
tencentBlock.ns6524 S3FIFO-0.9000-0.9000 cache size     2398, 54323951 req, miss ratio 0.7845, byte miss ratio 0.7845
tencentBlock.ns6524 S3FIFO-0.9000-0.9000 cache size     7195, 54323951 req, miss ratio 0.6707, byte miss ratio 0.6707
tencentBlock.ns6524 S3FIFO-0.9000-0.9000 cache size    23983, 54323951 req, miss ratio 0.5681, byte miss ratio 0.5681
tencentBlock.ns6524 S3FIFO-0.9000-0.9000 cache size    71951, 54323951 req, miss ratio 0.4499, byte miss ratio 0.4499
tencentBlock.ns6524 S3FIFO-0.9000-0.9000 cache size   239839, 54323951 req, miss ratio 0.2502, byte miss ratio 0.2502
tencentBlock.ns6524 S3FIFO-0.9000-0.9000 cache size   479678, 54323951 req, miss ratio 0.1565, byte miss ratio 0.1565
tencentBlock.ns6524 S3FIFO-0.9000-0.9000 cache size   959356, 54323951 req, miss ratio 0.0825, byte miss ratio 0.0825
tencentBlock.ns6524 S3FIFO-0.9000-0.9000 cache size  1918712, 54323951 req, miss ratio 0.0501, byte miss ratio 0.0501
tencentBlock.ns6524 S3FIFO-0.8500-1.9000 cache size     2398, 54323951 req, miss ratio 0.7819, byte miss ratio 0.7819
tencentBlock.ns6524 S3FIFO-0.8500-1.9000 cache size     7195, 54323951 req, miss ratio 0.6675, byte miss ratio 0.6675
tencentBlock.ns6524 S3FIFO-0.8500-1.9000 cache size    23983, 54323951 req, miss ratio 0.5648, byte miss ratio 0.5648
tencentBlock.ns6524 S3FIFO-0.8500-1.9000 cache size    71951, 54323951 req, miss ratio 0.4441, byte miss ratio 0.4441
tencentBlock.ns6524 S3FIFO-0.8500-1.9000 cache size   239839, 54323951 req, miss ratio 0.2464, byte miss ratio 0.2464
tencentBlock.ns6524 S3FIFO-0.8500-1.9000 cache size   479678, 54323951 req, miss ratio 0.1528, byte miss ratio 0.1528
tencentBlock.ns6524 S3FIFO-0.8500-1.9000 cache size   959356, 54323951 req, miss ratio 0.0806, byte miss ratio 0.0806
tencentBlock.ns6524 S3FIFO-0.8500-1.9000 cache size  1918712, 54323951 req, miss ratio 0.0488, byte miss ratio 0.0488
tencentBlock.ns6524 S3FIFO-0.0250-1.9000 cache size     2398, 54323951 req, miss ratio 0.7752, byte miss ratio 0.7752
tencentBlock.ns6524 S3FIFO-0.0250-1.9000 cache size     7195, 54323951 req, miss ratio 0.6878, byte miss ratio 0.6878
tencentBlock.ns6524 S3FIFO-0.0250-1.9000 cache size    23983, 54323951 req, miss ratio 0.5658, byte miss ratio 0.5658
tencentBlock.ns6524 S3FIFO-0.0250-1.9000 cache size    71951, 54323951 req, miss ratio 0.4204, byte miss ratio 0.4204
tencentBlock.ns6524 S3FIFO-0.0250-1.9000 cache size   239839, 54323951 req, miss ratio 0.2200, byte miss ratio 0.2200
tencentBlock.ns6524 S3FIFO-0.0250-1.9000 cache size   479678, 54323951 req, miss ratio 0.1279, byte miss ratio 0.1279
tencentBlock.ns6524 S3FIFO-0.0250-1.9000 cache size   959356, 54323951 req, miss ratio 0.0625, byte miss ratio 0.0625
tencentBlock.ns6524 S3FIFO-0.0250-1.9000 cache size  1918712, 54323951 req, miss ratio 0.0456, byte miss ratio 0.0456
tencentBlock.ns6524 S3FIFO-0.0500-1.9000 cache size     2398, 54323951 req, miss ratio 0.7731, byte miss ratio 0.7731
tencentBlock.ns6524 S3FIFO-0.0500-1.9000 cache size     7195, 54323951 req, miss ratio 0.6804, byte miss ratio 0.6804
tencentBlock.ns6524 S3FIFO-0.0500-1.9000 cache size    23983, 54323951 req, miss ratio 0.5532, byte miss ratio 0.5532
tencentBlock.ns6524 S3FIFO-0.0500-1.9000 cache size    71951, 54323951 req, miss ratio 0.4153, byte miss ratio 0.4153
tencentBlock.ns6524 S3FIFO-0.0500-1.9000 cache size   239839, 54323951 req, miss ratio 0.2192, byte miss ratio 0.2192
tencentBlock.ns6524 S3FIFO-0.0500-1.9000 cache size   479678, 54323951 req, miss ratio 0.1266, byte miss ratio 0.1266
tencentBlock.ns6524 S3FIFO-0.0500-1.9000 cache size   959356, 54323951 req, miss ratio 0.0618, byte miss ratio 0.0618
tencentBlock.ns6524 S3FIFO-0.0500-1.9000 cache size  1918712, 54323951 req, miss ratio 0.0456, byte miss ratio 0.0456
tencentBlock.ns6524 S3FIFO-0.0500-0.9000 cache size     2398, 54323951 req, miss ratio 0.7807, byte miss ratio 0.7807
tencentBlock.ns6524 S3FIFO-0.0500-0.9000 cache size     7195, 54323951 req, miss ratio 0.6845, byte miss ratio 0.6845
tencentBlock.ns6524 S3FIFO-0.0500-0.9000 cache size    23983, 54323951 req, miss ratio 0.5556, byte miss ratio 0.5556
tencentBlock.ns6524 S3FIFO-0.0500-0.9000 cache size    71951, 54323951 req, miss ratio 0.4130, byte miss ratio 0.4130
tencentBlock.ns6524 S3FIFO-0.0500-0.9000 cache size   239839, 54323951 req, miss ratio 0.2193, byte miss ratio 0.2193
tencentBlock.ns6524 S3FIFO-0.0500-0.9000 cache size   479678, 54323951 req, miss ratio 0.1266, byte miss ratio 0.1266
tencentBlock.ns6524 S3FIFO-0.0500-0.9000 cache size   959356, 54323951 req, miss ratio 0.0618, byte miss ratio 0.0618
tencentBlock.ns6524 S3FIFO-0.0500-0.9000 cache size  1918712, 54323951 req, miss ratio 0.0456, byte miss ratio 0.0456
tencentBlock.ns6524 S3FIFO-0.4500-0.9000 cache size     2398, 54323951 req, miss ratio 0.7645, byte miss ratio 0.7645
tencentBlock.ns6524 S3FIFO-0.4500-0.9000 cache size     7195, 54323951 req, miss ratio 0.6466, byte miss ratio 0.6466
tencentBlock.ns6524 S3FIFO-0.4500-0.9000 cache size    23983, 54323951 req, miss ratio 0.5353, byte miss ratio 0.5353
tencentBlock.ns6524 S3FIFO-0.4500-0.9000 cache size    71951, 54323951 req, miss ratio 0.4262, byte miss ratio 0.4262
tencentBlock.ns6524 S3FIFO-0.4500-0.9000 cache size   239839, 54323951 req, miss ratio 0.2221, byte miss ratio 0.2221
tencentBlock.ns6524 S3FIFO-0.4500-0.9000 cache size   479678, 54323951 req, miss ratio 0.1317, byte miss ratio 0.1317
tencentBlock.ns6524 S3FIFO-0.4500-0.9000 cache size   959356, 54323951 req, miss ratio 0.0678, byte miss ratio 0.0678
tencentBlock.ns6524 S3FIFO-0.4500-0.9000 cache size  1918712, 54323951 req, miss ratio 0.0456, byte miss ratio 0.0456
tencentBlock.ns6524 S3FIFO-0.0100-0.9000 cache size     2398, 54323951 req, miss ratio 0.7850, byte miss ratio 0.7850
tencentBlock.ns6524 S3FIFO-0.0100-0.9000 cache size     7195, 54323951 req, miss ratio 0.6973, byte miss ratio 0.6973
tencentBlock.ns6524 S3FIFO-0.0100-0.9000 cache size    23983, 54323951 req, miss ratio 0.5820, byte miss ratio 0.5820
tencentBlock.ns6524 S3FIFO-0.0100-0.9000 cache size    71951, 54323951 req, miss ratio 0.4313, byte miss ratio 0.4313
