tencentBlock.ns23354 S3FIFO-0.6000-1.9000 cache size      569, 3221289 req, miss ratio 0.8583, byte miss ratio 0.8583
tencentBlock.ns23354 S3FIFO-0.6000-1.9000 cache size     1707, 3221289 req, miss ratio 0.8562, byte miss ratio 0.8562
tencentBlock.ns23354 S3FIFO-0.6000-1.9000 cache size     5691, 3221289 req, miss ratio 0.8512, byte miss ratio 0.8512
tencentBlock.ns23354 S3FIFO-0.6000-1.9000 cache size    17074, 3221289 req, miss ratio 0.8355, byte miss ratio 0.8355
tencentBlock.ns23354 S3FIFO-0.6000-1.9000 cache size    56913, 3221289 req, miss ratio 0.7932, byte miss ratio 0.7932
tencentBlock.ns23354 S3FIFO-0.6000-1.9000 cache size   113826, 3221289 req, miss ratio 0.7280, byte miss ratio 0.7280
tencentBlock.ns23354 S3FIFO-0.6000-1.9000 cache size   227653, 3221289 req, miss ratio 0.5931, byte miss ratio 0.5931
tencentBlock.ns23354 S3FIFO-0.6000-1.9000 cache size   455307, 3221289 req, miss ratio 0.2623, byte miss ratio 0.2623
tencentBlock.ns23354 S3FIFO-0.9900-1.9000 cache size      569, 3221289 req, miss ratio 0.8956, byte miss ratio 0.8956
tencentBlock.ns23354 S3FIFO-0.9900-1.9000 cache size     1707, 3221289 req, miss ratio 0.8709, byte miss ratio 0.8709
tencentBlock.ns23354 S3FIFO-0.9900-1.9000 cache size     5691, 3221289 req, miss ratio 0.8559, byte miss ratio 0.8559
tencentBlock.ns23354 S3FIFO-0.9900-1.9000 cache size    17074, 3221289 req, miss ratio 0.8518, byte miss ratio 0.8518
tencentBlock.ns23354 S3FIFO-0.9900-1.9000 cache size    56913, 3221289 req, miss ratio 0.8314, byte miss ratio 0.8314
tencentBlock.ns23354 S3FIFO-0.9900-1.9000 cache size   113826, 3221289 req, miss ratio 0.7652, byte miss ratio 0.7652
tencentBlock.ns23354 S3FIFO-0.9900-1.9000 cache size   227653, 3221289 req, miss ratio 0.5662, byte miss ratio 0.5662
tencentBlock.ns23354 S3FIFO-0.9900-1.9000 cache size   455307, 3221289 req, miss ratio 0.3038, byte miss ratio 0.3038
tencentBlock.ns23354 S3FIFO-0.7000-1.9000 cache size      569, 3221289 req, miss ratio 0.8588, byte miss ratio 0.8588
tencentBlock.ns23354 S3FIFO-0.7000-1.9000 cache size     1707, 3221289 req, miss ratio 0.8564, byte miss ratio 0.8564
tencentBlock.ns23354 S3FIFO-0.7000-1.9000 cache size     5691, 3221289 req, miss ratio 0.8516, byte miss ratio 0.8516
tencentBlock.ns23354 S3FIFO-0.7000-1.9000 cache size    17074, 3221289 req, miss ratio 0.8422, byte miss ratio 0.8422
