cdn1_allcolo.ns785 S3FIFO-0.9500-0.9000 cache size      369, 1062890 req, miss ratio 0.5892, byte miss ratio 0.5892
cdn1_allcolo.ns785 S3FIFO-0.9500-0.9000 cache size     1108, 1062890 req, miss ratio 0.5312, byte miss ratio 0.5312
cdn1_allcolo.ns785 S3FIFO-0.9500-0.9000 cache size     3693, 1062890 req, miss ratio 0.4724, byte miss ratio 0.4724
cdn1_allcolo.ns785 S3FIFO-0.9500-0.9000 cache size    11080, 1062890 req, miss ratio 0.4215, byte miss ratio 0.4215
cdn1_allcolo.ns785 S3FIFO-0.9500-0.9000 cache size    36935, 1062890 req, miss ratio 0.3803, byte miss ratio 0.3803
cdn1_allcolo.ns785 S3FIFO-0.9500-0.9000 cache size    73870, 1062890 req, miss ratio 0.3636, byte miss ratio 0.3636
cdn1_allcolo.ns785 S3FIFO-0.9500-0.9000 cache size   147741, 1062890 req, miss ratio 0.3536, byte miss ratio 0.3536
cdn1_allcolo.ns785 S3FIFO-0.9500-0.9000 cache size   295482, 1062890 req, miss ratio 0.3478, byte miss ratio 0.3478
cdn1_allcolo.ns785 S3FIFO-0.2500-1.9000 cache size      369, 1062890 req, miss ratio 0.5233, byte miss ratio 0.5233
cdn1_allcolo.ns785 S3FIFO-0.2500-1.9000 cache size     1108, 1062890 req, miss ratio 0.4638, byte miss ratio 0.4638
cdn1_allcolo.ns785 S3FIFO-0.2500-1.9000 cache size     3693, 1062890 req, miss ratio 0.4036, byte miss ratio 0.4036
cdn1_allcolo.ns785 S3FIFO-0.2500-1.9000 cache size    11080, 1062890 req, miss ratio 0.3706, byte miss ratio 0.3706
cdn1_allcolo.ns785 S3FIFO-0.2500-1.9000 cache size    36935, 1062890 req, miss ratio 0.3570, byte miss ratio 0.3570
cdn1_allcolo.ns785 S3FIFO-0.2500-1.9000 cache size    73870, 1062890 req, miss ratio 0.3530, byte miss ratio 0.3530
