cdn1_colo28.ns1173 S3FIFO-0.7500-1.9000 cache size      662, 4780993 req, miss ratio 0.7386, byte miss ratio 0.7386
cdn1_colo28.ns1173 S3FIFO-0.7500-1.9000 cache size     1988, 4780993 req, miss ratio 0.6594, byte miss ratio 0.6594
cdn1_colo28.ns1173 S3FIFO-0.7500-1.9000 cache size     6627, 4780993 req, miss ratio 0.5495, byte miss ratio 0.5495
cdn1_colo28.ns1173 S3FIFO-0.7500-1.9000 cache size    19881, 4780993 req, miss ratio 0.4332, byte miss ratio 0.4332
cdn1_colo28.ns1173 S3FIFO-0.7500-1.9000 cache size    66270, 4780993 req, miss ratio 0.3025, byte miss ratio 0.3025
cdn1_colo28.ns1173 S3FIFO-0.7500-1.9000 cache size   132541, 4780993 req, miss ratio 0.2323, byte miss ratio 0.2323
cdn1_colo28.ns1173 S3FIFO-0.7500-1.9000 cache size   265082, 4780993 req, miss ratio 0.1768, byte miss ratio 0.1768
cdn1_colo28.ns1173 S3FIFO-0.7500-1.9000 cache size   530164, 4780993 req, miss ratio 0.1414, byte miss ratio 0.1414
cdn1_colo28.ns1173 S3FIFO-0.5500-1.9000 cache size      662, 4780993 req, miss ratio 0.7117, byte miss ratio 0.7117
cdn1_colo28.ns1173 S3FIFO-0.5500-1.9000 cache size     1988, 4780993 req, miss ratio 0.6315, byte miss ratio 0.6315
cdn1_colo28.ns1173 S3FIFO-0.5500-1.9000 cache size     6627, 4780993 req, miss ratio 0.5205, byte miss ratio 0.5205
cdn1_colo28.ns1173 S3FIFO-0.5500-1.9000 cache size    19881, 4780993 req, miss ratio 0.4057, byte miss ratio 0.4057
cdn1_colo28.ns1173 S3FIFO-0.5500-1.9000 cache size    66270, 4780993 req, miss ratio 0.2820, byte miss ratio 0.2820
cdn1_colo28.ns1173 S3FIFO-0.5500-1.9000 cache size   132541, 4780993 req, miss ratio 0.2171, byte miss ratio 0.2171
cdn1_colo28.ns1173 S3FIFO-0.5500-1.9000 cache size   265082, 4780993 req, miss ratio 0.1674, byte miss ratio 0.1674
cdn1_colo28.ns1173 S3FIFO-0.5500-1.9000 cache size   530164, 4780993 req, miss ratio 0.1404, byte miss ratio 0.1404
cdn1_colo28.ns1173 S3FIFO-0.0010-0.9000 cache size      662, 4780993 req, miss ratio 1.0000, byte miss ratio 1.0000
