tencentBlock.ns12802 S3FIFO-0.5500-0.9000 cache size      836, 4115733 req, miss ratio 0.5489, byte miss ratio 0.5489
tencentBlock.ns12802 S3FIFO-0.5500-0.9000 cache size     2510, 4115733 req, miss ratio 0.4556, byte miss ratio 0.4556
tencentBlock.ns12802 S3FIFO-0.5500-0.9000 cache size     8368, 4115733 req, miss ratio 0.4160, byte miss ratio 0.4160
tencentBlock.ns12802 S3FIFO-0.5500-0.9000 cache size    25105, 4115733 req, miss ratio 0.3701, byte miss ratio 0.3701
tencentBlock.ns12802 S3FIFO-0.5500-0.9000 cache size    83684, 4115733 req, miss ratio 0.2930, byte miss ratio 0.2930
tencentBlock.ns12802 S3FIFO-0.5500-0.9000 cache size   167369, 4115733 req, miss ratio 0.2284, byte miss ratio 0.2284
tencentBlock.ns12802 S3FIFO-0.5500-0.9000 cache size   334738, 4115733 req, miss ratio 0.2120, byte miss ratio 0.2120
tencentBlock.ns12802 S3FIFO-0.5500-0.9000 cache size   669476, 4115733 req, miss ratio 0.2045, byte miss ratio 0.2045
tencentBlock.ns12802 S3FIFO-0.9900-1.9000 cache size      836, 4115733 req, miss ratio 0.5900, byte miss ratio 0.5900
tencentBlock.ns12802 S3FIFO-0.9900-1.9000 cache size     2510, 4115733 req, miss ratio 0.5128, byte miss ratio 0.5128
tencentBlock.ns12802 S3FIFO-0.9900-1.9000 cache size     8368, 4115733 req, miss ratio 0.4443, byte miss ratio 0.4443
tencentBlock.ns12802 S3FIFO-0.9900-1.9000 cache size    25105, 4115733 req, miss ratio 0.3810, byte miss ratio 0.3810
tencentBlock.ns12802 S3FIFO-0.9900-1.9000 cache size    83684, 4115733 req, miss ratio 0.2957, byte miss ratio 0.2957
tencentBlock.ns12802 S3FIFO-0.9900-1.9000 cache size   167369, 4115733 req, miss ratio 0.2480, byte miss ratio 0.2480
tencentBlock.ns12802 S3FIFO-0.9900-1.9000 cache size   334738, 4115733 req, miss ratio 0.2198, byte miss ratio 0.2198
tencentBlock.ns12802 S3FIFO-0.9900-1.9000 cache size   669476, 4115733 req, miss ratio 0.2050, byte miss ratio 0.2050
tencentBlock.ns12802 S3FIFO-0.1000-0.9000 cache size      836, 4115733 req, miss ratio 0.5341, byte miss ratio 0.5341
tencentBlock.ns12802 S3FIFO-0.1000-0.9000 cache size     2510, 4115733 req, miss ratio 0.4391, byte miss ratio 0.4391
tencentBlock.ns12802 S3FIFO-0.1000-0.9000 cache size     8368, 4115733 req, miss ratio 0.4157, byte miss ratio 0.4157
tencentBlock.ns12802 S3FIFO-0.1000-0.9000 cache size    25105, 4115733 req, miss ratio 0.3733, byte miss ratio 0.3733
tencentBlock.ns12802 S3FIFO-0.1000-0.9000 cache size    83684, 4115733 req, miss ratio 0.2888, byte miss ratio 0.2888
tencentBlock.ns12802 S3FIFO-0.1000-0.9000 cache size   167369, 4115733 req, miss ratio 0.2341, byte miss ratio 0.2341
tencentBlock.ns12802 S3FIFO-0.1000-0.9000 cache size   334738, 4115733 req, miss ratio 0.2156, byte miss ratio 0.2156
tencentBlock.ns12802 S3FIFO-0.1000-0.9000 cache size   669476, 4115733 req, miss ratio 0.2051, byte miss ratio 0.2051
tencentBlock.ns12802 S3FIFO-0.0050-0.9000 cache size      836, 4115733 req, miss ratio 0.5879, byte miss ratio 0.5879
tencentBlock.ns12802 S3FIFO-0.0050-0.9000 cache size     2510, 4115733 req, miss ratio 0.4564, byte miss ratio 0.4564
tencentBlock.ns12802 S3FIFO-0.0050-0.9000 cache size     8368, 4115733 req, miss ratio 0.4258, byte miss ratio 0.4258
tencentBlock.ns12802 S3FIFO-0.0050-0.9000 cache size    25105, 4115733 req, miss ratio 0.3788, byte miss ratio 0.3788
tencentBlock.ns12802 S3FIFO-0.0050-0.9000 cache size    83684, 4115733 req, miss ratio 0.2974, byte miss ratio 0.2974
tencentBlock.ns12802 S3FIFO-0.0050-0.9000 cache size   167369, 4115733 req, miss ratio 0.2492, byte miss ratio 0.2492
tencentBlock.ns12802 S3FIFO-0.0050-0.9000 cache size   334738, 4115733 req, miss ratio 0.2247, byte miss ratio 0.2247
tencentBlock.ns12802 S3FIFO-0.0050-0.9000 cache size   669476, 4115733 req, miss ratio 0.2051, byte miss ratio 0.2051
tencentBlock.ns12802 S3FIFO-0.3000-0.9000 cache size      836, 4115733 req, miss ratio 0.5383, byte miss ratio 0.5383
tencentBlock.ns12802 S3FIFO-0.3000-0.9000 cache size     2510, 4115733 req, miss ratio 0.4387, byte miss ratio 0.4387
tencentBlock.ns12802 S3FIFO-0.3000-0.9000 cache size     8368, 4115733 req, miss ratio 0.4150, byte miss ratio 0.4150
tencentBlock.ns12802 S3FIFO-0.3000-0.9000 cache size    25105, 4115733 req, miss ratio 0.3715, byte miss ratio 0.3715
tencentBlock.ns12802 S3FIFO-0.3000-0.9000 cache size    83684, 4115733 req, miss ratio 0.2905, byte miss ratio 0.2905
tencentBlock.ns12802 S3FIFO-0.3000-0.9000 cache size   167369, 4115733 req, miss ratio 0.2263, byte miss ratio 0.2263
tencentBlock.ns12802 S3FIFO-0.3000-0.9000 cache size   334738, 4115733 req, miss ratio 0.2118, byte miss ratio 0.2118
tencentBlock.ns12802 S3FIFO-0.3000-0.9000 cache size   669476, 4115733 req, miss ratio 0.2051, byte miss ratio 0.2051
tencentBlock.ns12802 S3FIFO-0.5500-1.9000 cache size      836, 4115733 req, miss ratio 0.5491, byte miss ratio 0.5491
tencentBlock.ns12802 S3FIFO-0.5500-1.9000 cache size     2510, 4115733 req, miss ratio 0.4570, byte miss ratio 0.4570
tencentBlock.ns12802 S3FIFO-0.5500-1.9000 cache size     8368, 4115733 req, miss ratio 0.4163, byte miss ratio 0.4163
tencentBlock.ns12802 S3FIFO-0.5500-1.9000 cache size    25105, 4115733 req, miss ratio 0.3719, byte miss ratio 0.3719
tencentBlock.ns12802 S3FIFO-0.5500-1.9000 cache size    83684, 4115733 req, miss ratio 0.2930, byte miss ratio 0.2930
