tencentBlock.ns11648 S3FIFO-0.0100-0.9000 cache size     2802, 50562232 req, miss ratio 0.7888, byte miss ratio 0.7888
tencentBlock.ns11648 S3FIFO-0.0100-0.9000 cache size     8407, 50562232 req, miss ratio 0.6823, byte miss ratio 0.6823
tencentBlock.ns11648 S3FIFO-0.0100-0.9000 cache size    28023, 50562232 req, miss ratio 0.5411, byte miss ratio 0.5411
tencentBlock.ns11648 S3FIFO-0.0100-0.9000 cache size    84071, 50562232 req, miss ratio 0.3645, byte miss ratio 0.3645
tencentBlock.ns11648 S3FIFO-0.0100-0.9000 cache size   280238, 50562232 req, miss ratio 0.1842, byte miss ratio 0.1842
tencentBlock.ns11648 S3FIFO-0.0100-0.9000 cache size   560477, 50562232 req, miss ratio 0.1158, byte miss ratio 0.1158
tencentBlock.ns11648 S3FIFO-0.0100-0.9000 cache size  1120954, 50562232 req, miss ratio 0.0769, byte miss ratio 0.0769
tencentBlock.ns11648 S3FIFO-0.0100-0.9000 cache size  2241908, 50562232 req, miss ratio 0.0581, byte miss ratio 0.0581
tencentBlock.ns11648 S3FIFO-0.0250-0.9000 cache size     2802, 50562232 req, miss ratio 0.7856, byte miss ratio 0.7856
tencentBlock.ns11648 S3FIFO-0.0250-0.9000 cache size     8407, 50562232 req, miss ratio 0.6701, byte miss ratio 0.6701
tencentBlock.ns11648 S3FIFO-0.0250-0.9000 cache size    28023, 50562232 req, miss ratio 0.5290, byte miss ratio 0.5290
tencentBlock.ns11648 S3FIFO-0.0250-0.9000 cache size    84071, 50562232 req, miss ratio 0.3577, byte miss ratio 0.3577
tencentBlock.ns11648 S3FIFO-0.0250-0.9000 cache size   280238, 50562232 req, miss ratio 0.1824, byte miss ratio 0.1824
tencentBlock.ns11648 S3FIFO-0.0250-0.9000 cache size   560477, 50562232 req, miss ratio 0.1145, byte miss ratio 0.1145
tencentBlock.ns11648 S3FIFO-0.0250-0.9000 cache size  1120954, 50562232 req, miss ratio 0.0761, byte miss ratio 0.0761
tencentBlock.ns11648 S3FIFO-0.0250-0.9000 cache size  2241908, 50562232 req, miss ratio 0.0580, byte miss ratio 0.0580
tencentBlock.ns11648 S3FIFO-0.8500-0.9000 cache size     2802, 50562232 req, miss ratio 0.7615, byte miss ratio 0.7615
tencentBlock.ns11648 S3FIFO-0.8500-0.9000 cache size     8407, 50562232 req, miss ratio 0.6747, byte miss ratio 0.6747
tencentBlock.ns11648 S3FIFO-0.8500-0.9000 cache size    28023, 50562232 req, miss ratio 0.5598, byte miss ratio 0.5598
tencentBlock.ns11648 S3FIFO-0.8500-0.9000 cache size    84071, 50562232 req, miss ratio 0.4071, byte miss ratio 0.4071
tencentBlock.ns11648 S3FIFO-0.8500-0.9000 cache size   280238, 50562232 req, miss ratio 0.2181, byte miss ratio 0.2181
tencentBlock.ns11648 S3FIFO-0.8500-0.9000 cache size   560477, 50562232 req, miss ratio 0.1396, byte miss ratio 0.1396
tencentBlock.ns11648 S3FIFO-0.8500-0.9000 cache size  1120954, 50562232 req, miss ratio 0.0882, byte miss ratio 0.0882
tencentBlock.ns11648 S3FIFO-0.8500-0.9000 cache size  2241908, 50562232 req, miss ratio 0.0610, byte miss ratio 0.0610
tencentBlock.ns11648 S3FIFO-0.0050-1.9000 cache size     2802, 50562232 req, miss ratio 0.7822, byte miss ratio 0.7822
tencentBlock.ns11648 S3FIFO-0.0050-1.9000 cache size     8407, 50562232 req, miss ratio 0.6838, byte miss ratio 0.6838
