cdn1_allcolo.ns3123 S3FIFO-0.0100-1.9000 cache size        7, 1171808 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3123 S3FIFO-0.0100-1.9000 cache size       23, 1171808 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3123 S3FIFO-0.0100-1.9000 cache size       79, 1171808 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3123 S3FIFO-0.0100-1.9000 cache size      238, 1171808 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns3123 S3FIFO-0.0100-1.9000 cache size      795, 1171808 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns3123 S3FIFO-0.0100-1.9000 cache size     1590, 1171808 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns3123 S3FIFO-0.0100-1.9000 cache size     3180, 1171808 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns3123 S3FIFO-0.0100-1.9000 cache size     6360, 1171808 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns3123 S3FIFO-0.0500-0.9000 cache size        7, 1171808 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns3123 S3FIFO-0.0500-0.9000 cache size       23, 1171808 req, miss ratio 0.0171, byte miss ratio 0.0171
cdn1_allcolo.ns3123 S3FIFO-0.0500-0.9000 cache size       79, 1171808 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns3123 S3FIFO-0.0500-0.9000 cache size      238, 1171808 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns3123 S3FIFO-0.0500-0.9000 cache size      795, 1171808 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns3123 S3FIFO-0.0500-0.9000 cache size     1590, 1171808 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns3123 S3FIFO-0.0500-0.9000 cache size     3180, 1171808 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns3123 S3FIFO-0.0500-0.9000 cache size     6360, 1171808 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns3123 S3FIFO-0.6000-0.9000 cache size        7, 1171808 req, miss ratio 0.0940, byte miss ratio 0.0940
cdn1_allcolo.ns3123 S3FIFO-0.6000-0.9000 cache size       23, 1171808 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_allcolo.ns3123 S3FIFO-0.6000-0.9000 cache size       79, 1171808 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_allcolo.ns3123 S3FIFO-0.6000-0.9000 cache size      238, 1171808 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns3123 S3FIFO-0.6000-0.9000 cache size      795, 1171808 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns3123 S3FIFO-0.6000-0.9000 cache size     1590, 1171808 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns3123 S3FIFO-0.6000-0.9000 cache size     3180, 1171808 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns3123 S3FIFO-0.6000-0.9000 cache size     6360, 1171808 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns3123 S3FIFO-0.7000-1.9000 cache size        7, 1171808 req, miss ratio 0.0941, byte miss ratio 0.0941
cdn1_allcolo.ns3123 S3FIFO-0.7000-1.9000 cache size       23, 1171808 req, miss ratio 0.0257, byte miss ratio 0.0257
cdn1_allcolo.ns3123 S3FIFO-0.7000-1.9000 cache size       79, 1171808 req, miss ratio 0.0129, byte miss ratio 0.0129
cdn1_allcolo.ns3123 S3FIFO-0.7000-1.9000 cache size      238, 1171808 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_allcolo.ns3123 S3FIFO-0.7000-1.9000 cache size      795, 1171808 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns3123 S3FIFO-0.7000-1.9000 cache size     1590, 1171808 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns3123 S3FIFO-0.7000-1.9000 cache size     3180, 1171808 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns3123 S3FIFO-0.7000-1.9000 cache size     6360, 1171808 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns3123 S3FIFO-0.9900-0.9000 cache size        7, 1171808 req, miss ratio 0.1105, byte miss ratio 0.1105
cdn1_allcolo.ns3123 S3FIFO-0.9900-0.9000 cache size       23, 1171808 req, miss ratio 0.0321, byte miss ratio 0.0321
cdn1_allcolo.ns3123 S3FIFO-0.9900-0.9000 cache size       79, 1171808 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_allcolo.ns3123 S3FIFO-0.9900-0.9000 cache size      238, 1171808 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_allcolo.ns3123 S3FIFO-0.9900-0.9000 cache size      795, 1171808 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns3123 S3FIFO-0.9900-0.9000 cache size     1590, 1171808 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns3123 S3FIFO-0.9900-0.9000 cache size     3180, 1171808 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_allcolo.ns3123 S3FIFO-0.9900-0.9000 cache size     6360, 1171808 req, miss ratio 0.0069, byte miss ratio 0.0069
cdn1_allcolo.ns3123 S3FIFO-0.8500-1.9000 cache size        7, 1171808 req, miss ratio 0.1013, byte miss ratio 0.1013
