cdn1_colo28.ns264 S3FIFO-0.2000-0.9000 cache size      158, 7796677 req, miss ratio 0.0459, byte miss ratio 0.0459
cdn1_colo28.ns264 S3FIFO-0.2000-0.9000 cache size      476, 7796677 req, miss ratio 0.0410, byte miss ratio 0.0410
cdn1_colo28.ns264 S3FIFO-0.2000-0.9000 cache size     1588, 7796677 req, miss ratio 0.0357, byte miss ratio 0.0357
cdn1_colo28.ns264 S3FIFO-0.2000-0.9000 cache size     4765, 7796677 req, miss ratio 0.0310, byte miss ratio 0.0310
cdn1_colo28.ns264 S3FIFO-0.2000-0.9000 cache size    15883, 7796677 req, miss ratio 0.0255, byte miss ratio 0.0255
cdn1_colo28.ns264 S3FIFO-0.2000-0.9000 cache size    31767, 7796677 req, miss ratio 0.0225, byte miss ratio 0.0225
cdn1_colo28.ns264 S3FIFO-0.2000-0.9000 cache size    63534, 7796677 req, miss ratio 0.0205, byte miss ratio 0.0205
cdn1_colo28.ns264 S3FIFO-0.2000-0.9000 cache size   127068, 7796677 req, miss ratio 0.0204, byte miss ratio 0.0204
cdn1_colo28.ns264 S3FIFO-0.6500-1.9000 cache size      158, 7796677 req, miss ratio 0.0487, byte miss ratio 0.0487
cdn1_colo28.ns264 S3FIFO-0.6500-1.9000 cache size      476, 7796677 req, miss ratio 0.0435, byte miss ratio 0.0435
cdn1_colo28.ns264 S3FIFO-0.6500-1.9000 cache size     1588, 7796677 req, miss ratio 0.0378, byte miss ratio 0.0378
cdn1_colo28.ns264 S3FIFO-0.6500-1.9000 cache size     4765, 7796677 req, miss ratio 0.0320, byte miss ratio 0.0320
cdn1_colo28.ns264 S3FIFO-0.6500-1.9000 cache size    15883, 7796677 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns264 S3FIFO-0.6500-1.9000 cache size    31767, 7796677 req, miss ratio 0.0218, byte miss ratio 0.0218
cdn1_colo28.ns264 S3FIFO-0.6500-1.9000 cache size    63534, 7796677 req, miss ratio 0.0204, byte miss ratio 0.0204
cdn1_colo28.ns264 S3FIFO-0.6500-1.9000 cache size   127068, 7796677 req, miss ratio 0.0204, byte miss ratio 0.0204
cdn1_colo28.ns264 S3FIFO-0.6000-1.9000 cache size      158, 7796677 req, miss ratio 0.0482, byte miss ratio 0.0482
cdn1_colo28.ns264 S3FIFO-0.6000-1.9000 cache size      476, 7796677 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_colo28.ns264 S3FIFO-0.6000-1.9000 cache size     1588, 7796677 req, miss ratio 0.0375, byte miss ratio 0.0375
cdn1_colo28.ns264 S3FIFO-0.6000-1.9000 cache size     4765, 7796677 req, miss ratio 0.0318, byte miss ratio 0.0318
cdn1_colo28.ns264 S3FIFO-0.6000-1.9000 cache size    15883, 7796677 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns264 S3FIFO-0.6000-1.9000 cache size    31767, 7796677 req, miss ratio 0.0218, byte miss ratio 0.0218
cdn1_colo28.ns264 S3FIFO-0.6000-1.9000 cache size    63534, 7796677 req, miss ratio 0.0204, byte miss ratio 0.0204
cdn1_colo28.ns264 S3FIFO-0.6000-1.9000 cache size   127068, 7796677 req, miss ratio 0.0204, byte miss ratio 0.0204
cdn1_colo28.ns264 S3FIFO-0.9500-0.9000 cache size      158, 7796677 req, miss ratio 0.0554, byte miss ratio 0.0554
cdn1_colo28.ns264 S3FIFO-0.9500-0.9000 cache size      476, 7796677 req, miss ratio 0.0472, byte miss ratio 0.0472
cdn1_colo28.ns264 S3FIFO-0.9500-0.9000 cache size     1588, 7796677 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_colo28.ns264 S3FIFO-0.9500-0.9000 cache size     4765, 7796677 req, miss ratio 0.0342, byte miss ratio 0.0342
cdn1_colo28.ns264 S3FIFO-0.9500-0.9000 cache size    15883, 7796677 req, miss ratio 0.0259, byte miss ratio 0.0259
