cdn1_allcolo.ns512 S3FIFO-0.6500-0.9000 cache size       11, 6155433 req, miss ratio 0.4516, byte miss ratio 0.4516
cdn1_allcolo.ns512 S3FIFO-0.6500-0.9000 cache size       33, 6155433 req, miss ratio 0.2689, byte miss ratio 0.2689
cdn1_allcolo.ns512 S3FIFO-0.6500-0.9000 cache size      110, 6155433 req, miss ratio 0.1179, byte miss ratio 0.1179
cdn1_allcolo.ns512 S3FIFO-0.6500-0.9000 cache size      330, 6155433 req, miss ratio 0.0478, byte miss ratio 0.0478
cdn1_allcolo.ns512 S3FIFO-0.6500-0.9000 cache size     1102, 6155433 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_allcolo.ns512 S3FIFO-0.6500-0.9000 cache size     2205, 6155433 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns512 S3FIFO-0.6500-0.9000 cache size     4411, 6155433 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_allcolo.ns512 S3FIFO-0.6500-0.9000 cache size     8823, 6155433 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns512 S3FIFO-0.3500-1.9000 cache size       11, 6155433 req, miss ratio 0.4065, byte miss ratio 0.4065
cdn1_allcolo.ns512 S3FIFO-0.3500-1.9000 cache size       33, 6155433 req, miss ratio 0.2358, byte miss ratio 0.2358
cdn1_allcolo.ns512 S3FIFO-0.3500-1.9000 cache size      110, 6155433 req, miss ratio 0.1005, byte miss ratio 0.1005
cdn1_allcolo.ns512 S3FIFO-0.3500-1.9000 cache size      330, 6155433 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_allcolo.ns512 S3FIFO-0.3500-1.9000 cache size     1102, 6155433 req, miss ratio 0.0113, byte miss ratio 0.0113
cdn1_allcolo.ns512 S3FIFO-0.3500-1.9000 cache size     2205, 6155433 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns512 S3FIFO-0.3500-1.9000 cache size     4411, 6155433 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns512 S3FIFO-0.3500-1.9000 cache size     8823, 6155433 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns512 S3FIFO-0.0100-1.9000 cache size       11, 6155433 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns512 S3FIFO-0.0100-1.9000 cache size       33, 6155433 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns512 S3FIFO-0.0100-1.9000 cache size      110, 6155433 req, miss ratio 0.0864, byte miss ratio 0.0864
cdn1_allcolo.ns512 S3FIFO-0.0100-1.9000 cache size      330, 6155433 req, miss ratio 0.0352, byte miss ratio 0.0352
cdn1_allcolo.ns512 S3FIFO-0.0100-1.9000 cache size     1102, 6155433 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_allcolo.ns512 S3FIFO-0.0100-1.9000 cache size     2205, 6155433 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns512 S3FIFO-0.0100-1.9000 cache size     4411, 6155433 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns512 S3FIFO-0.0100-1.9000 cache size     8823, 6155433 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns512 S3FIFO-0.4000-1.9000 cache size       11, 6155433 req, miss ratio 0.4194, byte miss ratio 0.4194
cdn1_allcolo.ns512 S3FIFO-0.4000-1.9000 cache size       33, 6155433 req, miss ratio 0.2423, byte miss ratio 0.2423
cdn1_allcolo.ns512 S3FIFO-0.4000-1.9000 cache size      110, 6155433 req, miss ratio 0.1033, byte miss ratio 0.1033
cdn1_allcolo.ns512 S3FIFO-0.4000-1.9000 cache size      330, 6155433 req, miss ratio 0.0418, byte miss ratio 0.0418
cdn1_allcolo.ns512 S3FIFO-0.4000-1.9000 cache size     1102, 6155433 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns512 S3FIFO-0.4000-1.9000 cache size     2205, 6155433 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_allcolo.ns512 S3FIFO-0.4000-1.9000 cache size     4411, 6155433 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns512 S3FIFO-0.4000-1.9000 cache size     8823, 6155433 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns512 S3FIFO-0.7500-1.9000 cache size       11, 6155433 req, miss ratio 0.4774, byte miss ratio 0.4774
cdn1_allcolo.ns512 S3FIFO-0.7500-1.9000 cache size       33, 6155433 req, miss ratio 0.2825, byte miss ratio 0.2825
cdn1_allcolo.ns512 S3FIFO-0.7500-1.9000 cache size      110, 6155433 req, miss ratio 0.1239, byte miss ratio 0.1239
cdn1_allcolo.ns512 S3FIFO-0.7500-1.9000 cache size      330, 6155433 req, miss ratio 0.0498, byte miss ratio 0.0498
cdn1_allcolo.ns512 S3FIFO-0.7500-1.9000 cache size     1102, 6155433 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns512 S3FIFO-0.7500-1.9000 cache size     2205, 6155433 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_allcolo.ns512 S3FIFO-0.7500-1.9000 cache size     4411, 6155433 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns512 S3FIFO-0.7500-1.9000 cache size     8823, 6155433 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns512 S3FIFO-0.4000-0.9000 cache size       11, 6155433 req, miss ratio 0.4089, byte miss ratio 0.4089
cdn1_allcolo.ns512 S3FIFO-0.4000-0.9000 cache size       33, 6155433 req, miss ratio 0.2371, byte miss ratio 0.2371
cdn1_allcolo.ns512 S3FIFO-0.4000-0.9000 cache size      110, 6155433 req, miss ratio 0.1019, byte miss ratio 0.1019
cdn1_allcolo.ns512 S3FIFO-0.4000-0.9000 cache size      330, 6155433 req, miss ratio 0.0415, byte miss ratio 0.0415
cdn1_allcolo.ns512 S3FIFO-0.4000-0.9000 cache size     1102, 6155433 req, miss ratio 0.0116, byte miss ratio 0.0116
cdn1_allcolo.ns512 S3FIFO-0.4000-0.9000 cache size     2205, 6155433 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_allcolo.ns512 S3FIFO-0.4000-0.9000 cache size     4411, 6155433 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns512 S3FIFO-0.4000-0.9000 cache size     8823, 6155433 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_allcolo.ns512 S3FIFO-0.3000-0.9000 cache size       11, 6155433 req, miss ratio 0.3952, byte miss ratio 0.3952
cdn1_allcolo.ns512 S3FIFO-0.3000-0.9000 cache size       33, 6155433 req, miss ratio 0.2234, byte miss ratio 0.2234
