cdn1_allcolo.ns8054 S3FIFO-0.4000-1.9000 cache size        7, 1370985 req, miss ratio 0.2322, byte miss ratio 0.2322
cdn1_allcolo.ns8054 S3FIFO-0.4000-1.9000 cache size       24, 1370985 req, miss ratio 0.0608, byte miss ratio 0.0608
cdn1_allcolo.ns8054 S3FIFO-0.4000-1.9000 cache size       73, 1370985 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_allcolo.ns8054 S3FIFO-0.4000-1.9000 cache size      245, 1370985 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_allcolo.ns8054 S3FIFO-0.4000-1.9000 cache size      491, 1370985 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns8054 S3FIFO-0.4000-1.9000 cache size      982, 1370985 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns8054 S3FIFO-0.4000-1.9000 cache size     1965, 1370985 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns8054 S3FIFO-0.0100-1.9000 cache size        7, 1370985 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8054 S3FIFO-0.0100-1.9000 cache size       24, 1370985 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8054 S3FIFO-0.0100-1.9000 cache size       73, 1370985 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8054 S3FIFO-0.0100-1.9000 cache size      245, 1370985 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns8054 S3FIFO-0.0100-1.9000 cache size      491, 1370985 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns8054 S3FIFO-0.0100-1.9000 cache size      982, 1370985 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns8054 S3FIFO-0.0100-1.9000 cache size     1965, 1370985 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns8054 S3FIFO-0.0050-1.9000 cache size        7, 1370985 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8054 S3FIFO-0.0050-1.9000 cache size       24, 1370985 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8054 S3FIFO-0.0050-1.9000 cache size       73, 1370985 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8054 S3FIFO-0.0050-1.9000 cache size      245, 1370985 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns8054 S3FIFO-0.0050-1.9000 cache size      491, 1370985 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns8054 S3FIFO-0.0050-1.9000 cache size      982, 1370985 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns8054 S3FIFO-0.0050-1.9000 cache size     1965, 1370985 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns8054 S3FIFO-0.2500-0.9000 cache size        7, 1370985 req, miss ratio 0.2215, byte miss ratio 0.2215
cdn1_allcolo.ns8054 S3FIFO-0.2500-0.9000 cache size       24, 1370985 req, miss ratio 0.0545, byte miss ratio 0.0545
cdn1_allcolo.ns8054 S3FIFO-0.2500-0.9000 cache size       73, 1370985 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_allcolo.ns8054 S3FIFO-0.2500-0.9000 cache size      245, 1370985 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns8054 S3FIFO-0.2500-0.9000 cache size      491, 1370985 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns8054 S3FIFO-0.2500-0.9000 cache size      982, 1370985 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns8054 S3FIFO-0.2500-0.9000 cache size     1965, 1370985 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns8054 S3FIFO-0.9900-1.9000 cache size        7, 1370985 req, miss ratio 0.2794, byte miss ratio 0.2794
cdn1_allcolo.ns8054 S3FIFO-0.9900-1.9000 cache size       24, 1370985 req, miss ratio 0.0837, byte miss ratio 0.0837
cdn1_allcolo.ns8054 S3FIFO-0.9900-1.9000 cache size       73, 1370985 req, miss ratio 0.0232, byte miss ratio 0.0232
cdn1_allcolo.ns8054 S3FIFO-0.9900-1.9000 cache size      245, 1370985 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns8054 S3FIFO-0.9900-1.9000 cache size      491, 1370985 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns8054 S3FIFO-0.9900-1.9000 cache size      982, 1370985 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns8054 S3FIFO-0.9900-1.9000 cache size     1965, 1370985 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns8054 S3FIFO-0.7000-1.9000 cache size        7, 1370985 req, miss ratio 0.2515, byte miss ratio 0.2515
cdn1_allcolo.ns8054 S3FIFO-0.7000-1.9000 cache size       24, 1370985 req, miss ratio 0.0723, byte miss ratio 0.0723
cdn1_allcolo.ns8054 S3FIFO-0.7000-1.9000 cache size       73, 1370985 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_allcolo.ns8054 S3FIFO-0.7000-1.9000 cache size      245, 1370985 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_allcolo.ns8054 S3FIFO-0.7000-1.9000 cache size      491, 1370985 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns8054 S3FIFO-0.7000-1.9000 cache size      982, 1370985 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns8054 S3FIFO-0.7000-1.9000 cache size     1965, 1370985 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns8054 S3FIFO-0.7500-0.9000 cache size        7, 1370985 req, miss ratio 0.2680, byte miss ratio 0.2680
cdn1_allcolo.ns8054 S3FIFO-0.7500-0.9000 cache size       24, 1370985 req, miss ratio 0.0760, byte miss ratio 0.0760
cdn1_allcolo.ns8054 S3FIFO-0.7500-0.9000 cache size       73, 1370985 req, miss ratio 0.0194, byte miss ratio 0.0194
cdn1_allcolo.ns8054 S3FIFO-0.7500-0.9000 cache size      245, 1370985 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns8054 S3FIFO-0.7500-0.9000 cache size      491, 1370985 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns8054 S3FIFO-0.7500-0.9000 cache size      982, 1370985 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns8054 S3FIFO-0.7500-0.9000 cache size     1965, 1370985 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns8054 S3FIFO-0.1500-1.9000 cache size        7, 1370985 req, miss ratio 0.2265, byte miss ratio 0.2265
cdn1_allcolo.ns8054 S3FIFO-0.1500-1.9000 cache size       24, 1370985 req, miss ratio 0.0480, byte miss ratio 0.0480
cdn1_allcolo.ns8054 S3FIFO-0.1500-1.9000 cache size       73, 1370985 req, miss ratio 0.0147, byte miss ratio 0.0147
cdn1_allcolo.ns8054 S3FIFO-0.1500-1.9000 cache size      245, 1370985 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns8054 S3FIFO-0.1500-1.9000 cache size      491, 1370985 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns8054 S3FIFO-0.1500-1.9000 cache size      982, 1370985 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns8054 S3FIFO-0.1500-1.9000 cache size     1965, 1370985 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns8054 S3FIFO-0.0010-1.9000 cache size        7, 1370985 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8054 S3FIFO-0.0010-1.9000 cache size       24, 1370985 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8054 S3FIFO-0.0010-1.9000 cache size       73, 1370985 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8054 S3FIFO-0.0010-1.9000 cache size      245, 1370985 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8054 S3FIFO-0.0010-1.9000 cache size      491, 1370985 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8054 S3FIFO-0.0010-1.9000 cache size      982, 1370985 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8054 S3FIFO-0.0010-1.9000 cache size     1965, 1370985 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns8054 S3FIFO-0.1000-0.9000 cache size        7, 1370985 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns8054 S3FIFO-0.1000-0.9000 cache size       24, 1370985 req, miss ratio 0.0451, byte miss ratio 0.0451
cdn1_allcolo.ns8054 S3FIFO-0.1000-0.9000 cache size       73, 1370985 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns8054 S3FIFO-0.1000-0.9000 cache size      245, 1370985 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns8054 S3FIFO-0.1000-0.9000 cache size      491, 1370985 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns8054 S3FIFO-0.1000-0.9000 cache size      982, 1370985 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns8054 S3FIFO-0.1000-0.9000 cache size     1965, 1370985 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns8054 S3FIFO-0.3000-1.9000 cache size        7, 1370985 req, miss ratio 0.2322, byte miss ratio 0.2322
cdn1_allcolo.ns8054 S3FIFO-0.3000-1.9000 cache size       24, 1370985 req, miss ratio 0.0568, byte miss ratio 0.0568
cdn1_allcolo.ns8054 S3FIFO-0.3000-1.9000 cache size       73, 1370985 req, miss ratio 0.0154, byte miss ratio 0.0154
cdn1_allcolo.ns8054 S3FIFO-0.3000-1.9000 cache size      245, 1370985 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns8054 S3FIFO-0.3000-1.9000 cache size      491, 1370985 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns8054 S3FIFO-0.3000-1.9000 cache size      982, 1370985 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_allcolo.ns8054 S3FIFO-0.3000-1.9000 cache size     1965, 1370985 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns8054 S3FIFO-0.5000-0.9000 cache size        7, 1370985 req, miss ratio 0.2355, byte miss ratio 0.2355
cdn1_allcolo.ns8054 S3FIFO-0.5000-0.9000 cache size       24, 1370985 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_allcolo.ns8054 S3FIFO-0.5000-0.9000 cache size       73, 1370985 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns8054 S3FIFO-0.5000-0.9000 cache size      245, 1370985 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns8054 S3FIFO-0.5000-0.9000 cache size      491, 1370985 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns8054 S3FIFO-0.5000-0.9000 cache size      982, 1370985 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns8054 S3FIFO-0.5000-0.9000 cache size     1965, 1370985 req, miss ratio 0.0019, byte miss ratio 0.0019
