cdn1_colo28.ns1430 S3FIFO-0.0500-0.9000 cache size       94, 1073362 req, miss ratio 0.2916, byte miss ratio 0.2916
cdn1_colo28.ns1430 S3FIFO-0.0500-0.9000 cache size      283, 1073362 req, miss ratio 0.2819, byte miss ratio 0.2819
cdn1_colo28.ns1430 S3FIFO-0.0500-0.9000 cache size      946, 1073362 req, miss ratio 0.2677, byte miss ratio 0.2677
cdn1_colo28.ns1430 S3FIFO-0.0500-0.9000 cache size     2839, 1073362 req, miss ratio 0.2139, byte miss ratio 0.2139
cdn1_colo28.ns1430 S3FIFO-0.0500-0.9000 cache size     9464, 1073362 req, miss ratio 0.1196, byte miss ratio 0.1196
cdn1_colo28.ns1430 S3FIFO-0.0500-0.9000 cache size    18928, 1073362 req, miss ratio 0.1009, byte miss ratio 0.1009
cdn1_colo28.ns1430 S3FIFO-0.0500-0.9000 cache size    37857, 1073362 req, miss ratio 0.0918, byte miss ratio 0.0918
cdn1_colo28.ns1430 S3FIFO-0.0500-0.9000 cache size    75715, 1073362 req, miss ratio 0.0884, byte miss ratio 0.0884
cdn1_colo28.ns1430 S3FIFO-0.3000-0.9000 cache size       94, 1073362 req, miss ratio 0.2868, byte miss ratio 0.2868
cdn1_colo28.ns1430 S3FIFO-0.3000-0.9000 cache size      283, 1073362 req, miss ratio 0.2772, byte miss ratio 0.2772
cdn1_colo28.ns1430 S3FIFO-0.3000-0.9000 cache size      946, 1073362 req, miss ratio 0.2660, byte miss ratio 0.2660
cdn1_colo28.ns1430 S3FIFO-0.3000-0.9000 cache size     2839, 1073362 req, miss ratio 0.2339, byte miss ratio 0.2339
cdn1_colo28.ns1430 S3FIFO-0.3000-0.9000 cache size     9464, 1073362 req, miss ratio 0.1264, byte miss ratio 0.1264
cdn1_colo28.ns1430 S3FIFO-0.3000-0.9000 cache size    18928, 1073362 req, miss ratio 0.1021, byte miss ratio 0.1021
cdn1_colo28.ns1430 S3FIFO-0.3000-0.9000 cache size    37857, 1073362 req, miss ratio 0.0918, byte miss ratio 0.0918
cdn1_colo28.ns1430 S3FIFO-0.3000-0.9000 cache size    75715, 1073362 req, miss ratio 0.0884, byte miss ratio 0.0884
cdn1_colo28.ns1430 S3FIFO-0.3500-0.9000 cache size       94, 1073362 req, miss ratio 0.2867, byte miss ratio 0.2867
cdn1_colo28.ns1430 S3FIFO-0.3500-0.9000 cache size      283, 1073362 req, miss ratio 0.2770, byte miss ratio 0.2770
cdn1_colo28.ns1430 S3FIFO-0.3500-0.9000 cache size      946, 1073362 req, miss ratio 0.2662, byte miss ratio 0.2662
cdn1_colo28.ns1430 S3FIFO-0.3500-0.9000 cache size     2839, 1073362 req, miss ratio 0.2385, byte miss ratio 0.2385
cdn1_colo28.ns1430 S3FIFO-0.3500-0.9000 cache size     9464, 1073362 req, miss ratio 0.1289, byte miss ratio 0.1289
cdn1_colo28.ns1430 S3FIFO-0.3500-0.9000 cache size    18928, 1073362 req, miss ratio 0.1027, byte miss ratio 0.1027
cdn1_colo28.ns1430 S3FIFO-0.3500-0.9000 cache size    37857, 1073362 req, miss ratio 0.0918, byte miss ratio 0.0918
cdn1_colo28.ns1430 S3FIFO-0.3500-0.9000 cache size    75715, 1073362 req, miss ratio 0.0884, byte miss ratio 0.0884
cdn1_colo28.ns1430 S3FIFO-0.0010-1.9000 cache size       94, 1073362 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1430 S3FIFO-0.0010-1.9000 cache size      283, 1073362 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1430 S3FIFO-0.0010-1.9000 cache size      946, 1073362 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1430 S3FIFO-0.0010-1.9000 cache size     2839, 1073362 req, miss ratio 0.2312, byte miss ratio 0.2312
cdn1_colo28.ns1430 S3FIFO-0.0010-1.9000 cache size     9464, 1073362 req, miss ratio 0.1222, byte miss ratio 0.1222
cdn1_colo28.ns1430 S3FIFO-0.0010-1.9000 cache size    18928, 1073362 req, miss ratio 0.1018, byte miss ratio 0.1018
cdn1_colo28.ns1430 S3FIFO-0.0010-1.9000 cache size    37857, 1073362 req, miss ratio 0.0918, byte miss ratio 0.0918
cdn1_colo28.ns1430 S3FIFO-0.0010-1.9000 cache size    75715, 1073362 req, miss ratio 0.0884, byte miss ratio 0.0884
cdn1_colo28.ns1430 S3FIFO-0.9000-0.9000 cache size       94, 1073362 req, miss ratio 0.2939, byte miss ratio 0.2939
cdn1_colo28.ns1430 S3FIFO-0.9000-0.9000 cache size      283, 1073362 req, miss ratio 0.2815, byte miss ratio 0.2815
cdn1_colo28.ns1430 S3FIFO-0.9000-0.9000 cache size      946, 1073362 req, miss ratio 0.2702, byte miss ratio 0.2702
cdn1_colo28.ns1430 S3FIFO-0.9000-0.9000 cache size     2839, 1073362 req, miss ratio 0.2556, byte miss ratio 0.2556
cdn1_colo28.ns1430 S3FIFO-0.9000-0.9000 cache size     9464, 1073362 req, miss ratio 0.1710, byte miss ratio 0.1710
cdn1_colo28.ns1430 S3FIFO-0.9000-0.9000 cache size    18928, 1073362 req, miss ratio 0.1256, byte miss ratio 0.1256
cdn1_colo28.ns1430 S3FIFO-0.9000-0.9000 cache size    37857, 1073362 req, miss ratio 0.1007, byte miss ratio 0.1007
cdn1_colo28.ns1430 S3FIFO-0.9000-0.9000 cache size    75715, 1073362 req, miss ratio 0.0890, byte miss ratio 0.0890
cdn1_colo28.ns1430 S3FIFO-0.9500-0.9000 cache size       94, 1073362 req, miss ratio 0.2960, byte miss ratio 0.2960
cdn1_colo28.ns1430 S3FIFO-0.9500-0.9000 cache size      283, 1073362 req, miss ratio 0.2834, byte miss ratio 0.2834
cdn1_colo28.ns1430 S3FIFO-0.9500-0.9000 cache size      946, 1073362 req, miss ratio 0.2714, byte miss ratio 0.2714
cdn1_colo28.ns1430 S3FIFO-0.9500-0.9000 cache size     2839, 1073362 req, miss ratio 0.2563, byte miss ratio 0.2563
cdn1_colo28.ns1430 S3FIFO-0.9500-0.9000 cache size     9464, 1073362 req, miss ratio 0.1735, byte miss ratio 0.1735
cdn1_colo28.ns1430 S3FIFO-0.9500-0.9000 cache size    18928, 1073362 req, miss ratio 0.1294, byte miss ratio 0.1294
cdn1_colo28.ns1430 S3FIFO-0.9500-0.9000 cache size    37857, 1073362 req, miss ratio 0.1038, byte miss ratio 0.1038
cdn1_colo28.ns1430 S3FIFO-0.9500-0.9000 cache size    75715, 1073362 req, miss ratio 0.0902, byte miss ratio 0.0902
cdn1_colo28.ns1430 S3FIFO-0.0050-0.9000 cache size       94, 1073362 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1430 S3FIFO-0.0050-0.9000 cache size      283, 1073362 req, miss ratio 0.2946, byte miss ratio 0.2946
cdn1_colo28.ns1430 S3FIFO-0.0050-0.9000 cache size      946, 1073362 req, miss ratio 0.2733, byte miss ratio 0.2733
cdn1_colo28.ns1430 S3FIFO-0.0050-0.9000 cache size     2839, 1073362 req, miss ratio 0.2151, byte miss ratio 0.2151
cdn1_colo28.ns1430 S3FIFO-0.0050-0.9000 cache size     9464, 1073362 req, miss ratio 0.1206, byte miss ratio 0.1206
cdn1_colo28.ns1430 S3FIFO-0.0050-0.9000 cache size    18928, 1073362 req, miss ratio 0.1016, byte miss ratio 0.1016
cdn1_colo28.ns1430 S3FIFO-0.0050-0.9000 cache size    37857, 1073362 req, miss ratio 0.0918, byte miss ratio 0.0918
cdn1_colo28.ns1430 S3FIFO-0.0050-0.9000 cache size    75715, 1073362 req, miss ratio 0.0884, byte miss ratio 0.0884
cdn1_colo28.ns1430 S3FIFO-0.7500-0.9000 cache size       94, 1073362 req, miss ratio 0.2893, byte miss ratio 0.2893
cdn1_colo28.ns1430 S3FIFO-0.7500-0.9000 cache size      283, 1073362 req, miss ratio 0.2786, byte miss ratio 0.2786
cdn1_colo28.ns1430 S3FIFO-0.7500-0.9000 cache size      946, 1073362 req, miss ratio 0.2684, byte miss ratio 0.2684
cdn1_colo28.ns1430 S3FIFO-0.7500-0.9000 cache size     2839, 1073362 req, miss ratio 0.2535, byte miss ratio 0.2535
cdn1_colo28.ns1430 S3FIFO-0.7500-0.9000 cache size     9464, 1073362 req, miss ratio 0.1611, byte miss ratio 0.1611
cdn1_colo28.ns1430 S3FIFO-0.7500-0.9000 cache size    18928, 1073362 req, miss ratio 0.1142, byte miss ratio 0.1142
