io_traces.ns254 S3FIFO-0.5000-0.9000 cache size     9796, 16200000 req, miss ratio 0.8385, byte miss ratio 0.8385
io_traces.ns254 S3FIFO-0.0050-1.9000 cache size    29388, 16200000 req, miss ratio 0.8240, byte miss ratio 0.8240
io_traces.ns254 S3FIFO-0.0050-1.9000 cache size    97960, 16200000 req, miss ratio 0.7569, byte miss ratio 0.7569
io_traces.ns254 S3FIFO-0.0050-1.9000 cache size   293881, 16200000 req, miss ratio 0.7499, byte miss ratio 0.7499
io_traces.ns254 S3FIFO-0.0050-1.9000 cache size   979605, 16200000 req, miss ratio 0.7215, byte miss ratio 0.7215
io_traces.ns254 S3FIFO-0.0050-1.9000 cache size  1959210, 16200000 req, miss ratio 0.7097, byte miss ratio 0.7097
io_traces.ns254 S3FIFO-0.0050-1.9000 cache size  3918420, 16200000 req, miss ratio 0.6647, byte miss ratio 0.6647
io_traces.ns254 S3FIFO-0.0050-1.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.1500-1.9000 cache size     9796, 16200000 req, miss ratio 0.8366, byte miss ratio 0.8366
io_traces.ns254 S3FIFO-0.1500-1.9000 cache size    29388, 16200000 req, miss ratio 0.8260, byte miss ratio 0.8260
io_traces.ns254 S3FIFO-0.1500-1.9000 cache size    97960, 16200000 req, miss ratio 0.7602, byte miss ratio 0.7602
io_traces.ns254 S3FIFO-0.1500-1.9000 cache size   293881, 16200000 req, miss ratio 0.7510, byte miss ratio 0.7510
io_traces.ns254 S3FIFO-0.1500-1.9000 cache size   979605, 16200000 req, miss ratio 0.7245, byte miss ratio 0.7245
io_traces.ns254 S3FIFO-0.1500-1.9000 cache size  1959210, 16200000 req, miss ratio 0.7119, byte miss ratio 0.7119
io_traces.ns254 S3FIFO-0.1500-1.9000 cache size  3918420, 16200000 req, miss ratio 0.6647, byte miss ratio 0.6647
io_traces.ns254 S3FIFO-0.1500-1.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.7500-1.9000 cache size     9796, 16200000 req, miss ratio 0.8385, byte miss ratio 0.8385
io_traces.ns254 S3FIFO-0.7500-1.9000 cache size    29388, 16200000 req, miss ratio 0.8328, byte miss ratio 0.8328
io_traces.ns254 S3FIFO-0.7500-1.9000 cache size    97960, 16200000 req, miss ratio 0.8102, byte miss ratio 0.8102
io_traces.ns254 S3FIFO-0.7500-1.9000 cache size   293881, 16200000 req, miss ratio 0.7586, byte miss ratio 0.7586
io_traces.ns254 S3FIFO-0.7500-1.9000 cache size   979605, 16200000 req, miss ratio 0.7481, byte miss ratio 0.7481
io_traces.ns254 S3FIFO-0.7500-1.9000 cache size  1959210, 16200000 req, miss ratio 0.7343, byte miss ratio 0.7343
io_traces.ns254 S3FIFO-0.7500-1.9000 cache size  3918420, 16200000 req, miss ratio 0.6690, byte miss ratio 0.6690
io_traces.ns254 S3FIFO-0.7500-1.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.5500-0.9000 cache size     9796, 16200000 req, miss ratio 0.8385, byte miss ratio 0.8385
io_traces.ns254 S3FIFO-0.5500-0.9000 cache size    29388, 16200000 req, miss ratio 0.8341, byte miss ratio 0.8341
io_traces.ns254 S3FIFO-0.5500-0.9000 cache size    97960, 16200000 req, miss ratio 0.7942, byte miss ratio 0.7942
io_traces.ns254 S3FIFO-0.5500-0.9000 cache size   293881, 16200000 req, miss ratio 0.7515, byte miss ratio 0.7515
io_traces.ns254 S3FIFO-0.5500-0.9000 cache size   979605, 16200000 req, miss ratio 0.7377, byte miss ratio 0.7377
io_traces.ns254 S3FIFO-0.5500-0.9000 cache size  1959210, 16200000 req, miss ratio 0.7207, byte miss ratio 0.7207
io_traces.ns254 S3FIFO-0.5500-0.9000 cache size  3918420, 16200000 req, miss ratio 0.6655, byte miss ratio 0.6655
io_traces.ns254 S3FIFO-0.5500-0.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.8000-1.9000 cache size     9796, 16200000 req, miss ratio 0.8386, byte miss ratio 0.8386
io_traces.ns254 S3FIFO-0.8000-1.9000 cache size    29388, 16200000 req, miss ratio 0.8352, byte miss ratio 0.8352
io_traces.ns254 S3FIFO-0.8000-1.9000 cache size    97960, 16200000 req, miss ratio 0.8140, byte miss ratio 0.8140
io_traces.ns254 S3FIFO-0.8000-1.9000 cache size   293881, 16200000 req, miss ratio 0.7672, byte miss ratio 0.7672
io_traces.ns254 S3FIFO-0.8000-1.9000 cache size   979605, 16200000 req, miss ratio 0.7494, byte miss ratio 0.7494
io_traces.ns254 S3FIFO-0.8000-1.9000 cache size  1959210, 16200000 req, miss ratio 0.7314, byte miss ratio 0.7314
io_traces.ns254 S3FIFO-0.8000-1.9000 cache size  3918420, 16200000 req, miss ratio 0.6702, byte miss ratio 0.6702
io_traces.ns254 S3FIFO-0.8000-1.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.3500-0.9000 cache size     9796, 16200000 req, miss ratio 0.8377, byte miss ratio 0.8377
io_traces.ns254 S3FIFO-0.3500-0.9000 cache size    29388, 16200000 req, miss ratio 0.8338, byte miss ratio 0.8338
io_traces.ns254 S3FIFO-0.3500-0.9000 cache size    97960, 16200000 req, miss ratio 0.7777, byte miss ratio 0.7777
io_traces.ns254 S3FIFO-0.3500-0.9000 cache size   293881, 16200000 req, miss ratio 0.7513, byte miss ratio 0.7513
io_traces.ns254 S3FIFO-0.3500-0.9000 cache size   979605, 16200000 req, miss ratio 0.7337, byte miss ratio 0.7337
io_traces.ns254 S3FIFO-0.3500-0.9000 cache size  1959210, 16200000 req, miss ratio 0.7156, byte miss ratio 0.7156
io_traces.ns254 S3FIFO-0.3500-0.9000 cache size  3918420, 16200000 req, miss ratio 0.6645, byte miss ratio 0.6645
io_traces.ns254 S3FIFO-0.3500-0.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.0500-0.9000 cache size     9796, 16200000 req, miss ratio 0.8387, byte miss ratio 0.8387
io_traces.ns254 S3FIFO-0.0500-0.9000 cache size    29388, 16200000 req, miss ratio 0.8325, byte miss ratio 0.8325
io_traces.ns254 S3FIFO-0.0500-0.9000 cache size    97960, 16200000 req, miss ratio 0.7609, byte miss ratio 0.7609
io_traces.ns254 S3FIFO-0.0500-0.9000 cache size   293881, 16200000 req, miss ratio 0.7508, byte miss ratio 0.7508
io_traces.ns254 S3FIFO-0.0500-0.9000 cache size   979605, 16200000 req, miss ratio 0.7307, byte miss ratio 0.7307
io_traces.ns254 S3FIFO-0.0500-0.9000 cache size  1959210, 16200000 req, miss ratio 0.7122, byte miss ratio 0.7122
io_traces.ns254 S3FIFO-0.0500-0.9000 cache size  3918420, 16200000 req, miss ratio 0.6645, byte miss ratio 0.6645
io_traces.ns254 S3FIFO-0.0500-0.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.6500-1.9000 cache size     9796, 16200000 req, miss ratio 0.8385, byte miss ratio 0.8385
io_traces.ns254 S3FIFO-0.6500-1.9000 cache size    29388, 16200000 req, miss ratio 0.8325, byte miss ratio 0.8325
io_traces.ns254 S3FIFO-0.6500-1.9000 cache size    97960, 16200000 req, miss ratio 0.8015, byte miss ratio 0.8015
io_traces.ns254 S3FIFO-0.6500-1.9000 cache size   293881, 16200000 req, miss ratio 0.7521, byte miss ratio 0.7521
io_traces.ns254 S3FIFO-0.6500-1.9000 cache size   979605, 16200000 req, miss ratio 0.7424, byte miss ratio 0.7424
io_traces.ns254 S3FIFO-0.6500-1.9000 cache size  1959210, 16200000 req, miss ratio 0.7282, byte miss ratio 0.7282
io_traces.ns254 S3FIFO-0.6500-1.9000 cache size  3918420, 16200000 req, miss ratio 0.6682, byte miss ratio 0.6682
io_traces.ns254 S3FIFO-0.6500-1.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.0010-1.9000 cache size     9796, 16200000 req, miss ratio 0.8845, byte miss ratio 0.8845
io_traces.ns254 S3FIFO-0.0010-1.9000 cache size    29388, 16200000 req, miss ratio 0.8269, byte miss ratio 0.8269
io_traces.ns254 S3FIFO-0.0010-1.9000 cache size    97960, 16200000 req, miss ratio 0.7577, byte miss ratio 0.7577
io_traces.ns254 S3FIFO-0.0010-1.9000 cache size   293881, 16200000 req, miss ratio 0.7503, byte miss ratio 0.7503
io_traces.ns254 S3FIFO-0.0010-1.9000 cache size   979605, 16200000 req, miss ratio 0.7215, byte miss ratio 0.7215
io_traces.ns254 S3FIFO-0.0010-1.9000 cache size  1959210, 16200000 req, miss ratio 0.7096, byte miss ratio 0.7096
io_traces.ns254 S3FIFO-0.0010-1.9000 cache size  3918420, 16200000 req, miss ratio 0.6647, byte miss ratio 0.6647
io_traces.ns254 S3FIFO-0.0010-1.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.0100-1.9000 cache size     9796, 16200000 req, miss ratio 0.8378, byte miss ratio 0.8378
io_traces.ns254 S3FIFO-0.0100-1.9000 cache size    29388, 16200000 req, miss ratio 0.8240, byte miss ratio 0.8240
io_traces.ns254 S3FIFO-0.0100-1.9000 cache size    97960, 16200000 req, miss ratio 0.7569, byte miss ratio 0.7569
io_traces.ns254 S3FIFO-0.0100-1.9000 cache size   293881, 16200000 req, miss ratio 0.7501, byte miss ratio 0.7501
io_traces.ns254 S3FIFO-0.0100-1.9000 cache size   979605, 16200000 req, miss ratio 0.7216, byte miss ratio 0.7216
io_traces.ns254 S3FIFO-0.0100-1.9000 cache size  1959210, 16200000 req, miss ratio 0.7097, byte miss ratio 0.7097
io_traces.ns254 S3FIFO-0.0100-1.9000 cache size  3918420, 16200000 req, miss ratio 0.6647, byte miss ratio 0.6647
io_traces.ns254 S3FIFO-0.0100-1.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.0250-0.9000 cache size     9796, 16200000 req, miss ratio 0.8394, byte miss ratio 0.8394
io_traces.ns254 S3FIFO-0.0250-0.9000 cache size    29388, 16200000 req, miss ratio 0.8325, byte miss ratio 0.8325
io_traces.ns254 S3FIFO-0.0250-0.9000 cache size    97960, 16200000 req, miss ratio 0.7606, byte miss ratio 0.7606
io_traces.ns254 S3FIFO-0.0250-0.9000 cache size   293881, 16200000 req, miss ratio 0.7506, byte miss ratio 0.7506
io_traces.ns254 S3FIFO-0.0250-0.9000 cache size   979605, 16200000 req, miss ratio 0.7305, byte miss ratio 0.7305
io_traces.ns254 S3FIFO-0.0250-0.9000 cache size  1959210, 16200000 req, miss ratio 0.7121, byte miss ratio 0.7121
io_traces.ns254 S3FIFO-0.0250-0.9000 cache size  3918420, 16200000 req, miss ratio 0.6645, byte miss ratio 0.6645
io_traces.ns254 S3FIFO-0.0250-0.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.9000-1.9000 cache size     9796, 16200000 req, miss ratio 0.8388, byte miss ratio 0.8388
io_traces.ns254 S3FIFO-0.9000-1.9000 cache size    29388, 16200000 req, miss ratio 0.8359, byte miss ratio 0.8359
io_traces.ns254 S3FIFO-0.9000-1.9000 cache size    97960, 16200000 req, miss ratio 0.8195, byte miss ratio 0.8195
io_traces.ns254 S3FIFO-0.9000-1.9000 cache size   293881, 16200000 req, miss ratio 0.7874, byte miss ratio 0.7874
io_traces.ns254 S3FIFO-0.9000-1.9000 cache size   979605, 16200000 req, miss ratio 0.7539, byte miss ratio 0.7539
io_traces.ns254 S3FIFO-0.9000-1.9000 cache size  1959210, 16200000 req, miss ratio 0.7253, byte miss ratio 0.7253
io_traces.ns254 S3FIFO-0.9000-1.9000 cache size  3918420, 16200000 req, miss ratio 0.6737, byte miss ratio 0.6737
io_traces.ns254 S3FIFO-0.9000-1.9000 cache size  7836840, 16200000 req, miss ratio 0.6136, byte miss ratio 0.6136
io_traces.ns254 S3FIFO-0.3000-1.9000 cache size     9796, 16200000 req, miss ratio 0.8367, byte miss ratio 0.8367
io_traces.ns254 S3FIFO-0.3000-1.9000 cache size    29388, 16200000 req, miss ratio 0.8285, byte miss ratio 0.8285
io_traces.ns254 S3FIFO-0.3000-1.9000 cache size    97960, 16200000 req, miss ratio 0.7697, byte miss ratio 0.7697
io_traces.ns254 S3FIFO-0.3000-1.9000 cache size   293881, 16200000 req, miss ratio 0.7510, byte miss ratio 0.7510
io_traces.ns254 S3FIFO-0.3000-1.9000 cache size   979605, 16200000 req, miss ratio 0.7265, byte miss ratio 0.7265
io_traces.ns254 S3FIFO-0.3000-1.9000 cache size  1959210, 16200000 req, miss ratio 0.7141, byte miss ratio 0.7141
io_traces.ns254 S3FIFO-0.3000-1.9000 cache size  3918420, 16200000 req, miss ratio 0.6647, byte miss ratio 0.6647
io_traces.ns254 S3FIFO-0.3000-1.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.0050-0.9000 cache size     9796, 16200000 req, miss ratio 0.8402, byte miss ratio 0.8402
io_traces.ns254 S3FIFO-0.0050-0.9000 cache size    29388, 16200000 req, miss ratio 0.8333, byte miss ratio 0.8333
io_traces.ns254 S3FIFO-0.0050-0.9000 cache size    97960, 16200000 req, miss ratio 0.7607, byte miss ratio 0.7607
io_traces.ns254 S3FIFO-0.0050-0.9000 cache size   293881, 16200000 req, miss ratio 0.7500, byte miss ratio 0.7500
io_traces.ns254 S3FIFO-0.0050-0.9000 cache size   979605, 16200000 req, miss ratio 0.7304, byte miss ratio 0.7304
io_traces.ns254 S3FIFO-0.0050-0.9000 cache size  1959210, 16200000 req, miss ratio 0.7120, byte miss ratio 0.7120
io_traces.ns254 S3FIFO-0.0050-0.9000 cache size  3918420, 16200000 req, miss ratio 0.6645, byte miss ratio 0.6645
io_traces.ns254 S3FIFO-0.0050-0.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.4000-0.9000 cache size     9796, 16200000 req, miss ratio 0.8377, byte miss ratio 0.8377
io_traces.ns254 S3FIFO-0.4000-0.9000 cache size    29388, 16200000 req, miss ratio 0.8341, byte miss ratio 0.8341
io_traces.ns254 S3FIFO-0.4000-0.9000 cache size    97960, 16200000 req, miss ratio 0.7824, byte miss ratio 0.7824
io_traces.ns254 S3FIFO-0.4000-0.9000 cache size   293881, 16200000 req, miss ratio 0.7513, byte miss ratio 0.7513
io_traces.ns254 S3FIFO-0.4000-0.9000 cache size   979605, 16200000 req, miss ratio 0.7344, byte miss ratio 0.7344
io_traces.ns254 S3FIFO-0.4000-0.9000 cache size  1959210, 16200000 req, miss ratio 0.7165, byte miss ratio 0.7165
io_traces.ns254 S3FIFO-0.4000-0.9000 cache size  3918420, 16200000 req, miss ratio 0.6645, byte miss ratio 0.6645
io_traces.ns254 S3FIFO-0.4000-0.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.3500-1.9000 cache size     9796, 16200000 req, miss ratio 0.8367, byte miss ratio 0.8367
io_traces.ns254 S3FIFO-0.3500-1.9000 cache size    29388, 16200000 req, miss ratio 0.8296, byte miss ratio 0.8296
io_traces.ns254 S3FIFO-0.3500-1.9000 cache size    97960, 16200000 req, miss ratio 0.7740, byte miss ratio 0.7740
io_traces.ns254 S3FIFO-0.3500-1.9000 cache size   293881, 16200000 req, miss ratio 0.7510, byte miss ratio 0.7510
io_traces.ns254 S3FIFO-0.3500-1.9000 cache size   979605, 16200000 req, miss ratio 0.7274, byte miss ratio 0.7274
io_traces.ns254 S3FIFO-0.3500-1.9000 cache size  1959210, 16200000 req, miss ratio 0.7154, byte miss ratio 0.7154
io_traces.ns254 S3FIFO-0.3500-1.9000 cache size  3918420, 16200000 req, miss ratio 0.6645, byte miss ratio 0.6645
io_traces.ns254 S3FIFO-0.3500-1.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.5000-1.9000 cache size     9796, 16200000 req, miss ratio 0.8385, byte miss ratio 0.8385
io_traces.ns254 S3FIFO-0.5000-1.9000 cache size    29388, 16200000 req, miss ratio 0.8312, byte miss ratio 0.8312
io_traces.ns254 S3FIFO-0.5000-1.9000 cache size    97960, 16200000 req, miss ratio 0.7879, byte miss ratio 0.7879
io_traces.ns254 S3FIFO-0.5000-1.9000 cache size   293881, 16200000 req, miss ratio 0.7512, byte miss ratio 0.7512
io_traces.ns254 S3FIFO-0.5000-1.9000 cache size   979605, 16200000 req, miss ratio 0.7358, byte miss ratio 0.7358
io_traces.ns254 S3FIFO-0.5000-1.9000 cache size  1959210, 16200000 req, miss ratio 0.7191, byte miss ratio 0.7191
io_traces.ns254 S3FIFO-0.5000-1.9000 cache size  3918420, 16200000 req, miss ratio 0.6655, byte miss ratio 0.6655
io_traces.ns254 S3FIFO-0.5000-1.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.2500-0.9000 cache size     9796, 16200000 req, miss ratio 0.8379, byte miss ratio 0.8379
io_traces.ns254 S3FIFO-0.2500-0.9000 cache size    29388, 16200000 req, miss ratio 0.8333, byte miss ratio 0.8333
io_traces.ns254 S3FIFO-0.2500-0.9000 cache size    97960, 16200000 req, miss ratio 0.7698, byte miss ratio 0.7698
io_traces.ns254 S3FIFO-0.2500-0.9000 cache size   293881, 16200000 req, miss ratio 0.7513, byte miss ratio 0.7513
io_traces.ns254 S3FIFO-0.2500-0.9000 cache size   979605, 16200000 req, miss ratio 0.7327, byte miss ratio 0.7327
io_traces.ns254 S3FIFO-0.2500-0.9000 cache size  1959210, 16200000 req, miss ratio 0.7143, byte miss ratio 0.7143
io_traces.ns254 S3FIFO-0.2500-0.9000 cache size  3918420, 16200000 req, miss ratio 0.6645, byte miss ratio 0.6645
io_traces.ns254 S3FIFO-0.2500-0.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.1000-0.9000 cache size     9796, 16200000 req, miss ratio 0.8383, byte miss ratio 0.8383
io_traces.ns254 S3FIFO-0.1000-0.9000 cache size    29388, 16200000 req, miss ratio 0.8327, byte miss ratio 0.8327
io_traces.ns254 S3FIFO-0.1000-0.9000 cache size    97960, 16200000 req, miss ratio 0.7622, byte miss ratio 0.7622
io_traces.ns254 S3FIFO-0.1000-0.9000 cache size   293881, 16200000 req, miss ratio 0.7511, byte miss ratio 0.7511
io_traces.ns254 S3FIFO-0.1000-0.9000 cache size   979605, 16200000 req, miss ratio 0.7313, byte miss ratio 0.7313
io_traces.ns254 S3FIFO-0.1000-0.9000 cache size  1959210, 16200000 req, miss ratio 0.7127, byte miss ratio 0.7127
io_traces.ns254 S3FIFO-0.1000-0.9000 cache size  3918420, 16200000 req, miss ratio 0.6645, byte miss ratio 0.6645
io_traces.ns254 S3FIFO-0.1000-0.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
io_traces.ns254 S3FIFO-0.3000-0.9000 cache size     9796, 16200000 req, miss ratio 0.8376, byte miss ratio 0.8376
io_traces.ns254 S3FIFO-0.3000-0.9000 cache size    29388, 16200000 req, miss ratio 0.8335, byte miss ratio 0.8335
io_traces.ns254 S3FIFO-0.3000-0.9000 cache size    97960, 16200000 req, miss ratio 0.7735, byte miss ratio 0.7735
io_traces.ns254 S3FIFO-0.3000-0.9000 cache size   293881, 16200000 req, miss ratio 0.7513, byte miss ratio 0.7513
io_traces.ns254 S3FIFO-0.3000-0.9000 cache size   979605, 16200000 req, miss ratio 0.7332, byte miss ratio 0.7332
io_traces.ns254 S3FIFO-0.3000-0.9000 cache size  1959210, 16200000 req, miss ratio 0.7154, byte miss ratio 0.7154
io_traces.ns254 S3FIFO-0.3000-0.9000 cache size  3918420, 16200000 req, miss ratio 0.6645, byte miss ratio 0.6645
io_traces.ns254 S3FIFO-0.3000-0.9000 cache size  7836840, 16200000 req, miss ratio 0.6132, byte miss ratio 0.6132
