cdn1_colo28.ns4448 S3FIFO-0.3500-1.9000 cache size      726, 2578441 req, miss ratio 0.4745, byte miss ratio 0.4745
cdn1_colo28.ns4448 S3FIFO-0.3500-1.9000 cache size     2179, 2578441 req, miss ratio 0.4711, byte miss ratio 0.4711
cdn1_colo28.ns4448 S3FIFO-0.3500-1.9000 cache size     7265, 2578441 req, miss ratio 0.4675, byte miss ratio 0.4675
cdn1_colo28.ns4448 S3FIFO-0.3500-1.9000 cache size    21795, 2578441 req, miss ratio 0.4613, byte miss ratio 0.4613
cdn1_colo28.ns4448 S3FIFO-0.3500-1.9000 cache size    72651, 2578441 req, miss ratio 0.4110, byte miss ratio 0.4110
cdn1_colo28.ns4448 S3FIFO-0.3500-1.9000 cache size   145303, 2578441 req, miss ratio 0.3240, byte miss ratio 0.3240
cdn1_colo28.ns4448 S3FIFO-0.3500-1.9000 cache size   290606, 2578441 req, miss ratio 0.2978, byte miss ratio 0.2978
cdn1_colo28.ns4448 S3FIFO-0.3500-1.9000 cache size   581212, 2578441 req, miss ratio 0.2829, byte miss ratio 0.2829
cdn1_colo28.ns4448 S3FIFO-0.9500-0.9000 cache size      726, 2578441 req, miss ratio 0.4780, byte miss ratio 0.4780
cdn1_colo28.ns4448 S3FIFO-0.9500-0.9000 cache size     2179, 2578441 req, miss ratio 0.4737, byte miss ratio 0.4737
cdn1_colo28.ns4448 S3FIFO-0.9500-0.9000 cache size     7265, 2578441 req, miss ratio 0.4691, byte miss ratio 0.4691
cdn1_colo28.ns4448 S3FIFO-0.9500-0.9000 cache size    21795, 2578441 req, miss ratio 0.4627, byte miss ratio 0.4627
cdn1_colo28.ns4448 S3FIFO-0.9500-0.9000 cache size    72651, 2578441 req, miss ratio 0.4150, byte miss ratio 0.4150
cdn1_colo28.ns4448 S3FIFO-0.9500-0.9000 cache size   145303, 2578441 req, miss ratio 0.3517, byte miss ratio 0.3517
cdn1_colo28.ns4448 S3FIFO-0.9500-0.9000 cache size   290606, 2578441 req, miss ratio 0.3094, byte miss ratio 0.3094
cdn1_colo28.ns4448 S3FIFO-0.9500-0.9000 cache size   581212, 2578441 req, miss ratio 0.2835, byte miss ratio 0.2835
cdn1_colo28.ns4448 S3FIFO-0.3000-0.9000 cache size      726, 2578441 req, miss ratio 0.4743, byte miss ratio 0.4743
