tencentBlock.ns11229 S3FIFO-0.8000-0.9000 cache size       96, 2097515 req, miss ratio 0.3538, byte miss ratio 0.3538
tencentBlock.ns11229 S3FIFO-0.8000-0.9000 cache size      289, 2097515 req, miss ratio 0.2596, byte miss ratio 0.2596
tencentBlock.ns11229 S3FIFO-0.8000-0.9000 cache size      964, 2097515 req, miss ratio 0.2357, byte miss ratio 0.2357
tencentBlock.ns11229 S3FIFO-0.8000-0.9000 cache size     2894, 2097515 req, miss ratio 0.2195, byte miss ratio 0.2195
tencentBlock.ns11229 S3FIFO-0.8000-0.9000 cache size     9649, 2097515 req, miss ratio 0.2112, byte miss ratio 0.2112
tencentBlock.ns11229 S3FIFO-0.8000-0.9000 cache size    19299, 2097515 req, miss ratio 0.2061, byte miss ratio 0.2061
tencentBlock.ns11229 S3FIFO-0.8000-0.9000 cache size    38598, 2097515 req, miss ratio 0.1337, byte miss ratio 0.1337
tencentBlock.ns11229 S3FIFO-0.8000-0.9000 cache size    77197, 2097515 req, miss ratio 0.0635, byte miss ratio 0.0635
tencentBlock.ns11229 S3FIFO-0.7500-0.9000 cache size       96, 2097515 req, miss ratio 0.3450, byte miss ratio 0.3450
tencentBlock.ns11229 S3FIFO-0.7500-0.9000 cache size      289, 2097515 req, miss ratio 0.2549, byte miss ratio 0.2549
tencentBlock.ns11229 S3FIFO-0.7500-0.9000 cache size      964, 2097515 req, miss ratio 0.2335, byte miss ratio 0.2335
tencentBlock.ns11229 S3FIFO-0.7500-0.9000 cache size     2894, 2097515 req, miss ratio 0.2188, byte miss ratio 0.2188
tencentBlock.ns11229 S3FIFO-0.7500-0.9000 cache size     9649, 2097515 req, miss ratio 0.2105, byte miss ratio 0.2105
tencentBlock.ns11229 S3FIFO-0.7500-0.9000 cache size    19299, 2097515 req, miss ratio 0.2066, byte miss ratio 0.2066
tencentBlock.ns11229 S3FIFO-0.7500-0.9000 cache size    38598, 2097515 req, miss ratio 0.1353, byte miss ratio 0.1353
tencentBlock.ns11229 S3FIFO-0.7500-0.9000 cache size    77197, 2097515 req, miss ratio 0.0628, byte miss ratio 0.0628
tencentBlock.ns11229 S3FIFO-0.0010-1.9000 cache size       96, 2097515 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11229 S3FIFO-0.0010-1.9000 cache size      289, 2097515 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11229 S3FIFO-0.0010-1.9000 cache size      964, 2097515 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11229 S3FIFO-0.0010-1.9000 cache size     2894, 2097515 req, miss ratio 0.2313, byte miss ratio 0.2313
tencentBlock.ns11229 S3FIFO-0.0010-1.9000 cache size     9649, 2097515 req, miss ratio 0.2090, byte miss ratio 0.2090
tencentBlock.ns11229 S3FIFO-0.0010-1.9000 cache size    19299, 2097515 req, miss ratio 0.1990, byte miss ratio 0.1990
tencentBlock.ns11229 S3FIFO-0.0010-1.9000 cache size    38598, 2097515 req, miss ratio 0.1091, byte miss ratio 0.1091
tencentBlock.ns11229 S3FIFO-0.0010-1.9000 cache size    77197, 2097515 req, miss ratio 0.0482, byte miss ratio 0.0482
tencentBlock.ns11229 S3FIFO-0.5500-0.9000 cache size       96, 2097515 req, miss ratio 0.2969, byte miss ratio 0.2969
tencentBlock.ns11229 S3FIFO-0.5500-0.9000 cache size      289, 2097515 req, miss ratio 0.2441, byte miss ratio 0.2441
tencentBlock.ns11229 S3FIFO-0.5500-0.9000 cache size      964, 2097515 req, miss ratio 0.2267, byte miss ratio 0.2267
tencentBlock.ns11229 S3FIFO-0.5500-0.9000 cache size     2894, 2097515 req, miss ratio 0.2177, byte miss ratio 0.2177
tencentBlock.ns11229 S3FIFO-0.5500-0.9000 cache size     9649, 2097515 req, miss ratio 0.2084, byte miss ratio 0.2084
tencentBlock.ns11229 S3FIFO-0.5500-0.9000 cache size    19299, 2097515 req, miss ratio 0.2087, byte miss ratio 0.2087
tencentBlock.ns11229 S3FIFO-0.5500-0.9000 cache size    38598, 2097515 req, miss ratio 0.1375, byte miss ratio 0.1375
tencentBlock.ns11229 S3FIFO-0.5500-0.9000 cache size    77197, 2097515 req, miss ratio 0.0558, byte miss ratio 0.0558
tencentBlock.ns11229 S3FIFO-0.7000-0.9000 cache size       96, 2097515 req, miss ratio 0.3346, byte miss ratio 0.3346
tencentBlock.ns11229 S3FIFO-0.7000-0.9000 cache size      289, 2097515 req, miss ratio 0.2513, byte miss ratio 0.2513
tencentBlock.ns11229 S3FIFO-0.7000-0.9000 cache size      964, 2097515 req, miss ratio 0.2320, byte miss ratio 0.2320
tencentBlock.ns11229 S3FIFO-0.7000-0.9000 cache size     2894, 2097515 req, miss ratio 0.2187, byte miss ratio 0.2187
tencentBlock.ns11229 S3FIFO-0.7000-0.9000 cache size     9649, 2097515 req, miss ratio 0.2101, byte miss ratio 0.2101
tencentBlock.ns11229 S3FIFO-0.7000-0.9000 cache size    19299, 2097515 req, miss ratio 0.2077, byte miss ratio 0.2077
tencentBlock.ns11229 S3FIFO-0.7000-0.9000 cache size    38598, 2097515 req, miss ratio 0.1350, byte miss ratio 0.1350
tencentBlock.ns11229 S3FIFO-0.7000-0.9000 cache size    77197, 2097515 req, miss ratio 0.0614, byte miss ratio 0.0614
tencentBlock.ns11229 S3FIFO-0.2000-0.9000 cache size       96, 2097515 req, miss ratio 0.2747, byte miss ratio 0.2747
