cdn1_allcolo.ns1469 S3FIFO-0.0100-1.9000 cache size        8, 3599465 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1469 S3FIFO-0.0100-1.9000 cache size       26, 3599465 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1469 S3FIFO-0.0100-1.9000 cache size       89, 3599465 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1469 S3FIFO-0.0100-1.9000 cache size      178, 3599465 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1469 S3FIFO-0.0100-1.9000 cache size      356, 3599465 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1469 S3FIFO-0.0100-1.9000 cache size      712, 3599465 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1469 S3FIFO-0.9000-0.9000 cache size        8, 3599465 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns1469 S3FIFO-0.9000-0.9000 cache size       26, 3599465 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns1469 S3FIFO-0.9000-0.9000 cache size       89, 3599465 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1469 S3FIFO-0.9000-0.9000 cache size      178, 3599465 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1469 S3FIFO-0.9000-0.9000 cache size      356, 3599465 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns1469 S3FIFO-0.9000-0.9000 cache size      712, 3599465 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1469 S3FIFO-0.8000-1.9000 cache size        8, 3599465 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1469 S3FIFO-0.8000-1.9000 cache size       26, 3599465 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns1469 S3FIFO-0.8000-1.9000 cache size       89, 3599465 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns1469 S3FIFO-0.8000-1.9000 cache size      178, 3599465 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1469 S3FIFO-0.8000-1.9000 cache size      356, 3599465 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns1469 S3FIFO-0.8000-1.9000 cache size      712, 3599465 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns1469 S3FIFO-0.6500-0.9000 cache size        8, 3599465 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns1469 S3FIFO-0.6500-0.9000 cache size       26, 3599465 req, miss ratio 0.0011, byte miss ratio 0.0011
