io_traces.ns295 S3FIFO-0.6000-1.9000 cache size     1669, 44600000 req, miss ratio 0.2769, byte miss ratio 0.2769
io_traces.ns295 S3FIFO-0.6500-1.9000 cache size     5008, 44600000 req, miss ratio 0.2042, byte miss ratio 0.2042
io_traces.ns295 S3FIFO-0.6500-1.9000 cache size    16695, 44600000 req, miss ratio 0.1654, byte miss ratio 0.1654
io_traces.ns295 S3FIFO-0.6500-1.9000 cache size    50086, 44600000 req, miss ratio 0.1195, byte miss ratio 0.1195
io_traces.ns295 S3FIFO-0.6500-1.9000 cache size   166953, 44600000 req, miss ratio 0.0667, byte miss ratio 0.0667
io_traces.ns295 S3FIFO-0.6500-1.9000 cache size   333907, 44600000 req, miss ratio 0.0528, byte miss ratio 0.0528
io_traces.ns295 S3FIFO-0.6500-1.9000 cache size   667814, 44600000 req, miss ratio 0.0449, byte miss ratio 0.0449
io_traces.ns295 S3FIFO-0.6500-1.9000 cache size  1335628, 44600000 req, miss ratio 0.0381, byte miss ratio 0.0381
io_traces.ns295 S3FIFO-0.4500-0.9000 cache size     1669, 44600000 req, miss ratio 0.2604, byte miss ratio 0.2604
io_traces.ns295 S3FIFO-0.4500-0.9000 cache size     5008, 44600000 req, miss ratio 0.1895, byte miss ratio 0.1895
io_traces.ns295 S3FIFO-0.4500-0.9000 cache size    16695, 44600000 req, miss ratio 0.1609, byte miss ratio 0.1609
io_traces.ns295 S3FIFO-0.4500-0.9000 cache size    50086, 44600000 req, miss ratio 0.1210, byte miss ratio 0.1210
io_traces.ns295 S3FIFO-0.4500-0.9000 cache size   166953, 44600000 req, miss ratio 0.0667, byte miss ratio 0.0667
io_traces.ns295 S3FIFO-0.4500-0.9000 cache size   333907, 44600000 req, miss ratio 0.0515, byte miss ratio 0.0515
io_traces.ns295 S3FIFO-0.4500-0.9000 cache size   667814, 44600000 req, miss ratio 0.0451, byte miss ratio 0.0451
io_traces.ns295 S3FIFO-0.4500-0.9000 cache size  1335628, 44600000 req, miss ratio 0.0380, byte miss ratio 0.0380
io_traces.ns295 S3FIFO-0.9500-1.9000 cache size     1669, 44600000 req, miss ratio 0.3062, byte miss ratio 0.3062
io_traces.ns295 S3FIFO-0.9500-1.9000 cache size     5008, 44600000 req, miss ratio 0.2287, byte miss ratio 0.2287
io_traces.ns295 S3FIFO-0.9500-1.9000 cache size    16695, 44600000 req, miss ratio 0.1727, byte miss ratio 0.1727
io_traces.ns295 S3FIFO-0.9500-1.9000 cache size    50086, 44600000 req, miss ratio 0.1203, byte miss ratio 0.1203
io_traces.ns295 S3FIFO-0.9500-1.9000 cache size   166953, 44600000 req, miss ratio 0.0704, byte miss ratio 0.0704
io_traces.ns295 S3FIFO-0.9500-1.9000 cache size   333907, 44600000 req, miss ratio 0.0576, byte miss ratio 0.0576
io_traces.ns295 S3FIFO-0.9500-1.9000 cache size   667814, 44600000 req, miss ratio 0.0462, byte miss ratio 0.0462
io_traces.ns295 S3FIFO-0.9500-1.9000 cache size  1335628, 44600000 req, miss ratio 0.0387, byte miss ratio 0.0387
io_traces.ns295 S3FIFO-0.2000-1.9000 cache size     1669, 44600000 req, miss ratio 0.2468, byte miss ratio 0.2468
io_traces.ns295 S3FIFO-0.2000-1.9000 cache size     5008, 44600000 req, miss ratio 0.1810, byte miss ratio 0.1810
io_traces.ns295 S3FIFO-0.2000-1.9000 cache size    16695, 44600000 req, miss ratio 0.1607, byte miss ratio 0.1607
io_traces.ns295 S3FIFO-0.2000-1.9000 cache size    50086, 44600000 req, miss ratio 0.1257, byte miss ratio 0.1257
io_traces.ns295 S3FIFO-0.2000-1.9000 cache size   166953, 44600000 req, miss ratio 0.0681, byte miss ratio 0.0681
io_traces.ns295 S3FIFO-0.2000-1.9000 cache size   333907, 44600000 req, miss ratio 0.0517, byte miss ratio 0.0517
io_traces.ns295 S3FIFO-0.2000-1.9000 cache size   667814, 44600000 req, miss ratio 0.0449, byte miss ratio 0.0449
io_traces.ns295 S3FIFO-0.2000-1.9000 cache size  1335628, 44600000 req, miss ratio 0.0381, byte miss ratio 0.0381
io_traces.ns295 S3FIFO-0.1000-0.9000 cache size     1669, 44600000 req, miss ratio 0.2346, byte miss ratio 0.2346
io_traces.ns295 S3FIFO-0.1000-0.9000 cache size     5008, 44600000 req, miss ratio 0.1794, byte miss ratio 0.1794
io_traces.ns295 S3FIFO-0.1000-0.9000 cache size    16695, 44600000 req, miss ratio 0.1566, byte miss ratio 0.1566
io_traces.ns295 S3FIFO-0.1000-0.9000 cache size    50086, 44600000 req, miss ratio 0.1244, byte miss ratio 0.1244
io_traces.ns295 S3FIFO-0.1000-0.9000 cache size   166953, 44600000 req, miss ratio 0.0727, byte miss ratio 0.0727
io_traces.ns295 S3FIFO-0.1000-0.9000 cache size   333907, 44600000 req, miss ratio 0.0530, byte miss ratio 0.0530
io_traces.ns295 S3FIFO-0.1000-0.9000 cache size   667814, 44600000 req, miss ratio 0.0451, byte miss ratio 0.0451
io_traces.ns295 S3FIFO-0.1000-0.9000 cache size  1335628, 44600000 req, miss ratio 0.0380, byte miss ratio 0.0380
io_traces.ns295 S3FIFO-0.5000-0.9000 cache size     1669, 44600000 req, miss ratio 0.2632, byte miss ratio 0.2632
io_traces.ns295 S3FIFO-0.5000-0.9000 cache size     5008, 44600000 req, miss ratio 0.1923, byte miss ratio 0.1923
io_traces.ns295 S3FIFO-0.5000-0.9000 cache size    16695, 44600000 req, miss ratio 0.1616, byte miss ratio 0.1616
io_traces.ns295 S3FIFO-0.5000-0.9000 cache size    50086, 44600000 req, miss ratio 0.1205, byte miss ratio 0.1205
io_traces.ns295 S3FIFO-0.5000-0.9000 cache size   166953, 44600000 req, miss ratio 0.0663, byte miss ratio 0.0663
io_traces.ns295 S3FIFO-0.5000-0.9000 cache size   333907, 44600000 req, miss ratio 0.0516, byte miss ratio 0.0516
io_traces.ns295 S3FIFO-0.5000-0.9000 cache size   667814, 44600000 req, miss ratio 0.0451, byte miss ratio 0.0451
io_traces.ns295 S3FIFO-0.5000-0.9000 cache size  1335628, 44600000 req, miss ratio 0.0381, byte miss ratio 0.0381
io_traces.ns295 S3FIFO-0.0500-1.9000 cache size     1669, 44600000 req, miss ratio 0.2431, byte miss ratio 0.2431
io_traces.ns295 S3FIFO-0.0500-1.9000 cache size     5008, 44600000 req, miss ratio 0.1786, byte miss ratio 0.1786
io_traces.ns295 S3FIFO-0.0500-1.9000 cache size    16695, 44600000 req, miss ratio 0.1588, byte miss ratio 0.1588
io_traces.ns295 S3FIFO-0.0500-1.9000 cache size    50086, 44600000 req, miss ratio 0.1248, byte miss ratio 0.1248
io_traces.ns295 S3FIFO-0.0500-1.9000 cache size   166953, 44600000 req, miss ratio 0.0784, byte miss ratio 0.0784
io_traces.ns295 S3FIFO-0.0500-1.9000 cache size   333907, 44600000 req, miss ratio 0.0562, byte miss ratio 0.0562
io_traces.ns295 S3FIFO-0.0500-1.9000 cache size   667814, 44600000 req, miss ratio 0.0460, byte miss ratio 0.0460
io_traces.ns295 S3FIFO-0.0500-1.9000 cache size  1335628, 44600000 req, miss ratio 0.0380, byte miss ratio 0.0380
io_traces.ns295 S3FIFO-0.0010-1.9000 cache size     1669, 44600000 req, miss ratio 0.2902, byte miss ratio 0.2902
io_traces.ns295 S3FIFO-0.0010-1.9000 cache size     5008, 44600000 req, miss ratio 0.2018, byte miss ratio 0.2018
io_traces.ns295 S3FIFO-0.0010-1.9000 cache size    16695, 44600000 req, miss ratio 0.1658, byte miss ratio 0.1658
io_traces.ns295 S3FIFO-0.0010-1.9000 cache size    50086, 44600000 req, miss ratio 0.1279, byte miss ratio 0.1279
io_traces.ns295 S3FIFO-0.0010-1.9000 cache size   166953, 44600000 req, miss ratio 0.0831, byte miss ratio 0.0831
io_traces.ns295 S3FIFO-0.0010-1.9000 cache size   333907, 44600000 req, miss ratio 0.0663, byte miss ratio 0.0663
io_traces.ns295 S3FIFO-0.0010-1.9000 cache size   667814, 44600000 req, miss ratio 0.0548, byte miss ratio 0.0548
io_traces.ns295 S3FIFO-0.0010-1.9000 cache size  1335628, 44600000 req, miss ratio 0.0396, byte miss ratio 0.0396
io_traces.ns295 S3FIFO-0.0050-1.9000 cache size     1669, 44600000 req, miss ratio 0.2614, byte miss ratio 0.2614
io_traces.ns295 S3FIFO-0.0050-1.9000 cache size     5008, 44600000 req, miss ratio 0.1859, byte miss ratio 0.1859
io_traces.ns295 S3FIFO-0.0050-1.9000 cache size    16695, 44600000 req, miss ratio 0.1608, byte miss ratio 0.1608
io_traces.ns295 S3FIFO-0.0050-1.9000 cache size    50086, 44600000 req, miss ratio 0.1247, byte miss ratio 0.1247
io_traces.ns295 S3FIFO-0.0050-1.9000 cache size   166953, 44600000 req, miss ratio 0.0826, byte miss ratio 0.0826
io_traces.ns295 S3FIFO-0.0050-1.9000 cache size   333907, 44600000 req, miss ratio 0.0657, byte miss ratio 0.0657
io_traces.ns295 S3FIFO-0.0050-1.9000 cache size   667814, 44600000 req, miss ratio 0.0540, byte miss ratio 0.0540
io_traces.ns295 S3FIFO-0.0050-1.9000 cache size  1335628, 44600000 req, miss ratio 0.0392, byte miss ratio 0.0392
io_traces.ns295 S3FIFO-0.0500-0.9000 cache size     1669, 44600000 req, miss ratio 0.2371, byte miss ratio 0.2371
io_traces.ns295 S3FIFO-0.0500-0.9000 cache size     5008, 44600000 req, miss ratio 0.1793, byte miss ratio 0.1793
io_traces.ns295 S3FIFO-0.0500-0.9000 cache size    16695, 44600000 req, miss ratio 0.1560, byte miss ratio 0.1560
io_traces.ns295 S3FIFO-0.0500-0.9000 cache size    50086, 44600000 req, miss ratio 0.1242, byte miss ratio 0.1242
io_traces.ns295 S3FIFO-0.0500-0.9000 cache size   166953, 44600000 req, miss ratio 0.0785, byte miss ratio 0.0785
io_traces.ns295 S3FIFO-0.0500-0.9000 cache size   333907, 44600000 req, miss ratio 0.0562, byte miss ratio 0.0562
io_traces.ns295 S3FIFO-0.0500-0.9000 cache size   667814, 44600000 req, miss ratio 0.0460, byte miss ratio 0.0460
io_traces.ns295 S3FIFO-0.0500-0.9000 cache size  1335628, 44600000 req, miss ratio 0.0380, byte miss ratio 0.0380
io_traces.ns295 S3FIFO-0.6500-0.9000 cache size     1669, 44600000 req, miss ratio 0.2805, byte miss ratio 0.2805
io_traces.ns295 S3FIFO-0.6500-0.9000 cache size     5008, 44600000 req, miss ratio 0.2025, byte miss ratio 0.2025
io_traces.ns295 S3FIFO-0.6500-0.9000 cache size    16695, 44600000 req, miss ratio 0.1643, byte miss ratio 0.1643
io_traces.ns295 S3FIFO-0.6500-0.9000 cache size    50086, 44600000 req, miss ratio 0.1196, byte miss ratio 0.1196
io_traces.ns295 S3FIFO-0.6500-0.9000 cache size   166953, 44600000 req, miss ratio 0.0668, byte miss ratio 0.0668
io_traces.ns295 S3FIFO-0.6500-0.9000 cache size   333907, 44600000 req, miss ratio 0.0528, byte miss ratio 0.0528
io_traces.ns295 S3FIFO-0.6500-0.9000 cache size   667814, 44600000 req, miss ratio 0.0449, byte miss ratio 0.0449
io_traces.ns295 S3FIFO-0.6500-0.9000 cache size  1335628, 44600000 req, miss ratio 0.0381, byte miss ratio 0.0381
io_traces.ns295 S3FIFO-0.3000-0.9000 cache size     1669, 44600000 req, miss ratio 0.2482, byte miss ratio 0.2482
io_traces.ns295 S3FIFO-0.3000-0.9000 cache size     5008, 44600000 req, miss ratio 0.1834, byte miss ratio 0.1834
io_traces.ns295 S3FIFO-0.3000-0.9000 cache size    16695, 44600000 req, miss ratio 0.1588, byte miss ratio 0.1588
io_traces.ns295 S3FIFO-0.3000-0.9000 cache size    50086, 44600000 req, miss ratio 0.1238, byte miss ratio 0.1238
io_traces.ns295 S3FIFO-0.3000-0.9000 cache size   166953, 44600000 req, miss ratio 0.0669, byte miss ratio 0.0669
io_traces.ns295 S3FIFO-0.3000-0.9000 cache size   333907, 44600000 req, miss ratio 0.0513, byte miss ratio 0.0513
io_traces.ns295 S3FIFO-0.3000-0.9000 cache size   667814, 44600000 req, miss ratio 0.0450, byte miss ratio 0.0450
io_traces.ns295 S3FIFO-0.3000-0.9000 cache size  1335628, 44600000 req, miss ratio 0.0380, byte miss ratio 0.0380
io_traces.ns295 S3FIFO-0.2000-0.9000 cache size     1669, 44600000 req, miss ratio 0.2399, byte miss ratio 0.2399
io_traces.ns295 S3FIFO-0.2000-0.9000 cache size     5008, 44600000 req, miss ratio 0.1809, byte miss ratio 0.1809
io_traces.ns295 S3FIFO-0.2000-0.9000 cache size    16695, 44600000 req, miss ratio 0.1578, byte miss ratio 0.1578
io_traces.ns295 S3FIFO-0.2000-0.9000 cache size    50086, 44600000 req, miss ratio 0.1252, byte miss ratio 0.1252
io_traces.ns295 S3FIFO-0.2000-0.9000 cache size   166953, 44600000 req, miss ratio 0.0682, byte miss ratio 0.0682
io_traces.ns295 S3FIFO-0.2000-0.9000 cache size   333907, 44600000 req, miss ratio 0.0517, byte miss ratio 0.0517
io_traces.ns295 S3FIFO-0.2000-0.9000 cache size   667814, 44600000 req, miss ratio 0.0449, byte miss ratio 0.0449
io_traces.ns295 S3FIFO-0.2000-0.9000 cache size  1335628, 44600000 req, miss ratio 0.0381, byte miss ratio 0.0381
io_traces.ns295 S3FIFO-0.2500-1.9000 cache size     1669, 44600000 req, miss ratio 0.2504, byte miss ratio 0.2504
io_traces.ns295 S3FIFO-0.2500-1.9000 cache size     5008, 44600000 req, miss ratio 0.1824, byte miss ratio 0.1824
io_traces.ns295 S3FIFO-0.2500-1.9000 cache size    16695, 44600000 req, miss ratio 0.1612, byte miss ratio 0.1612
io_traces.ns295 S3FIFO-0.2500-1.9000 cache size    50086, 44600000 req, miss ratio 0.1249, byte miss ratio 0.1249
io_traces.ns295 S3FIFO-0.2500-1.9000 cache size   166953, 44600000 req, miss ratio 0.0672, byte miss ratio 0.0672
io_traces.ns295 S3FIFO-0.2500-1.9000 cache size   333907, 44600000 req, miss ratio 0.0514, byte miss ratio 0.0514
io_traces.ns295 S3FIFO-0.2500-1.9000 cache size   667814, 44600000 req, miss ratio 0.0450, byte miss ratio 0.0450
io_traces.ns295 S3FIFO-0.2500-1.9000 cache size  1335628, 44600000 req, miss ratio 0.0380, byte miss ratio 0.0380
io_traces.ns295 S3FIFO-0.4000-1.9000 cache size     1669, 44600000 req, miss ratio 0.2607, byte miss ratio 0.2607
io_traces.ns295 S3FIFO-0.4000-1.9000 cache size     5008, 44600000 req, miss ratio 0.1881, byte miss ratio 0.1881
io_traces.ns295 S3FIFO-0.4000-1.9000 cache size    16695, 44600000 req, miss ratio 0.1622, byte miss ratio 0.1622
io_traces.ns295 S3FIFO-0.4000-1.9000 cache size    50086, 44600000 req, miss ratio 0.1215, byte miss ratio 0.1215
io_traces.ns295 S3FIFO-0.4000-1.9000 cache size   166953, 44600000 req, miss ratio 0.0667, byte miss ratio 0.0667
io_traces.ns295 S3FIFO-0.4000-1.9000 cache size   333907, 44600000 req, miss ratio 0.0514, byte miss ratio 0.0514
io_traces.ns295 S3FIFO-0.4000-1.9000 cache size   667814, 44600000 req, miss ratio 0.0452, byte miss ratio 0.0452
io_traces.ns295 S3FIFO-0.4000-1.9000 cache size  1335628, 44600000 req, miss ratio 0.0380, byte miss ratio 0.0380
io_traces.ns295 S3FIFO-0.3000-1.9000 cache size     1669, 44600000 req, miss ratio 0.2543, byte miss ratio 0.2543
io_traces.ns295 S3FIFO-0.3000-1.9000 cache size     5008, 44600000 req, miss ratio 0.1840, byte miss ratio 0.1840
io_traces.ns295 S3FIFO-0.3000-1.9000 cache size    16695, 44600000 req, miss ratio 0.1615, byte miss ratio 0.1615
io_traces.ns295 S3FIFO-0.3000-1.9000 cache size    50086, 44600000 req, miss ratio 0.1239, byte miss ratio 0.1239
io_traces.ns295 S3FIFO-0.3000-1.9000 cache size   166953, 44600000 req, miss ratio 0.0669, byte miss ratio 0.0669
io_traces.ns295 S3FIFO-0.3000-1.9000 cache size   333907, 44600000 req, miss ratio 0.0513, byte miss ratio 0.0513
io_traces.ns295 S3FIFO-0.3000-1.9000 cache size   667814, 44600000 req, miss ratio 0.0450, byte miss ratio 0.0450
io_traces.ns295 S3FIFO-0.3000-1.9000 cache size  1335628, 44600000 req, miss ratio 0.0380, byte miss ratio 0.0380
io_traces.ns295 S3FIFO-0.7000-0.9000 cache size     1669, 44600000 req, miss ratio 0.2896, byte miss ratio 0.2896
io_traces.ns295 S3FIFO-0.7000-0.9000 cache size     5008, 44600000 req, miss ratio 0.2074, byte miss ratio 0.2074
io_traces.ns295 S3FIFO-0.7000-0.9000 cache size    16695, 44600000 req, miss ratio 0.1654, byte miss ratio 0.1654
io_traces.ns295 S3FIFO-0.7000-0.9000 cache size    50086, 44600000 req, miss ratio 0.1193, byte miss ratio 0.1193
io_traces.ns295 S3FIFO-0.7000-0.9000 cache size   166953, 44600000 req, miss ratio 0.0669, byte miss ratio 0.0669
io_traces.ns295 S3FIFO-0.7000-0.9000 cache size   333907, 44600000 req, miss ratio 0.0535, byte miss ratio 0.0535
io_traces.ns295 S3FIFO-0.7000-0.9000 cache size   667814, 44600000 req, miss ratio 0.0448, byte miss ratio 0.0448
io_traces.ns295 S3FIFO-0.7000-0.9000 cache size  1335628, 44600000 req, miss ratio 0.0382, byte miss ratio 0.0382
io_traces.ns295 S3FIFO-0.7500-0.9000 cache size     1669, 44600000 req, miss ratio 0.2958, byte miss ratio 0.2958
io_traces.ns295 S3FIFO-0.7500-0.9000 cache size     5008, 44600000 req, miss ratio 0.2111, byte miss ratio 0.2111
io_traces.ns295 S3FIFO-0.7500-0.9000 cache size    16695, 44600000 req, miss ratio 0.1667, byte miss ratio 0.1667
io_traces.ns295 S3FIFO-0.7500-0.9000 cache size    50086, 44600000 req, miss ratio 0.1192, byte miss ratio 0.1192
io_traces.ns295 S3FIFO-0.7500-0.9000 cache size   166953, 44600000 req, miss ratio 0.0674, byte miss ratio 0.0674
io_traces.ns295 S3FIFO-0.7500-0.9000 cache size   333907, 44600000 req, miss ratio 0.0541, byte miss ratio 0.0541
io_traces.ns295 S3FIFO-0.7500-0.9000 cache size   667814, 44600000 req, miss ratio 0.0448, byte miss ratio 0.0448
io_traces.ns295 S3FIFO-0.7500-0.9000 cache size  1335628, 44600000 req, miss ratio 0.0382, byte miss ratio 0.0382
io_traces.ns295 S3FIFO-0.6000-0.9000 cache size     1669, 44600000 req, miss ratio 0.2716, byte miss ratio 0.2716
io_traces.ns295 S3FIFO-0.6000-0.9000 cache size     5008, 44600000 req, miss ratio 0.1984, byte miss ratio 0.1984
io_traces.ns295 S3FIFO-0.6000-0.9000 cache size    16695, 44600000 req, miss ratio 0.1633, byte miss ratio 0.1633
io_traces.ns295 S3FIFO-0.6000-0.9000 cache size    50086, 44600000 req, miss ratio 0.1197, byte miss ratio 0.1197
io_traces.ns295 S3FIFO-0.6000-0.9000 cache size   166953, 44600000 req, miss ratio 0.0664, byte miss ratio 0.0664
io_traces.ns295 S3FIFO-0.6000-0.9000 cache size   333907, 44600000 req, miss ratio 0.0523, byte miss ratio 0.0523
io_traces.ns295 S3FIFO-0.6000-0.9000 cache size   667814, 44600000 req, miss ratio 0.0450, byte miss ratio 0.0450
io_traces.ns295 S3FIFO-0.6000-0.9000 cache size  1335628, 44600000 req, miss ratio 0.0381, byte miss ratio 0.0381
io_traces.ns295 S3FIFO-0.7500-1.9000 cache size     1669, 44600000 req, miss ratio 0.2963, byte miss ratio 0.2963
io_traces.ns295 S3FIFO-0.7500-1.9000 cache size     5008, 44600000 req, miss ratio 0.2116, byte miss ratio 0.2116
io_traces.ns295 S3FIFO-0.7500-1.9000 cache size    16695, 44600000 req, miss ratio 0.1671, byte miss ratio 0.1671
io_traces.ns295 S3FIFO-0.7500-1.9000 cache size    50086, 44600000 req, miss ratio 0.1190, byte miss ratio 0.1190
io_traces.ns295 S3FIFO-0.7500-1.9000 cache size   166953, 44600000 req, miss ratio 0.0674, byte miss ratio 0.0674
io_traces.ns295 S3FIFO-0.7500-1.9000 cache size   333907, 44600000 req, miss ratio 0.0541, byte miss ratio 0.0541
io_traces.ns295 S3FIFO-0.7500-1.9000 cache size   667814, 44600000 req, miss ratio 0.0448, byte miss ratio 0.0448
io_traces.ns295 S3FIFO-0.7500-1.9000 cache size  1335628, 44600000 req, miss ratio 0.0382, byte miss ratio 0.0382
io_traces.ns295 S3FIFO-0.2500-0.9000 cache size     1669, 44600000 req, miss ratio 0.2440, byte miss ratio 0.2440
io_traces.ns295 S3FIFO-0.2500-0.9000 cache size     5008, 44600000 req, miss ratio 0.1820, byte miss ratio 0.1820
io_traces.ns295 S3FIFO-0.2500-0.9000 cache size    16695, 44600000 req, miss ratio 0.1583, byte miss ratio 0.1583
io_traces.ns295 S3FIFO-0.2500-0.9000 cache size    50086, 44600000 req, miss ratio 0.1248, byte miss ratio 0.1248
io_traces.ns295 S3FIFO-0.2500-0.9000 cache size   166953, 44600000 req, miss ratio 0.0672, byte miss ratio 0.0672
io_traces.ns295 S3FIFO-0.2500-0.9000 cache size   333907, 44600000 req, miss ratio 0.0514, byte miss ratio 0.0514
io_traces.ns295 S3FIFO-0.2500-0.9000 cache size   667814, 44600000 req, miss ratio 0.0450, byte miss ratio 0.0450
io_traces.ns295 S3FIFO-0.2500-0.9000 cache size  1335628, 44600000 req, miss ratio 0.0380, byte miss ratio 0.0380
io_traces.ns295 S3FIFO-0.4000-0.9000 cache size     1669, 44600000 req, miss ratio 0.2569, byte miss ratio 0.2569
io_traces.ns295 S3FIFO-0.4000-0.9000 cache size     5008, 44600000 req, miss ratio 0.1871, byte miss ratio 0.1871
io_traces.ns295 S3FIFO-0.4000-0.9000 cache size    16695, 44600000 req, miss ratio 0.1600, byte miss ratio 0.1600
io_traces.ns295 S3FIFO-0.4000-0.9000 cache size    50086, 44600000 req, miss ratio 0.1215, byte miss ratio 0.1215
io_traces.ns295 S3FIFO-0.4000-0.9000 cache size   166953, 44600000 req, miss ratio 0.0667, byte miss ratio 0.0667
io_traces.ns295 S3FIFO-0.4000-0.9000 cache size   333907, 44600000 req, miss ratio 0.0514, byte miss ratio 0.0514
io_traces.ns295 S3FIFO-0.4000-0.9000 cache size   667814, 44600000 req, miss ratio 0.0452, byte miss ratio 0.0452
io_traces.ns295 S3FIFO-0.4000-0.9000 cache size  1335628, 44600000 req, miss ratio 0.0380, byte miss ratio 0.0380
io_traces.ns295 S3FIFO-0.3500-1.9000 cache size     1669, 44600000 req, miss ratio 0.2578, byte miss ratio 0.2578
io_traces.ns295 S3FIFO-0.3500-1.9000 cache size     5008, 44600000 req, miss ratio 0.1858, byte miss ratio 0.1858
io_traces.ns295 S3FIFO-0.3500-1.9000 cache size    16695, 44600000 req, miss ratio 0.1617, byte miss ratio 0.1617
io_traces.ns295 S3FIFO-0.3500-1.9000 cache size    50086, 44600000 req, miss ratio 0.1225, byte miss ratio 0.1225
io_traces.ns295 S3FIFO-0.3500-1.9000 cache size   166953, 44600000 req, miss ratio 0.0668, byte miss ratio 0.0668
io_traces.ns295 S3FIFO-0.3500-1.9000 cache size   333907, 44600000 req, miss ratio 0.0512, byte miss ratio 0.0512
io_traces.ns295 S3FIFO-0.3500-1.9000 cache size   667814, 44600000 req, miss ratio 0.0451, byte miss ratio 0.0451
io_traces.ns295 S3FIFO-0.3500-1.9000 cache size  1335628, 44600000 req, miss ratio 0.0380, byte miss ratio 0.0380
io_traces.ns295 S3FIFO-0.0010-0.9000 cache size     1669, 44600000 req, miss ratio 0.2844, byte miss ratio 0.2844
