tencentBlock.ns5506 S3FIFO-0.9900-0.9000 cache size       50, 1698176 req, miss ratio 0.3922, byte miss ratio 0.3922
tencentBlock.ns5506 S3FIFO-0.9900-0.9000 cache size      151, 1698176 req, miss ratio 0.2288, byte miss ratio 0.2288
tencentBlock.ns5506 S3FIFO-0.9900-0.9000 cache size      506, 1698176 req, miss ratio 0.1529, byte miss ratio 0.1529
tencentBlock.ns5506 S3FIFO-0.9900-0.9000 cache size     1518, 1698176 req, miss ratio 0.1315, byte miss ratio 0.1315
tencentBlock.ns5506 S3FIFO-0.9900-0.9000 cache size     5063, 1698176 req, miss ratio 0.1173, byte miss ratio 0.1173
tencentBlock.ns5506 S3FIFO-0.9900-0.9000 cache size    10126, 1698176 req, miss ratio 0.1081, byte miss ratio 0.1081
tencentBlock.ns5506 S3FIFO-0.9900-0.9000 cache size    20253, 1698176 req, miss ratio 0.0761, byte miss ratio 0.0761
tencentBlock.ns5506 S3FIFO-0.9900-0.9000 cache size    40506, 1698176 req, miss ratio 0.0403, byte miss ratio 0.0403
tencentBlock.ns5506 S3FIFO-0.8500-1.9000 cache size       50, 1698176 req, miss ratio 0.3704, byte miss ratio 0.3704
tencentBlock.ns5506 S3FIFO-0.8500-1.9000 cache size      151, 1698176 req, miss ratio 0.2122, byte miss ratio 0.2122
tencentBlock.ns5506 S3FIFO-0.8500-1.9000 cache size      506, 1698176 req, miss ratio 0.1409, byte miss ratio 0.1409
tencentBlock.ns5506 S3FIFO-0.8500-1.9000 cache size     1518, 1698176 req, miss ratio 0.1249, byte miss ratio 0.1249
tencentBlock.ns5506 S3FIFO-0.8500-1.9000 cache size     5063, 1698176 req, miss ratio 0.1138, byte miss ratio 0.1138
tencentBlock.ns5506 S3FIFO-0.8500-1.9000 cache size    10126, 1698176 req, miss ratio 0.1066, byte miss ratio 0.1066
tencentBlock.ns5506 S3FIFO-0.8500-1.9000 cache size    20253, 1698176 req, miss ratio 0.0767, byte miss ratio 0.0767
tencentBlock.ns5506 S3FIFO-0.8500-1.9000 cache size    40506, 1698176 req, miss ratio 0.0390, byte miss ratio 0.0390
tencentBlock.ns5506 S3FIFO-0.0010-0.9000 cache size       50, 1698176 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns5506 S3FIFO-0.0010-0.9000 cache size      151, 1698176 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns5506 S3FIFO-0.0010-0.9000 cache size      506, 1698176 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns5506 S3FIFO-0.0010-0.9000 cache size     1518, 1698176 req, miss ratio 0.1353, byte miss ratio 0.1353
tencentBlock.ns5506 S3FIFO-0.0010-0.9000 cache size     5063, 1698176 req, miss ratio 0.1083, byte miss ratio 0.1083
tencentBlock.ns5506 S3FIFO-0.0010-0.9000 cache size    10126, 1698176 req, miss ratio 0.0914, byte miss ratio 0.0914
tencentBlock.ns5506 S3FIFO-0.0010-0.9000 cache size    20253, 1698176 req, miss ratio 0.0671, byte miss ratio 0.0671
tencentBlock.ns5506 S3FIFO-0.0010-0.9000 cache size    40506, 1698176 req, miss ratio 0.0318, byte miss ratio 0.0318
tencentBlock.ns5506 S3FIFO-0.5500-1.9000 cache size       50, 1698176 req, miss ratio 0.3354, byte miss ratio 0.3354
tencentBlock.ns5506 S3FIFO-0.5500-1.9000 cache size      151, 1698176 req, miss ratio 0.1841, byte miss ratio 0.1841
tencentBlock.ns5506 S3FIFO-0.5500-1.9000 cache size      506, 1698176 req, miss ratio 0.1314, byte miss ratio 0.1314
tencentBlock.ns5506 S3FIFO-0.5500-1.9000 cache size     1518, 1698176 req, miss ratio 0.1217, byte miss ratio 0.1217
tencentBlock.ns5506 S3FIFO-0.5500-1.9000 cache size     5063, 1698176 req, miss ratio 0.1113, byte miss ratio 0.1113
tencentBlock.ns5506 S3FIFO-0.5500-1.9000 cache size    10126, 1698176 req, miss ratio 0.1055, byte miss ratio 0.1055
tencentBlock.ns5506 S3FIFO-0.5500-1.9000 cache size    20253, 1698176 req, miss ratio 0.0772, byte miss ratio 0.0772
tencentBlock.ns5506 S3FIFO-0.5500-1.9000 cache size    40506, 1698176 req, miss ratio 0.0329, byte miss ratio 0.0329
tencentBlock.ns5506 S3FIFO-0.4500-1.9000 cache size       50, 1698176 req, miss ratio 0.3241, byte miss ratio 0.3241
tencentBlock.ns5506 S3FIFO-0.4500-1.9000 cache size      151, 1698176 req, miss ratio 0.1766, byte miss ratio 0.1766
tencentBlock.ns5506 S3FIFO-0.4500-1.9000 cache size      506, 1698176 req, miss ratio 0.1298, byte miss ratio 0.1298
tencentBlock.ns5506 S3FIFO-0.4500-1.9000 cache size     1518, 1698176 req, miss ratio 0.1209, byte miss ratio 0.1209
tencentBlock.ns5506 S3FIFO-0.4500-1.9000 cache size     5063, 1698176 req, miss ratio 0.1103, byte miss ratio 0.1103
tencentBlock.ns5506 S3FIFO-0.4500-1.9000 cache size    10126, 1698176 req, miss ratio 0.1051, byte miss ratio 0.1051
tencentBlock.ns5506 S3FIFO-0.4500-1.9000 cache size    20253, 1698176 req, miss ratio 0.0760, byte miss ratio 0.0760
tencentBlock.ns5506 S3FIFO-0.4500-1.9000 cache size    40506, 1698176 req, miss ratio 0.0327, byte miss ratio 0.0327
tencentBlock.ns5506 S3FIFO-0.8500-0.9000 cache size       50, 1698176 req, miss ratio 0.3759, byte miss ratio 0.3759
tencentBlock.ns5506 S3FIFO-0.8500-0.9000 cache size      151, 1698176 req, miss ratio 0.2123, byte miss ratio 0.2123
tencentBlock.ns5506 S3FIFO-0.8500-0.9000 cache size      506, 1698176 req, miss ratio 0.1407, byte miss ratio 0.1407
tencentBlock.ns5506 S3FIFO-0.8500-0.9000 cache size     1518, 1698176 req, miss ratio 0.1248, byte miss ratio 0.1248
tencentBlock.ns5506 S3FIFO-0.8500-0.9000 cache size     5063, 1698176 req, miss ratio 0.1136, byte miss ratio 0.1136
tencentBlock.ns5506 S3FIFO-0.8500-0.9000 cache size    10126, 1698176 req, miss ratio 0.1064, byte miss ratio 0.1064
tencentBlock.ns5506 S3FIFO-0.8500-0.9000 cache size    20253, 1698176 req, miss ratio 0.0767, byte miss ratio 0.0767
tencentBlock.ns5506 S3FIFO-0.8500-0.9000 cache size    40506, 1698176 req, miss ratio 0.0390, byte miss ratio 0.0390
tencentBlock.ns5506 S3FIFO-0.6500-1.9000 cache size       50, 1698176 req, miss ratio 0.3478, byte miss ratio 0.3478
tencentBlock.ns5506 S3FIFO-0.6500-1.9000 cache size      151, 1698176 req, miss ratio 0.1919, byte miss ratio 0.1919
tencentBlock.ns5506 S3FIFO-0.6500-1.9000 cache size      506, 1698176 req, miss ratio 0.1327, byte miss ratio 0.1327
tencentBlock.ns5506 S3FIFO-0.6500-1.9000 cache size     1518, 1698176 req, miss ratio 0.1225, byte miss ratio 0.1225
tencentBlock.ns5506 S3FIFO-0.6500-1.9000 cache size     5063, 1698176 req, miss ratio 0.1121, byte miss ratio 0.1121
tencentBlock.ns5506 S3FIFO-0.6500-1.9000 cache size    10126, 1698176 req, miss ratio 0.1065, byte miss ratio 0.1065
tencentBlock.ns5506 S3FIFO-0.6500-1.9000 cache size    20253, 1698176 req, miss ratio 0.0760, byte miss ratio 0.0760
tencentBlock.ns5506 S3FIFO-0.6500-1.9000 cache size    40506, 1698176 req, miss ratio 0.0328, byte miss ratio 0.0328
tencentBlock.ns5506 S3FIFO-0.9000-0.9000 cache size       50, 1698176 req, miss ratio 0.3851, byte miss ratio 0.3851
tencentBlock.ns5506 S3FIFO-0.9000-0.9000 cache size      151, 1698176 req, miss ratio 0.2190, byte miss ratio 0.2190
tencentBlock.ns5506 S3FIFO-0.9000-0.9000 cache size      506, 1698176 req, miss ratio 0.1450, byte miss ratio 0.1450
tencentBlock.ns5506 S3FIFO-0.9000-0.9000 cache size     1518, 1698176 req, miss ratio 0.1261, byte miss ratio 0.1261
tencentBlock.ns5506 S3FIFO-0.9000-0.9000 cache size     5063, 1698176 req, miss ratio 0.1145, byte miss ratio 0.1145
tencentBlock.ns5506 S3FIFO-0.9000-0.9000 cache size    10126, 1698176 req, miss ratio 0.1065, byte miss ratio 0.1065
tencentBlock.ns5506 S3FIFO-0.9000-0.9000 cache size    20253, 1698176 req, miss ratio 0.0768, byte miss ratio 0.0768
tencentBlock.ns5506 S3FIFO-0.9000-0.9000 cache size    40506, 1698176 req, miss ratio 0.0399, byte miss ratio 0.0399
tencentBlock.ns5506 S3FIFO-0.6000-0.9000 cache size       50, 1698176 req, miss ratio 0.3306, byte miss ratio 0.3306
tencentBlock.ns5506 S3FIFO-0.6000-0.9000 cache size      151, 1698176 req, miss ratio 0.1875, byte miss ratio 0.1875
tencentBlock.ns5506 S3FIFO-0.6000-0.9000 cache size      506, 1698176 req, miss ratio 0.1321, byte miss ratio 0.1321
tencentBlock.ns5506 S3FIFO-0.6000-0.9000 cache size     1518, 1698176 req, miss ratio 0.1220, byte miss ratio 0.1220
tencentBlock.ns5506 S3FIFO-0.6000-0.9000 cache size     5063, 1698176 req, miss ratio 0.1115, byte miss ratio 0.1115
tencentBlock.ns5506 S3FIFO-0.6000-0.9000 cache size    10126, 1698176 req, miss ratio 0.1052, byte miss ratio 0.1052
tencentBlock.ns5506 S3FIFO-0.6000-0.9000 cache size    20253, 1698176 req, miss ratio 0.0771, byte miss ratio 0.0771
tencentBlock.ns5506 S3FIFO-0.6000-0.9000 cache size    40506, 1698176 req, miss ratio 0.0328, byte miss ratio 0.0328
tencentBlock.ns5506 S3FIFO-0.7000-0.9000 cache size       50, 1698176 req, miss ratio 0.3486, byte miss ratio 0.3486
tencentBlock.ns5506 S3FIFO-0.7000-0.9000 cache size      151, 1698176 req, miss ratio 0.1963, byte miss ratio 0.1963
tencentBlock.ns5506 S3FIFO-0.7000-0.9000 cache size      506, 1698176 req, miss ratio 0.1332, byte miss ratio 0.1332
tencentBlock.ns5506 S3FIFO-0.7000-0.9000 cache size     1518, 1698176 req, miss ratio 0.1228, byte miss ratio 0.1228
tencentBlock.ns5506 S3FIFO-0.7000-0.9000 cache size     5063, 1698176 req, miss ratio 0.1124, byte miss ratio 0.1124
tencentBlock.ns5506 S3FIFO-0.7000-0.9000 cache size    10126, 1698176 req, miss ratio 0.1062, byte miss ratio 0.1062
tencentBlock.ns5506 S3FIFO-0.7000-0.9000 cache size    20253, 1698176 req, miss ratio 0.0758, byte miss ratio 0.0758
tencentBlock.ns5506 S3FIFO-0.7000-0.9000 cache size    40506, 1698176 req, miss ratio 0.0359, byte miss ratio 0.0359
