cdn1_allcolo.ns833 S3FIFO-0.0250-1.9000 cache size       11, 15568548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns833 S3FIFO-0.0250-1.9000 cache size       33, 15568548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns833 S3FIFO-0.0250-1.9000 cache size      112, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.0250-1.9000 cache size      336, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.0250-1.9000 cache size     1123, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.0250-1.9000 cache size     2246, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.0250-1.9000 cache size     4492, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.0250-1.9000 cache size     8984, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.0050-1.9000 cache size       11, 15568548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns833 S3FIFO-0.0050-1.9000 cache size       33, 15568548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns833 S3FIFO-0.0050-1.9000 cache size      112, 15568548 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns833 S3FIFO-0.0050-1.9000 cache size      336, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.0050-1.9000 cache size     1123, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.0050-1.9000 cache size     2246, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.0050-1.9000 cache size     4492, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.0050-1.9000 cache size     8984, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.6500-1.9000 cache size       11, 15568548 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_allcolo.ns833 S3FIFO-0.6500-1.9000 cache size       33, 15568548 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns833 S3FIFO-0.6500-1.9000 cache size      112, 15568548 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns833 S3FIFO-0.6500-1.9000 cache size      336, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.6500-1.9000 cache size     1123, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.6500-1.9000 cache size     2246, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.6500-1.9000 cache size     4492, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.6500-1.9000 cache size     8984, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.9000-0.9000 cache size       11, 15568548 req, miss ratio 0.0497, byte miss ratio 0.0497
cdn1_allcolo.ns833 S3FIFO-0.9000-0.9000 cache size       33, 15568548 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns833 S3FIFO-0.9000-0.9000 cache size      112, 15568548 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns833 S3FIFO-0.9000-0.9000 cache size      336, 15568548 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns833 S3FIFO-0.9000-0.9000 cache size     1123, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.9000-0.9000 cache size     2246, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.9000-0.9000 cache size     4492, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.9000-0.9000 cache size     8984, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.1500-0.9000 cache size       11, 15568548 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_allcolo.ns833 S3FIFO-0.1500-0.9000 cache size       33, 15568548 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns833 S3FIFO-0.1500-0.9000 cache size      112, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.1500-0.9000 cache size      336, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.1500-0.9000 cache size     1123, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.1500-0.9000 cache size     2246, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.1500-0.9000 cache size     4492, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.1500-0.9000 cache size     8984, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.5500-1.9000 cache size       11, 15568548 req, miss ratio 0.0415, byte miss ratio 0.0415
cdn1_allcolo.ns833 S3FIFO-0.5500-1.9000 cache size       33, 15568548 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns833 S3FIFO-0.5500-1.9000 cache size      112, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.5500-1.9000 cache size      336, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.5500-1.9000 cache size     1123, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.5500-1.9000 cache size     2246, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.5500-1.9000 cache size     4492, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.5500-1.9000 cache size     8984, 15568548 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns833 S3FIFO-0.0010-0.9000 cache size       11, 15568548 req, miss ratio 1.0000, byte miss ratio 1.0000
