cdn1_allcolo.ns609 S3FIFO-0.2000-0.9000 cache size      338, 39675957 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns609 S3FIFO-0.2000-0.9000 cache size     1014, 39675957 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns609 S3FIFO-0.2000-0.9000 cache size     3380, 39675957 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns609 S3FIFO-0.2000-0.9000 cache size    10140, 39675957 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns609 S3FIFO-0.2000-0.9000 cache size    33802, 39675957 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns609 S3FIFO-0.2000-0.9000 cache size    67604, 39675957 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns609 S3FIFO-0.2000-0.9000 cache size   135209, 39675957 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns609 S3FIFO-0.2000-0.9000 cache size   270418, 39675957 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns609 S3FIFO-0.4000-1.9000 cache size      338, 39675957 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_allcolo.ns609 S3FIFO-0.4000-1.9000 cache size     1014, 39675957 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns609 S3FIFO-0.4000-1.9000 cache size     3380, 39675957 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns609 S3FIFO-0.4000-1.9000 cache size    10140, 39675957 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns609 S3FIFO-0.4000-1.9000 cache size    33802, 39675957 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns609 S3FIFO-0.4000-1.9000 cache size    67604, 39675957 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns609 S3FIFO-0.4000-1.9000 cache size   135209, 39675957 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns609 S3FIFO-0.4000-1.9000 cache size   270418, 39675957 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns609 S3FIFO-0.3500-1.9000 cache size      338, 39675957 req, miss ratio 0.0093, byte miss ratio 0.0093
