tencentBlock.ns12746 S3FIFO-0.1500-1.9000 cache size       90, 3002403 req, miss ratio 0.3443, byte miss ratio 0.3443
tencentBlock.ns12746 S3FIFO-0.1500-1.9000 cache size      270, 3002403 req, miss ratio 0.2359, byte miss ratio 0.2359
tencentBlock.ns12746 S3FIFO-0.1500-1.9000 cache size      900, 3002403 req, miss ratio 0.1673, byte miss ratio 0.1673
tencentBlock.ns12746 S3FIFO-0.1500-1.9000 cache size     2701, 3002403 req, miss ratio 0.1615, byte miss ratio 0.1615
tencentBlock.ns12746 S3FIFO-0.1500-1.9000 cache size     9003, 3002403 req, miss ratio 0.1525, byte miss ratio 0.1525
tencentBlock.ns12746 S3FIFO-0.1500-1.9000 cache size    18007, 3002403 req, miss ratio 0.1527, byte miss ratio 0.1527
tencentBlock.ns12746 S3FIFO-0.1500-1.9000 cache size    36014, 3002403 req, miss ratio 0.1097, byte miss ratio 0.1097
tencentBlock.ns12746 S3FIFO-0.1500-1.9000 cache size    72028, 3002403 req, miss ratio 0.0325, byte miss ratio 0.0325
tencentBlock.ns12746 S3FIFO-0.0050-1.9000 cache size       90, 3002403 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns12746 S3FIFO-0.0050-1.9000 cache size      270, 3002403 req, miss ratio 0.2277, byte miss ratio 0.2277
tencentBlock.ns12746 S3FIFO-0.0050-1.9000 cache size      900, 3002403 req, miss ratio 0.1732, byte miss ratio 0.1732
tencentBlock.ns12746 S3FIFO-0.0050-1.9000 cache size     2701, 3002403 req, miss ratio 0.1645, byte miss ratio 0.1645
tencentBlock.ns12746 S3FIFO-0.0050-1.9000 cache size     9003, 3002403 req, miss ratio 0.1525, byte miss ratio 0.1525
tencentBlock.ns12746 S3FIFO-0.0050-1.9000 cache size    18007, 3002403 req, miss ratio 0.1495, byte miss ratio 0.1495
tencentBlock.ns12746 S3FIFO-0.0050-1.9000 cache size    36014, 3002403 req, miss ratio 0.0978, byte miss ratio 0.0978
tencentBlock.ns12746 S3FIFO-0.0050-1.9000 cache size    72028, 3002403 req, miss ratio 0.0311, byte miss ratio 0.0311
tencentBlock.ns12746 S3FIFO-0.4500-1.9000 cache size       90, 3002403 req, miss ratio 0.3608, byte miss ratio 0.3608
tencentBlock.ns12746 S3FIFO-0.4500-1.9000 cache size      270, 3002403 req, miss ratio 0.2638, byte miss ratio 0.2638
tencentBlock.ns12746 S3FIFO-0.4500-1.9000 cache size      900, 3002403 req, miss ratio 0.1685, byte miss ratio 0.1685
tencentBlock.ns12746 S3FIFO-0.4500-1.9000 cache size     2701, 3002403 req, miss ratio 0.1621, byte miss ratio 0.1621
