tencentBlock.ns7568 S3FIFO-0.1000-1.9000 cache size     2986, 60637391 req, miss ratio 0.7258, byte miss ratio 0.7258
tencentBlock.ns7568 S3FIFO-0.1000-1.9000 cache size     8958, 60637391 req, miss ratio 0.6168, byte miss ratio 0.6168
tencentBlock.ns7568 S3FIFO-0.1000-1.9000 cache size    29860, 60637391 req, miss ratio 0.4887, byte miss ratio 0.4887
tencentBlock.ns7568 S3FIFO-0.1000-1.9000 cache size    89581, 60637391 req, miss ratio 0.3382, byte miss ratio 0.3382
tencentBlock.ns7568 S3FIFO-0.1000-1.9000 cache size   298605, 60637391 req, miss ratio 0.1735, byte miss ratio 0.1735
tencentBlock.ns7568 S3FIFO-0.1000-1.9000 cache size   597211, 60637391 req, miss ratio 0.1029, byte miss ratio 0.1029
tencentBlock.ns7568 S3FIFO-0.1000-1.9000 cache size  1194422, 60637391 req, miss ratio 0.0673, byte miss ratio 0.0673
tencentBlock.ns7568 S3FIFO-0.1000-1.9000 cache size  2388844, 60637391 req, miss ratio 0.0512, byte miss ratio 0.0512
tencentBlock.ns7568 S3FIFO-0.8000-0.9000 cache size     2986, 60637391 req, miss ratio 0.7361, byte miss ratio 0.7361
tencentBlock.ns7568 S3FIFO-0.8000-0.9000 cache size     8958, 60637391 req, miss ratio 0.6474, byte miss ratio 0.6474
tencentBlock.ns7568 S3FIFO-0.8000-0.9000 cache size    29860, 60637391 req, miss ratio 0.5242, byte miss ratio 0.5242
tencentBlock.ns7568 S3FIFO-0.8000-0.9000 cache size    89581, 60637391 req, miss ratio 0.3664, byte miss ratio 0.3664
tencentBlock.ns7568 S3FIFO-0.8000-0.9000 cache size   298605, 60637391 req, miss ratio 0.2005, byte miss ratio 0.2005
tencentBlock.ns7568 S3FIFO-0.8000-0.9000 cache size   597211, 60637391 req, miss ratio 0.1284, byte miss ratio 0.1284
tencentBlock.ns7568 S3FIFO-0.8000-0.9000 cache size  1194422, 60637391 req, miss ratio 0.0785, byte miss ratio 0.0785
tencentBlock.ns7568 S3FIFO-0.8000-0.9000 cache size  2388844, 60637391 req, miss ratio 0.0528, byte miss ratio 0.0528
tencentBlock.ns7568 S3FIFO-0.0500-1.9000 cache size     2986, 60637391 req, miss ratio 0.7336, byte miss ratio 0.7336
tencentBlock.ns7568 S3FIFO-0.0500-1.9000 cache size     8958, 60637391 req, miss ratio 0.6253, byte miss ratio 0.6253
tencentBlock.ns7568 S3FIFO-0.0500-1.9000 cache size    29860, 60637391 req, miss ratio 0.4932, byte miss ratio 0.4932
tencentBlock.ns7568 S3FIFO-0.0500-1.9000 cache size    89581, 60637391 req, miss ratio 0.3379, byte miss ratio 0.3379
tencentBlock.ns7568 S3FIFO-0.0500-1.9000 cache size   298605, 60637391 req, miss ratio 0.1762, byte miss ratio 0.1762
tencentBlock.ns7568 S3FIFO-0.0500-1.9000 cache size   597211, 60637391 req, miss ratio 0.1030, byte miss ratio 0.1030
tencentBlock.ns7568 S3FIFO-0.0500-1.9000 cache size  1194422, 60637391 req, miss ratio 0.0673, byte miss ratio 0.0673
tencentBlock.ns7568 S3FIFO-0.0500-1.9000 cache size  2388844, 60637391 req, miss ratio 0.0512, byte miss ratio 0.0512
tencentBlock.ns7568 S3FIFO-0.8500-0.9000 cache size     2986, 60637391 req, miss ratio 0.7425, byte miss ratio 0.7425
tencentBlock.ns7568 S3FIFO-0.8500-0.9000 cache size     8958, 60637391 req, miss ratio 0.6513, byte miss ratio 0.6513
