tencentBlock.ns11234 S3FIFO-0.8000-1.9000 cache size       66, 1733798 req, miss ratio 0.5171, byte miss ratio 0.5171
tencentBlock.ns11234 S3FIFO-0.8000-1.9000 cache size      200, 1733798 req, miss ratio 0.3494, byte miss ratio 0.3494
tencentBlock.ns11234 S3FIFO-0.8000-1.9000 cache size      668, 1733798 req, miss ratio 0.2608, byte miss ratio 0.2608
tencentBlock.ns11234 S3FIFO-0.8000-1.9000 cache size     2005, 1733798 req, miss ratio 0.2424, byte miss ratio 0.2424
tencentBlock.ns11234 S3FIFO-0.8000-1.9000 cache size     6686, 1733798 req, miss ratio 0.2154, byte miss ratio 0.2154
tencentBlock.ns11234 S3FIFO-0.8000-1.9000 cache size    13373, 1733798 req, miss ratio 0.2074, byte miss ratio 0.2074
tencentBlock.ns11234 S3FIFO-0.8000-1.9000 cache size    26746, 1733798 req, miss ratio 0.1603, byte miss ratio 0.1603
tencentBlock.ns11234 S3FIFO-0.8000-1.9000 cache size    53492, 1733798 req, miss ratio 0.0693, byte miss ratio 0.0693
tencentBlock.ns11234 S3FIFO-0.3500-0.9000 cache size       66, 1733798 req, miss ratio 0.4023, byte miss ratio 0.4023
tencentBlock.ns11234 S3FIFO-0.3500-0.9000 cache size      200, 1733798 req, miss ratio 0.3218, byte miss ratio 0.3218
tencentBlock.ns11234 S3FIFO-0.3500-0.9000 cache size      668, 1733798 req, miss ratio 0.2486, byte miss ratio 0.2486
tencentBlock.ns11234 S3FIFO-0.3500-0.9000 cache size     2005, 1733798 req, miss ratio 0.2293, byte miss ratio 0.2293
tencentBlock.ns11234 S3FIFO-0.3500-0.9000 cache size     6686, 1733798 req, miss ratio 0.2074, byte miss ratio 0.2074
tencentBlock.ns11234 S3FIFO-0.3500-0.9000 cache size    13373, 1733798 req, miss ratio 0.1861, byte miss ratio 0.1861
tencentBlock.ns11234 S3FIFO-0.3500-0.9000 cache size    26746, 1733798 req, miss ratio 0.1802, byte miss ratio 0.1802
tencentBlock.ns11234 S3FIFO-0.3500-0.9000 cache size    53492, 1733798 req, miss ratio 0.0650, byte miss ratio 0.0650
tencentBlock.ns11234 S3FIFO-0.1000-0.9000 cache size       66, 1733798 req, miss ratio 0.4078, byte miss ratio 0.4078
tencentBlock.ns11234 S3FIFO-0.1000-0.9000 cache size      200, 1733798 req, miss ratio 0.3011, byte miss ratio 0.3011
tencentBlock.ns11234 S3FIFO-0.1000-0.9000 cache size      668, 1733798 req, miss ratio 0.2486, byte miss ratio 0.2486
tencentBlock.ns11234 S3FIFO-0.1000-0.9000 cache size     2005, 1733798 req, miss ratio 0.2284, byte miss ratio 0.2284
tencentBlock.ns11234 S3FIFO-0.1000-0.9000 cache size     6686, 1733798 req, miss ratio 0.2040, byte miss ratio 0.2040
tencentBlock.ns11234 S3FIFO-0.1000-0.9000 cache size    13373, 1733798 req, miss ratio 0.1813, byte miss ratio 0.1813
tencentBlock.ns11234 S3FIFO-0.1000-0.9000 cache size    26746, 1733798 req, miss ratio 0.1653, byte miss ratio 0.1653
tencentBlock.ns11234 S3FIFO-0.1000-0.9000 cache size    53492, 1733798 req, miss ratio 0.0594, byte miss ratio 0.0594
tencentBlock.ns11234 S3FIFO-0.0500-1.9000 cache size       66, 1733798 req, miss ratio 0.4067, byte miss ratio 0.4067
tencentBlock.ns11234 S3FIFO-0.0500-1.9000 cache size      200, 1733798 req, miss ratio 0.3066, byte miss ratio 0.3066
tencentBlock.ns11234 S3FIFO-0.0500-1.9000 cache size      668, 1733798 req, miss ratio 0.2460, byte miss ratio 0.2460
tencentBlock.ns11234 S3FIFO-0.0500-1.9000 cache size     2005, 1733798 req, miss ratio 0.2272, byte miss ratio 0.2272
tencentBlock.ns11234 S3FIFO-0.0500-1.9000 cache size     6686, 1733798 req, miss ratio 0.2022, byte miss ratio 0.2022
tencentBlock.ns11234 S3FIFO-0.0500-1.9000 cache size    13373, 1733798 req, miss ratio 0.1996, byte miss ratio 0.1996
tencentBlock.ns11234 S3FIFO-0.0500-1.9000 cache size    26746, 1733798 req, miss ratio 0.1598, byte miss ratio 0.1598
tencentBlock.ns11234 S3FIFO-0.0500-1.9000 cache size    53492, 1733798 req, miss ratio 0.0583, byte miss ratio 0.0583
tencentBlock.ns11234 S3FIFO-0.0100-1.9000 cache size       66, 1733798 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11234 S3FIFO-0.0100-1.9000 cache size      200, 1733798 req, miss ratio 0.3168, byte miss ratio 0.3168
tencentBlock.ns11234 S3FIFO-0.0100-1.9000 cache size      668, 1733798 req, miss ratio 0.2563, byte miss ratio 0.2563
tencentBlock.ns11234 S3FIFO-0.0100-1.9000 cache size     2005, 1733798 req, miss ratio 0.2293, byte miss ratio 0.2293
tencentBlock.ns11234 S3FIFO-0.0100-1.9000 cache size     6686, 1733798 req, miss ratio 0.2027, byte miss ratio 0.2027
tencentBlock.ns11234 S3FIFO-0.0100-1.9000 cache size    13373, 1733798 req, miss ratio 0.1982, byte miss ratio 0.1982
tencentBlock.ns11234 S3FIFO-0.0100-1.9000 cache size    26746, 1733798 req, miss ratio 0.1546, byte miss ratio 0.1546
tencentBlock.ns11234 S3FIFO-0.0100-1.9000 cache size    53492, 1733798 req, miss ratio 0.0577, byte miss ratio 0.0577
tencentBlock.ns11234 S3FIFO-0.0500-0.9000 cache size       66, 1733798 req, miss ratio 0.4139, byte miss ratio 0.4139
tencentBlock.ns11234 S3FIFO-0.0500-0.9000 cache size      200, 1733798 req, miss ratio 0.3056, byte miss ratio 0.3056
tencentBlock.ns11234 S3FIFO-0.0500-0.9000 cache size      668, 1733798 req, miss ratio 0.2493, byte miss ratio 0.2493
tencentBlock.ns11234 S3FIFO-0.0500-0.9000 cache size     2005, 1733798 req, miss ratio 0.2298, byte miss ratio 0.2298
tencentBlock.ns11234 S3FIFO-0.0500-0.9000 cache size     6686, 1733798 req, miss ratio 0.2017, byte miss ratio 0.2017
tencentBlock.ns11234 S3FIFO-0.0500-0.9000 cache size    13373, 1733798 req, miss ratio 0.1802, byte miss ratio 0.1802
tencentBlock.ns11234 S3FIFO-0.0500-0.9000 cache size    26746, 1733798 req, miss ratio 0.1599, byte miss ratio 0.1599
tencentBlock.ns11234 S3FIFO-0.0500-0.9000 cache size    53492, 1733798 req, miss ratio 0.0583, byte miss ratio 0.0583
tencentBlock.ns11234 S3FIFO-0.7000-0.9000 cache size       66, 1733798 req, miss ratio 0.5005, byte miss ratio 0.5005
tencentBlock.ns11234 S3FIFO-0.7000-0.9000 cache size      200, 1733798 req, miss ratio 0.3438, byte miss ratio 0.3438
tencentBlock.ns11234 S3FIFO-0.7000-0.9000 cache size      668, 1733798 req, miss ratio 0.2548, byte miss ratio 0.2548
tencentBlock.ns11234 S3FIFO-0.7000-0.9000 cache size     2005, 1733798 req, miss ratio 0.2373, byte miss ratio 0.2373
tencentBlock.ns11234 S3FIFO-0.7000-0.9000 cache size     6686, 1733798 req, miss ratio 0.2103, byte miss ratio 0.2103
tencentBlock.ns11234 S3FIFO-0.7000-0.9000 cache size    13373, 1733798 req, miss ratio 0.2022, byte miss ratio 0.2022
tencentBlock.ns11234 S3FIFO-0.7000-0.9000 cache size    26746, 1733798 req, miss ratio 0.1667, byte miss ratio 0.1667
tencentBlock.ns11234 S3FIFO-0.7000-0.9000 cache size    53492, 1733798 req, miss ratio 0.0704, byte miss ratio 0.0704
tencentBlock.ns11234 S3FIFO-0.2500-0.9000 cache size       66, 1733798 req, miss ratio 0.4027, byte miss ratio 0.4027
tencentBlock.ns11234 S3FIFO-0.2500-0.9000 cache size      200, 1733798 req, miss ratio 0.3124, byte miss ratio 0.3124
tencentBlock.ns11234 S3FIFO-0.2500-0.9000 cache size      668, 1733798 req, miss ratio 0.2477, byte miss ratio 0.2477
tencentBlock.ns11234 S3FIFO-0.2500-0.9000 cache size     2005, 1733798 req, miss ratio 0.2285, byte miss ratio 0.2285
tencentBlock.ns11234 S3FIFO-0.2500-0.9000 cache size     6686, 1733798 req, miss ratio 0.2058, byte miss ratio 0.2058
tencentBlock.ns11234 S3FIFO-0.2500-0.9000 cache size    13373, 1733798 req, miss ratio 0.1851, byte miss ratio 0.1851
tencentBlock.ns11234 S3FIFO-0.2500-0.9000 cache size    26746, 1733798 req, miss ratio 0.1769, byte miss ratio 0.1769
tencentBlock.ns11234 S3FIFO-0.2500-0.9000 cache size    53492, 1733798 req, miss ratio 0.0657, byte miss ratio 0.0657
tencentBlock.ns11234 S3FIFO-0.1000-1.9000 cache size       66, 1733798 req, miss ratio 0.4032, byte miss ratio 0.4032
tencentBlock.ns11234 S3FIFO-0.1000-1.9000 cache size      200, 1733798 req, miss ratio 0.3021, byte miss ratio 0.3021
tencentBlock.ns11234 S3FIFO-0.1000-1.9000 cache size      668, 1733798 req, miss ratio 0.2456, byte miss ratio 0.2456
tencentBlock.ns11234 S3FIFO-0.1000-1.9000 cache size     2005, 1733798 req, miss ratio 0.2259, byte miss ratio 0.2259
tencentBlock.ns11234 S3FIFO-0.1000-1.9000 cache size     6686, 1733798 req, miss ratio 0.2028, byte miss ratio 0.2028
tencentBlock.ns11234 S3FIFO-0.1000-1.9000 cache size    13373, 1733798 req, miss ratio 0.2006, byte miss ratio 0.2006
tencentBlock.ns11234 S3FIFO-0.1000-1.9000 cache size    26746, 1733798 req, miss ratio 0.1666, byte miss ratio 0.1666
tencentBlock.ns11234 S3FIFO-0.1000-1.9000 cache size    53492, 1733798 req, miss ratio 0.0594, byte miss ratio 0.0594
tencentBlock.ns11234 S3FIFO-0.8500-1.9000 cache size       66, 1733798 req, miss ratio 0.5289, byte miss ratio 0.5289
tencentBlock.ns11234 S3FIFO-0.8500-1.9000 cache size      200, 1733798 req, miss ratio 0.3574, byte miss ratio 0.3574
tencentBlock.ns11234 S3FIFO-0.8500-1.9000 cache size      668, 1733798 req, miss ratio 0.2655, byte miss ratio 0.2655
tencentBlock.ns11234 S3FIFO-0.8500-1.9000 cache size     2005, 1733798 req, miss ratio 0.2442, byte miss ratio 0.2442
tencentBlock.ns11234 S3FIFO-0.8500-1.9000 cache size     6686, 1733798 req, miss ratio 0.2202, byte miss ratio 0.2202
tencentBlock.ns11234 S3FIFO-0.8500-1.9000 cache size    13373, 1733798 req, miss ratio 0.2084, byte miss ratio 0.2084
tencentBlock.ns11234 S3FIFO-0.8500-1.9000 cache size    26746, 1733798 req, miss ratio 0.1562, byte miss ratio 0.1562
tencentBlock.ns11234 S3FIFO-0.8500-1.9000 cache size    53492, 1733798 req, miss ratio 0.0691, byte miss ratio 0.0691
tencentBlock.ns11234 S3FIFO-0.0100-0.9000 cache size       66, 1733798 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11234 S3FIFO-0.0100-0.9000 cache size      200, 1733798 req, miss ratio 0.3155, byte miss ratio 0.3155
tencentBlock.ns11234 S3FIFO-0.0100-0.9000 cache size      668, 1733798 req, miss ratio 0.2594, byte miss ratio 0.2594
tencentBlock.ns11234 S3FIFO-0.0100-0.9000 cache size     2005, 1733798 req, miss ratio 0.2321, byte miss ratio 0.2321
tencentBlock.ns11234 S3FIFO-0.0100-0.9000 cache size     6686, 1733798 req, miss ratio 0.1981, byte miss ratio 0.1981
tencentBlock.ns11234 S3FIFO-0.0100-0.9000 cache size    13373, 1733798 req, miss ratio 0.1796, byte miss ratio 0.1796
tencentBlock.ns11234 S3FIFO-0.0100-0.9000 cache size    26746, 1733798 req, miss ratio 0.1516, byte miss ratio 0.1516
