io_traces.ns235 S3FIFO-0.8500-1.9000 cache size      169, 1600000 req, miss ratio 0.5110, byte miss ratio 0.5110
io_traces.ns235 S3FIFO-0.8500-1.9000 cache size      507, 1600000 req, miss ratio 0.4949, byte miss ratio 0.4949
io_traces.ns235 S3FIFO-0.8500-1.9000 cache size     1690, 1600000 req, miss ratio 0.4886, byte miss ratio 0.4886
io_traces.ns235 S3FIFO-0.8500-1.9000 cache size     5071, 1600000 req, miss ratio 0.4848, byte miss ratio 0.4848
io_traces.ns235 S3FIFO-0.8500-1.9000 cache size    16904, 1600000 req, miss ratio 0.3950, byte miss ratio 0.3950
io_traces.ns235 S3FIFO-0.8500-1.9000 cache size    33809, 1600000 req, miss ratio 0.2585, byte miss ratio 0.2585
io_traces.ns235 S3FIFO-0.8500-1.9000 cache size    67618, 1600000 req, miss ratio 0.1446, byte miss ratio 0.1446
io_traces.ns235 S3FIFO-0.8500-1.9000 cache size   135236, 1600000 req, miss ratio 0.1160, byte miss ratio 0.1160
io_traces.ns235 S3FIFO-0.7000-0.9000 cache size      169, 1600000 req, miss ratio 0.5019, byte miss ratio 0.5019
io_traces.ns235 S3FIFO-0.7000-0.9000 cache size      507, 1600000 req, miss ratio 0.4912, byte miss ratio 0.4912
io_traces.ns235 S3FIFO-0.7000-0.9000 cache size     1690, 1600000 req, miss ratio 0.4869, byte miss ratio 0.4869
io_traces.ns235 S3FIFO-0.7000-0.9000 cache size     5071, 1600000 req, miss ratio 0.4750, byte miss ratio 0.4750
io_traces.ns235 S3FIFO-0.7000-0.9000 cache size    16904, 1600000 req, miss ratio 0.3894, byte miss ratio 0.3894
io_traces.ns235 S3FIFO-0.7000-0.9000 cache size    33809, 1600000 req, miss ratio 0.2468, byte miss ratio 0.2468
io_traces.ns235 S3FIFO-0.7000-0.9000 cache size    67618, 1600000 req, miss ratio 0.1320, byte miss ratio 0.1320
io_traces.ns235 S3FIFO-0.7000-0.9000 cache size   135236, 1600000 req, miss ratio 0.1075, byte miss ratio 0.1075
io_traces.ns235 S3FIFO-0.2500-0.9000 cache size      169, 1600000 req, miss ratio 0.4979, byte miss ratio 0.4979
io_traces.ns235 S3FIFO-0.2500-0.9000 cache size      507, 1600000 req, miss ratio 0.4916, byte miss ratio 0.4916
io_traces.ns235 S3FIFO-0.2500-0.9000 cache size     1690, 1600000 req, miss ratio 0.4811, byte miss ratio 0.4811
io_traces.ns235 S3FIFO-0.2500-0.9000 cache size     5071, 1600000 req, miss ratio 0.4659, byte miss ratio 0.4659
io_traces.ns235 S3FIFO-0.2500-0.9000 cache size    16904, 1600000 req, miss ratio 0.3821, byte miss ratio 0.3821
io_traces.ns235 S3FIFO-0.2500-0.9000 cache size    33809, 1600000 req, miss ratio 0.2189, byte miss ratio 0.2189
io_traces.ns235 S3FIFO-0.2500-0.9000 cache size    67618, 1600000 req, miss ratio 0.1066, byte miss ratio 0.1066
io_traces.ns235 S3FIFO-0.2500-0.9000 cache size   135236, 1600000 req, miss ratio 0.1057, byte miss ratio 0.1057
io_traces.ns235 S3FIFO-0.5000-1.9000 cache size      169, 1600000 req, miss ratio 0.4980, byte miss ratio 0.4980
io_traces.ns235 S3FIFO-0.5000-1.9000 cache size      507, 1600000 req, miss ratio 0.4900, byte miss ratio 0.4900
io_traces.ns235 S3FIFO-0.5000-1.9000 cache size     1690, 1600000 req, miss ratio 0.4845, byte miss ratio 0.4845
io_traces.ns235 S3FIFO-0.5000-1.9000 cache size     5071, 1600000 req, miss ratio 0.4675, byte miss ratio 0.4675
io_traces.ns235 S3FIFO-0.5000-1.9000 cache size    16904, 1600000 req, miss ratio 0.3944, byte miss ratio 0.3944
io_traces.ns235 S3FIFO-0.5000-1.9000 cache size    33809, 1600000 req, miss ratio 0.2384, byte miss ratio 0.2384
