tencentBlock.ns4651 S3FIFO-0.8000-1.9000 cache size      239, 10005388 req, miss ratio 0.3776, byte miss ratio 0.3776
tencentBlock.ns4651 S3FIFO-0.8000-1.9000 cache size      719, 10005388 req, miss ratio 0.1991, byte miss ratio 0.1991
tencentBlock.ns4651 S3FIFO-0.8000-1.9000 cache size     2399, 10005388 req, miss ratio 0.1502, byte miss ratio 0.1502
tencentBlock.ns4651 S3FIFO-0.8000-1.9000 cache size     7199, 10005388 req, miss ratio 0.1393, byte miss ratio 0.1393
tencentBlock.ns4651 S3FIFO-0.8000-1.9000 cache size    23999, 10005388 req, miss ratio 0.1038, byte miss ratio 0.1038
tencentBlock.ns4651 S3FIFO-0.8000-1.9000 cache size    47999, 10005388 req, miss ratio 0.0757, byte miss ratio 0.0757
tencentBlock.ns4651 S3FIFO-0.8000-1.9000 cache size    95999, 10005388 req, miss ratio 0.0431, byte miss ratio 0.0431
tencentBlock.ns4651 S3FIFO-0.8000-1.9000 cache size   191999, 10005388 req, miss ratio 0.0276, byte miss ratio 0.0276
tencentBlock.ns4651 S3FIFO-0.9500-0.9000 cache size      239, 10005388 req, miss ratio 0.3951, byte miss ratio 0.3951
tencentBlock.ns4651 S3FIFO-0.9500-0.9000 cache size      719, 10005388 req, miss ratio 0.2222, byte miss ratio 0.2222
tencentBlock.ns4651 S3FIFO-0.9500-0.9000 cache size     2399, 10005388 req, miss ratio 0.1620, byte miss ratio 0.1620
tencentBlock.ns4651 S3FIFO-0.9500-0.9000 cache size     7199, 10005388 req, miss ratio 0.1429, byte miss ratio 0.1429
tencentBlock.ns4651 S3FIFO-0.9500-0.9000 cache size    23999, 10005388 req, miss ratio 0.1073, byte miss ratio 0.1073
tencentBlock.ns4651 S3FIFO-0.9500-0.9000 cache size    47999, 10005388 req, miss ratio 0.0770, byte miss ratio 0.0770
tencentBlock.ns4651 S3FIFO-0.9500-0.9000 cache size    95999, 10005388 req, miss ratio 0.0452, byte miss ratio 0.0452
tencentBlock.ns4651 S3FIFO-0.9500-0.9000 cache size   191999, 10005388 req, miss ratio 0.0289, byte miss ratio 0.0289
tencentBlock.ns4651 S3FIFO-0.2500-0.9000 cache size      239, 10005388 req, miss ratio 0.2872, byte miss ratio 0.2872
tencentBlock.ns4651 S3FIFO-0.2500-0.9000 cache size      719, 10005388 req, miss ratio 0.1620, byte miss ratio 0.1620
tencentBlock.ns4651 S3FIFO-0.2500-0.9000 cache size     2399, 10005388 req, miss ratio 0.1416, byte miss ratio 0.1416
tencentBlock.ns4651 S3FIFO-0.2500-0.9000 cache size     7199, 10005388 req, miss ratio 0.1329, byte miss ratio 0.1329
tencentBlock.ns4651 S3FIFO-0.2500-0.9000 cache size    23999, 10005388 req, miss ratio 0.0887, byte miss ratio 0.0887
tencentBlock.ns4651 S3FIFO-0.2500-0.9000 cache size    47999, 10005388 req, miss ratio 0.0651, byte miss ratio 0.0651
tencentBlock.ns4651 S3FIFO-0.2500-0.9000 cache size    95999, 10005388 req, miss ratio 0.0349, byte miss ratio 0.0349
tencentBlock.ns4651 S3FIFO-0.2500-0.9000 cache size   191999, 10005388 req, miss ratio 0.0242, byte miss ratio 0.0242
tencentBlock.ns4651 S3FIFO-0.9000-0.9000 cache size      239, 10005388 req, miss ratio 0.3901, byte miss ratio 0.3901
tencentBlock.ns4651 S3FIFO-0.9000-0.9000 cache size      719, 10005388 req, miss ratio 0.2143, byte miss ratio 0.2143
tencentBlock.ns4651 S3FIFO-0.9000-0.9000 cache size     2399, 10005388 req, miss ratio 0.1567, byte miss ratio 0.1567
tencentBlock.ns4651 S3FIFO-0.9000-0.9000 cache size     7199, 10005388 req, miss ratio 0.1409, byte miss ratio 0.1409
tencentBlock.ns4651 S3FIFO-0.9000-0.9000 cache size    23999, 10005388 req, miss ratio 0.1070, byte miss ratio 0.1070
tencentBlock.ns4651 S3FIFO-0.9000-0.9000 cache size    47999, 10005388 req, miss ratio 0.0771, byte miss ratio 0.0771
tencentBlock.ns4651 S3FIFO-0.9000-0.9000 cache size    95999, 10005388 req, miss ratio 0.0447, byte miss ratio 0.0447
tencentBlock.ns4651 S3FIFO-0.9000-0.9000 cache size   191999, 10005388 req, miss ratio 0.0285, byte miss ratio 0.0285
tencentBlock.ns4651 S3FIFO-0.7000-1.9000 cache size      239, 10005388 req, miss ratio 0.3679, byte miss ratio 0.3679
tencentBlock.ns4651 S3FIFO-0.7000-1.9000 cache size      719, 10005388 req, miss ratio 0.1881, byte miss ratio 0.1881
