cdn1_colo28.ns2175 S3FIFO-0.3500-0.9000 cache size       11, 1274737 req, miss ratio 0.5000, byte miss ratio 0.5000
cdn1_colo28.ns2175 S3FIFO-0.3500-0.9000 cache size       33, 1274737 req, miss ratio 0.2807, byte miss ratio 0.2807
cdn1_colo28.ns2175 S3FIFO-0.3500-0.9000 cache size      110, 1274737 req, miss ratio 0.1081, byte miss ratio 0.1081
cdn1_colo28.ns2175 S3FIFO-0.3500-0.9000 cache size      332, 1274737 req, miss ratio 0.0352, byte miss ratio 0.0352
cdn1_colo28.ns2175 S3FIFO-0.3500-0.9000 cache size     1108, 1274737 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_colo28.ns2175 S3FIFO-0.3500-0.9000 cache size     2217, 1274737 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns2175 S3FIFO-0.3500-0.9000 cache size     4434, 1274737 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns2175 S3FIFO-0.3500-0.9000 cache size     8868, 1274737 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_colo28.ns2175 S3FIFO-0.0010-0.9000 cache size       11, 1274737 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2175 S3FIFO-0.0010-0.9000 cache size       33, 1274737 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2175 S3FIFO-0.0010-0.9000 cache size      110, 1274737 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2175 S3FIFO-0.0010-0.9000 cache size      332, 1274737 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2175 S3FIFO-0.0010-0.9000 cache size     1108, 1274737 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_colo28.ns2175 S3FIFO-0.0010-0.9000 cache size     2217, 1274737 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_colo28.ns2175 S3FIFO-0.0010-0.9000 cache size     4434, 1274737 req, miss ratio 0.0104, byte miss ratio 0.0104
cdn1_colo28.ns2175 S3FIFO-0.0010-0.9000 cache size     8868, 1274737 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_colo28.ns2175 S3FIFO-0.7000-1.9000 cache size       11, 1274737 req, miss ratio 0.5688, byte miss ratio 0.5688
cdn1_colo28.ns2175 S3FIFO-0.7000-1.9000 cache size       33, 1274737 req, miss ratio 0.3268, byte miss ratio 0.3268
cdn1_colo28.ns2175 S3FIFO-0.7000-1.9000 cache size      110, 1274737 req, miss ratio 0.1265, byte miss ratio 0.1265
cdn1_colo28.ns2175 S3FIFO-0.7000-1.9000 cache size      332, 1274737 req, miss ratio 0.0407, byte miss ratio 0.0407
cdn1_colo28.ns2175 S3FIFO-0.7000-1.9000 cache size     1108, 1274737 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_colo28.ns2175 S3FIFO-0.7000-1.9000 cache size     2217, 1274737 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_colo28.ns2175 S3FIFO-0.7000-1.9000 cache size     4434, 1274737 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns2175 S3FIFO-0.7000-1.9000 cache size     8868, 1274737 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_colo28.ns2175 S3FIFO-0.6500-0.9000 cache size       11, 1274737 req, miss ratio 0.5609, byte miss ratio 0.5609
cdn1_colo28.ns2175 S3FIFO-0.6500-0.9000 cache size       33, 1274737 req, miss ratio 0.3184, byte miss ratio 0.3184
cdn1_colo28.ns2175 S3FIFO-0.6500-0.9000 cache size      110, 1274737 req, miss ratio 0.1247, byte miss ratio 0.1247
cdn1_colo28.ns2175 S3FIFO-0.6500-0.9000 cache size      332, 1274737 req, miss ratio 0.0399, byte miss ratio 0.0399
cdn1_colo28.ns2175 S3FIFO-0.6500-0.9000 cache size     1108, 1274737 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_colo28.ns2175 S3FIFO-0.6500-0.9000 cache size     2217, 1274737 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_colo28.ns2175 S3FIFO-0.6500-0.9000 cache size     4434, 1274737 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns2175 S3FIFO-0.6500-0.9000 cache size     8868, 1274737 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_colo28.ns2175 S3FIFO-0.4500-1.9000 cache size       11, 1274737 req, miss ratio 0.5267, byte miss ratio 0.5267
cdn1_colo28.ns2175 S3FIFO-0.4500-1.9000 cache size       33, 1274737 req, miss ratio 0.2952, byte miss ratio 0.2952
cdn1_colo28.ns2175 S3FIFO-0.4500-1.9000 cache size      110, 1274737 req, miss ratio 0.1132, byte miss ratio 0.1132
cdn1_colo28.ns2175 S3FIFO-0.4500-1.9000 cache size      332, 1274737 req, miss ratio 0.0363, byte miss ratio 0.0363
cdn1_colo28.ns2175 S3FIFO-0.4500-1.9000 cache size     1108, 1274737 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_colo28.ns2175 S3FIFO-0.4500-1.9000 cache size     2217, 1274737 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_colo28.ns2175 S3FIFO-0.4500-1.9000 cache size     4434, 1274737 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns2175 S3FIFO-0.4500-1.9000 cache size     8868, 1274737 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_colo28.ns2175 S3FIFO-0.0500-1.9000 cache size       11, 1274737 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2175 S3FIFO-0.0500-1.9000 cache size       33, 1274737 req, miss ratio 0.2611, byte miss ratio 0.2611
cdn1_colo28.ns2175 S3FIFO-0.0500-1.9000 cache size      110, 1274737 req, miss ratio 0.1007, byte miss ratio 0.1007
cdn1_colo28.ns2175 S3FIFO-0.0500-1.9000 cache size      332, 1274737 req, miss ratio 0.0338, byte miss ratio 0.0338
cdn1_colo28.ns2175 S3FIFO-0.0500-1.9000 cache size     1108, 1274737 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_colo28.ns2175 S3FIFO-0.0500-1.9000 cache size     2217, 1274737 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_colo28.ns2175 S3FIFO-0.0500-1.9000 cache size     4434, 1274737 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns2175 S3FIFO-0.0500-1.9000 cache size     8868, 1274737 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_colo28.ns2175 S3FIFO-0.6000-1.9000 cache size       11, 1274737 req, miss ratio 0.5549, byte miss ratio 0.5549
cdn1_colo28.ns2175 S3FIFO-0.6000-1.9000 cache size       33, 1274737 req, miss ratio 0.3123, byte miss ratio 0.3123
cdn1_colo28.ns2175 S3FIFO-0.6000-1.9000 cache size      110, 1274737 req, miss ratio 0.1209, byte miss ratio 0.1209
cdn1_colo28.ns2175 S3FIFO-0.6000-1.9000 cache size      332, 1274737 req, miss ratio 0.0389, byte miss ratio 0.0389
cdn1_colo28.ns2175 S3FIFO-0.6000-1.9000 cache size     1108, 1274737 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_colo28.ns2175 S3FIFO-0.6000-1.9000 cache size     2217, 1274737 req, miss ratio 0.0095, byte miss ratio 0.0095
cdn1_colo28.ns2175 S3FIFO-0.6000-1.9000 cache size     4434, 1274737 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns2175 S3FIFO-0.6000-1.9000 cache size     8868, 1274737 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_colo28.ns2175 S3FIFO-0.9000-1.9000 cache size       11, 1274737 req, miss ratio 0.5924, byte miss ratio 0.5924
cdn1_colo28.ns2175 S3FIFO-0.9000-1.9000 cache size       33, 1274737 req, miss ratio 0.3491, byte miss ratio 0.3491
cdn1_colo28.ns2175 S3FIFO-0.9000-1.9000 cache size      110, 1274737 req, miss ratio 0.1397, byte miss ratio 0.1397
