cdn1_allcolo.ns83 S3FIFO-0.6500-1.9000 cache size       19, 5707204 req, miss ratio 0.0283, byte miss ratio 0.0283
cdn1_allcolo.ns83 S3FIFO-0.6500-1.9000 cache size       57, 5707204 req, miss ratio 0.0165, byte miss ratio 0.0165
cdn1_allcolo.ns83 S3FIFO-0.6500-1.9000 cache size      191, 5707204 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns83 S3FIFO-0.6500-1.9000 cache size      574, 5707204 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_allcolo.ns83 S3FIFO-0.6500-1.9000 cache size     1914, 5707204 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns83 S3FIFO-0.6500-1.9000 cache size     3829, 5707204 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns83 S3FIFO-0.6500-1.9000 cache size     7658, 5707204 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns83 S3FIFO-0.6500-1.9000 cache size    15317, 5707204 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns83 S3FIFO-0.0500-1.9000 cache size       19, 5707204 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns83 S3FIFO-0.0500-1.9000 cache size       57, 5707204 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_allcolo.ns83 S3FIFO-0.0500-1.9000 cache size      191, 5707204 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns83 S3FIFO-0.0500-1.9000 cache size      574, 5707204 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns83 S3FIFO-0.0500-1.9000 cache size     1914, 5707204 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns83 S3FIFO-0.0500-1.9000 cache size     3829, 5707204 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns83 S3FIFO-0.0500-1.9000 cache size     7658, 5707204 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns83 S3FIFO-0.0500-1.9000 cache size    15317, 5707204 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns83 S3FIFO-0.8000-1.9000 cache size       19, 5707204 req, miss ratio 0.0320, byte miss ratio 0.0320
cdn1_allcolo.ns83 S3FIFO-0.8000-1.9000 cache size       57, 5707204 req, miss ratio 0.0174, byte miss ratio 0.0174
cdn1_allcolo.ns83 S3FIFO-0.8000-1.9000 cache size      191, 5707204 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_allcolo.ns83 S3FIFO-0.8000-1.9000 cache size      574, 5707204 req, miss ratio 0.0095, byte miss ratio 0.0095
cdn1_allcolo.ns83 S3FIFO-0.8000-1.9000 cache size     1914, 5707204 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_allcolo.ns83 S3FIFO-0.8000-1.9000 cache size     3829, 5707204 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_allcolo.ns83 S3FIFO-0.8000-1.9000 cache size     7658, 5707204 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_allcolo.ns83 S3FIFO-0.8000-1.9000 cache size    15317, 5707204 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns83 S3FIFO-0.8500-1.9000 cache size       19, 5707204 req, miss ratio 0.0333, byte miss ratio 0.0333
cdn1_allcolo.ns83 S3FIFO-0.8500-1.9000 cache size       57, 5707204 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns83 S3FIFO-0.8500-1.9000 cache size      191, 5707204 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_allcolo.ns83 S3FIFO-0.8500-1.9000 cache size      574, 5707204 req, miss ratio 0.0096, byte miss ratio 0.0096
cdn1_allcolo.ns83 S3FIFO-0.8500-1.9000 cache size     1914, 5707204 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns83 S3FIFO-0.8500-1.9000 cache size     3829, 5707204 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns83 S3FIFO-0.8500-1.9000 cache size     7658, 5707204 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns83 S3FIFO-0.8500-1.9000 cache size    15317, 5707204 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns83 S3FIFO-0.3500-1.9000 cache size       19, 5707204 req, miss ratio 0.0227, byte miss ratio 0.0227
cdn1_allcolo.ns83 S3FIFO-0.3500-1.9000 cache size       57, 5707204 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_allcolo.ns83 S3FIFO-0.3500-1.9000 cache size      191, 5707204 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_allcolo.ns83 S3FIFO-0.3500-1.9000 cache size      574, 5707204 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns83 S3FIFO-0.3500-1.9000 cache size     1914, 5707204 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns83 S3FIFO-0.3500-1.9000 cache size     3829, 5707204 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_allcolo.ns83 S3FIFO-0.3500-1.9000 cache size     7658, 5707204 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns83 S3FIFO-0.3500-1.9000 cache size    15317, 5707204 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns83 S3FIFO-0.0500-0.9000 cache size       19, 5707204 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns83 S3FIFO-0.0500-0.9000 cache size       57, 5707204 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_allcolo.ns83 S3FIFO-0.0500-0.9000 cache size      191, 5707204 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns83 S3FIFO-0.0500-0.9000 cache size      574, 5707204 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns83 S3FIFO-0.0500-0.9000 cache size     1914, 5707204 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns83 S3FIFO-0.0500-0.9000 cache size     3829, 5707204 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns83 S3FIFO-0.0500-0.9000 cache size     7658, 5707204 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns83 S3FIFO-0.0500-0.9000 cache size    15317, 5707204 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns83 S3FIFO-0.7000-1.9000 cache size       19, 5707204 req, miss ratio 0.0296, byte miss ratio 0.0296
cdn1_allcolo.ns83 S3FIFO-0.7000-1.9000 cache size       57, 5707204 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_allcolo.ns83 S3FIFO-0.7000-1.9000 cache size      191, 5707204 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_allcolo.ns83 S3FIFO-0.7000-1.9000 cache size      574, 5707204 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns83 S3FIFO-0.7000-1.9000 cache size     1914, 5707204 req, miss ratio 0.0071, byte miss ratio 0.0071
cdn1_allcolo.ns83 S3FIFO-0.7000-1.9000 cache size     3829, 5707204 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_allcolo.ns83 S3FIFO-0.7000-1.9000 cache size     7658, 5707204 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_allcolo.ns83 S3FIFO-0.7000-1.9000 cache size    15317, 5707204 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns83 S3FIFO-0.3000-0.9000 cache size       19, 5707204 req, miss ratio 0.0222, byte miss ratio 0.0222
cdn1_allcolo.ns83 S3FIFO-0.3000-0.9000 cache size       57, 5707204 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns83 S3FIFO-0.3000-0.9000 cache size      191, 5707204 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns83 S3FIFO-0.3000-0.9000 cache size      574, 5707204 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns83 S3FIFO-0.3000-0.9000 cache size     1914, 5707204 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_allcolo.ns83 S3FIFO-0.3000-0.9000 cache size     3829, 5707204 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns83 S3FIFO-0.3000-0.9000 cache size     7658, 5707204 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns83 S3FIFO-0.3000-0.9000 cache size    15317, 5707204 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns83 S3FIFO-0.0050-0.9000 cache size       19, 5707204 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns83 S3FIFO-0.0050-0.9000 cache size       57, 5707204 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns83 S3FIFO-0.0050-0.9000 cache size      191, 5707204 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns83 S3FIFO-0.0050-0.9000 cache size      574, 5707204 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns83 S3FIFO-0.0050-0.9000 cache size     1914, 5707204 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns83 S3FIFO-0.0050-0.9000 cache size     3829, 5707204 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns83 S3FIFO-0.0050-0.9000 cache size     7658, 5707204 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns83 S3FIFO-0.0050-0.9000 cache size    15317, 5707204 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns83 S3FIFO-0.1000-0.9000 cache size       19, 5707204 req, miss ratio 0.0208, byte miss ratio 0.0208
cdn1_allcolo.ns83 S3FIFO-0.1000-0.9000 cache size       57, 5707204 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_allcolo.ns83 S3FIFO-0.1000-0.9000 cache size      191, 5707204 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_allcolo.ns83 S3FIFO-0.1000-0.9000 cache size      574, 5707204 req, miss ratio 0.0085, byte miss ratio 0.0085
cdn1_allcolo.ns83 S3FIFO-0.1000-0.9000 cache size     1914, 5707204 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns83 S3FIFO-0.1000-0.9000 cache size     3829, 5707204 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns83 S3FIFO-0.1000-0.9000 cache size     7658, 5707204 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns83 S3FIFO-0.1000-0.9000 cache size    15317, 5707204 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns83 S3FIFO-0.2500-1.9000 cache size       19, 5707204 req, miss ratio 0.0218, byte miss ratio 0.0218
cdn1_allcolo.ns83 S3FIFO-0.2500-1.9000 cache size       57, 5707204 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_allcolo.ns83 S3FIFO-0.2500-1.9000 cache size      191, 5707204 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_allcolo.ns83 S3FIFO-0.2500-1.9000 cache size      574, 5707204 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns83 S3FIFO-0.2500-1.9000 cache size     1914, 5707204 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_allcolo.ns83 S3FIFO-0.2500-1.9000 cache size     3829, 5707204 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns83 S3FIFO-0.2500-1.9000 cache size     7658, 5707204 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns83 S3FIFO-0.2500-1.9000 cache size    15317, 5707204 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns83 S3FIFO-0.4500-1.9000 cache size       19, 5707204 req, miss ratio 0.0241, byte miss ratio 0.0241
cdn1_allcolo.ns83 S3FIFO-0.4500-1.9000 cache size       57, 5707204 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_allcolo.ns83 S3FIFO-0.4500-1.9000 cache size      191, 5707204 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_allcolo.ns83 S3FIFO-0.4500-1.9000 cache size      574, 5707204 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns83 S3FIFO-0.4500-1.9000 cache size     1914, 5707204 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_allcolo.ns83 S3FIFO-0.4500-1.9000 cache size     3829, 5707204 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns83 S3FIFO-0.4500-1.9000 cache size     7658, 5707204 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns83 S3FIFO-0.4500-1.9000 cache size    15317, 5707204 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_allcolo.ns83 S3FIFO-0.9500-0.9000 cache size       19, 5707204 req, miss ratio 0.0357, byte miss ratio 0.0357
cdn1_allcolo.ns83 S3FIFO-0.9500-0.9000 cache size       57, 5707204 req, miss ratio 0.0195, byte miss ratio 0.0195
cdn1_allcolo.ns83 S3FIFO-0.9500-0.9000 cache size      191, 5707204 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_allcolo.ns83 S3FIFO-0.9500-0.9000 cache size      574, 5707204 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_allcolo.ns83 S3FIFO-0.9500-0.9000 cache size     1914, 5707204 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns83 S3FIFO-0.9500-0.9000 cache size     3829, 5707204 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns83 S3FIFO-0.9500-0.9000 cache size     7658, 5707204 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns83 S3FIFO-0.9500-0.9000 cache size    15317, 5707204 req, miss ratio 0.0036, byte miss ratio 0.0036
