tencentBlock.ns16041 S3FIFO-0.4000-0.9000 cache size       41, 4367730 req, miss ratio 0.7067, byte miss ratio 0.7067
tencentBlock.ns16041 S3FIFO-0.4000-0.9000 cache size      125, 4367730 req, miss ratio 0.4573, byte miss ratio 0.4573
tencentBlock.ns16041 S3FIFO-0.4000-0.9000 cache size      418, 4367730 req, miss ratio 0.2555, byte miss ratio 0.2555
tencentBlock.ns16041 S3FIFO-0.4000-0.9000 cache size     1256, 4367730 req, miss ratio 0.1235, byte miss ratio 0.1235
tencentBlock.ns16041 S3FIFO-0.4000-0.9000 cache size     4187, 4367730 req, miss ratio 0.0705, byte miss ratio 0.0705
tencentBlock.ns16041 S3FIFO-0.4000-0.9000 cache size     8375, 4367730 req, miss ratio 0.0599, byte miss ratio 0.0599
tencentBlock.ns16041 S3FIFO-0.4000-0.9000 cache size    16750, 4367730 req, miss ratio 0.0436, byte miss ratio 0.0436
tencentBlock.ns16041 S3FIFO-0.4000-0.9000 cache size    33500, 4367730 req, miss ratio 0.0149, byte miss ratio 0.0149
tencentBlock.ns16041 S3FIFO-0.0250-1.9000 cache size       41, 4367730 req, miss ratio 0.5475, byte miss ratio 0.5475
tencentBlock.ns16041 S3FIFO-0.0250-1.9000 cache size      125, 4367730 req, miss ratio 0.4221, byte miss ratio 0.4221
tencentBlock.ns16041 S3FIFO-0.0250-1.9000 cache size      418, 4367730 req, miss ratio 0.2287, byte miss ratio 0.2287
tencentBlock.ns16041 S3FIFO-0.0250-1.9000 cache size     1256, 4367730 req, miss ratio 0.0962, byte miss ratio 0.0962
tencentBlock.ns16041 S3FIFO-0.0250-1.9000 cache size     4187, 4367730 req, miss ratio 0.0693, byte miss ratio 0.0693
tencentBlock.ns16041 S3FIFO-0.0250-1.9000 cache size     8375, 4367730 req, miss ratio 0.0589, byte miss ratio 0.0589
tencentBlock.ns16041 S3FIFO-0.0250-1.9000 cache size    16750, 4367730 req, miss ratio 0.0410, byte miss ratio 0.0410
tencentBlock.ns16041 S3FIFO-0.0250-1.9000 cache size    33500, 4367730 req, miss ratio 0.0141, byte miss ratio 0.0141
tencentBlock.ns16041 S3FIFO-0.3000-1.9000 cache size       41, 4367730 req, miss ratio 0.6828, byte miss ratio 0.6828
tencentBlock.ns16041 S3FIFO-0.3000-1.9000 cache size      125, 4367730 req, miss ratio 0.4575, byte miss ratio 0.4575
tencentBlock.ns16041 S3FIFO-0.3000-1.9000 cache size      418, 4367730 req, miss ratio 0.2480, byte miss ratio 0.2480
tencentBlock.ns16041 S3FIFO-0.3000-1.9000 cache size     1256, 4367730 req, miss ratio 0.1185, byte miss ratio 0.1185
tencentBlock.ns16041 S3FIFO-0.3000-1.9000 cache size     4187, 4367730 req, miss ratio 0.0702, byte miss ratio 0.0702
tencentBlock.ns16041 S3FIFO-0.3000-1.9000 cache size     8375, 4367730 req, miss ratio 0.0597, byte miss ratio 0.0597
tencentBlock.ns16041 S3FIFO-0.3000-1.9000 cache size    16750, 4367730 req, miss ratio 0.0429, byte miss ratio 0.0429
tencentBlock.ns16041 S3FIFO-0.3000-1.9000 cache size    33500, 4367730 req, miss ratio 0.0148, byte miss ratio 0.0148
tencentBlock.ns16041 S3FIFO-0.0500-1.9000 cache size       41, 4367730 req, miss ratio 0.5519, byte miss ratio 0.5519
tencentBlock.ns16041 S3FIFO-0.0500-1.9000 cache size      125, 4367730 req, miss ratio 0.4243, byte miss ratio 0.4243
tencentBlock.ns16041 S3FIFO-0.0500-1.9000 cache size      418, 4367730 req, miss ratio 0.2272, byte miss ratio 0.2272
tencentBlock.ns16041 S3FIFO-0.0500-1.9000 cache size     1256, 4367730 req, miss ratio 0.0968, byte miss ratio 0.0968
tencentBlock.ns16041 S3FIFO-0.0500-1.9000 cache size     4187, 4367730 req, miss ratio 0.0689, byte miss ratio 0.0689
tencentBlock.ns16041 S3FIFO-0.0500-1.9000 cache size     8375, 4367730 req, miss ratio 0.0590, byte miss ratio 0.0590
tencentBlock.ns16041 S3FIFO-0.0500-1.9000 cache size    16750, 4367730 req, miss ratio 0.0412, byte miss ratio 0.0412
tencentBlock.ns16041 S3FIFO-0.0500-1.9000 cache size    33500, 4367730 req, miss ratio 0.0143, byte miss ratio 0.0143
tencentBlock.ns16041 S3FIFO-0.8000-0.9000 cache size       41, 4367730 req, miss ratio 0.8148, byte miss ratio 0.8148
tencentBlock.ns16041 S3FIFO-0.8000-0.9000 cache size      125, 4367730 req, miss ratio 0.5456, byte miss ratio 0.5456
tencentBlock.ns16041 S3FIFO-0.8000-0.9000 cache size      418, 4367730 req, miss ratio 0.3025, byte miss ratio 0.3025
tencentBlock.ns16041 S3FIFO-0.8000-0.9000 cache size     1256, 4367730 req, miss ratio 0.1619, byte miss ratio 0.1619
tencentBlock.ns16041 S3FIFO-0.8000-0.9000 cache size     4187, 4367730 req, miss ratio 0.0817, byte miss ratio 0.0817
tencentBlock.ns16041 S3FIFO-0.8000-0.9000 cache size     8375, 4367730 req, miss ratio 0.0634, byte miss ratio 0.0634
tencentBlock.ns16041 S3FIFO-0.8000-0.9000 cache size    16750, 4367730 req, miss ratio 0.0447, byte miss ratio 0.0447
tencentBlock.ns16041 S3FIFO-0.8000-0.9000 cache size    33500, 4367730 req, miss ratio 0.0164, byte miss ratio 0.0164
tencentBlock.ns16041 S3FIFO-0.5500-0.9000 cache size       41, 4367730 req, miss ratio 0.7669, byte miss ratio 0.7669
tencentBlock.ns16041 S3FIFO-0.5500-0.9000 cache size      125, 4367730 req, miss ratio 0.4878, byte miss ratio 0.4878
