cdn1_colo28.ns281 S3FIFO-0.2500-1.9000 cache size      459, 3164647 req, miss ratio 0.7078, byte miss ratio 0.7078
cdn1_colo28.ns281 S3FIFO-0.2000-1.9000 cache size    13799, 3164647 req, miss ratio 0.3414, byte miss ratio 0.3414
cdn1_colo28.ns281 S3FIFO-0.2000-1.9000 cache size    45999, 3164647 req, miss ratio 0.2313, byte miss ratio 0.2313
cdn1_colo28.ns281 S3FIFO-0.2000-1.9000 cache size    91999, 3164647 req, miss ratio 0.1857, byte miss ratio 0.1857
cdn1_colo28.ns281 S3FIFO-0.2000-1.9000 cache size   183998, 3164647 req, miss ratio 0.1584, byte miss ratio 0.1584
cdn1_colo28.ns281 S3FIFO-0.2000-1.9000 cache size   367997, 3164647 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns281 S3FIFO-0.1000-0.9000 cache size      459, 3164647 req, miss ratio 0.6950, byte miss ratio 0.6950
cdn1_colo28.ns281 S3FIFO-0.1000-0.9000 cache size     1379, 3164647 req, miss ratio 0.5833, byte miss ratio 0.5833
cdn1_colo28.ns281 S3FIFO-0.1000-0.9000 cache size     4599, 3164647 req, miss ratio 0.4514, byte miss ratio 0.4514
cdn1_colo28.ns281 S3FIFO-0.1000-0.9000 cache size    13799, 3164647 req, miss ratio 0.3345, byte miss ratio 0.3345
cdn1_colo28.ns281 S3FIFO-0.1000-0.9000 cache size    45999, 3164647 req, miss ratio 0.2269, byte miss ratio 0.2269
cdn1_colo28.ns281 S3FIFO-0.1000-0.9000 cache size    91999, 3164647 req, miss ratio 0.1842, byte miss ratio 0.1842
cdn1_colo28.ns281 S3FIFO-0.1000-0.9000 cache size   183998, 3164647 req, miss ratio 0.1585, byte miss ratio 0.1585
cdn1_colo28.ns281 S3FIFO-0.1000-0.9000 cache size   367997, 3164647 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns281 S3FIFO-0.1500-1.9000 cache size      459, 3164647 req, miss ratio 0.6999, byte miss ratio 0.6999
cdn1_colo28.ns281 S3FIFO-0.1500-1.9000 cache size     1379, 3164647 req, miss ratio 0.5896, byte miss ratio 0.5896
cdn1_colo28.ns281 S3FIFO-0.1500-1.9000 cache size     4599, 3164647 req, miss ratio 0.4570, byte miss ratio 0.4570
cdn1_colo28.ns281 S3FIFO-0.1500-1.9000 cache size    13799, 3164647 req, miss ratio 0.3386, byte miss ratio 0.3386
cdn1_colo28.ns281 S3FIFO-0.1500-1.9000 cache size    45999, 3164647 req, miss ratio 0.2293, byte miss ratio 0.2293
cdn1_colo28.ns281 S3FIFO-0.1500-1.9000 cache size    91999, 3164647 req, miss ratio 0.1847, byte miss ratio 0.1847
cdn1_colo28.ns281 S3FIFO-0.1500-1.9000 cache size   183998, 3164647 req, miss ratio 0.1584, byte miss ratio 0.1584
cdn1_colo28.ns281 S3FIFO-0.1500-1.9000 cache size   367997, 3164647 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns281 S3FIFO-0.1000-1.9000 cache size      459, 3164647 req, miss ratio 0.6967, byte miss ratio 0.6967
cdn1_colo28.ns281 S3FIFO-0.1000-1.9000 cache size     1379, 3164647 req, miss ratio 0.5860, byte miss ratio 0.5860
cdn1_colo28.ns281 S3FIFO-0.1000-1.9000 cache size     4599, 3164647 req, miss ratio 0.4538, byte miss ratio 0.4538
cdn1_colo28.ns281 S3FIFO-0.1000-1.9000 cache size    13799, 3164647 req, miss ratio 0.3365, byte miss ratio 0.3365
cdn1_colo28.ns281 S3FIFO-0.1000-1.9000 cache size    45999, 3164647 req, miss ratio 0.2278, byte miss ratio 0.2278
cdn1_colo28.ns281 S3FIFO-0.1000-1.9000 cache size    91999, 3164647 req, miss ratio 0.1839, byte miss ratio 0.1839
cdn1_colo28.ns281 S3FIFO-0.1000-1.9000 cache size   183998, 3164647 req, miss ratio 0.1584, byte miss ratio 0.1584
cdn1_colo28.ns281 S3FIFO-0.1000-1.9000 cache size   367997, 3164647 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns281 S3FIFO-0.9000-1.9000 cache size      459, 3164647 req, miss ratio 0.7933, byte miss ratio 0.7933
cdn1_colo28.ns281 S3FIFO-0.9000-1.9000 cache size     1379, 3164647 req, miss ratio 0.6981, byte miss ratio 0.6981
cdn1_colo28.ns281 S3FIFO-0.9000-1.9000 cache size     4599, 3164647 req, miss ratio 0.5580, byte miss ratio 0.5580
cdn1_colo28.ns281 S3FIFO-0.9000-1.9000 cache size    13799, 3164647 req, miss ratio 0.4206, byte miss ratio 0.4206
cdn1_colo28.ns281 S3FIFO-0.9000-1.9000 cache size    45999, 3164647 req, miss ratio 0.2876, byte miss ratio 0.2876
cdn1_colo28.ns281 S3FIFO-0.9000-1.9000 cache size    91999, 3164647 req, miss ratio 0.2243, byte miss ratio 0.2243
cdn1_colo28.ns281 S3FIFO-0.9000-1.9000 cache size   183998, 3164647 req, miss ratio 0.1782, byte miss ratio 0.1782
cdn1_colo28.ns281 S3FIFO-0.9000-1.9000 cache size   367997, 3164647 req, miss ratio 0.1495, byte miss ratio 0.1495
cdn1_colo28.ns281 S3FIFO-0.0050-0.9000 cache size      459, 3164647 req, miss ratio 0.7286, byte miss ratio 0.7286
cdn1_colo28.ns281 S3FIFO-0.0050-0.9000 cache size     1379, 3164647 req, miss ratio 0.5981, byte miss ratio 0.5981
cdn1_colo28.ns281 S3FIFO-0.0050-0.9000 cache size     4599, 3164647 req, miss ratio 0.4498, byte miss ratio 0.4498
cdn1_colo28.ns281 S3FIFO-0.0050-0.9000 cache size    13799, 3164647 req, miss ratio 0.3346, byte miss ratio 0.3346
cdn1_colo28.ns281 S3FIFO-0.0050-0.9000 cache size    45999, 3164647 req, miss ratio 0.2284, byte miss ratio 0.2284
cdn1_colo28.ns281 S3FIFO-0.0050-0.9000 cache size    91999, 3164647 req, miss ratio 0.1860, byte miss ratio 0.1860
cdn1_colo28.ns281 S3FIFO-0.0050-0.9000 cache size   183998, 3164647 req, miss ratio 0.1589, byte miss ratio 0.1589
cdn1_colo28.ns281 S3FIFO-0.0050-0.9000 cache size   367997, 3164647 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns281 S3FIFO-0.6000-0.9000 cache size      459, 3164647 req, miss ratio 0.7403, byte miss ratio 0.7403
cdn1_colo28.ns281 S3FIFO-0.6000-0.9000 cache size     1379, 3164647 req, miss ratio 0.6352, byte miss ratio 0.6352
cdn1_colo28.ns281 S3FIFO-0.6000-0.9000 cache size     4599, 3164647 req, miss ratio 0.4987, byte miss ratio 0.4987
cdn1_colo28.ns281 S3FIFO-0.6000-0.9000 cache size    13799, 3164647 req, miss ratio 0.3729, byte miss ratio 0.3729
cdn1_colo28.ns281 S3FIFO-0.6000-0.9000 cache size    45999, 3164647 req, miss ratio 0.2548, byte miss ratio 0.2548
cdn1_colo28.ns281 S3FIFO-0.6000-0.9000 cache size    91999, 3164647 req, miss ratio 0.2004, byte miss ratio 0.2004
cdn1_colo28.ns281 S3FIFO-0.6000-0.9000 cache size   183998, 3164647 req, miss ratio 0.1635, byte miss ratio 0.1635
cdn1_colo28.ns281 S3FIFO-0.6000-0.9000 cache size   367997, 3164647 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns281 S3FIFO-0.0500-1.9000 cache size      459, 3164647 req, miss ratio 0.6957, byte miss ratio 0.6957
cdn1_colo28.ns281 S3FIFO-0.0500-1.9000 cache size     1379, 3164647 req, miss ratio 0.5827, byte miss ratio 0.5827
cdn1_colo28.ns281 S3FIFO-0.0500-1.9000 cache size     4599, 3164647 req, miss ratio 0.4514, byte miss ratio 0.4514
cdn1_colo28.ns281 S3FIFO-0.0500-1.9000 cache size    13799, 3164647 req, miss ratio 0.3350, byte miss ratio 0.3350
cdn1_colo28.ns281 S3FIFO-0.0500-1.9000 cache size    45999, 3164647 req, miss ratio 0.2270, byte miss ratio 0.2270
cdn1_colo28.ns281 S3FIFO-0.0500-1.9000 cache size    91999, 3164647 req, miss ratio 0.1838, byte miss ratio 0.1838
cdn1_colo28.ns281 S3FIFO-0.0500-1.9000 cache size   183998, 3164647 req, miss ratio 0.1584, byte miss ratio 0.1584
cdn1_colo28.ns281 S3FIFO-0.0500-1.9000 cache size   367997, 3164647 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns281 S3FIFO-0.9900-1.9000 cache size      459, 3164647 req, miss ratio 0.8104, byte miss ratio 0.8104
cdn1_colo28.ns281 S3FIFO-0.9900-1.9000 cache size     1379, 3164647 req, miss ratio 0.7166, byte miss ratio 0.7166
cdn1_colo28.ns281 S3FIFO-0.9900-1.9000 cache size     4599, 3164647 req, miss ratio 0.5759, byte miss ratio 0.5759
cdn1_colo28.ns281 S3FIFO-0.9900-1.9000 cache size    13799, 3164647 req, miss ratio 0.4368, byte miss ratio 0.4368
cdn1_colo28.ns281 S3FIFO-0.9900-1.9000 cache size    45999, 3164647 req, miss ratio 0.2999, byte miss ratio 0.2999
cdn1_colo28.ns281 S3FIFO-0.9900-1.9000 cache size    91999, 3164647 req, miss ratio 0.2340, byte miss ratio 0.2340
cdn1_colo28.ns281 S3FIFO-0.9900-1.9000 cache size   183998, 3164647 req, miss ratio 0.1848, byte miss ratio 0.1848
cdn1_colo28.ns281 S3FIFO-0.9900-1.9000 cache size   367997, 3164647 req, miss ratio 0.1545, byte miss ratio 0.1545
cdn1_colo28.ns281 S3FIFO-0.1500-0.9000 cache size      459, 3164647 req, miss ratio 0.6979, byte miss ratio 0.6979
cdn1_colo28.ns281 S3FIFO-0.1500-0.9000 cache size     1379, 3164647 req, miss ratio 0.5864, byte miss ratio 0.5864
cdn1_colo28.ns281 S3FIFO-0.1500-0.9000 cache size     4599, 3164647 req, miss ratio 0.4542, byte miss ratio 0.4542
cdn1_colo28.ns281 S3FIFO-0.1500-0.9000 cache size    13799, 3164647 req, miss ratio 0.3363, byte miss ratio 0.3363
cdn1_colo28.ns281 S3FIFO-0.1500-0.9000 cache size    45999, 3164647 req, miss ratio 0.2282, byte miss ratio 0.2282
cdn1_colo28.ns281 S3FIFO-0.1500-0.9000 cache size    91999, 3164647 req, miss ratio 0.1847, byte miss ratio 0.1847
cdn1_colo28.ns281 S3FIFO-0.1500-0.9000 cache size   183998, 3164647 req, miss ratio 0.1584, byte miss ratio 0.1584
cdn1_colo28.ns281 S3FIFO-0.1500-0.9000 cache size   367997, 3164647 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns281 S3FIFO-0.6500-0.9000 cache size      459, 3164647 req, miss ratio 0.7469, byte miss ratio 0.7469
cdn1_colo28.ns281 S3FIFO-0.6500-0.9000 cache size     1379, 3164647 req, miss ratio 0.6429, byte miss ratio 0.6429
cdn1_colo28.ns281 S3FIFO-0.6500-0.9000 cache size     4599, 3164647 req, miss ratio 0.5063, byte miss ratio 0.5063
cdn1_colo28.ns281 S3FIFO-0.6500-0.9000 cache size    13799, 3164647 req, miss ratio 0.3791, byte miss ratio 0.3791
cdn1_colo28.ns281 S3FIFO-0.6500-0.9000 cache size    45999, 3164647 req, miss ratio 0.2592, byte miss ratio 0.2592
cdn1_colo28.ns281 S3FIFO-0.6500-0.9000 cache size    91999, 3164647 req, miss ratio 0.2033, byte miss ratio 0.2033
cdn1_colo28.ns281 S3FIFO-0.6500-0.9000 cache size   183998, 3164647 req, miss ratio 0.1650, byte miss ratio 0.1650
cdn1_colo28.ns281 S3FIFO-0.6500-0.9000 cache size   367997, 3164647 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns281 S3FIFO-0.8500-0.9000 cache size      459, 3164647 req, miss ratio 0.7791, byte miss ratio 0.7791
cdn1_colo28.ns281 S3FIFO-0.8500-0.9000 cache size     1379, 3164647 req, miss ratio 0.6819, byte miss ratio 0.6819
cdn1_colo28.ns281 S3FIFO-0.8500-0.9000 cache size     4599, 3164647 req, miss ratio 0.5436, byte miss ratio 0.5436
cdn1_colo28.ns281 S3FIFO-0.8500-0.9000 cache size    13799, 3164647 req, miss ratio 0.4097, byte miss ratio 0.4097
cdn1_colo28.ns281 S3FIFO-0.8500-0.9000 cache size    45999, 3164647 req, miss ratio 0.2806, byte miss ratio 0.2806
cdn1_colo28.ns281 S3FIFO-0.8500-0.9000 cache size    91999, 3164647 req, miss ratio 0.2191, byte miss ratio 0.2191
cdn1_colo28.ns281 S3FIFO-0.8500-0.9000 cache size   183998, 3164647 req, miss ratio 0.1747, byte miss ratio 0.1747
cdn1_colo28.ns281 S3FIFO-0.8500-0.9000 cache size   367997, 3164647 req, miss ratio 0.1481, byte miss ratio 0.1481
cdn1_colo28.ns281 S3FIFO-0.0250-0.9000 cache size      459, 3164647 req, miss ratio 0.7028, byte miss ratio 0.7028
cdn1_colo28.ns281 S3FIFO-0.0250-0.9000 cache size     1379, 3164647 req, miss ratio 0.5801, byte miss ratio 0.5801
cdn1_colo28.ns281 S3FIFO-0.0250-0.9000 cache size     4599, 3164647 req, miss ratio 0.4490, byte miss ratio 0.4490
cdn1_colo28.ns281 S3FIFO-0.0250-0.9000 cache size    13799, 3164647 req, miss ratio 0.3335, byte miss ratio 0.3335
cdn1_colo28.ns281 S3FIFO-0.0250-0.9000 cache size    45999, 3164647 req, miss ratio 0.2269, byte miss ratio 0.2269
cdn1_colo28.ns281 S3FIFO-0.0250-0.9000 cache size    91999, 3164647 req, miss ratio 0.1848, byte miss ratio 0.1848
cdn1_colo28.ns281 S3FIFO-0.0250-0.9000 cache size   183998, 3164647 req, miss ratio 0.1586, byte miss ratio 0.1586
cdn1_colo28.ns281 S3FIFO-0.0250-0.9000 cache size   367997, 3164647 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns281 S3FIFO-0.4500-1.9000 cache size      459, 3164647 req, miss ratio 0.7269, byte miss ratio 0.7269
cdn1_colo28.ns281 S3FIFO-0.4500-1.9000 cache size     1379, 3164647 req, miss ratio 0.6202, byte miss ratio 0.6202
cdn1_colo28.ns281 S3FIFO-0.4500-1.9000 cache size     4599, 3164647 req, miss ratio 0.4845, byte miss ratio 0.4845
cdn1_colo28.ns281 S3FIFO-0.4500-1.9000 cache size    13799, 3164647 req, miss ratio 0.3609, byte miss ratio 0.3609
cdn1_colo28.ns281 S3FIFO-0.4500-1.9000 cache size    45999, 3164647 req, miss ratio 0.2452, byte miss ratio 0.2452
cdn1_colo28.ns281 S3FIFO-0.4500-1.9000 cache size    91999, 3164647 req, miss ratio 0.1938, byte miss ratio 0.1938
cdn1_colo28.ns281 S3FIFO-0.4500-1.9000 cache size   183998, 3164647 req, miss ratio 0.1603, byte miss ratio 0.1603
cdn1_colo28.ns281 S3FIFO-0.4500-1.9000 cache size   367997, 3164647 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns281 S3FIFO-0.7500-1.9000 cache size      459, 3164647 req, miss ratio 0.7669, byte miss ratio 0.7669
cdn1_colo28.ns281 S3FIFO-0.7500-1.9000 cache size     1379, 3164647 req, miss ratio 0.6671, byte miss ratio 0.6671
cdn1_colo28.ns281 S3FIFO-0.7500-1.9000 cache size     4599, 3164647 req, miss ratio 0.5284, byte miss ratio 0.5284
cdn1_colo28.ns281 S3FIFO-0.7500-1.9000 cache size    13799, 3164647 req, miss ratio 0.3963, byte miss ratio 0.3963
cdn1_colo28.ns281 S3FIFO-0.7500-1.9000 cache size    45999, 3164647 req, miss ratio 0.2705, byte miss ratio 0.2705
cdn1_colo28.ns281 S3FIFO-0.7500-1.9000 cache size    91999, 3164647 req, miss ratio 0.2111, byte miss ratio 0.2111
cdn1_colo28.ns281 S3FIFO-0.7500-1.9000 cache size   183998, 3164647 req, miss ratio 0.1690, byte miss ratio 0.1690
cdn1_colo28.ns281 S3FIFO-0.7500-1.9000 cache size   367997, 3164647 req, miss ratio 0.1466, byte miss ratio 0.1466
cdn1_colo28.ns281 S3FIFO-0.9900-0.9000 cache size      459, 3164647 req, miss ratio 0.8076, byte miss ratio 0.8076
cdn1_colo28.ns281 S3FIFO-0.9900-0.9000 cache size     1379, 3164647 req, miss ratio 0.7144, byte miss ratio 0.7144
cdn1_colo28.ns281 S3FIFO-0.9900-0.9000 cache size     4599, 3164647 req, miss ratio 0.5754, byte miss ratio 0.5754
cdn1_colo28.ns281 S3FIFO-0.9900-0.9000 cache size    13799, 3164647 req, miss ratio 0.4367, byte miss ratio 0.4367
cdn1_colo28.ns281 S3FIFO-0.9900-0.9000 cache size    45999, 3164647 req, miss ratio 0.3003, byte miss ratio 0.3003
cdn1_colo28.ns281 S3FIFO-0.9900-0.9000 cache size    91999, 3164647 req, miss ratio 0.2341, byte miss ratio 0.2341
cdn1_colo28.ns281 S3FIFO-0.9900-0.9000 cache size   183998, 3164647 req, miss ratio 0.1848, byte miss ratio 0.1848
cdn1_colo28.ns281 S3FIFO-0.9900-0.9000 cache size   367997, 3164647 req, miss ratio 0.1545, byte miss ratio 0.1545
cdn1_colo28.ns281 S3FIFO-0.8000-0.9000 cache size      459, 3164647 req, miss ratio 0.7701, byte miss ratio 0.7701
cdn1_colo28.ns281 S3FIFO-0.8000-0.9000 cache size     1379, 3164647 req, miss ratio 0.6710, byte miss ratio 0.6710
cdn1_colo28.ns281 S3FIFO-0.8000-0.9000 cache size     4599, 3164647 req, miss ratio 0.5331, byte miss ratio 0.5331
cdn1_colo28.ns281 S3FIFO-0.8000-0.9000 cache size    13799, 3164647 req, miss ratio 0.4010, byte miss ratio 0.4010
cdn1_colo28.ns281 S3FIFO-0.8000-0.9000 cache size    45999, 3164647 req, miss ratio 0.2747, byte miss ratio 0.2747
cdn1_colo28.ns281 S3FIFO-0.8000-0.9000 cache size    91999, 3164647 req, miss ratio 0.2146, byte miss ratio 0.2146
cdn1_colo28.ns281 S3FIFO-0.8000-0.9000 cache size   183998, 3164647 req, miss ratio 0.1716, byte miss ratio 0.1716
cdn1_colo28.ns281 S3FIFO-0.8000-0.9000 cache size   367997, 3164647 req, miss ratio 0.1472, byte miss ratio 0.1472
cdn1_colo28.ns281 S3FIFO-0.0010-0.9000 cache size      459, 3164647 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns281 S3FIFO-0.0010-0.9000 cache size     1379, 3164647 req, miss ratio 0.6189, byte miss ratio 0.6189
cdn1_colo28.ns281 S3FIFO-0.0010-0.9000 cache size     4599, 3164647 req, miss ratio 0.4687, byte miss ratio 0.4687
cdn1_colo28.ns281 S3FIFO-0.0010-0.9000 cache size    13799, 3164647 req, miss ratio 0.3363, byte miss ratio 0.3363
cdn1_colo28.ns281 S3FIFO-0.0010-0.9000 cache size    45999, 3164647 req, miss ratio 0.2293, byte miss ratio 0.2293
cdn1_colo28.ns281 S3FIFO-0.0010-0.9000 cache size    91999, 3164647 req, miss ratio 0.1868, byte miss ratio 0.1868
cdn1_colo28.ns281 S3FIFO-0.0010-0.9000 cache size   183998, 3164647 req, miss ratio 0.1590, byte miss ratio 0.1590
cdn1_colo28.ns281 S3FIFO-0.0010-0.9000 cache size   367997, 3164647 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns281 S3FIFO-0.4000-1.9000 cache size      459, 3164647 req, miss ratio 0.7216, byte miss ratio 0.7216
cdn1_colo28.ns281 S3FIFO-0.4000-1.9000 cache size     1379, 3164647 req, miss ratio 0.6141, byte miss ratio 0.6141
cdn1_colo28.ns281 S3FIFO-0.4000-1.9000 cache size     4599, 3164647 req, miss ratio 0.4790, byte miss ratio 0.4790
cdn1_colo28.ns281 S3FIFO-0.4000-1.9000 cache size    13799, 3164647 req, miss ratio 0.3562, byte miss ratio 0.3562
cdn1_colo28.ns281 S3FIFO-0.4000-1.9000 cache size    45999, 3164647 req, miss ratio 0.2419, byte miss ratio 0.2419
cdn1_colo28.ns281 S3FIFO-0.4000-1.9000 cache size    91999, 3164647 req, miss ratio 0.1917, byte miss ratio 0.1917
cdn1_colo28.ns281 S3FIFO-0.4000-1.9000 cache size   183998, 3164647 req, miss ratio 0.1597, byte miss ratio 0.1597
cdn1_colo28.ns281 S3FIFO-0.4000-1.9000 cache size   367997, 3164647 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns281 S3FIFO-0.3500-1.9000 cache size      459, 3164647 req, miss ratio 0.7168, byte miss ratio 0.7168
cdn1_colo28.ns281 S3FIFO-0.3500-1.9000 cache size     1379, 3164647 req, miss ratio 0.6085, byte miss ratio 0.6085
cdn1_colo28.ns281 S3FIFO-0.3500-1.9000 cache size     4599, 3164647 req, miss ratio 0.4738, byte miss ratio 0.4738
cdn1_colo28.ns281 S3FIFO-0.3500-1.9000 cache size    13799, 3164647 req, miss ratio 0.3521, byte miss ratio 0.3521
cdn1_colo28.ns281 S3FIFO-0.3500-1.9000 cache size    45999, 3164647 req, miss ratio 0.2389, byte miss ratio 0.2389
cdn1_colo28.ns281 S3FIFO-0.3500-1.9000 cache size    91999, 3164647 req, miss ratio 0.1898, byte miss ratio 0.1898
cdn1_colo28.ns281 S3FIFO-0.3500-1.9000 cache size   183998, 3164647 req, miss ratio 0.1593, byte miss ratio 0.1593
cdn1_colo28.ns281 S3FIFO-0.3500-1.9000 cache size   367997, 3164647 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns281 S3FIFO-0.9500-1.9000 cache size      459, 3164647 req, miss ratio 0.8035, byte miss ratio 0.8035
cdn1_colo28.ns281 S3FIFO-0.9500-1.9000 cache size     1379, 3164647 req, miss ratio 0.7089, byte miss ratio 0.7089
cdn1_colo28.ns281 S3FIFO-0.9500-1.9000 cache size     4599, 3164647 req, miss ratio 0.5685, byte miss ratio 0.5685
cdn1_colo28.ns281 S3FIFO-0.9500-1.9000 cache size    13799, 3164647 req, miss ratio 0.4297, byte miss ratio 0.4297
cdn1_colo28.ns281 S3FIFO-0.9500-1.9000 cache size    45999, 3164647 req, miss ratio 0.2943, byte miss ratio 0.2943
cdn1_colo28.ns281 S3FIFO-0.9500-1.9000 cache size    91999, 3164647 req, miss ratio 0.2296, byte miss ratio 0.2296
cdn1_colo28.ns281 S3FIFO-0.9500-1.9000 cache size   183998, 3164647 req, miss ratio 0.1820, byte miss ratio 0.1820
cdn1_colo28.ns281 S3FIFO-0.9500-1.9000 cache size   367997, 3164647 req, miss ratio 0.1519, byte miss ratio 0.1519
cdn1_colo28.ns281 S3FIFO-0.5500-0.9000 cache size      459, 3164647 req, miss ratio 0.7340, byte miss ratio 0.7340
cdn1_colo28.ns281 S3FIFO-0.5500-0.9000 cache size     1379, 3164647 req, miss ratio 0.6278, byte miss ratio 0.6278
cdn1_colo28.ns281 S3FIFO-0.5500-0.9000 cache size     4599, 3164647 req, miss ratio 0.4918, byte miss ratio 0.4918
cdn1_colo28.ns281 S3FIFO-0.5500-0.9000 cache size    13799, 3164647 req, miss ratio 0.3672, byte miss ratio 0.3672
cdn1_colo28.ns281 S3FIFO-0.5500-0.9000 cache size    45999, 3164647 req, miss ratio 0.2507, byte miss ratio 0.2507
