cdn1_allcolo.ns4644 S3FIFO-0.3000-0.9000 cache size       15, 1073735 req, miss ratio 0.2635, byte miss ratio 0.2635
cdn1_allcolo.ns4644 S3FIFO-0.3000-0.9000 cache size       45, 1073735 req, miss ratio 0.1818, byte miss ratio 0.1818
cdn1_allcolo.ns4644 S3FIFO-0.3000-0.9000 cache size      151, 1073735 req, miss ratio 0.1276, byte miss ratio 0.1276
cdn1_allcolo.ns4644 S3FIFO-0.3000-0.9000 cache size      454, 1073735 req, miss ratio 0.0690, byte miss ratio 0.0690
cdn1_allcolo.ns4644 S3FIFO-0.3000-0.9000 cache size     1515, 1073735 req, miss ratio 0.0404, byte miss ratio 0.0404
cdn1_allcolo.ns4644 S3FIFO-0.3000-0.9000 cache size     3030, 1073735 req, miss ratio 0.0295, byte miss ratio 0.0295
cdn1_allcolo.ns4644 S3FIFO-0.3000-0.9000 cache size     6060, 1073735 req, miss ratio 0.0198, byte miss ratio 0.0198
cdn1_allcolo.ns4644 S3FIFO-0.3000-0.9000 cache size    12120, 1073735 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_allcolo.ns4644 S3FIFO-0.2500-0.9000 cache size       15, 1073735 req, miss ratio 0.2575, byte miss ratio 0.2575
cdn1_allcolo.ns4644 S3FIFO-0.2500-0.9000 cache size       45, 1073735 req, miss ratio 0.1801, byte miss ratio 0.1801
cdn1_allcolo.ns4644 S3FIFO-0.2500-0.9000 cache size      151, 1073735 req, miss ratio 0.1255, byte miss ratio 0.1255
cdn1_allcolo.ns4644 S3FIFO-0.2500-0.9000 cache size      454, 1073735 req, miss ratio 0.0681, byte miss ratio 0.0681
cdn1_allcolo.ns4644 S3FIFO-0.2500-0.9000 cache size     1515, 1073735 req, miss ratio 0.0399, byte miss ratio 0.0399
cdn1_allcolo.ns4644 S3FIFO-0.2500-0.9000 cache size     3030, 1073735 req, miss ratio 0.0291, byte miss ratio 0.0291
cdn1_allcolo.ns4644 S3FIFO-0.2500-0.9000 cache size     6060, 1073735 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_allcolo.ns4644 S3FIFO-0.2500-0.9000 cache size    12120, 1073735 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_allcolo.ns4644 S3FIFO-0.1000-0.9000 cache size       15, 1073735 req, miss ratio 0.2503, byte miss ratio 0.2503
cdn1_allcolo.ns4644 S3FIFO-0.1000-0.9000 cache size       45, 1073735 req, miss ratio 0.1770, byte miss ratio 0.1770
cdn1_allcolo.ns4644 S3FIFO-0.1000-0.9000 cache size      151, 1073735 req, miss ratio 0.1203, byte miss ratio 0.1203
cdn1_allcolo.ns4644 S3FIFO-0.1000-0.9000 cache size      454, 1073735 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_allcolo.ns4644 S3FIFO-0.1000-0.9000 cache size     1515, 1073735 req, miss ratio 0.0387, byte miss ratio 0.0387
cdn1_allcolo.ns4644 S3FIFO-0.1000-0.9000 cache size     3030, 1073735 req, miss ratio 0.0279, byte miss ratio 0.0279
cdn1_allcolo.ns4644 S3FIFO-0.1000-0.9000 cache size     6060, 1073735 req, miss ratio 0.0192, byte miss ratio 0.0192
cdn1_allcolo.ns4644 S3FIFO-0.1000-0.9000 cache size    12120, 1073735 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_allcolo.ns4644 S3FIFO-0.4000-0.9000 cache size       15, 1073735 req, miss ratio 0.2799, byte miss ratio 0.2799
cdn1_allcolo.ns4644 S3FIFO-0.4000-0.9000 cache size       45, 1073735 req, miss ratio 0.1871, byte miss ratio 0.1871
cdn1_allcolo.ns4644 S3FIFO-0.4000-0.9000 cache size      151, 1073735 req, miss ratio 0.1317, byte miss ratio 0.1317
cdn1_allcolo.ns4644 S3FIFO-0.4000-0.9000 cache size      454, 1073735 req, miss ratio 0.0715, byte miss ratio 0.0715
