cdn1_allcolo.ns410 S3FIFO-0.0010-0.9000 cache size        7, 1886927 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns410 S3FIFO-0.0010-0.9000 cache size       23, 1886927 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns410 S3FIFO-0.0010-0.9000 cache size       46, 1886927 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns410 S3FIFO-0.0010-0.9000 cache size       93, 1886927 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns410 S3FIFO-0.0010-0.9000 cache size      187, 1886927 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns410 S3FIFO-0.5500-0.9000 cache size        7, 1886927 req, miss ratio 0.6178, byte miss ratio 0.6178
cdn1_allcolo.ns410 S3FIFO-0.5500-0.9000 cache size       23, 1886927 req, miss ratio 0.1493, byte miss ratio 0.1493
cdn1_allcolo.ns410 S3FIFO-0.5500-0.9000 cache size       46, 1886927 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns410 S3FIFO-0.5500-0.9000 cache size       93, 1886927 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns410 S3FIFO-0.5500-0.9000 cache size      187, 1886927 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns410 S3FIFO-0.0100-0.9000 cache size        7, 1886927 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns410 S3FIFO-0.0100-0.9000 cache size       23, 1886927 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns410 S3FIFO-0.0100-0.9000 cache size       46, 1886927 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns410 S3FIFO-0.0100-0.9000 cache size       93, 1886927 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns410 S3FIFO-0.0100-0.9000 cache size      187, 1886927 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns410 S3FIFO-0.9900-0.9000 cache size        7, 1886927 req, miss ratio 0.6442, byte miss ratio 0.6442
cdn1_allcolo.ns410 S3FIFO-0.9900-0.9000 cache size       23, 1886927 req, miss ratio 0.1730, byte miss ratio 0.1730
cdn1_allcolo.ns410 S3FIFO-0.9900-0.9000 cache size       46, 1886927 req, miss ratio 0.0161, byte miss ratio 0.0161
cdn1_allcolo.ns410 S3FIFO-0.9900-0.9000 cache size       93, 1886927 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns410 S3FIFO-0.9900-0.9000 cache size      187, 1886927 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns410 S3FIFO-0.7500-1.9000 cache size        7, 1886927 req, miss ratio 0.6393, byte miss ratio 0.6393
cdn1_allcolo.ns410 S3FIFO-0.7500-1.9000 cache size       23, 1886927 req, miss ratio 0.1612, byte miss ratio 0.1612
cdn1_allcolo.ns410 S3FIFO-0.7500-1.9000 cache size       46, 1886927 req, miss ratio 0.0128, byte miss ratio 0.0128
