tencentBlock.ns6277 S3FIFO-0.0010-0.9000 cache size       79, 3225034 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6277 S3FIFO-0.0010-0.9000 cache size      239, 3225034 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6277 S3FIFO-0.0010-0.9000 cache size      798, 3225034 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6277 S3FIFO-0.0010-0.9000 cache size     2394, 3225034 req, miss ratio 0.1223, byte miss ratio 0.1223
tencentBlock.ns6277 S3FIFO-0.0010-0.9000 cache size     7980, 3225034 req, miss ratio 0.0990, byte miss ratio 0.0990
tencentBlock.ns6277 S3FIFO-0.0010-0.9000 cache size    15960, 3225034 req, miss ratio 0.0695, byte miss ratio 0.0695
tencentBlock.ns6277 S3FIFO-0.0010-0.9000 cache size    31920, 3225034 req, miss ratio 0.0310, byte miss ratio 0.0310
tencentBlock.ns6277 S3FIFO-0.0010-0.9000 cache size    63840, 3225034 req, miss ratio 0.0250, byte miss ratio 0.0250
tencentBlock.ns6277 S3FIFO-0.7000-1.9000 cache size       79, 3225034 req, miss ratio 0.5232, byte miss ratio 0.5232
tencentBlock.ns6277 S3FIFO-0.7000-1.9000 cache size      239, 3225034 req, miss ratio 0.3505, byte miss ratio 0.3505
tencentBlock.ns6277 S3FIFO-0.7000-1.9000 cache size      798, 3225034 req, miss ratio 0.1422, byte miss ratio 0.1422
tencentBlock.ns6277 S3FIFO-0.7000-1.9000 cache size     2394, 3225034 req, miss ratio 0.1156, byte miss ratio 0.1156
tencentBlock.ns6277 S3FIFO-0.7000-1.9000 cache size     7980, 3225034 req, miss ratio 0.1042, byte miss ratio 0.1042
tencentBlock.ns6277 S3FIFO-0.7000-1.9000 cache size    15960, 3225034 req, miss ratio 0.0787, byte miss ratio 0.0787
tencentBlock.ns6277 S3FIFO-0.7000-1.9000 cache size    31920, 3225034 req, miss ratio 0.0409, byte miss ratio 0.0409
tencentBlock.ns6277 S3FIFO-0.7000-1.9000 cache size    63840, 3225034 req, miss ratio 0.0274, byte miss ratio 0.0274
tencentBlock.ns6277 S3FIFO-0.3500-0.9000 cache size       79, 3225034 req, miss ratio 0.4489, byte miss ratio 0.4489
tencentBlock.ns6277 S3FIFO-0.3500-0.9000 cache size      239, 3225034 req, miss ratio 0.3080, byte miss ratio 0.3080
tencentBlock.ns6277 S3FIFO-0.3500-0.9000 cache size      798, 3225034 req, miss ratio 0.1296, byte miss ratio 0.1296
tencentBlock.ns6277 S3FIFO-0.3500-0.9000 cache size     2394, 3225034 req, miss ratio 0.1092, byte miss ratio 0.1092
tencentBlock.ns6277 S3FIFO-0.3500-0.9000 cache size     7980, 3225034 req, miss ratio 0.1007, byte miss ratio 0.1007
tencentBlock.ns6277 S3FIFO-0.3500-0.9000 cache size    15960, 3225034 req, miss ratio 0.0727, byte miss ratio 0.0727
tencentBlock.ns6277 S3FIFO-0.3500-0.9000 cache size    31920, 3225034 req, miss ratio 0.0354, byte miss ratio 0.0354
tencentBlock.ns6277 S3FIFO-0.3500-0.9000 cache size    63840, 3225034 req, miss ratio 0.0250, byte miss ratio 0.0250
tencentBlock.ns6277 S3FIFO-0.4000-1.9000 cache size       79, 3225034 req, miss ratio 0.4792, byte miss ratio 0.4792
tencentBlock.ns6277 S3FIFO-0.4000-1.9000 cache size      239, 3225034 req, miss ratio 0.3294, byte miss ratio 0.3294
tencentBlock.ns6277 S3FIFO-0.4000-1.9000 cache size      798, 3225034 req, miss ratio 0.1310, byte miss ratio 0.1310
tencentBlock.ns6277 S3FIFO-0.4000-1.9000 cache size     2394, 3225034 req, miss ratio 0.1096, byte miss ratio 0.1096
tencentBlock.ns6277 S3FIFO-0.4000-1.9000 cache size     7980, 3225034 req, miss ratio 0.1023, byte miss ratio 0.1023
tencentBlock.ns6277 S3FIFO-0.4000-1.9000 cache size    15960, 3225034 req, miss ratio 0.0729, byte miss ratio 0.0729
tencentBlock.ns6277 S3FIFO-0.4000-1.9000 cache size    31920, 3225034 req, miss ratio 0.0366, byte miss ratio 0.0366
tencentBlock.ns6277 S3FIFO-0.4000-1.9000 cache size    63840, 3225034 req, miss ratio 0.0250, byte miss ratio 0.0250
tencentBlock.ns6277 S3FIFO-0.1500-0.9000 cache size       79, 3225034 req, miss ratio 0.4241, byte miss ratio 0.4241
tencentBlock.ns6277 S3FIFO-0.1500-0.9000 cache size      239, 3225034 req, miss ratio 0.2701, byte miss ratio 0.2701
tencentBlock.ns6277 S3FIFO-0.1500-0.9000 cache size      798, 3225034 req, miss ratio 0.1261, byte miss ratio 0.1261
