tencentBlock.ns3353 S3FIFO-0.9900-0.9000 cache size     2740, 43088563 req, miss ratio 0.7498, byte miss ratio 0.7498
tencentBlock.ns3353 S3FIFO-0.9900-0.9000 cache size     8220, 43088563 req, miss ratio 0.6706, byte miss ratio 0.6706
tencentBlock.ns3353 S3FIFO-0.9900-0.9000 cache size    27402, 43088563 req, miss ratio 0.5724, byte miss ratio 0.5724
tencentBlock.ns3353 S3FIFO-0.9900-0.9000 cache size    82208, 43088563 req, miss ratio 0.4194, byte miss ratio 0.4194
tencentBlock.ns3353 S3FIFO-0.9900-0.9000 cache size   274028, 43088563 req, miss ratio 0.2385, byte miss ratio 0.2385
tencentBlock.ns3353 S3FIFO-0.9900-0.9000 cache size   548056, 43088563 req, miss ratio 0.1577, byte miss ratio 0.1577
tencentBlock.ns3353 S3FIFO-0.9900-0.9000 cache size  1096112, 43088563 req, miss ratio 0.1025, byte miss ratio 0.1025
tencentBlock.ns3353 S3FIFO-0.9900-0.9000 cache size  2192224, 43088563 req, miss ratio 0.0731, byte miss ratio 0.0731
tencentBlock.ns3353 S3FIFO-0.7500-1.9000 cache size     2740, 43088563 req, miss ratio 0.7329, byte miss ratio 0.7329
tencentBlock.ns3353 S3FIFO-0.7500-1.9000 cache size     8220, 43088563 req, miss ratio 0.6530, byte miss ratio 0.6530
tencentBlock.ns3353 S3FIFO-0.7500-1.9000 cache size    27402, 43088563 req, miss ratio 0.5519, byte miss ratio 0.5519
tencentBlock.ns3353 S3FIFO-0.7500-1.9000 cache size    82208, 43088563 req, miss ratio 0.4010, byte miss ratio 0.4010
tencentBlock.ns3353 S3FIFO-0.7500-1.9000 cache size   274028, 43088563 req, miss ratio 0.2184, byte miss ratio 0.2184
tencentBlock.ns3353 S3FIFO-0.7500-1.9000 cache size   548056, 43088563 req, miss ratio 0.1418, byte miss ratio 0.1418
tencentBlock.ns3353 S3FIFO-0.7500-1.9000 cache size  1096112, 43088563 req, miss ratio 0.0926, byte miss ratio 0.0926
tencentBlock.ns3353 S3FIFO-0.7500-1.9000 cache size  2192224, 43088563 req, miss ratio 0.0679, byte miss ratio 0.0679
tencentBlock.ns3353 S3FIFO-0.0250-1.9000 cache size     2740, 43088563 req, miss ratio 0.7612, byte miss ratio 0.7612
tencentBlock.ns3353 S3FIFO-0.0250-1.9000 cache size     8220, 43088563 req, miss ratio 0.6681, byte miss ratio 0.6681
tencentBlock.ns3353 S3FIFO-0.0250-1.9000 cache size    27402, 43088563 req, miss ratio 0.5341, byte miss ratio 0.5341
tencentBlock.ns3353 S3FIFO-0.0250-1.9000 cache size    82208, 43088563 req, miss ratio 0.3652, byte miss ratio 0.3652
tencentBlock.ns3353 S3FIFO-0.0250-1.9000 cache size   274028, 43088563 req, miss ratio 0.1906, byte miss ratio 0.1906
tencentBlock.ns3353 S3FIFO-0.0250-1.9000 cache size   548056, 43088563 req, miss ratio 0.1196, byte miss ratio 0.1196
tencentBlock.ns3353 S3FIFO-0.0250-1.9000 cache size  1096112, 43088563 req, miss ratio 0.0852, byte miss ratio 0.0852
tencentBlock.ns3353 S3FIFO-0.0250-1.9000 cache size  2192224, 43088563 req, miss ratio 0.0660, byte miss ratio 0.0660
tencentBlock.ns3353 S3FIFO-0.2500-0.9000 cache size     2740, 43088563 req, miss ratio 0.7324, byte miss ratio 0.7324
tencentBlock.ns3353 S3FIFO-0.2500-0.9000 cache size     8220, 43088563 req, miss ratio 0.6349, byte miss ratio 0.6349
tencentBlock.ns3353 S3FIFO-0.2500-0.9000 cache size    27402, 43088563 req, miss ratio 0.5186, byte miss ratio 0.5186
tencentBlock.ns3353 S3FIFO-0.2500-0.9000 cache size    82208, 43088563 req, miss ratio 0.3715, byte miss ratio 0.3715
tencentBlock.ns3353 S3FIFO-0.2500-0.9000 cache size   274028, 43088563 req, miss ratio 0.1905, byte miss ratio 0.1905
tencentBlock.ns3353 S3FIFO-0.2500-0.9000 cache size   548056, 43088563 req, miss ratio 0.1223, byte miss ratio 0.1223
tencentBlock.ns3353 S3FIFO-0.2500-0.9000 cache size  1096112, 43088563 req, miss ratio 0.0833, byte miss ratio 0.0833
tencentBlock.ns3353 S3FIFO-0.2500-0.9000 cache size  2192224, 43088563 req, miss ratio 0.0659, byte miss ratio 0.0659
tencentBlock.ns3353 S3FIFO-0.0250-0.9000 cache size     2740, 43088563 req, miss ratio 0.7675, byte miss ratio 0.7675
tencentBlock.ns3353 S3FIFO-0.0250-0.9000 cache size     8220, 43088563 req, miss ratio 0.6706, byte miss ratio 0.6706
tencentBlock.ns3353 S3FIFO-0.0250-0.9000 cache size    27402, 43088563 req, miss ratio 0.5327, byte miss ratio 0.5327
tencentBlock.ns3353 S3FIFO-0.0250-0.9000 cache size    82208, 43088563 req, miss ratio 0.3617, byte miss ratio 0.3617
tencentBlock.ns3353 S3FIFO-0.0250-0.9000 cache size   274028, 43088563 req, miss ratio 0.1902, byte miss ratio 0.1902
tencentBlock.ns3353 S3FIFO-0.0250-0.9000 cache size   548056, 43088563 req, miss ratio 0.1196, byte miss ratio 0.1196
tencentBlock.ns3353 S3FIFO-0.0250-0.9000 cache size  1096112, 43088563 req, miss ratio 0.0852, byte miss ratio 0.0852
tencentBlock.ns3353 S3FIFO-0.0250-0.9000 cache size  2192224, 43088563 req, miss ratio 0.0660, byte miss ratio 0.0660
tencentBlock.ns3353 S3FIFO-0.6000-1.9000 cache size     2740, 43088563 req, miss ratio 0.7270, byte miss ratio 0.7270
tencentBlock.ns3353 S3FIFO-0.6000-1.9000 cache size     8220, 43088563 req, miss ratio 0.6446, byte miss ratio 0.6446
tencentBlock.ns3353 S3FIFO-0.6000-1.9000 cache size    27402, 43088563 req, miss ratio 0.5426, byte miss ratio 0.5426
tencentBlock.ns3353 S3FIFO-0.6000-1.9000 cache size    82208, 43088563 req, miss ratio 0.3942, byte miss ratio 0.3942
tencentBlock.ns3353 S3FIFO-0.6000-1.9000 cache size   274028, 43088563 req, miss ratio 0.2079, byte miss ratio 0.2079
tencentBlock.ns3353 S3FIFO-0.6000-1.9000 cache size   548056, 43088563 req, miss ratio 0.1347, byte miss ratio 0.1347
tencentBlock.ns3353 S3FIFO-0.6000-1.9000 cache size  1096112, 43088563 req, miss ratio 0.0880, byte miss ratio 0.0880
tencentBlock.ns3353 S3FIFO-0.6000-1.9000 cache size  2192224, 43088563 req, miss ratio 0.0667, byte miss ratio 0.0667
tencentBlock.ns3353 S3FIFO-0.5500-0.9000 cache size     2740, 43088563 req, miss ratio 0.7262, byte miss ratio 0.7262
tencentBlock.ns3353 S3FIFO-0.5500-0.9000 cache size     8220, 43088563 req, miss ratio 0.6404, byte miss ratio 0.6404
tencentBlock.ns3353 S3FIFO-0.5500-0.9000 cache size    27402, 43088563 req, miss ratio 0.5355, byte miss ratio 0.5355
tencentBlock.ns3353 S3FIFO-0.5500-0.9000 cache size    82208, 43088563 req, miss ratio 0.3911, byte miss ratio 0.3911
tencentBlock.ns3353 S3FIFO-0.5500-0.9000 cache size   274028, 43088563 req, miss ratio 0.2048, byte miss ratio 0.2048
tencentBlock.ns3353 S3FIFO-0.5500-0.9000 cache size   548056, 43088563 req, miss ratio 0.1328, byte miss ratio 0.1328
tencentBlock.ns3353 S3FIFO-0.5500-0.9000 cache size  1096112, 43088563 req, miss ratio 0.0869, byte miss ratio 0.0869
tencentBlock.ns3353 S3FIFO-0.5500-0.9000 cache size  2192224, 43088563 req, miss ratio 0.0664, byte miss ratio 0.0664
tencentBlock.ns3353 S3FIFO-0.7000-0.9000 cache size     2740, 43088563 req, miss ratio 0.7297, byte miss ratio 0.7297
tencentBlock.ns3353 S3FIFO-0.7000-0.9000 cache size     8220, 43088563 req, miss ratio 0.6488, byte miss ratio 0.6488
tencentBlock.ns3353 S3FIFO-0.7000-0.9000 cache size    27402, 43088563 req, miss ratio 0.5463, byte miss ratio 0.5463
tencentBlock.ns3353 S3FIFO-0.7000-0.9000 cache size    82208, 43088563 req, miss ratio 0.3996, byte miss ratio 0.3996
tencentBlock.ns3353 S3FIFO-0.7000-0.9000 cache size   274028, 43088563 req, miss ratio 0.2148, byte miss ratio 0.2148
tencentBlock.ns3353 S3FIFO-0.7000-0.9000 cache size   548056, 43088563 req, miss ratio 0.1392, byte miss ratio 0.1392
tencentBlock.ns3353 S3FIFO-0.7000-0.9000 cache size  1096112, 43088563 req, miss ratio 0.0912, byte miss ratio 0.0912
tencentBlock.ns3353 S3FIFO-0.7000-0.9000 cache size  2192224, 43088563 req, miss ratio 0.0674, byte miss ratio 0.0674
tencentBlock.ns3353 S3FIFO-0.4500-1.9000 cache size     2740, 43088563 req, miss ratio 0.7249, byte miss ratio 0.7249
tencentBlock.ns3353 S3FIFO-0.4500-1.9000 cache size     8220, 43088563 req, miss ratio 0.6373, byte miss ratio 0.6373
tencentBlock.ns3353 S3FIFO-0.4500-1.9000 cache size    27402, 43088563 req, miss ratio 0.5337, byte miss ratio 0.5337
tencentBlock.ns3353 S3FIFO-0.4500-1.9000 cache size    82208, 43088563 req, miss ratio 0.3872, byte miss ratio 0.3872
tencentBlock.ns3353 S3FIFO-0.4500-1.9000 cache size   274028, 43088563 req, miss ratio 0.1992, byte miss ratio 0.1992
tencentBlock.ns3353 S3FIFO-0.4500-1.9000 cache size   548056, 43088563 req, miss ratio 0.1292, byte miss ratio 0.1292
tencentBlock.ns3353 S3FIFO-0.4500-1.9000 cache size  1096112, 43088563 req, miss ratio 0.0854, byte miss ratio 0.0854
tencentBlock.ns3353 S3FIFO-0.4500-1.9000 cache size  2192224, 43088563 req, miss ratio 0.0662, byte miss ratio 0.0662
tencentBlock.ns3353 S3FIFO-0.7500-0.9000 cache size     2740, 43088563 req, miss ratio 0.7318, byte miss ratio 0.7318
tencentBlock.ns3353 S3FIFO-0.7500-0.9000 cache size     8220, 43088563 req, miss ratio 0.6516, byte miss ratio 0.6516
tencentBlock.ns3353 S3FIFO-0.7500-0.9000 cache size    27402, 43088563 req, miss ratio 0.5500, byte miss ratio 0.5500
tencentBlock.ns3353 S3FIFO-0.7500-0.9000 cache size    82208, 43088563 req, miss ratio 0.4025, byte miss ratio 0.4025
tencentBlock.ns3353 S3FIFO-0.7500-0.9000 cache size   274028, 43088563 req, miss ratio 0.2186, byte miss ratio 0.2186
tencentBlock.ns3353 S3FIFO-0.7500-0.9000 cache size   548056, 43088563 req, miss ratio 0.1418, byte miss ratio 0.1418
tencentBlock.ns3353 S3FIFO-0.7500-0.9000 cache size  1096112, 43088563 req, miss ratio 0.0926, byte miss ratio 0.0926
tencentBlock.ns3353 S3FIFO-0.7500-0.9000 cache size  2192224, 43088563 req, miss ratio 0.0679, byte miss ratio 0.0679
tencentBlock.ns3353 S3FIFO-0.2000-0.9000 cache size     2740, 43088563 req, miss ratio 0.7359, byte miss ratio 0.7359
