cdn1_allcolo.ns1718 S3FIFO-0.2000-0.9000 cache size       38, 4909291 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_allcolo.ns1718 S3FIFO-0.2000-0.9000 cache size      115, 4909291 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_allcolo.ns1718 S3FIFO-0.2000-0.9000 cache size      384, 4909291 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns1718 S3FIFO-0.2000-0.9000 cache size     1154, 4909291 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns1718 S3FIFO-0.2000-0.9000 cache size     3848, 4909291 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns1718 S3FIFO-0.2000-0.9000 cache size     7697, 4909291 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns1718 S3FIFO-0.2000-0.9000 cache size    15395, 4909291 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns1718 S3FIFO-0.2000-0.9000 cache size    30791, 4909291 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns1718 S3FIFO-0.1000-1.9000 cache size       38, 4909291 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns1718 S3FIFO-0.1000-1.9000 cache size      115, 4909291 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_allcolo.ns1718 S3FIFO-0.1000-1.9000 cache size      384, 4909291 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns1718 S3FIFO-0.1000-1.9000 cache size     1154, 4909291 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns1718 S3FIFO-0.1000-1.9000 cache size     3848, 4909291 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns1718 S3FIFO-0.1000-1.9000 cache size     7697, 4909291 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns1718 S3FIFO-0.1000-1.9000 cache size    15395, 4909291 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns1718 S3FIFO-0.1000-1.9000 cache size    30791, 4909291 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns1718 S3FIFO-0.5000-0.9000 cache size       38, 4909291 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_allcolo.ns1718 S3FIFO-0.5000-0.9000 cache size      115, 4909291 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_allcolo.ns1718 S3FIFO-0.5000-0.9000 cache size      384, 4909291 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns1718 S3FIFO-0.5000-0.9000 cache size     1154, 4909291 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns1718 S3FIFO-0.5000-0.9000 cache size     3848, 4909291 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns1718 S3FIFO-0.5000-0.9000 cache size     7697, 4909291 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns1718 S3FIFO-0.5000-0.9000 cache size    15395, 4909291 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns1718 S3FIFO-0.5000-0.9000 cache size    30791, 4909291 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns1718 S3FIFO-0.6500-1.9000 cache size       38, 4909291 req, miss ratio 0.0127, byte miss ratio 0.0127
cdn1_allcolo.ns1718 S3FIFO-0.6500-1.9000 cache size      115, 4909291 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns1718 S3FIFO-0.6500-1.9000 cache size      384, 4909291 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns1718 S3FIFO-0.6500-1.9000 cache size     1154, 4909291 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_allcolo.ns1718 S3FIFO-0.6500-1.9000 cache size     3848, 4909291 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns1718 S3FIFO-0.6500-1.9000 cache size     7697, 4909291 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns1718 S3FIFO-0.6500-1.9000 cache size    15395, 4909291 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns1718 S3FIFO-0.6500-1.9000 cache size    30791, 4909291 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns1718 S3FIFO-0.0500-0.9000 cache size       38, 4909291 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_allcolo.ns1718 S3FIFO-0.0500-0.9000 cache size      115, 4909291 req, miss ratio 0.0102, byte miss ratio 0.0102
cdn1_allcolo.ns1718 S3FIFO-0.0500-0.9000 cache size      384, 4909291 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns1718 S3FIFO-0.0500-0.9000 cache size     1154, 4909291 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns1718 S3FIFO-0.0500-0.9000 cache size     3848, 4909291 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns1718 S3FIFO-0.0500-0.9000 cache size     7697, 4909291 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns1718 S3FIFO-0.0500-0.9000 cache size    15395, 4909291 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns1718 S3FIFO-0.0500-0.9000 cache size    30791, 4909291 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns1718 S3FIFO-0.5000-1.9000 cache size       38, 4909291 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_allcolo.ns1718 S3FIFO-0.5000-1.9000 cache size      115, 4909291 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_allcolo.ns1718 S3FIFO-0.5000-1.9000 cache size      384, 4909291 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns1718 S3FIFO-0.5000-1.9000 cache size     1154, 4909291 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns1718 S3FIFO-0.5000-1.9000 cache size     3848, 4909291 req, miss ratio 0.0080, byte miss ratio 0.0080
