cdn1_allcolo.ns4261 S3FIFO-0.9900-1.9000 cache size      191, 4649462 req, miss ratio 0.8302, byte miss ratio 0.8302
cdn1_allcolo.ns4261 S3FIFO-0.9900-1.9000 cache size      574, 4649462 req, miss ratio 0.7442, byte miss ratio 0.7442
cdn1_allcolo.ns4261 S3FIFO-0.9900-1.9000 cache size     1916, 4649462 req, miss ratio 0.6013, byte miss ratio 0.6013
cdn1_allcolo.ns4261 S3FIFO-0.9900-1.9000 cache size     5748, 4649462 req, miss ratio 0.4323, byte miss ratio 0.4323
cdn1_allcolo.ns4261 S3FIFO-0.9900-1.9000 cache size    19162, 4649462 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_allcolo.ns4261 S3FIFO-0.9900-1.9000 cache size    38325, 4649462 req, miss ratio 0.1485, byte miss ratio 0.1485
cdn1_allcolo.ns4261 S3FIFO-0.9900-1.9000 cache size    76650, 4649462 req, miss ratio 0.0853, byte miss ratio 0.0853
cdn1_allcolo.ns4261 S3FIFO-0.9900-1.9000 cache size   153300, 4649462 req, miss ratio 0.0499, byte miss ratio 0.0499
cdn1_allcolo.ns4261 S3FIFO-0.4000-0.9000 cache size      191, 4649462 req, miss ratio 0.7358, byte miss ratio 0.7358
cdn1_allcolo.ns4261 S3FIFO-0.4000-0.9000 cache size      574, 4649462 req, miss ratio 0.6324, byte miss ratio 0.6324
cdn1_allcolo.ns4261 S3FIFO-0.4000-0.9000 cache size     1916, 4649462 req, miss ratio 0.4903, byte miss ratio 0.4903
cdn1_allcolo.ns4261 S3FIFO-0.4000-0.9000 cache size     5748, 4649462 req, miss ratio 0.3440, byte miss ratio 0.3440
cdn1_allcolo.ns4261 S3FIFO-0.4000-0.9000 cache size    19162, 4649462 req, miss ratio 0.1863, byte miss ratio 0.1863
cdn1_allcolo.ns4261 S3FIFO-0.4000-0.9000 cache size    38325, 4649462 req, miss ratio 0.1135, byte miss ratio 0.1135
cdn1_allcolo.ns4261 S3FIFO-0.4000-0.9000 cache size    76650, 4649462 req, miss ratio 0.0642, byte miss ratio 0.0642
cdn1_allcolo.ns4261 S3FIFO-0.4000-0.9000 cache size   153300, 4649462 req, miss ratio 0.0425, byte miss ratio 0.0425
cdn1_allcolo.ns4261 S3FIFO-0.0050-0.9000 cache size      191, 4649462 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4261 S3FIFO-0.0050-0.9000 cache size      574, 4649462 req, miss ratio 0.5986, byte miss ratio 0.5986
cdn1_allcolo.ns4261 S3FIFO-0.0050-0.9000 cache size     1916, 4649462 req, miss ratio 0.4509, byte miss ratio 0.4509
cdn1_allcolo.ns4261 S3FIFO-0.0050-0.9000 cache size     5748, 4649462 req, miss ratio 0.3075, byte miss ratio 0.3075
cdn1_allcolo.ns4261 S3FIFO-0.0050-0.9000 cache size    19162, 4649462 req, miss ratio 0.1611, byte miss ratio 0.1611
cdn1_allcolo.ns4261 S3FIFO-0.0050-0.9000 cache size    38325, 4649462 req, miss ratio 0.0986, byte miss ratio 0.0986
cdn1_allcolo.ns4261 S3FIFO-0.0050-0.9000 cache size    76650, 4649462 req, miss ratio 0.0594, byte miss ratio 0.0594
cdn1_allcolo.ns4261 S3FIFO-0.0050-0.9000 cache size   153300, 4649462 req, miss ratio 0.0425, byte miss ratio 0.0425
cdn1_allcolo.ns4261 S3FIFO-0.0050-1.9000 cache size      191, 4649462 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4261 S3FIFO-0.0050-1.9000 cache size      574, 4649462 req, miss ratio 0.6039, byte miss ratio 0.6039
cdn1_allcolo.ns4261 S3FIFO-0.0050-1.9000 cache size     1916, 4649462 req, miss ratio 0.4578, byte miss ratio 0.4578
cdn1_allcolo.ns4261 S3FIFO-0.0050-1.9000 cache size     5748, 4649462 req, miss ratio 0.3146, byte miss ratio 0.3146
cdn1_allcolo.ns4261 S3FIFO-0.0050-1.9000 cache size    19162, 4649462 req, miss ratio 0.1660, byte miss ratio 0.1660
cdn1_allcolo.ns4261 S3FIFO-0.0050-1.9000 cache size    38325, 4649462 req, miss ratio 0.1007, byte miss ratio 0.1007
cdn1_allcolo.ns4261 S3FIFO-0.0050-1.9000 cache size    76650, 4649462 req, miss ratio 0.0594, byte miss ratio 0.0594
cdn1_allcolo.ns4261 S3FIFO-0.0050-1.9000 cache size   153300, 4649462 req, miss ratio 0.0425, byte miss ratio 0.0425
cdn1_allcolo.ns4261 S3FIFO-0.8000-1.9000 cache size      191, 4649462 req, miss ratio 0.7919, byte miss ratio 0.7919
cdn1_allcolo.ns4261 S3FIFO-0.8000-1.9000 cache size      574, 4649462 req, miss ratio 0.7041, byte miss ratio 0.7041
cdn1_allcolo.ns4261 S3FIFO-0.8000-1.9000 cache size     1916, 4649462 req, miss ratio 0.5644, byte miss ratio 0.5644
cdn1_allcolo.ns4261 S3FIFO-0.8000-1.9000 cache size     5748, 4649462 req, miss ratio 0.4036, byte miss ratio 0.4036
cdn1_allcolo.ns4261 S3FIFO-0.8000-1.9000 cache size    19162, 4649462 req, miss ratio 0.2211, byte miss ratio 0.2211
cdn1_allcolo.ns4261 S3FIFO-0.8000-1.9000 cache size    38325, 4649462 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_allcolo.ns4261 S3FIFO-0.8000-1.9000 cache size    76650, 4649462 req, miss ratio 0.0765, byte miss ratio 0.0765
cdn1_allcolo.ns4261 S3FIFO-0.8000-1.9000 cache size   153300, 4649462 req, miss ratio 0.0453, byte miss ratio 0.0453
cdn1_allcolo.ns4261 S3FIFO-0.2500-0.9000 cache size      191, 4649462 req, miss ratio 0.7223, byte miss ratio 0.7223
cdn1_allcolo.ns4261 S3FIFO-0.2500-0.9000 cache size      574, 4649462 req, miss ratio 0.6154, byte miss ratio 0.6154
cdn1_allcolo.ns4261 S3FIFO-0.2500-0.9000 cache size     1916, 4649462 req, miss ratio 0.4719, byte miss ratio 0.4719
cdn1_allcolo.ns4261 S3FIFO-0.2500-0.9000 cache size     5748, 4649462 req, miss ratio 0.3276, byte miss ratio 0.3276
cdn1_allcolo.ns4261 S3FIFO-0.2500-0.9000 cache size    19162, 4649462 req, miss ratio 0.1748, byte miss ratio 0.1748
cdn1_allcolo.ns4261 S3FIFO-0.2500-0.9000 cache size    38325, 4649462 req, miss ratio 0.1064, byte miss ratio 0.1064
cdn1_allcolo.ns4261 S3FIFO-0.2500-0.9000 cache size    76650, 4649462 req, miss ratio 0.0614, byte miss ratio 0.0614
cdn1_allcolo.ns4261 S3FIFO-0.2500-0.9000 cache size   153300, 4649462 req, miss ratio 0.0425, byte miss ratio 0.0425
cdn1_allcolo.ns4261 S3FIFO-0.4000-1.9000 cache size      191, 4649462 req, miss ratio 0.7408, byte miss ratio 0.7408
cdn1_allcolo.ns4261 S3FIFO-0.4000-1.9000 cache size      574, 4649462 req, miss ratio 0.6397, byte miss ratio 0.6397
cdn1_allcolo.ns4261 S3FIFO-0.4000-1.9000 cache size     1916, 4649462 req, miss ratio 0.4993, byte miss ratio 0.4993
cdn1_allcolo.ns4261 S3FIFO-0.4000-1.9000 cache size     5748, 4649462 req, miss ratio 0.3513, byte miss ratio 0.3513
cdn1_allcolo.ns4261 S3FIFO-0.4000-1.9000 cache size    19162, 4649462 req, miss ratio 0.1890, byte miss ratio 0.1890
cdn1_allcolo.ns4261 S3FIFO-0.4000-1.9000 cache size    38325, 4649462 req, miss ratio 0.1139, byte miss ratio 0.1139
cdn1_allcolo.ns4261 S3FIFO-0.4000-1.9000 cache size    76650, 4649462 req, miss ratio 0.0642, byte miss ratio 0.0642
cdn1_allcolo.ns4261 S3FIFO-0.4000-1.9000 cache size   153300, 4649462 req, miss ratio 0.0425, byte miss ratio 0.0425
cdn1_allcolo.ns4261 S3FIFO-0.2000-0.9000 cache size      191, 4649462 req, miss ratio 0.7187, byte miss ratio 0.7187
cdn1_allcolo.ns4261 S3FIFO-0.2000-0.9000 cache size      574, 4649462 req, miss ratio 0.6102, byte miss ratio 0.6102
cdn1_allcolo.ns4261 S3FIFO-0.2000-0.9000 cache size     1916, 4649462 req, miss ratio 0.4664, byte miss ratio 0.4664
cdn1_allcolo.ns4261 S3FIFO-0.2000-0.9000 cache size     5748, 4649462 req, miss ratio 0.3226, byte miss ratio 0.3226
cdn1_allcolo.ns4261 S3FIFO-0.2000-0.9000 cache size    19162, 4649462 req, miss ratio 0.1712, byte miss ratio 0.1712
cdn1_allcolo.ns4261 S3FIFO-0.2000-0.9000 cache size    38325, 4649462 req, miss ratio 0.1042, byte miss ratio 0.1042
cdn1_allcolo.ns4261 S3FIFO-0.2000-0.9000 cache size    76650, 4649462 req, miss ratio 0.0607, byte miss ratio 0.0607
cdn1_allcolo.ns4261 S3FIFO-0.2000-0.9000 cache size   153300, 4649462 req, miss ratio 0.0425, byte miss ratio 0.0425
cdn1_allcolo.ns4261 S3FIFO-0.1500-1.9000 cache size      191, 4649462 req, miss ratio 0.7192, byte miss ratio 0.7192
cdn1_allcolo.ns4261 S3FIFO-0.1500-1.9000 cache size      574, 4649462 req, miss ratio 0.6120, byte miss ratio 0.6120
cdn1_allcolo.ns4261 S3FIFO-0.1500-1.9000 cache size     1916, 4649462 req, miss ratio 0.4692, byte miss ratio 0.4692
cdn1_allcolo.ns4261 S3FIFO-0.1500-1.9000 cache size     5748, 4649462 req, miss ratio 0.3256, byte miss ratio 0.3256
cdn1_allcolo.ns4261 S3FIFO-0.1500-1.9000 cache size    19162, 4649462 req, miss ratio 0.1725, byte miss ratio 0.1725
cdn1_allcolo.ns4261 S3FIFO-0.1500-1.9000 cache size    38325, 4649462 req, miss ratio 0.1038, byte miss ratio 0.1038
cdn1_allcolo.ns4261 S3FIFO-0.1500-1.9000 cache size    76650, 4649462 req, miss ratio 0.0600, byte miss ratio 0.0600
cdn1_allcolo.ns4261 S3FIFO-0.1500-1.9000 cache size   153300, 4649462 req, miss ratio 0.0425, byte miss ratio 0.0425
cdn1_allcolo.ns4261 S3FIFO-0.7000-1.9000 cache size      191, 4649462 req, miss ratio 0.7766, byte miss ratio 0.7766
cdn1_allcolo.ns4261 S3FIFO-0.7000-1.9000 cache size      574, 4649462 req, miss ratio 0.6849, byte miss ratio 0.6849
cdn1_allcolo.ns4261 S3FIFO-0.7000-1.9000 cache size     1916, 4649462 req, miss ratio 0.5460, byte miss ratio 0.5460
