cdn1_allcolo.ns1801 S3FIFO-0.6000-1.9000 cache size        5, 1284775 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns1801 S3FIFO-0.6000-1.9000 cache size       18, 1284775 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns1801 S3FIFO-0.6000-1.9000 cache size       56, 1284775 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_allcolo.ns1801 S3FIFO-0.6000-1.9000 cache size      188, 1284775 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns1801 S3FIFO-0.6000-1.9000 cache size      377, 1284775 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns1801 S3FIFO-0.6000-1.9000 cache size      755, 1284775 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns1801 S3FIFO-0.6000-1.9000 cache size     1511, 1284775 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns1801 S3FIFO-0.2500-0.9000 cache size        5, 1284775 req, miss ratio 0.0170, byte miss ratio 0.0170
cdn1_allcolo.ns1801 S3FIFO-0.2500-0.9000 cache size       18, 1284775 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_allcolo.ns1801 S3FIFO-0.2500-0.9000 cache size       56, 1284775 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns1801 S3FIFO-0.2500-0.9000 cache size      188, 1284775 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns1801 S3FIFO-0.2500-0.9000 cache size      377, 1284775 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns1801 S3FIFO-0.2500-0.9000 cache size      755, 1284775 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns1801 S3FIFO-0.2500-0.9000 cache size     1511, 1284775 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns1801 S3FIFO-0.0250-1.9000 cache size        5, 1284775 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1801 S3FIFO-0.0250-1.9000 cache size       18, 1284775 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1801 S3FIFO-0.0250-1.9000 cache size       56, 1284775 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns1801 S3FIFO-0.0250-1.9000 cache size      188, 1284775 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns1801 S3FIFO-0.0250-1.9000 cache size      377, 1284775 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns1801 S3FIFO-0.0250-1.9000 cache size      755, 1284775 req, miss ratio 0.0028, byte miss ratio 0.0028
