io_traces.ns449 S3FIFO-0.8000-0.9000 cache size      239, 3800000 req, miss ratio 0.6036, byte miss ratio 0.6036
io_traces.ns449 S3FIFO-0.8000-0.9000 cache size      719, 3800000 req, miss ratio 0.5126, byte miss ratio 0.5126
io_traces.ns449 S3FIFO-0.8000-0.9000 cache size     2399, 3800000 req, miss ratio 0.4886, byte miss ratio 0.4886
io_traces.ns449 S3FIFO-0.8000-0.9000 cache size     7199, 3800000 req, miss ratio 0.4823, byte miss ratio 0.4823
io_traces.ns449 S3FIFO-0.8000-0.9000 cache size    23997, 3800000 req, miss ratio 0.3246, byte miss ratio 0.3246
io_traces.ns449 S3FIFO-0.8000-0.9000 cache size    47995, 3800000 req, miss ratio 0.1916, byte miss ratio 0.1916
io_traces.ns449 S3FIFO-0.8000-0.9000 cache size    95991, 3800000 req, miss ratio 0.0988, byte miss ratio 0.0988
io_traces.ns449 S3FIFO-0.8000-0.9000 cache size   191982, 3800000 req, miss ratio 0.0652, byte miss ratio 0.0652
io_traces.ns449 S3FIFO-0.1000-0.9000 cache size      239, 3800000 req, miss ratio 0.5237, byte miss ratio 0.5237
io_traces.ns449 S3FIFO-0.1000-0.9000 cache size      719, 3800000 req, miss ratio 0.5053, byte miss ratio 0.5053
io_traces.ns449 S3FIFO-0.1000-0.9000 cache size     2399, 3800000 req, miss ratio 0.4772, byte miss ratio 0.4772
io_traces.ns449 S3FIFO-0.1000-0.9000 cache size     7199, 3800000 req, miss ratio 0.4406, byte miss ratio 0.4406
io_traces.ns449 S3FIFO-0.1000-0.9000 cache size    23997, 3800000 req, miss ratio 0.2903, byte miss ratio 0.2903
io_traces.ns449 S3FIFO-0.1000-0.9000 cache size    47995, 3800000 req, miss ratio 0.1577, byte miss ratio 0.1577
io_traces.ns449 S3FIFO-0.1000-0.9000 cache size    95991, 3800000 req, miss ratio 0.0797, byte miss ratio 0.0797
io_traces.ns449 S3FIFO-0.1000-0.9000 cache size   191982, 3800000 req, miss ratio 0.0634, byte miss ratio 0.0634
io_traces.ns449 S3FIFO-0.5500-1.9000 cache size      239, 3800000 req, miss ratio 0.5394, byte miss ratio 0.5394
io_traces.ns449 S3FIFO-0.5500-1.9000 cache size      719, 3800000 req, miss ratio 0.5040, byte miss ratio 0.5040
io_traces.ns449 S3FIFO-0.5500-1.9000 cache size     2399, 3800000 req, miss ratio 0.4823, byte miss ratio 0.4823
io_traces.ns449 S3FIFO-0.5500-1.9000 cache size     7199, 3800000 req, miss ratio 0.4769, byte miss ratio 0.4769
io_traces.ns449 S3FIFO-0.5500-1.9000 cache size    23997, 3800000 req, miss ratio 0.3060, byte miss ratio 0.3060
io_traces.ns449 S3FIFO-0.5500-1.9000 cache size    47995, 3800000 req, miss ratio 0.1787, byte miss ratio 0.1787
io_traces.ns449 S3FIFO-0.5500-1.9000 cache size    95991, 3800000 req, miss ratio 0.0859, byte miss ratio 0.0859
io_traces.ns449 S3FIFO-0.5500-1.9000 cache size   191982, 3800000 req, miss ratio 0.0635, byte miss ratio 0.0635
io_traces.ns449 S3FIFO-0.8500-0.9000 cache size      239, 3800000 req, miss ratio 0.6197, byte miss ratio 0.6197
io_traces.ns449 S3FIFO-0.8500-0.9000 cache size      719, 3800000 req, miss ratio 0.5260, byte miss ratio 0.5260
io_traces.ns449 S3FIFO-0.8500-0.9000 cache size     2399, 3800000 req, miss ratio 0.4899, byte miss ratio 0.4899
io_traces.ns449 S3FIFO-0.8500-0.9000 cache size     7199, 3800000 req, miss ratio 0.4833, byte miss ratio 0.4833
io_traces.ns449 S3FIFO-0.8500-0.9000 cache size    23997, 3800000 req, miss ratio 0.3267, byte miss ratio 0.3267
io_traces.ns449 S3FIFO-0.8500-0.9000 cache size    47995, 3800000 req, miss ratio 0.1951, byte miss ratio 0.1951
io_traces.ns449 S3FIFO-0.8500-0.9000 cache size    95991, 3800000 req, miss ratio 0.1012, byte miss ratio 0.1012
io_traces.ns449 S3FIFO-0.8500-0.9000 cache size   191982, 3800000 req, miss ratio 0.0673, byte miss ratio 0.0673
io_traces.ns449 S3FIFO-0.6500-0.9000 cache size      239, 3800000 req, miss ratio 0.5615, byte miss ratio 0.5615
io_traces.ns449 S3FIFO-0.6500-0.9000 cache size      719, 3800000 req, miss ratio 0.5058, byte miss ratio 0.5058
io_traces.ns449 S3FIFO-0.6500-0.9000 cache size     2399, 3800000 req, miss ratio 0.4858, byte miss ratio 0.4858
io_traces.ns449 S3FIFO-0.6500-0.9000 cache size     7199, 3800000 req, miss ratio 0.4685, byte miss ratio 0.4685
io_traces.ns449 S3FIFO-0.6500-0.9000 cache size    23997, 3800000 req, miss ratio 0.3100, byte miss ratio 0.3100
io_traces.ns449 S3FIFO-0.6500-0.9000 cache size    47995, 3800000 req, miss ratio 0.1838, byte miss ratio 0.1838
io_traces.ns449 S3FIFO-0.6500-0.9000 cache size    95991, 3800000 req, miss ratio 0.0908, byte miss ratio 0.0908
io_traces.ns449 S3FIFO-0.6500-0.9000 cache size   191982, 3800000 req, miss ratio 0.0637, byte miss ratio 0.0637
io_traces.ns449 S3FIFO-0.4000-0.9000 cache size      239, 3800000 req, miss ratio 0.5192, byte miss ratio 0.5192
io_traces.ns449 S3FIFO-0.4000-0.9000 cache size      719, 3800000 req, miss ratio 0.5052, byte miss ratio 0.5052
io_traces.ns449 S3FIFO-0.4000-0.9000 cache size     2399, 3800000 req, miss ratio 0.4803, byte miss ratio 0.4803
io_traces.ns449 S3FIFO-0.4000-0.9000 cache size     7199, 3800000 req, miss ratio 0.4341, byte miss ratio 0.4341
io_traces.ns449 S3FIFO-0.4000-0.9000 cache size    23997, 3800000 req, miss ratio 0.2978, byte miss ratio 0.2978
io_traces.ns449 S3FIFO-0.4000-0.9000 cache size    47995, 3800000 req, miss ratio 0.1718, byte miss ratio 0.1718
io_traces.ns449 S3FIFO-0.4000-0.9000 cache size    95991, 3800000 req, miss ratio 0.0810, byte miss ratio 0.0810
io_traces.ns449 S3FIFO-0.4000-0.9000 cache size   191982, 3800000 req, miss ratio 0.0634, byte miss ratio 0.0634
io_traces.ns449 S3FIFO-0.1500-1.9000 cache size      239, 3800000 req, miss ratio 0.5147, byte miss ratio 0.5147
io_traces.ns449 S3FIFO-0.1500-1.9000 cache size      719, 3800000 req, miss ratio 0.5038, byte miss ratio 0.5038
io_traces.ns449 S3FIFO-0.1500-1.9000 cache size     2399, 3800000 req, miss ratio 0.4741, byte miss ratio 0.4741
io_traces.ns449 S3FIFO-0.1500-1.9000 cache size     7199, 3800000 req, miss ratio 0.4175, byte miss ratio 0.4175
io_traces.ns449 S3FIFO-0.1500-1.9000 cache size    23997, 3800000 req, miss ratio 0.3025, byte miss ratio 0.3025
io_traces.ns449 S3FIFO-0.1500-1.9000 cache size    47995, 3800000 req, miss ratio 0.1600, byte miss ratio 0.1600
io_traces.ns449 S3FIFO-0.1500-1.9000 cache size    95991, 3800000 req, miss ratio 0.0800, byte miss ratio 0.0800
io_traces.ns449 S3FIFO-0.1500-1.9000 cache size   191982, 3800000 req, miss ratio 0.0634, byte miss ratio 0.0634
io_traces.ns449 S3FIFO-0.9000-0.9000 cache size      239, 3800000 req, miss ratio 0.6413, byte miss ratio 0.6413
io_traces.ns449 S3FIFO-0.9000-0.9000 cache size      719, 3800000 req, miss ratio 0.5440, byte miss ratio 0.5440
io_traces.ns449 S3FIFO-0.9000-0.9000 cache size     2399, 3800000 req, miss ratio 0.5028, byte miss ratio 0.5028
io_traces.ns449 S3FIFO-0.9000-0.9000 cache size     7199, 3800000 req, miss ratio 0.4848, byte miss ratio 0.4848
io_traces.ns449 S3FIFO-0.9000-0.9000 cache size    23997, 3800000 req, miss ratio 0.3272, byte miss ratio 0.3272
io_traces.ns449 S3FIFO-0.9000-0.9000 cache size    47995, 3800000 req, miss ratio 0.1991, byte miss ratio 0.1991
io_traces.ns449 S3FIFO-0.9000-0.9000 cache size    95991, 3800000 req, miss ratio 0.1036, byte miss ratio 0.1036
io_traces.ns449 S3FIFO-0.9000-0.9000 cache size   191982, 3800000 req, miss ratio 0.0697, byte miss ratio 0.0697
io_traces.ns449 S3FIFO-0.2000-0.9000 cache size      239, 3800000 req, miss ratio 0.5180, byte miss ratio 0.5180
io_traces.ns449 S3FIFO-0.2000-0.9000 cache size      719, 3800000 req, miss ratio 0.5050, byte miss ratio 0.5050
io_traces.ns449 S3FIFO-0.2000-0.9000 cache size     2399, 3800000 req, miss ratio 0.4765, byte miss ratio 0.4765
io_traces.ns449 S3FIFO-0.2000-0.9000 cache size     7199, 3800000 req, miss ratio 0.4336, byte miss ratio 0.4336
io_traces.ns449 S3FIFO-0.2000-0.9000 cache size    23997, 3800000 req, miss ratio 0.2970, byte miss ratio 0.2970
io_traces.ns449 S3FIFO-0.2000-0.9000 cache size    47995, 3800000 req, miss ratio 0.1614, byte miss ratio 0.1614
io_traces.ns449 S3FIFO-0.2000-0.9000 cache size    95991, 3800000 req, miss ratio 0.0806, byte miss ratio 0.0806
io_traces.ns449 S3FIFO-0.2000-0.9000 cache size   191982, 3800000 req, miss ratio 0.0634, byte miss ratio 0.0634
io_traces.ns449 S3FIFO-0.6000-0.9000 cache size      239, 3800000 req, miss ratio 0.5487, byte miss ratio 0.5487
io_traces.ns449 S3FIFO-0.6000-0.9000 cache size      719, 3800000 req, miss ratio 0.5054, byte miss ratio 0.5054
io_traces.ns449 S3FIFO-0.6000-0.9000 cache size     2399, 3800000 req, miss ratio 0.4848, byte miss ratio 0.4848
