cdn1_allcolo.ns992 S3FIFO-0.1500-1.9000 cache size      290, 5748702 req, miss ratio 0.8072, byte miss ratio 0.8072
cdn1_allcolo.ns992 S3FIFO-0.1500-1.9000 cache size      872, 5748702 req, miss ratio 0.6803, byte miss ratio 0.6803
cdn1_allcolo.ns992 S3FIFO-0.1500-1.9000 cache size     2909, 5748702 req, miss ratio 0.5281, byte miss ratio 0.5281
cdn1_allcolo.ns992 S3FIFO-0.1500-1.9000 cache size     8729, 5748702 req, miss ratio 0.3817, byte miss ratio 0.3817
cdn1_allcolo.ns992 S3FIFO-0.1500-1.9000 cache size    29097, 5748702 req, miss ratio 0.2068, byte miss ratio 0.2068
cdn1_allcolo.ns992 S3FIFO-0.1500-1.9000 cache size    58194, 5748702 req, miss ratio 0.1241, byte miss ratio 0.1241
cdn1_allcolo.ns992 S3FIFO-0.1500-1.9000 cache size   116389, 5748702 req, miss ratio 0.0730, byte miss ratio 0.0730
cdn1_allcolo.ns992 S3FIFO-0.1500-1.9000 cache size   232779, 5748702 req, miss ratio 0.0521, byte miss ratio 0.0521
cdn1_allcolo.ns992 S3FIFO-0.3000-1.9000 cache size      290, 5748702 req, miss ratio 0.8156, byte miss ratio 0.8156
cdn1_allcolo.ns992 S3FIFO-0.3000-1.9000 cache size      872, 5748702 req, miss ratio 0.6906, byte miss ratio 0.6906
cdn1_allcolo.ns992 S3FIFO-0.3000-1.9000 cache size     2909, 5748702 req, miss ratio 0.5357, byte miss ratio 0.5357
cdn1_allcolo.ns992 S3FIFO-0.3000-1.9000 cache size     8729, 5748702 req, miss ratio 0.3896, byte miss ratio 0.3896
cdn1_allcolo.ns992 S3FIFO-0.3000-1.9000 cache size    29097, 5748702 req, miss ratio 0.2163, byte miss ratio 0.2163
cdn1_allcolo.ns992 S3FIFO-0.3000-1.9000 cache size    58194, 5748702 req, miss ratio 0.1308, byte miss ratio 0.1308
cdn1_allcolo.ns992 S3FIFO-0.3000-1.9000 cache size   116389, 5748702 req, miss ratio 0.0759, byte miss ratio 0.0759
cdn1_allcolo.ns992 S3FIFO-0.3000-1.9000 cache size   232779, 5748702 req, miss ratio 0.0521, byte miss ratio 0.0521
cdn1_allcolo.ns992 S3FIFO-0.4500-1.9000 cache size      290, 5748702 req, miss ratio 0.8272, byte miss ratio 0.8272
cdn1_allcolo.ns992 S3FIFO-0.4500-1.9000 cache size      872, 5748702 req, miss ratio 0.7061, byte miss ratio 0.7061
cdn1_allcolo.ns992 S3FIFO-0.4500-1.9000 cache size     2909, 5748702 req, miss ratio 0.5478, byte miss ratio 0.5478
cdn1_allcolo.ns992 S3FIFO-0.4500-1.9000 cache size     8729, 5748702 req, miss ratio 0.4012, byte miss ratio 0.4012
cdn1_allcolo.ns992 S3FIFO-0.4500-1.9000 cache size    29097, 5748702 req, miss ratio 0.2274, byte miss ratio 0.2274
cdn1_allcolo.ns992 S3FIFO-0.4500-1.9000 cache size    58194, 5748702 req, miss ratio 0.1385, byte miss ratio 0.1385
cdn1_allcolo.ns992 S3FIFO-0.4500-1.9000 cache size   116389, 5748702 req, miss ratio 0.0796, byte miss ratio 0.0796
cdn1_allcolo.ns992 S3FIFO-0.4500-1.9000 cache size   232779, 5748702 req, miss ratio 0.0525, byte miss ratio 0.0525
cdn1_allcolo.ns992 S3FIFO-0.9000-0.9000 cache size      290, 5748702 req, miss ratio 0.8753, byte miss ratio 0.8753
cdn1_allcolo.ns992 S3FIFO-0.9000-0.9000 cache size      872, 5748702 req, miss ratio 0.7751, byte miss ratio 0.7751
cdn1_allcolo.ns992 S3FIFO-0.9000-0.9000 cache size     2909, 5748702 req, miss ratio 0.6144, byte miss ratio 0.6144
cdn1_allcolo.ns992 S3FIFO-0.9000-0.9000 cache size     8729, 5748702 req, miss ratio 0.4531, byte miss ratio 0.4531
cdn1_allcolo.ns992 S3FIFO-0.9000-0.9000 cache size    29097, 5748702 req, miss ratio 0.2696, byte miss ratio 0.2696
cdn1_allcolo.ns992 S3FIFO-0.9000-0.9000 cache size    58194, 5748702 req, miss ratio 0.1713, byte miss ratio 0.1713
cdn1_allcolo.ns992 S3FIFO-0.9000-0.9000 cache size   116389, 5748702 req, miss ratio 0.0984, byte miss ratio 0.0984
cdn1_allcolo.ns992 S3FIFO-0.9000-0.9000 cache size   232779, 5748702 req, miss ratio 0.0590, byte miss ratio 0.0590
cdn1_allcolo.ns992 S3FIFO-0.4000-1.9000 cache size      290, 5748702 req, miss ratio 0.8232, byte miss ratio 0.8232
cdn1_allcolo.ns992 S3FIFO-0.4000-1.9000 cache size      872, 5748702 req, miss ratio 0.7004, byte miss ratio 0.7004
cdn1_allcolo.ns992 S3FIFO-0.4000-1.9000 cache size     2909, 5748702 req, miss ratio 0.5433, byte miss ratio 0.5433
cdn1_allcolo.ns992 S3FIFO-0.4000-1.9000 cache size     8729, 5748702 req, miss ratio 0.3971, byte miss ratio 0.3971
cdn1_allcolo.ns992 S3FIFO-0.4000-1.9000 cache size    29097, 5748702 req, miss ratio 0.2236, byte miss ratio 0.2236
cdn1_allcolo.ns992 S3FIFO-0.4000-1.9000 cache size    58194, 5748702 req, miss ratio 0.1359, byte miss ratio 0.1359
cdn1_allcolo.ns992 S3FIFO-0.4000-1.9000 cache size   116389, 5748702 req, miss ratio 0.0782, byte miss ratio 0.0782
cdn1_allcolo.ns992 S3FIFO-0.4000-1.9000 cache size   232779, 5748702 req, miss ratio 0.0523, byte miss ratio 0.0523
cdn1_allcolo.ns992 S3FIFO-0.6000-0.9000 cache size      290, 5748702 req, miss ratio 0.8376, byte miss ratio 0.8376
cdn1_allcolo.ns992 S3FIFO-0.6000-0.9000 cache size      872, 5748702 req, miss ratio 0.7198, byte miss ratio 0.7198
cdn1_allcolo.ns992 S3FIFO-0.6000-0.9000 cache size     2909, 5748702 req, miss ratio 0.5593, byte miss ratio 0.5593
cdn1_allcolo.ns992 S3FIFO-0.6000-0.9000 cache size     8729, 5748702 req, miss ratio 0.4112, byte miss ratio 0.4112
cdn1_allcolo.ns992 S3FIFO-0.6000-0.9000 cache size    29097, 5748702 req, miss ratio 0.2386, byte miss ratio 0.2386
cdn1_allcolo.ns992 S3FIFO-0.6000-0.9000 cache size    58194, 5748702 req, miss ratio 0.1480, byte miss ratio 0.1480
cdn1_allcolo.ns992 S3FIFO-0.6000-0.9000 cache size   116389, 5748702 req, miss ratio 0.0846, byte miss ratio 0.0846
cdn1_allcolo.ns992 S3FIFO-0.6000-0.9000 cache size   232779, 5748702 req, miss ratio 0.0535, byte miss ratio 0.0535
cdn1_allcolo.ns992 S3FIFO-0.0050-0.9000 cache size      290, 5748702 req, miss ratio 0.8073, byte miss ratio 0.8073
cdn1_allcolo.ns992 S3FIFO-0.0050-0.9000 cache size      872, 5748702 req, miss ratio 0.6829, byte miss ratio 0.6829
cdn1_allcolo.ns992 S3FIFO-0.0050-0.9000 cache size     2909, 5748702 req, miss ratio 0.5344, byte miss ratio 0.5344
cdn1_allcolo.ns992 S3FIFO-0.0050-0.9000 cache size     8729, 5748702 req, miss ratio 0.3853, byte miss ratio 0.3853
cdn1_allcolo.ns992 S3FIFO-0.0050-0.9000 cache size    29097, 5748702 req, miss ratio 0.2026, byte miss ratio 0.2026
cdn1_allcolo.ns992 S3FIFO-0.0050-0.9000 cache size    58194, 5748702 req, miss ratio 0.1206, byte miss ratio 0.1206
cdn1_allcolo.ns992 S3FIFO-0.0050-0.9000 cache size   116389, 5748702 req, miss ratio 0.0722, byte miss ratio 0.0722
cdn1_allcolo.ns992 S3FIFO-0.0050-0.9000 cache size   232779, 5748702 req, miss ratio 0.0521, byte miss ratio 0.0521
cdn1_allcolo.ns992 S3FIFO-0.0100-1.9000 cache size      290, 5748702 req, miss ratio 0.8050, byte miss ratio 0.8050
cdn1_allcolo.ns992 S3FIFO-0.0100-1.9000 cache size      872, 5748702 req, miss ratio 0.6812, byte miss ratio 0.6812
cdn1_allcolo.ns992 S3FIFO-0.0100-1.9000 cache size     2909, 5748702 req, miss ratio 0.5329, byte miss ratio 0.5329
cdn1_allcolo.ns992 S3FIFO-0.0100-1.9000 cache size     8729, 5748702 req, miss ratio 0.3852, byte miss ratio 0.3852
cdn1_allcolo.ns992 S3FIFO-0.0100-1.9000 cache size    29097, 5748702 req, miss ratio 0.2050, byte miss ratio 0.2050
cdn1_allcolo.ns992 S3FIFO-0.0100-1.9000 cache size    58194, 5748702 req, miss ratio 0.1218, byte miss ratio 0.1218
cdn1_allcolo.ns992 S3FIFO-0.0100-1.9000 cache size   116389, 5748702 req, miss ratio 0.0719, byte miss ratio 0.0719
cdn1_allcolo.ns992 S3FIFO-0.0100-1.9000 cache size   232779, 5748702 req, miss ratio 0.0521, byte miss ratio 0.0521
cdn1_allcolo.ns992 S3FIFO-0.2000-0.9000 cache size      290, 5748702 req, miss ratio 0.8090, byte miss ratio 0.8090
cdn1_allcolo.ns992 S3FIFO-0.2000-0.9000 cache size      872, 5748702 req, miss ratio 0.6807, byte miss ratio 0.6807
cdn1_allcolo.ns992 S3FIFO-0.2000-0.9000 cache size     2909, 5748702 req, miss ratio 0.5272, byte miss ratio 0.5272
cdn1_allcolo.ns992 S3FIFO-0.2000-0.9000 cache size     8729, 5748702 req, miss ratio 0.3801, byte miss ratio 0.3801
cdn1_allcolo.ns992 S3FIFO-0.2000-0.9000 cache size    29097, 5748702 req, miss ratio 0.2060, byte miss ratio 0.2060
cdn1_allcolo.ns992 S3FIFO-0.2000-0.9000 cache size    58194, 5748702 req, miss ratio 0.1247, byte miss ratio 0.1247
cdn1_allcolo.ns992 S3FIFO-0.2000-0.9000 cache size   116389, 5748702 req, miss ratio 0.0738, byte miss ratio 0.0738
cdn1_allcolo.ns992 S3FIFO-0.2000-0.9000 cache size   232779, 5748702 req, miss ratio 0.0521, byte miss ratio 0.0521
cdn1_allcolo.ns992 S3FIFO-0.9500-0.9000 cache size      290, 5748702 req, miss ratio 0.8825, byte miss ratio 0.8825
cdn1_allcolo.ns992 S3FIFO-0.9500-0.9000 cache size      872, 5748702 req, miss ratio 0.7859, byte miss ratio 0.7859
cdn1_allcolo.ns992 S3FIFO-0.9500-0.9000 cache size     2909, 5748702 req, miss ratio 0.6263, byte miss ratio 0.6263
cdn1_allcolo.ns992 S3FIFO-0.9500-0.9000 cache size     8729, 5748702 req, miss ratio 0.4630, byte miss ratio 0.4630
cdn1_allcolo.ns992 S3FIFO-0.9500-0.9000 cache size    29097, 5748702 req, miss ratio 0.2758, byte miss ratio 0.2758
cdn1_allcolo.ns992 S3FIFO-0.9500-0.9000 cache size    58194, 5748702 req, miss ratio 0.1757, byte miss ratio 0.1757
cdn1_allcolo.ns992 S3FIFO-0.9500-0.9000 cache size   116389, 5748702 req, miss ratio 0.1014, byte miss ratio 0.1014
