io_traces.ns456 S3FIFO-0.0100-0.9000 cache size      118, 2400000 req, miss ratio 0.4902, byte miss ratio 0.4902
io_traces.ns456 S3FIFO-0.0100-0.9000 cache size      354, 2400000 req, miss ratio 0.4642, byte miss ratio 0.4642
io_traces.ns456 S3FIFO-0.0100-0.9000 cache size     1182, 2400000 req, miss ratio 0.4362, byte miss ratio 0.4362
io_traces.ns456 S3FIFO-0.0100-0.9000 cache size     3547, 2400000 req, miss ratio 0.3935, byte miss ratio 0.3935
io_traces.ns456 S3FIFO-0.0100-0.9000 cache size    11826, 2400000 req, miss ratio 0.3143, byte miss ratio 0.3143
io_traces.ns456 S3FIFO-0.0100-0.9000 cache size    23652, 2400000 req, miss ratio 0.2143, byte miss ratio 0.2143
io_traces.ns456 S3FIFO-0.0100-0.9000 cache size    47305, 2400000 req, miss ratio 0.0686, byte miss ratio 0.0686
io_traces.ns456 S3FIFO-0.0100-0.9000 cache size    94611, 2400000 req, miss ratio 0.0494, byte miss ratio 0.0494
io_traces.ns456 S3FIFO-0.0010-0.9000 cache size      118, 2400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns456 S3FIFO-0.0010-0.9000 cache size      354, 2400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns456 S3FIFO-0.0010-0.9000 cache size     1182, 2400000 req, miss ratio 0.4405, byte miss ratio 0.4405
io_traces.ns456 S3FIFO-0.0010-0.9000 cache size     3547, 2400000 req, miss ratio 0.4043, byte miss ratio 0.4043
io_traces.ns456 S3FIFO-0.0010-0.9000 cache size    11826, 2400000 req, miss ratio 0.3173, byte miss ratio 0.3173
io_traces.ns456 S3FIFO-0.0010-0.9000 cache size    23652, 2400000 req, miss ratio 0.2148, byte miss ratio 0.2148
io_traces.ns456 S3FIFO-0.0010-0.9000 cache size    47305, 2400000 req, miss ratio 0.0684, byte miss ratio 0.0684
io_traces.ns456 S3FIFO-0.0010-0.9000 cache size    94611, 2400000 req, miss ratio 0.0494, byte miss ratio 0.0494
io_traces.ns456 S3FIFO-0.0010-1.9000 cache size      118, 2400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns456 S3FIFO-0.0010-1.9000 cache size      354, 2400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns456 S3FIFO-0.0010-1.9000 cache size     1182, 2400000 req, miss ratio 0.4322, byte miss ratio 0.4322
io_traces.ns456 S3FIFO-0.0010-1.9000 cache size     3547, 2400000 req, miss ratio 0.4022, byte miss ratio 0.4022
io_traces.ns456 S3FIFO-0.0010-1.9000 cache size    11826, 2400000 req, miss ratio 0.3297, byte miss ratio 0.3297
io_traces.ns456 S3FIFO-0.0010-1.9000 cache size    23652, 2400000 req, miss ratio 0.2167, byte miss ratio 0.2167
io_traces.ns456 S3FIFO-0.0010-1.9000 cache size    47305, 2400000 req, miss ratio 0.0684, byte miss ratio 0.0684
io_traces.ns456 S3FIFO-0.0010-1.9000 cache size    94611, 2400000 req, miss ratio 0.0494, byte miss ratio 0.0494
io_traces.ns456 S3FIFO-0.3000-1.9000 cache size      118, 2400000 req, miss ratio 0.4842, byte miss ratio 0.4842
io_traces.ns456 S3FIFO-0.3000-1.9000 cache size      354, 2400000 req, miss ratio 0.4485, byte miss ratio 0.4485
io_traces.ns456 S3FIFO-0.3000-1.9000 cache size     1182, 2400000 req, miss ratio 0.4182, byte miss ratio 0.4182
io_traces.ns456 S3FIFO-0.3000-1.9000 cache size     3547, 2400000 req, miss ratio 0.3936, byte miss ratio 0.3936
io_traces.ns456 S3FIFO-0.3000-1.9000 cache size    11826, 2400000 req, miss ratio 0.3458, byte miss ratio 0.3458
io_traces.ns456 S3FIFO-0.3000-1.9000 cache size    23652, 2400000 req, miss ratio 0.2360, byte miss ratio 0.2360
io_traces.ns456 S3FIFO-0.3000-1.9000 cache size    47305, 2400000 req, miss ratio 0.0821, byte miss ratio 0.0821
io_traces.ns456 S3FIFO-0.3000-1.9000 cache size    94611, 2400000 req, miss ratio 0.0494, byte miss ratio 0.0494
io_traces.ns456 S3FIFO-0.9000-0.9000 cache size      118, 2400000 req, miss ratio 0.6172, byte miss ratio 0.6172
io_traces.ns456 S3FIFO-0.9000-0.9000 cache size      354, 2400000 req, miss ratio 0.5171, byte miss ratio 0.5171
io_traces.ns456 S3FIFO-0.9000-0.9000 cache size     1182, 2400000 req, miss ratio 0.4514, byte miss ratio 0.4514
io_traces.ns456 S3FIFO-0.9000-0.9000 cache size     3547, 2400000 req, miss ratio 0.4187, byte miss ratio 0.4187
io_traces.ns456 S3FIFO-0.9000-0.9000 cache size    11826, 2400000 req, miss ratio 0.3544, byte miss ratio 0.3544
io_traces.ns456 S3FIFO-0.9000-0.9000 cache size    23652, 2400000 req, miss ratio 0.2497, byte miss ratio 0.2497
io_traces.ns456 S3FIFO-0.9000-0.9000 cache size    47305, 2400000 req, miss ratio 0.1201, byte miss ratio 0.1201
io_traces.ns456 S3FIFO-0.9000-0.9000 cache size    94611, 2400000 req, miss ratio 0.0616, byte miss ratio 0.0616
io_traces.ns456 S3FIFO-0.8000-1.9000 cache size      118, 2400000 req, miss ratio 0.5897, byte miss ratio 0.5897
io_traces.ns456 S3FIFO-0.8000-1.9000 cache size      354, 2400000 req, miss ratio 0.4918, byte miss ratio 0.4918
io_traces.ns456 S3FIFO-0.8000-1.9000 cache size     1182, 2400000 req, miss ratio 0.4394, byte miss ratio 0.4394
io_traces.ns456 S3FIFO-0.8000-1.9000 cache size     3547, 2400000 req, miss ratio 0.4173, byte miss ratio 0.4173
io_traces.ns456 S3FIFO-0.8000-1.9000 cache size    11826, 2400000 req, miss ratio 0.3550, byte miss ratio 0.3550
io_traces.ns456 S3FIFO-0.8000-1.9000 cache size    23652, 2400000 req, miss ratio 0.2524, byte miss ratio 0.2524
