cdn1_allcolo.ns1228 S3FIFO-0.9900-1.9000 cache size      260, 8374740 req, miss ratio 0.1165, byte miss ratio 0.1165
cdn1_allcolo.ns1228 S3FIFO-0.9900-1.9000 cache size      780, 8374740 req, miss ratio 0.0949, byte miss ratio 0.0949
cdn1_allcolo.ns1228 S3FIFO-0.9900-1.9000 cache size     2601, 8374740 req, miss ratio 0.0801, byte miss ratio 0.0801
cdn1_allcolo.ns1228 S3FIFO-0.9900-1.9000 cache size     7803, 8374740 req, miss ratio 0.0682, byte miss ratio 0.0682
cdn1_allcolo.ns1228 S3FIFO-0.9900-1.9000 cache size    26013, 8374740 req, miss ratio 0.0550, byte miss ratio 0.0550
cdn1_allcolo.ns1228 S3FIFO-0.9900-1.9000 cache size    52026, 8374740 req, miss ratio 0.0473, byte miss ratio 0.0473
cdn1_allcolo.ns1228 S3FIFO-0.9900-1.9000 cache size   104052, 8374740 req, miss ratio 0.0397, byte miss ratio 0.0397
cdn1_allcolo.ns1228 S3FIFO-0.9900-1.9000 cache size   208104, 8374740 req, miss ratio 0.0330, byte miss ratio 0.0330
cdn1_allcolo.ns1228 S3FIFO-0.0500-0.9000 cache size      260, 8374740 req, miss ratio 0.0948, byte miss ratio 0.0948
cdn1_allcolo.ns1228 S3FIFO-0.0500-0.9000 cache size      780, 8374740 req, miss ratio 0.0831, byte miss ratio 0.0831
cdn1_allcolo.ns1228 S3FIFO-0.0500-0.9000 cache size     2601, 8374740 req, miss ratio 0.0719, byte miss ratio 0.0719
cdn1_allcolo.ns1228 S3FIFO-0.0500-0.9000 cache size     7803, 8374740 req, miss ratio 0.0608, byte miss ratio 0.0608
cdn1_allcolo.ns1228 S3FIFO-0.0500-0.9000 cache size    26013, 8374740 req, miss ratio 0.0481, byte miss ratio 0.0481
cdn1_allcolo.ns1228 S3FIFO-0.0500-0.9000 cache size    52026, 8374740 req, miss ratio 0.0415, byte miss ratio 0.0415
cdn1_allcolo.ns1228 S3FIFO-0.0500-0.9000 cache size   104052, 8374740 req, miss ratio 0.0364, byte miss ratio 0.0364
cdn1_allcolo.ns1228 S3FIFO-0.0500-0.9000 cache size   208104, 8374740 req, miss ratio 0.0322, byte miss ratio 0.0322
cdn1_allcolo.ns1228 S3FIFO-0.5500-1.9000 cache size      260, 8374740 req, miss ratio 0.1004, byte miss ratio 0.1004
cdn1_allcolo.ns1228 S3FIFO-0.5500-1.9000 cache size      780, 8374740 req, miss ratio 0.0865, byte miss ratio 0.0865
cdn1_allcolo.ns1228 S3FIFO-0.5500-1.9000 cache size     2601, 8374740 req, miss ratio 0.0750, byte miss ratio 0.0750
cdn1_allcolo.ns1228 S3FIFO-0.5500-1.9000 cache size     7803, 8374740 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_allcolo.ns1228 S3FIFO-0.5500-1.9000 cache size    26013, 8374740 req, miss ratio 0.0512, byte miss ratio 0.0512
cdn1_allcolo.ns1228 S3FIFO-0.5500-1.9000 cache size    52026, 8374740 req, miss ratio 0.0438, byte miss ratio 0.0438
cdn1_allcolo.ns1228 S3FIFO-0.5500-1.9000 cache size   104052, 8374740 req, miss ratio 0.0373, byte miss ratio 0.0373
cdn1_allcolo.ns1228 S3FIFO-0.5500-1.9000 cache size   208104, 8374740 req, miss ratio 0.0322, byte miss ratio 0.0322
cdn1_allcolo.ns1228 S3FIFO-0.2000-1.9000 cache size      260, 8374740 req, miss ratio 0.0960, byte miss ratio 0.0960
cdn1_allcolo.ns1228 S3FIFO-0.2000-1.9000 cache size      780, 8374740 req, miss ratio 0.0839, byte miss ratio 0.0839
cdn1_allcolo.ns1228 S3FIFO-0.2000-1.9000 cache size     2601, 8374740 req, miss ratio 0.0727, byte miss ratio 0.0727
cdn1_allcolo.ns1228 S3FIFO-0.2000-1.9000 cache size     7803, 8374740 req, miss ratio 0.0617, byte miss ratio 0.0617
cdn1_allcolo.ns1228 S3FIFO-0.2000-1.9000 cache size    26013, 8374740 req, miss ratio 0.0489, byte miss ratio 0.0489
cdn1_allcolo.ns1228 S3FIFO-0.2000-1.9000 cache size    52026, 8374740 req, miss ratio 0.0421, byte miss ratio 0.0421
cdn1_allcolo.ns1228 S3FIFO-0.2000-1.9000 cache size   104052, 8374740 req, miss ratio 0.0366, byte miss ratio 0.0366
cdn1_allcolo.ns1228 S3FIFO-0.2000-1.9000 cache size   208104, 8374740 req, miss ratio 0.0322, byte miss ratio 0.0322
cdn1_allcolo.ns1228 S3FIFO-0.1500-0.9000 cache size      260, 8374740 req, miss ratio 0.0956, byte miss ratio 0.0956
cdn1_allcolo.ns1228 S3FIFO-0.1500-0.9000 cache size      780, 8374740 req, miss ratio 0.0837, byte miss ratio 0.0837
cdn1_allcolo.ns1228 S3FIFO-0.1500-0.9000 cache size     2601, 8374740 req, miss ratio 0.0724, byte miss ratio 0.0724
cdn1_allcolo.ns1228 S3FIFO-0.1500-0.9000 cache size     7803, 8374740 req, miss ratio 0.0614, byte miss ratio 0.0614
cdn1_allcolo.ns1228 S3FIFO-0.1500-0.9000 cache size    26013, 8374740 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_allcolo.ns1228 S3FIFO-0.1500-0.9000 cache size    52026, 8374740 req, miss ratio 0.0419, byte miss ratio 0.0419
cdn1_allcolo.ns1228 S3FIFO-0.1500-0.9000 cache size   104052, 8374740 req, miss ratio 0.0365, byte miss ratio 0.0365
cdn1_allcolo.ns1228 S3FIFO-0.1500-0.9000 cache size   208104, 8374740 req, miss ratio 0.0322, byte miss ratio 0.0322
cdn1_allcolo.ns1228 S3FIFO-0.4000-0.9000 cache size      260, 8374740 req, miss ratio 0.0982, byte miss ratio 0.0982
cdn1_allcolo.ns1228 S3FIFO-0.4000-0.9000 cache size      780, 8374740 req, miss ratio 0.0853, byte miss ratio 0.0853
cdn1_allcolo.ns1228 S3FIFO-0.4000-0.9000 cache size     2601, 8374740 req, miss ratio 0.0739, byte miss ratio 0.0739
cdn1_allcolo.ns1228 S3FIFO-0.4000-0.9000 cache size     7803, 8374740 req, miss ratio 0.0630, byte miss ratio 0.0630
cdn1_allcolo.ns1228 S3FIFO-0.4000-0.9000 cache size    26013, 8374740 req, miss ratio 0.0501, byte miss ratio 0.0501
cdn1_allcolo.ns1228 S3FIFO-0.4000-0.9000 cache size    52026, 8374740 req, miss ratio 0.0430, byte miss ratio 0.0430
cdn1_allcolo.ns1228 S3FIFO-0.4000-0.9000 cache size   104052, 8374740 req, miss ratio 0.0369, byte miss ratio 0.0369
cdn1_allcolo.ns1228 S3FIFO-0.4000-0.9000 cache size   208104, 8374740 req, miss ratio 0.0322, byte miss ratio 0.0322
cdn1_allcolo.ns1228 S3FIFO-0.5000-1.9000 cache size      260, 8374740 req, miss ratio 0.0996, byte miss ratio 0.0996
cdn1_allcolo.ns1228 S3FIFO-0.5000-1.9000 cache size      780, 8374740 req, miss ratio 0.0861, byte miss ratio 0.0861
cdn1_allcolo.ns1228 S3FIFO-0.5000-1.9000 cache size     2601, 8374740 req, miss ratio 0.0746, byte miss ratio 0.0746
cdn1_allcolo.ns1228 S3FIFO-0.5000-1.9000 cache size     7803, 8374740 req, miss ratio 0.0637, byte miss ratio 0.0637
cdn1_allcolo.ns1228 S3FIFO-0.5000-1.9000 cache size    26013, 8374740 req, miss ratio 0.0508, byte miss ratio 0.0508
cdn1_allcolo.ns1228 S3FIFO-0.5000-1.9000 cache size    52026, 8374740 req, miss ratio 0.0435, byte miss ratio 0.0435
cdn1_allcolo.ns1228 S3FIFO-0.5000-1.9000 cache size   104052, 8374740 req, miss ratio 0.0371, byte miss ratio 0.0371
cdn1_allcolo.ns1228 S3FIFO-0.5000-1.9000 cache size   208104, 8374740 req, miss ratio 0.0322, byte miss ratio 0.0322
cdn1_allcolo.ns1228 S3FIFO-0.8000-1.9000 cache size      260, 8374740 req, miss ratio 0.1072, byte miss ratio 0.1072
cdn1_allcolo.ns1228 S3FIFO-0.8000-1.9000 cache size      780, 8374740 req, miss ratio 0.0896, byte miss ratio 0.0896
cdn1_allcolo.ns1228 S3FIFO-0.8000-1.9000 cache size     2601, 8374740 req, miss ratio 0.0773, byte miss ratio 0.0773
cdn1_allcolo.ns1228 S3FIFO-0.8000-1.9000 cache size     7803, 8374740 req, miss ratio 0.0663, byte miss ratio 0.0663
