cdn1_allcolo.ns916 S3FIFO-0.8500-1.9000 cache size        5, 2090233 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_allcolo.ns916 S3FIFO-0.8500-1.9000 cache size       19, 2090233 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_allcolo.ns916 S3FIFO-0.8500-1.9000 cache size       57, 2090233 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_allcolo.ns916 S3FIFO-0.8500-1.9000 cache size      192, 2090233 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns916 S3FIFO-0.8500-1.9000 cache size      384, 2090233 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns916 S3FIFO-0.8500-1.9000 cache size      769, 2090233 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns916 S3FIFO-0.8500-1.9000 cache size     1538, 2090233 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns916 S3FIFO-0.5500-1.9000 cache size        5, 2090233 req, miss ratio 0.0376, byte miss ratio 0.0376
cdn1_allcolo.ns916 S3FIFO-0.5500-1.9000 cache size       19, 2090233 req, miss ratio 0.0208, byte miss ratio 0.0208
cdn1_allcolo.ns916 S3FIFO-0.5500-1.9000 cache size       57, 2090233 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns916 S3FIFO-0.5500-1.9000 cache size      192, 2090233 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns916 S3FIFO-0.5500-1.9000 cache size      384, 2090233 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_allcolo.ns916 S3FIFO-0.5500-1.9000 cache size      769, 2090233 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_allcolo.ns916 S3FIFO-0.5500-1.9000 cache size     1538, 2090233 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns916 S3FIFO-0.8500-0.9000 cache size        5, 2090233 req, miss ratio 0.0460, byte miss ratio 0.0460
cdn1_allcolo.ns916 S3FIFO-0.8500-0.9000 cache size       19, 2090233 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_allcolo.ns916 S3FIFO-0.8500-0.9000 cache size       57, 2090233 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_allcolo.ns916 S3FIFO-0.8500-0.9000 cache size      192, 2090233 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_allcolo.ns916 S3FIFO-0.8500-0.9000 cache size      384, 2090233 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns916 S3FIFO-0.8500-0.9000 cache size      769, 2090233 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns916 S3FIFO-0.8500-0.9000 cache size     1538, 2090233 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns916 S3FIFO-0.0250-0.9000 cache size        5, 2090233 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns916 S3FIFO-0.0250-0.9000 cache size       19, 2090233 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns916 S3FIFO-0.0250-0.9000 cache size       57, 2090233 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_allcolo.ns916 S3FIFO-0.0250-0.9000 cache size      192, 2090233 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns916 S3FIFO-0.0250-0.9000 cache size      384, 2090233 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns916 S3FIFO-0.0250-0.9000 cache size      769, 2090233 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns916 S3FIFO-0.0250-0.9000 cache size     1538, 2090233 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns916 S3FIFO-0.0250-1.9000 cache size        5, 2090233 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns916 S3FIFO-0.0250-1.9000 cache size       19, 2090233 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns916 S3FIFO-0.0250-1.9000 cache size       57, 2090233 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_allcolo.ns916 S3FIFO-0.0250-1.9000 cache size      192, 2090233 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns916 S3FIFO-0.0250-1.9000 cache size      384, 2090233 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns916 S3FIFO-0.0250-1.9000 cache size      769, 2090233 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns916 S3FIFO-0.0250-1.9000 cache size     1538, 2090233 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns916 S3FIFO-0.4000-0.9000 cache size        5, 2090233 req, miss ratio 0.0367, byte miss ratio 0.0367
cdn1_allcolo.ns916 S3FIFO-0.4000-0.9000 cache size       19, 2090233 req, miss ratio 0.0188, byte miss ratio 0.0188
cdn1_allcolo.ns916 S3FIFO-0.4000-0.9000 cache size       57, 2090233 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_allcolo.ns916 S3FIFO-0.4000-0.9000 cache size      192, 2090233 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns916 S3FIFO-0.4000-0.9000 cache size      384, 2090233 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns916 S3FIFO-0.4000-0.9000 cache size      769, 2090233 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_allcolo.ns916 S3FIFO-0.4000-0.9000 cache size     1538, 2090233 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns916 S3FIFO-0.7500-0.9000 cache size        5, 2090233 req, miss ratio 0.0403, byte miss ratio 0.0403
cdn1_allcolo.ns916 S3FIFO-0.7500-0.9000 cache size       19, 2090233 req, miss ratio 0.0231, byte miss ratio 0.0231
cdn1_allcolo.ns916 S3FIFO-0.7500-0.9000 cache size       57, 2090233 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_allcolo.ns916 S3FIFO-0.7500-0.9000 cache size      192, 2090233 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns916 S3FIFO-0.7500-0.9000 cache size      384, 2090233 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_allcolo.ns916 S3FIFO-0.7500-0.9000 cache size      769, 2090233 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns916 S3FIFO-0.7500-0.9000 cache size     1538, 2090233 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns916 S3FIFO-0.7500-1.9000 cache size        5, 2090233 req, miss ratio 0.0409, byte miss ratio 0.0409
cdn1_allcolo.ns916 S3FIFO-0.7500-1.9000 cache size       19, 2090233 req, miss ratio 0.0232, byte miss ratio 0.0232
cdn1_allcolo.ns916 S3FIFO-0.7500-1.9000 cache size       57, 2090233 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_allcolo.ns916 S3FIFO-0.7500-1.9000 cache size      192, 2090233 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns916 S3FIFO-0.7500-1.9000 cache size      384, 2090233 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_allcolo.ns916 S3FIFO-0.7500-1.9000 cache size      769, 2090233 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_allcolo.ns916 S3FIFO-0.7500-1.9000 cache size     1538, 2090233 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_allcolo.ns916 S3FIFO-0.0100-0.9000 cache size        5, 2090233 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns916 S3FIFO-0.0100-0.9000 cache size       19, 2090233 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns916 S3FIFO-0.0100-0.9000 cache size       57, 2090233 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns916 S3FIFO-0.0100-0.9000 cache size      192, 2090233 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns916 S3FIFO-0.0100-0.9000 cache size      384, 2090233 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns916 S3FIFO-0.0100-0.9000 cache size      769, 2090233 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns916 S3FIFO-0.0100-0.9000 cache size     1538, 2090233 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns916 S3FIFO-0.1500-1.9000 cache size        5, 2090233 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns916 S3FIFO-0.1500-1.9000 cache size       19, 2090233 req, miss ratio 0.0170, byte miss ratio 0.0170
cdn1_allcolo.ns916 S3FIFO-0.1500-1.9000 cache size       57, 2090233 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns916 S3FIFO-0.1500-1.9000 cache size      192, 2090233 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_allcolo.ns916 S3FIFO-0.1500-1.9000 cache size      384, 2090233 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns916 S3FIFO-0.1500-1.9000 cache size      769, 2090233 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns916 S3FIFO-0.1500-1.9000 cache size     1538, 2090233 req, miss ratio 0.0010, byte miss ratio 0.0010
cdn1_allcolo.ns916 S3FIFO-0.0500-1.9000 cache size        5, 2090233 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns916 S3FIFO-0.0500-1.9000 cache size       19, 2090233 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns916 S3FIFO-0.0500-1.9000 cache size       57, 2090233 req, miss ratio 0.0100, byte miss ratio 0.0100
cdn1_allcolo.ns916 S3FIFO-0.0500-1.9000 cache size      192, 2090233 req, miss ratio 0.0048, byte miss ratio 0.0048
