cdn1_colo28.ns1171 S3FIFO-0.7500-0.9000 cache size      661, 4893350 req, miss ratio 0.7278, byte miss ratio 0.7278
cdn1_colo28.ns1171 S3FIFO-0.7500-0.9000 cache size     1983, 4893350 req, miss ratio 0.6449, byte miss ratio 0.6449
cdn1_colo28.ns1171 S3FIFO-0.7500-0.9000 cache size     6612, 4893350 req, miss ratio 0.5335, byte miss ratio 0.5335
cdn1_colo28.ns1171 S3FIFO-0.7500-0.9000 cache size    19837, 4893350 req, miss ratio 0.4194, byte miss ratio 0.4194
cdn1_colo28.ns1171 S3FIFO-0.7500-0.9000 cache size    66124, 4893350 req, miss ratio 0.2936, byte miss ratio 0.2936
cdn1_colo28.ns1171 S3FIFO-0.7500-0.9000 cache size   132249, 4893350 req, miss ratio 0.2260, byte miss ratio 0.2260
cdn1_colo28.ns1171 S3FIFO-0.7500-0.9000 cache size   264498, 4893350 req, miss ratio 0.1724, byte miss ratio 0.1724
cdn1_colo28.ns1171 S3FIFO-0.7500-0.9000 cache size   528997, 4893350 req, miss ratio 0.1378, byte miss ratio 0.1378
cdn1_colo28.ns1171 S3FIFO-0.8500-0.9000 cache size      661, 4893350 req, miss ratio 0.7464, byte miss ratio 0.7464
cdn1_colo28.ns1171 S3FIFO-0.8500-0.9000 cache size     1983, 4893350 req, miss ratio 0.6646, byte miss ratio 0.6646
cdn1_colo28.ns1171 S3FIFO-0.8500-0.9000 cache size     6612, 4893350 req, miss ratio 0.5523, byte miss ratio 0.5523
cdn1_colo28.ns1171 S3FIFO-0.8500-0.9000 cache size    19837, 4893350 req, miss ratio 0.4367, byte miss ratio 0.4367
cdn1_colo28.ns1171 S3FIFO-0.8500-0.9000 cache size    66124, 4893350 req, miss ratio 0.3064, byte miss ratio 0.3064
cdn1_colo28.ns1171 S3FIFO-0.8500-0.9000 cache size   132249, 4893350 req, miss ratio 0.2358, byte miss ratio 0.2358
cdn1_colo28.ns1171 S3FIFO-0.8500-0.9000 cache size   264498, 4893350 req, miss ratio 0.1790, byte miss ratio 0.1790
cdn1_colo28.ns1171 S3FIFO-0.8500-0.9000 cache size   528997, 4893350 req, miss ratio 0.1400, byte miss ratio 0.1400
cdn1_colo28.ns1171 S3FIFO-0.3500-0.9000 cache size      661, 4893350 req, miss ratio 0.6816, byte miss ratio 0.6816
cdn1_colo28.ns1171 S3FIFO-0.3500-0.9000 cache size     1983, 4893350 req, miss ratio 0.5967, byte miss ratio 0.5967
cdn1_colo28.ns1171 S3FIFO-0.3500-0.9000 cache size     6612, 4893350 req, miss ratio 0.4832, byte miss ratio 0.4832
cdn1_colo28.ns1171 S3FIFO-0.3500-0.9000 cache size    19837, 4893350 req, miss ratio 0.3705, byte miss ratio 0.3705
cdn1_colo28.ns1171 S3FIFO-0.3500-0.9000 cache size    66124, 4893350 req, miss ratio 0.2552, byte miss ratio 0.2552
cdn1_colo28.ns1171 S3FIFO-0.3500-0.9000 cache size   132249, 4893350 req, miss ratio 0.1991, byte miss ratio 0.1991
cdn1_colo28.ns1171 S3FIFO-0.3500-0.9000 cache size   264498, 4893350 req, miss ratio 0.1584, byte miss ratio 0.1584
cdn1_colo28.ns1171 S3FIFO-0.3500-0.9000 cache size   528997, 4893350 req, miss ratio 0.1369, byte miss ratio 0.1369
cdn1_colo28.ns1171 S3FIFO-0.5000-0.9000 cache size      661, 4893350 req, miss ratio 0.6951, byte miss ratio 0.6951
cdn1_colo28.ns1171 S3FIFO-0.5000-0.9000 cache size     1983, 4893350 req, miss ratio 0.6110, byte miss ratio 0.6110
cdn1_colo28.ns1171 S3FIFO-0.5000-0.9000 cache size     6612, 4893350 req, miss ratio 0.4984, byte miss ratio 0.4984
cdn1_colo28.ns1171 S3FIFO-0.5000-0.9000 cache size    19837, 4893350 req, miss ratio 0.3856, byte miss ratio 0.3856
cdn1_colo28.ns1171 S3FIFO-0.5000-0.9000 cache size    66124, 4893350 req, miss ratio 0.2673, byte miss ratio 0.2673
cdn1_colo28.ns1171 S3FIFO-0.5000-0.9000 cache size   132249, 4893350 req, miss ratio 0.2071, byte miss ratio 0.2071
