io_traces.ns2 S3FIFO-0.1500-1.9000 cache size     1597, 25600000 req, miss ratio 0.4212, byte miss ratio 0.4212
io_traces.ns2 S3FIFO-0.5500-0.9000 cache size  1277705, 25600000 req, miss ratio 0.0630, byte miss ratio 0.0630
io_traces.ns2 S3FIFO-0.9000-1.9000 cache size     1597, 25600000 req, miss ratio 0.4377, byte miss ratio 0.4377
io_traces.ns2 S3FIFO-0.9000-1.9000 cache size     4791, 25600000 req, miss ratio 0.4077, byte miss ratio 0.4077
io_traces.ns2 S3FIFO-0.9000-1.9000 cache size    15971, 25600000 req, miss ratio 0.3605, byte miss ratio 0.3605
io_traces.ns2 S3FIFO-0.9000-1.9000 cache size    47913, 25600000 req, miss ratio 0.2892, byte miss ratio 0.2892
io_traces.ns2 S3FIFO-0.9000-1.9000 cache size   159713, 25600000 req, miss ratio 0.1800, byte miss ratio 0.1800
io_traces.ns2 S3FIFO-0.9000-1.9000 cache size   319426, 25600000 req, miss ratio 0.1254, byte miss ratio 0.1254
io_traces.ns2 S3FIFO-0.9000-1.9000 cache size   638852, 25600000 req, miss ratio 0.0870, byte miss ratio 0.0870
io_traces.ns2 S3FIFO-0.9000-1.9000 cache size  1277705, 25600000 req, miss ratio 0.0653, byte miss ratio 0.0653
io_traces.ns2 S3FIFO-0.0500-1.9000 cache size     1597, 25600000 req, miss ratio 0.4254, byte miss ratio 0.4254
io_traces.ns2 S3FIFO-0.0500-1.9000 cache size     4791, 25600000 req, miss ratio 0.3897, byte miss ratio 0.3897
io_traces.ns2 S3FIFO-0.0500-1.9000 cache size    15971, 25600000 req, miss ratio 0.3384, byte miss ratio 0.3384
io_traces.ns2 S3FIFO-0.0500-1.9000 cache size    47913, 25600000 req, miss ratio 0.2638, byte miss ratio 0.2638
io_traces.ns2 S3FIFO-0.0500-1.9000 cache size   159713, 25600000 req, miss ratio 0.1552, byte miss ratio 0.1552
io_traces.ns2 S3FIFO-0.0500-1.9000 cache size   319426, 25600000 req, miss ratio 0.1155, byte miss ratio 0.1155
io_traces.ns2 S3FIFO-0.0500-1.9000 cache size   638852, 25600000 req, miss ratio 0.0818, byte miss ratio 0.0818
io_traces.ns2 S3FIFO-0.0500-1.9000 cache size  1277705, 25600000 req, miss ratio 0.0629, byte miss ratio 0.0629
io_traces.ns2 S3FIFO-0.0100-0.9000 cache size     1597, 25600000 req, miss ratio 0.4320, byte miss ratio 0.4320
io_traces.ns2 S3FIFO-0.0100-0.9000 cache size     4791, 25600000 req, miss ratio 0.4008, byte miss ratio 0.4008
io_traces.ns2 S3FIFO-0.0100-0.9000 cache size    15971, 25600000 req, miss ratio 0.3438, byte miss ratio 0.3438
io_traces.ns2 S3FIFO-0.0100-0.9000 cache size    47913, 25600000 req, miss ratio 0.2638, byte miss ratio 0.2638
io_traces.ns2 S3FIFO-0.0100-0.9000 cache size   159713, 25600000 req, miss ratio 0.1601, byte miss ratio 0.1601
io_traces.ns2 S3FIFO-0.0100-0.9000 cache size   319426, 25600000 req, miss ratio 0.1203, byte miss ratio 0.1203
io_traces.ns2 S3FIFO-0.0100-0.9000 cache size   638852, 25600000 req, miss ratio 0.0843, byte miss ratio 0.0843
io_traces.ns2 S3FIFO-0.0100-0.9000 cache size  1277705, 25600000 req, miss ratio 0.0629, byte miss ratio 0.0629
io_traces.ns2 S3FIFO-0.4500-1.9000 cache size     1597, 25600000 req, miss ratio 0.4215, byte miss ratio 0.4215
io_traces.ns2 S3FIFO-0.4500-1.9000 cache size     4791, 25600000 req, miss ratio 0.3955, byte miss ratio 0.3955
io_traces.ns2 S3FIFO-0.4500-1.9000 cache size    15971, 25600000 req, miss ratio 0.3439, byte miss ratio 0.3439
io_traces.ns2 S3FIFO-0.4500-1.9000 cache size    47913, 25600000 req, miss ratio 0.2719, byte miss ratio 0.2719
io_traces.ns2 S3FIFO-0.4500-1.9000 cache size   159713, 25600000 req, miss ratio 0.1615, byte miss ratio 0.1615
io_traces.ns2 S3FIFO-0.4500-1.9000 cache size   319426, 25600000 req, miss ratio 0.1104, byte miss ratio 0.1104
io_traces.ns2 S3FIFO-0.4500-1.9000 cache size   638852, 25600000 req, miss ratio 0.0793, byte miss ratio 0.0793
io_traces.ns2 S3FIFO-0.4500-1.9000 cache size  1277705, 25600000 req, miss ratio 0.0629, byte miss ratio 0.0629
io_traces.ns2 S3FIFO-0.9500-0.9000 cache size     1597, 25600000 req, miss ratio 0.4449, byte miss ratio 0.4449
io_traces.ns2 S3FIFO-0.9500-0.9000 cache size     4791, 25600000 req, miss ratio 0.4104, byte miss ratio 0.4104
io_traces.ns2 S3FIFO-0.9500-0.9000 cache size    15971, 25600000 req, miss ratio 0.3631, byte miss ratio 0.3631
io_traces.ns2 S3FIFO-0.9500-0.9000 cache size    47913, 25600000 req, miss ratio 0.2912, byte miss ratio 0.2912
io_traces.ns2 S3FIFO-0.9500-0.9000 cache size   159713, 25600000 req, miss ratio 0.1829, byte miss ratio 0.1829
io_traces.ns2 S3FIFO-0.9500-0.9000 cache size   319426, 25600000 req, miss ratio 0.1278, byte miss ratio 0.1278
io_traces.ns2 S3FIFO-0.9500-0.9000 cache size   638852, 25600000 req, miss ratio 0.0893, byte miss ratio 0.0893
io_traces.ns2 S3FIFO-0.9500-0.9000 cache size  1277705, 25600000 req, miss ratio 0.0660, byte miss ratio 0.0660
io_traces.ns2 S3FIFO-0.0010-0.9000 cache size     1597, 25600000 req, miss ratio 0.4383, byte miss ratio 0.4383
io_traces.ns2 S3FIFO-0.0010-0.9000 cache size     4791, 25600000 req, miss ratio 0.4065, byte miss ratio 0.4065
io_traces.ns2 S3FIFO-0.0010-0.9000 cache size    15971, 25600000 req, miss ratio 0.3496, byte miss ratio 0.3496
io_traces.ns2 S3FIFO-0.0010-0.9000 cache size    47913, 25600000 req, miss ratio 0.2695, byte miss ratio 0.2695
io_traces.ns2 S3FIFO-0.0010-0.9000 cache size   159713, 25600000 req, miss ratio 0.1627, byte miss ratio 0.1627
io_traces.ns2 S3FIFO-0.0010-0.9000 cache size   319426, 25600000 req, miss ratio 0.1235, byte miss ratio 0.1235
io_traces.ns2 S3FIFO-0.0010-0.9000 cache size   638852, 25600000 req, miss ratio 0.0862, byte miss ratio 0.0862
io_traces.ns2 S3FIFO-0.0010-0.9000 cache size  1277705, 25600000 req, miss ratio 0.0629, byte miss ratio 0.0629
io_traces.ns2 S3FIFO-0.3500-0.9000 cache size     1597, 25600000 req, miss ratio 0.4210, byte miss ratio 0.4210
io_traces.ns2 S3FIFO-0.3500-0.9000 cache size     4791, 25600000 req, miss ratio 0.3926, byte miss ratio 0.3926
io_traces.ns2 S3FIFO-0.3500-0.9000 cache size    15971, 25600000 req, miss ratio 0.3382, byte miss ratio 0.3382
io_traces.ns2 S3FIFO-0.3500-0.9000 cache size    47913, 25600000 req, miss ratio 0.2651, byte miss ratio 0.2651
io_traces.ns2 S3FIFO-0.3500-0.9000 cache size   159713, 25600000 req, miss ratio 0.1564, byte miss ratio 0.1564
io_traces.ns2 S3FIFO-0.3500-0.9000 cache size   319426, 25600000 req, miss ratio 0.1107, byte miss ratio 0.1107
io_traces.ns2 S3FIFO-0.3500-0.9000 cache size   638852, 25600000 req, miss ratio 0.0783, byte miss ratio 0.0783
io_traces.ns2 S3FIFO-0.3500-0.9000 cache size  1277705, 25600000 req, miss ratio 0.0629, byte miss ratio 0.0629
io_traces.ns2 S3FIFO-0.5500-1.9000 cache size     1597, 25600000 req, miss ratio 0.4231, byte miss ratio 0.4231
io_traces.ns2 S3FIFO-0.5500-1.9000 cache size     4791, 25600000 req, miss ratio 0.3978, byte miss ratio 0.3978
io_traces.ns2 S3FIFO-0.5500-1.9000 cache size    15971, 25600000 req, miss ratio 0.3470, byte miss ratio 0.3470
io_traces.ns2 S3FIFO-0.5500-1.9000 cache size    47913, 25600000 req, miss ratio 0.2758, byte miss ratio 0.2758
io_traces.ns2 S3FIFO-0.5500-1.9000 cache size   159713, 25600000 req, miss ratio 0.1652, byte miss ratio 0.1652
io_traces.ns2 S3FIFO-0.5500-1.9000 cache size   319426, 25600000 req, miss ratio 0.1123, byte miss ratio 0.1123
io_traces.ns2 S3FIFO-0.5500-1.9000 cache size   638852, 25600000 req, miss ratio 0.0805, byte miss ratio 0.0805
io_traces.ns2 S3FIFO-0.5500-1.9000 cache size  1277705, 25600000 req, miss ratio 0.0630, byte miss ratio 0.0630
io_traces.ns2 S3FIFO-0.3500-1.9000 cache size     1597, 25600000 req, miss ratio 0.4205, byte miss ratio 0.4205
io_traces.ns2 S3FIFO-0.3500-1.9000 cache size     4791, 25600000 req, miss ratio 0.3929, byte miss ratio 0.3929
io_traces.ns2 S3FIFO-0.3500-1.9000 cache size    15971, 25600000 req, miss ratio 0.3412, byte miss ratio 0.3412
io_traces.ns2 S3FIFO-0.3500-1.9000 cache size    47913, 25600000 req, miss ratio 0.2676, byte miss ratio 0.2676
io_traces.ns2 S3FIFO-0.3500-1.9000 cache size   159713, 25600000 req, miss ratio 0.1578, byte miss ratio 0.1578
io_traces.ns2 S3FIFO-0.3500-1.9000 cache size   319426, 25600000 req, miss ratio 0.1107, byte miss ratio 0.1107
io_traces.ns2 S3FIFO-0.3500-1.9000 cache size   638852, 25600000 req, miss ratio 0.0783, byte miss ratio 0.0783
io_traces.ns2 S3FIFO-0.3500-1.9000 cache size  1277705, 25600000 req, miss ratio 0.0629, byte miss ratio 0.0629
io_traces.ns2 S3FIFO-0.4500-0.9000 cache size     1597, 25600000 req, miss ratio 0.4216, byte miss ratio 0.4216
io_traces.ns2 S3FIFO-0.4500-0.9000 cache size     4791, 25600000 req, miss ratio 0.3942, byte miss ratio 0.3942
io_traces.ns2 S3FIFO-0.4500-0.9000 cache size    15971, 25600000 req, miss ratio 0.3411, byte miss ratio 0.3411
io_traces.ns2 S3FIFO-0.4500-0.9000 cache size    47913, 25600000 req, miss ratio 0.2689, byte miss ratio 0.2689
io_traces.ns2 S3FIFO-0.4500-0.9000 cache size   159713, 25600000 req, miss ratio 0.1609, byte miss ratio 0.1609
io_traces.ns2 S3FIFO-0.4500-0.9000 cache size   319426, 25600000 req, miss ratio 0.1103, byte miss ratio 0.1103
io_traces.ns2 S3FIFO-0.4500-0.9000 cache size   638852, 25600000 req, miss ratio 0.0793, byte miss ratio 0.0793
io_traces.ns2 S3FIFO-0.4500-0.9000 cache size  1277705, 25600000 req, miss ratio 0.0629, byte miss ratio 0.0629
io_traces.ns2 S3FIFO-0.2000-1.9000 cache size     1597, 25600000 req, miss ratio 0.4206, byte miss ratio 0.4206
io_traces.ns2 S3FIFO-0.2000-1.9000 cache size     4791, 25600000 req, miss ratio 0.3895, byte miss ratio 0.3895
io_traces.ns2 S3FIFO-0.2000-1.9000 cache size    15971, 25600000 req, miss ratio 0.3386, byte miss ratio 0.3386
io_traces.ns2 S3FIFO-0.2000-1.9000 cache size    47913, 25600000 req, miss ratio 0.2639, byte miss ratio 0.2639
io_traces.ns2 S3FIFO-0.2000-1.9000 cache size   159713, 25600000 req, miss ratio 0.1555, byte miss ratio 0.1555
io_traces.ns2 S3FIFO-0.2000-1.9000 cache size   319426, 25600000 req, miss ratio 0.1117, byte miss ratio 0.1117
io_traces.ns2 S3FIFO-0.2000-1.9000 cache size   638852, 25600000 req, miss ratio 0.0785, byte miss ratio 0.0785
io_traces.ns2 S3FIFO-0.2000-1.9000 cache size  1277705, 25600000 req, miss ratio 0.0629, byte miss ratio 0.0629
io_traces.ns2 S3FIFO-0.0500-0.9000 cache size     1597, 25600000 req, miss ratio 0.4270, byte miss ratio 0.4270
io_traces.ns2 S3FIFO-0.0500-0.9000 cache size     4791, 25600000 req, miss ratio 0.3944, byte miss ratio 0.3944
io_traces.ns2 S3FIFO-0.0500-0.9000 cache size    15971, 25600000 req, miss ratio 0.3387, byte miss ratio 0.3387
io_traces.ns2 S3FIFO-0.0500-0.9000 cache size    47913, 25600000 req, miss ratio 0.2613, byte miss ratio 0.2613
io_traces.ns2 S3FIFO-0.0500-0.9000 cache size   159713, 25600000 req, miss ratio 0.1552, byte miss ratio 0.1552
io_traces.ns2 S3FIFO-0.0500-0.9000 cache size   319426, 25600000 req, miss ratio 0.1160, byte miss ratio 0.1160
io_traces.ns2 S3FIFO-0.0500-0.9000 cache size   638852, 25600000 req, miss ratio 0.0818, byte miss ratio 0.0818
io_traces.ns2 S3FIFO-0.0500-0.9000 cache size  1277705, 25600000 req, miss ratio 0.0629, byte miss ratio 0.0629
io_traces.ns2 S3FIFO-0.6500-0.9000 cache size     1597, 25600000 req, miss ratio 0.4249, byte miss ratio 0.4249
io_traces.ns2 S3FIFO-0.6500-0.9000 cache size     4791, 25600000 req, miss ratio 0.3986, byte miss ratio 0.3986
io_traces.ns2 S3FIFO-0.6500-0.9000 cache size    15971, 25600000 req, miss ratio 0.3483, byte miss ratio 0.3483
io_traces.ns2 S3FIFO-0.6500-0.9000 cache size    47913, 25600000 req, miss ratio 0.2770, byte miss ratio 0.2770
io_traces.ns2 S3FIFO-0.6500-0.9000 cache size   159713, 25600000 req, miss ratio 0.1687, byte miss ratio 0.1687
io_traces.ns2 S3FIFO-0.6500-0.9000 cache size   319426, 25600000 req, miss ratio 0.1151, byte miss ratio 0.1151
io_traces.ns2 S3FIFO-0.6500-0.9000 cache size   638852, 25600000 req, miss ratio 0.0819, byte miss ratio 0.0819
io_traces.ns2 S3FIFO-0.6500-0.9000 cache size  1277705, 25600000 req, miss ratio 0.0633, byte miss ratio 0.0633
io_traces.ns2 S3FIFO-0.4000-0.9000 cache size     1597, 25600000 req, miss ratio 0.4212, byte miss ratio 0.4212
io_traces.ns2 S3FIFO-0.4000-0.9000 cache size     4791, 25600000 req, miss ratio 0.3934, byte miss ratio 0.3934
io_traces.ns2 S3FIFO-0.4000-0.9000 cache size    15971, 25600000 req, miss ratio 0.3395, byte miss ratio 0.3395
io_traces.ns2 S3FIFO-0.4000-0.9000 cache size    47913, 25600000 req, miss ratio 0.2670, byte miss ratio 0.2670
io_traces.ns2 S3FIFO-0.4000-0.9000 cache size   159713, 25600000 req, miss ratio 0.1582, byte miss ratio 0.1582
io_traces.ns2 S3FIFO-0.4000-0.9000 cache size   319426, 25600000 req, miss ratio 0.1104, byte miss ratio 0.1104
io_traces.ns2 S3FIFO-0.4000-0.9000 cache size   638852, 25600000 req, miss ratio 0.0788, byte miss ratio 0.0788
io_traces.ns2 S3FIFO-0.4000-0.9000 cache size  1277705, 25600000 req, miss ratio 0.0629, byte miss ratio 0.0629
io_traces.ns2 S3FIFO-0.6000-0.9000 cache size     1597, 25600000 req, miss ratio 0.4239, byte miss ratio 0.4239
io_traces.ns2 S3FIFO-0.6000-0.9000 cache size     4791, 25600000 req, miss ratio 0.3975, byte miss ratio 0.3975
io_traces.ns2 S3FIFO-0.6000-0.9000 cache size    15971, 25600000 req, miss ratio 0.3462, byte miss ratio 0.3462
io_traces.ns2 S3FIFO-0.6000-0.9000 cache size    47913, 25600000 req, miss ratio 0.2750, byte miss ratio 0.2750
io_traces.ns2 S3FIFO-0.6000-0.9000 cache size   159713, 25600000 req, miss ratio 0.1663, byte miss ratio 0.1663
io_traces.ns2 S3FIFO-0.6000-0.9000 cache size   319426, 25600000 req, miss ratio 0.1135, byte miss ratio 0.1135
io_traces.ns2 S3FIFO-0.6000-0.9000 cache size   638852, 25600000 req, miss ratio 0.0811, byte miss ratio 0.0811
io_traces.ns2 S3FIFO-0.6000-0.9000 cache size  1277705, 25600000 req, miss ratio 0.0631, byte miss ratio 0.0631
io_traces.ns2 S3FIFO-0.5000-1.9000 cache size     1597, 25600000 req, miss ratio 0.4223, byte miss ratio 0.4223
