tencentBlock.ns8776 S3FIFO-0.0010-1.9000 cache size       71, 12395906 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8776 S3FIFO-0.0010-1.9000 cache size      214, 12395906 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8776 S3FIFO-0.0010-1.9000 cache size      714, 12395906 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8776 S3FIFO-0.0010-1.9000 cache size     2143, 12395906 req, miss ratio 0.0232, byte miss ratio 0.0232
tencentBlock.ns8776 S3FIFO-0.0010-1.9000 cache size     7146, 12395906 req, miss ratio 0.0159, byte miss ratio 0.0159
tencentBlock.ns8776 S3FIFO-0.0010-1.9000 cache size    14292, 12395906 req, miss ratio 0.0128, byte miss ratio 0.0128
tencentBlock.ns8776 S3FIFO-0.0010-1.9000 cache size    28584, 12395906 req, miss ratio 0.0082, byte miss ratio 0.0082
tencentBlock.ns8776 S3FIFO-0.0010-1.9000 cache size    57168, 12395906 req, miss ratio 0.0058, byte miss ratio 0.0058
tencentBlock.ns8776 S3FIFO-0.6500-0.9000 cache size       71, 12395906 req, miss ratio 0.8518, byte miss ratio 0.8518
tencentBlock.ns8776 S3FIFO-0.6500-0.9000 cache size      214, 12395906 req, miss ratio 0.4436, byte miss ratio 0.4436
tencentBlock.ns8776 S3FIFO-0.6500-0.9000 cache size      714, 12395906 req, miss ratio 0.0577, byte miss ratio 0.0577
tencentBlock.ns8776 S3FIFO-0.6500-0.9000 cache size     2143, 12395906 req, miss ratio 0.0238, byte miss ratio 0.0238
tencentBlock.ns8776 S3FIFO-0.6500-0.9000 cache size     7146, 12395906 req, miss ratio 0.0166, byte miss ratio 0.0166
tencentBlock.ns8776 S3FIFO-0.6500-0.9000 cache size    14292, 12395906 req, miss ratio 0.0136, byte miss ratio 0.0136
tencentBlock.ns8776 S3FIFO-0.6500-0.9000 cache size    28584, 12395906 req, miss ratio 0.0091, byte miss ratio 0.0091
tencentBlock.ns8776 S3FIFO-0.6500-0.9000 cache size    57168, 12395906 req, miss ratio 0.0059, byte miss ratio 0.0059
tencentBlock.ns8776 S3FIFO-0.0250-0.9000 cache size       71, 12395906 req, miss ratio 0.7170, byte miss ratio 0.7170
tencentBlock.ns8776 S3FIFO-0.0250-0.9000 cache size      214, 12395906 req, miss ratio 0.2857, byte miss ratio 0.2857
tencentBlock.ns8776 S3FIFO-0.0250-0.9000 cache size      714, 12395906 req, miss ratio 0.0360, byte miss ratio 0.0360
tencentBlock.ns8776 S3FIFO-0.0250-0.9000 cache size     2143, 12395906 req, miss ratio 0.0204, byte miss ratio 0.0204
tencentBlock.ns8776 S3FIFO-0.0250-0.9000 cache size     7146, 12395906 req, miss ratio 0.0154, byte miss ratio 0.0154
tencentBlock.ns8776 S3FIFO-0.0250-0.9000 cache size    14292, 12395906 req, miss ratio 0.0125, byte miss ratio 0.0125
tencentBlock.ns8776 S3FIFO-0.0250-0.9000 cache size    28584, 12395906 req, miss ratio 0.0082, byte miss ratio 0.0082
tencentBlock.ns8776 S3FIFO-0.0250-0.9000 cache size    57168, 12395906 req, miss ratio 0.0058, byte miss ratio 0.0058
tencentBlock.ns8776 S3FIFO-0.6500-1.9000 cache size       71, 12395906 req, miss ratio 0.8648, byte miss ratio 0.8648
tencentBlock.ns8776 S3FIFO-0.6500-1.9000 cache size      214, 12395906 req, miss ratio 0.4428, byte miss ratio 0.4428
tencentBlock.ns8776 S3FIFO-0.6500-1.9000 cache size      714, 12395906 req, miss ratio 0.0575, byte miss ratio 0.0575
tencentBlock.ns8776 S3FIFO-0.6500-1.9000 cache size     2143, 12395906 req, miss ratio 0.0238, byte miss ratio 0.0238
tencentBlock.ns8776 S3FIFO-0.6500-1.9000 cache size     7146, 12395906 req, miss ratio 0.0167, byte miss ratio 0.0167
tencentBlock.ns8776 S3FIFO-0.6500-1.9000 cache size    14292, 12395906 req, miss ratio 0.0136, byte miss ratio 0.0136
tencentBlock.ns8776 S3FIFO-0.6500-1.9000 cache size    28584, 12395906 req, miss ratio 0.0091, byte miss ratio 0.0091
tencentBlock.ns8776 S3FIFO-0.6500-1.9000 cache size    57168, 12395906 req, miss ratio 0.0059, byte miss ratio 0.0059
tencentBlock.ns8776 S3FIFO-0.3000-0.9000 cache size       71, 12395906 req, miss ratio 0.7585, byte miss ratio 0.7585
tencentBlock.ns8776 S3FIFO-0.3000-0.9000 cache size      214, 12395906 req, miss ratio 0.4037, byte miss ratio 0.4037
tencentBlock.ns8776 S3FIFO-0.3000-0.9000 cache size      714, 12395906 req, miss ratio 0.0429, byte miss ratio 0.0429
tencentBlock.ns8776 S3FIFO-0.3000-0.9000 cache size     2143, 12395906 req, miss ratio 0.0209, byte miss ratio 0.0209
tencentBlock.ns8776 S3FIFO-0.3000-0.9000 cache size     7146, 12395906 req, miss ratio 0.0156, byte miss ratio 0.0156
tencentBlock.ns8776 S3FIFO-0.3000-0.9000 cache size    14292, 12395906 req, miss ratio 0.0130, byte miss ratio 0.0130
tencentBlock.ns8776 S3FIFO-0.3000-0.9000 cache size    28584, 12395906 req, miss ratio 0.0086, byte miss ratio 0.0086
tencentBlock.ns8776 S3FIFO-0.3000-0.9000 cache size    57168, 12395906 req, miss ratio 0.0058, byte miss ratio 0.0058
tencentBlock.ns8776 S3FIFO-0.1500-0.9000 cache size       71, 12395906 req, miss ratio 0.7201, byte miss ratio 0.7201
tencentBlock.ns8776 S3FIFO-0.1500-0.9000 cache size      214, 12395906 req, miss ratio 0.3385, byte miss ratio 0.3385
tencentBlock.ns8776 S3FIFO-0.1500-0.9000 cache size      714, 12395906 req, miss ratio 0.0369, byte miss ratio 0.0369
tencentBlock.ns8776 S3FIFO-0.1500-0.9000 cache size     2143, 12395906 req, miss ratio 0.0203, byte miss ratio 0.0203
tencentBlock.ns8776 S3FIFO-0.1500-0.9000 cache size     7146, 12395906 req, miss ratio 0.0154, byte miss ratio 0.0154
tencentBlock.ns8776 S3FIFO-0.1500-0.9000 cache size    14292, 12395906 req, miss ratio 0.0125, byte miss ratio 0.0125
tencentBlock.ns8776 S3FIFO-0.1500-0.9000 cache size    28584, 12395906 req, miss ratio 0.0084, byte miss ratio 0.0084
tencentBlock.ns8776 S3FIFO-0.1500-0.9000 cache size    57168, 12395906 req, miss ratio 0.0058, byte miss ratio 0.0058
tencentBlock.ns8776 S3FIFO-0.8500-0.9000 cache size       71, 12395906 req, miss ratio 0.8887, byte miss ratio 0.8887
tencentBlock.ns8776 S3FIFO-0.8500-0.9000 cache size      214, 12395906 req, miss ratio 0.4295, byte miss ratio 0.4295
tencentBlock.ns8776 S3FIFO-0.8500-0.9000 cache size      714, 12395906 req, miss ratio 0.0705, byte miss ratio 0.0705
tencentBlock.ns8776 S3FIFO-0.8500-0.9000 cache size     2143, 12395906 req, miss ratio 0.0280, byte miss ratio 0.0280
tencentBlock.ns8776 S3FIFO-0.8500-0.9000 cache size     7146, 12395906 req, miss ratio 0.0177, byte miss ratio 0.0177
tencentBlock.ns8776 S3FIFO-0.8500-0.9000 cache size    14292, 12395906 req, miss ratio 0.0142, byte miss ratio 0.0142
tencentBlock.ns8776 S3FIFO-0.8500-0.9000 cache size    28584, 12395906 req, miss ratio 0.0094, byte miss ratio 0.0094
tencentBlock.ns8776 S3FIFO-0.8500-0.9000 cache size    57168, 12395906 req, miss ratio 0.0062, byte miss ratio 0.0062
tencentBlock.ns8776 S3FIFO-0.8000-0.9000 cache size       71, 12395906 req, miss ratio 0.8790, byte miss ratio 0.8790
tencentBlock.ns8776 S3FIFO-0.8000-0.9000 cache size      214, 12395906 req, miss ratio 0.4306, byte miss ratio 0.4306
tencentBlock.ns8776 S3FIFO-0.8000-0.9000 cache size      714, 12395906 req, miss ratio 0.0672, byte miss ratio 0.0672
tencentBlock.ns8776 S3FIFO-0.8000-0.9000 cache size     2143, 12395906 req, miss ratio 0.0268, byte miss ratio 0.0268
tencentBlock.ns8776 S3FIFO-0.8000-0.9000 cache size     7146, 12395906 req, miss ratio 0.0174, byte miss ratio 0.0174
tencentBlock.ns8776 S3FIFO-0.8000-0.9000 cache size    14292, 12395906 req, miss ratio 0.0140, byte miss ratio 0.0140
tencentBlock.ns8776 S3FIFO-0.8000-0.9000 cache size    28584, 12395906 req, miss ratio 0.0093, byte miss ratio 0.0093
tencentBlock.ns8776 S3FIFO-0.8000-0.9000 cache size    57168, 12395906 req, miss ratio 0.0061, byte miss ratio 0.0061
tencentBlock.ns8776 S3FIFO-0.5500-1.9000 cache size       71, 12395906 req, miss ratio 0.8592, byte miss ratio 0.8592
tencentBlock.ns8776 S3FIFO-0.5500-1.9000 cache size      214, 12395906 req, miss ratio 0.4550, byte miss ratio 0.4550
tencentBlock.ns8776 S3FIFO-0.5500-1.9000 cache size      714, 12395906 req, miss ratio 0.0528, byte miss ratio 0.0528
tencentBlock.ns8776 S3FIFO-0.5500-1.9000 cache size     2143, 12395906 req, miss ratio 0.0228, byte miss ratio 0.0228
tencentBlock.ns8776 S3FIFO-0.5500-1.9000 cache size     7146, 12395906 req, miss ratio 0.0164, byte miss ratio 0.0164
tencentBlock.ns8776 S3FIFO-0.5500-1.9000 cache size    14292, 12395906 req, miss ratio 0.0134, byte miss ratio 0.0134
tencentBlock.ns8776 S3FIFO-0.5500-1.9000 cache size    28584, 12395906 req, miss ratio 0.0089, byte miss ratio 0.0089
tencentBlock.ns8776 S3FIFO-0.5500-1.9000 cache size    57168, 12395906 req, miss ratio 0.0058, byte miss ratio 0.0058
tencentBlock.ns8776 S3FIFO-0.7000-1.9000 cache size       71, 12395906 req, miss ratio 0.8663, byte miss ratio 0.8663
tencentBlock.ns8776 S3FIFO-0.7000-1.9000 cache size      214, 12395906 req, miss ratio 0.4350, byte miss ratio 0.4350
tencentBlock.ns8776 S3FIFO-0.7000-1.9000 cache size      714, 12395906 req, miss ratio 0.0604, byte miss ratio 0.0604
tencentBlock.ns8776 S3FIFO-0.7000-1.9000 cache size     2143, 12395906 req, miss ratio 0.0245, byte miss ratio 0.0245
tencentBlock.ns8776 S3FIFO-0.7000-1.9000 cache size     7146, 12395906 req, miss ratio 0.0169, byte miss ratio 0.0169
