tencentBlock.ns2017 S3FIFO-0.9000-1.9000 cache size     2793, 49361087 req, miss ratio 0.7695, byte miss ratio 0.7695
tencentBlock.ns2017 S3FIFO-0.9000-1.9000 cache size     8379, 49361087 req, miss ratio 0.6836, byte miss ratio 0.6836
tencentBlock.ns2017 S3FIFO-0.9000-1.9000 cache size    27932, 49361087 req, miss ratio 0.5735, byte miss ratio 0.5735
tencentBlock.ns2017 S3FIFO-0.9000-1.9000 cache size    83796, 49361087 req, miss ratio 0.4156, byte miss ratio 0.4156
tencentBlock.ns2017 S3FIFO-0.9000-1.9000 cache size   279321, 49361087 req, miss ratio 0.2298, byte miss ratio 0.2298
tencentBlock.ns2017 S3FIFO-0.9000-1.9000 cache size   558642, 49361087 req, miss ratio 0.1502, byte miss ratio 0.1502
tencentBlock.ns2017 S3FIFO-0.9000-1.9000 cache size  1117284, 49361087 req, miss ratio 0.0929, byte miss ratio 0.0929
tencentBlock.ns2017 S3FIFO-0.9000-1.9000 cache size  2234568, 49361087 req, miss ratio 0.0634, byte miss ratio 0.0634
tencentBlock.ns2017 S3FIFO-0.7000-0.9000 cache size     2793, 49361087 req, miss ratio 0.7545, byte miss ratio 0.7545
tencentBlock.ns2017 S3FIFO-0.7000-0.9000 cache size     8379, 49361087 req, miss ratio 0.6682, byte miss ratio 0.6682
tencentBlock.ns2017 S3FIFO-0.7000-0.9000 cache size    27932, 49361087 req, miss ratio 0.5541, byte miss ratio 0.5541
tencentBlock.ns2017 S3FIFO-0.7000-0.9000 cache size    83796, 49361087 req, miss ratio 0.4046, byte miss ratio 0.4046
tencentBlock.ns2017 S3FIFO-0.7000-0.9000 cache size   279321, 49361087 req, miss ratio 0.2134, byte miss ratio 0.2134
tencentBlock.ns2017 S3FIFO-0.7000-0.9000 cache size   558642, 49361087 req, miss ratio 0.1396, byte miss ratio 0.1396
tencentBlock.ns2017 S3FIFO-0.7000-0.9000 cache size  1117284, 49361087 req, miss ratio 0.0859, byte miss ratio 0.0859
tencentBlock.ns2017 S3FIFO-0.7000-0.9000 cache size  2234568, 49361087 req, miss ratio 0.0601, byte miss ratio 0.0601
tencentBlock.ns2017 S3FIFO-0.2000-1.9000 cache size     2793, 49361087 req, miss ratio 0.7541, byte miss ratio 0.7541
tencentBlock.ns2017 S3FIFO-0.2000-1.9000 cache size     8379, 49361087 req, miss ratio 0.6472, byte miss ratio 0.6472
tencentBlock.ns2017 S3FIFO-0.2000-1.9000 cache size    27932, 49361087 req, miss ratio 0.5297, byte miss ratio 0.5297
tencentBlock.ns2017 S3FIFO-0.2000-1.9000 cache size    83796, 49361087 req, miss ratio 0.3734, byte miss ratio 0.3734
tencentBlock.ns2017 S3FIFO-0.2000-1.9000 cache size   279321, 49361087 req, miss ratio 0.1905, byte miss ratio 0.1905
