cdn1_allcolo.ns413 S3FIFO-0.4500-1.9000 cache size      552, 32729905 req, miss ratio 0.1188, byte miss ratio 0.1188
cdn1_allcolo.ns413 S3FIFO-0.4500-1.9000 cache size     1657, 32729905 req, miss ratio 0.1009, byte miss ratio 0.1009
cdn1_allcolo.ns413 S3FIFO-0.4500-1.9000 cache size     5525, 32729905 req, miss ratio 0.0805, byte miss ratio 0.0805
cdn1_allcolo.ns413 S3FIFO-0.4500-1.9000 cache size    16577, 32729905 req, miss ratio 0.0614, byte miss ratio 0.0614
cdn1_allcolo.ns413 S3FIFO-0.4500-1.9000 cache size    55258, 32729905 req, miss ratio 0.0386, byte miss ratio 0.0386
cdn1_allcolo.ns413 S3FIFO-0.4500-1.9000 cache size   110516, 32729905 req, miss ratio 0.0278, byte miss ratio 0.0278
cdn1_allcolo.ns413 S3FIFO-0.4500-1.9000 cache size   221032, 32729905 req, miss ratio 0.0210, byte miss ratio 0.0210
cdn1_allcolo.ns413 S3FIFO-0.4500-1.9000 cache size   442064, 32729905 req, miss ratio 0.0174, byte miss ratio 0.0174
cdn1_allcolo.ns413 S3FIFO-0.0010-0.9000 cache size      552, 32729905 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns413 S3FIFO-0.0010-0.9000 cache size     1657, 32729905 req, miss ratio 0.0971, byte miss ratio 0.0971
cdn1_allcolo.ns413 S3FIFO-0.0010-0.9000 cache size     5525, 32729905 req, miss ratio 0.0764, byte miss ratio 0.0764
cdn1_allcolo.ns413 S3FIFO-0.0010-0.9000 cache size    16577, 32729905 req, miss ratio 0.0575, byte miss ratio 0.0575
cdn1_allcolo.ns413 S3FIFO-0.0010-0.9000 cache size    55258, 32729905 req, miss ratio 0.0354, byte miss ratio 0.0354
cdn1_allcolo.ns413 S3FIFO-0.0010-0.9000 cache size   110516, 32729905 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns413 S3FIFO-0.0010-0.9000 cache size   221032, 32729905 req, miss ratio 0.0205, byte miss ratio 0.0205
cdn1_allcolo.ns413 S3FIFO-0.0010-0.9000 cache size   442064, 32729905 req, miss ratio 0.0174, byte miss ratio 0.0174
cdn1_allcolo.ns413 S3FIFO-0.0250-0.9000 cache size      552, 32729905 req, miss ratio 0.1142, byte miss ratio 0.1142
cdn1_allcolo.ns413 S3FIFO-0.0250-0.9000 cache size     1657, 32729905 req, miss ratio 0.0966, byte miss ratio 0.0966
cdn1_allcolo.ns413 S3FIFO-0.0250-0.9000 cache size     5525, 32729905 req, miss ratio 0.0763, byte miss ratio 0.0763
cdn1_allcolo.ns413 S3FIFO-0.0250-0.9000 cache size    16577, 32729905 req, miss ratio 0.0576, byte miss ratio 0.0576
cdn1_allcolo.ns413 S3FIFO-0.0250-0.9000 cache size    55258, 32729905 req, miss ratio 0.0354, byte miss ratio 0.0354
