tencentBlock.ns6823 S3FIFO-0.8000-1.9000 cache size      194, 1275702 req, miss ratio 0.5483, byte miss ratio 0.5483
tencentBlock.ns6823 S3FIFO-0.8000-1.9000 cache size      583, 1275702 req, miss ratio 0.4739, byte miss ratio 0.4739
tencentBlock.ns6823 S3FIFO-0.8000-1.9000 cache size     1945, 1275702 req, miss ratio 0.4306, byte miss ratio 0.4306
tencentBlock.ns6823 S3FIFO-0.8000-1.9000 cache size     5836, 1275702 req, miss ratio 0.4112, byte miss ratio 0.4112
tencentBlock.ns6823 S3FIFO-0.8000-1.9000 cache size    19455, 1275702 req, miss ratio 0.3437, byte miss ratio 0.3437
tencentBlock.ns6823 S3FIFO-0.8000-1.9000 cache size    38910, 1275702 req, miss ratio 0.2706, byte miss ratio 0.2706
tencentBlock.ns6823 S3FIFO-0.8000-1.9000 cache size    77820, 1275702 req, miss ratio 0.1949, byte miss ratio 0.1949
tencentBlock.ns6823 S3FIFO-0.8000-1.9000 cache size   155641, 1275702 req, miss ratio 0.1591, byte miss ratio 0.1591
tencentBlock.ns6823 S3FIFO-0.0010-1.9000 cache size      194, 1275702 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6823 S3FIFO-0.0010-1.9000 cache size      583, 1275702 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6823 S3FIFO-0.0010-1.9000 cache size     1945, 1275702 req, miss ratio 0.4669, byte miss ratio 0.4669
tencentBlock.ns6823 S3FIFO-0.0010-1.9000 cache size     5836, 1275702 req, miss ratio 0.4335, byte miss ratio 0.4335
tencentBlock.ns6823 S3FIFO-0.0010-1.9000 cache size    19455, 1275702 req, miss ratio 0.3347, byte miss ratio 0.3347
tencentBlock.ns6823 S3FIFO-0.0010-1.9000 cache size    38910, 1275702 req, miss ratio 0.2459, byte miss ratio 0.2459
tencentBlock.ns6823 S3FIFO-0.0010-1.9000 cache size    77820, 1275702 req, miss ratio 0.1755, byte miss ratio 0.1755
tencentBlock.ns6823 S3FIFO-0.0010-1.9000 cache size   155641, 1275702 req, miss ratio 0.1541, byte miss ratio 0.1541
tencentBlock.ns6823 S3FIFO-0.7000-0.9000 cache size      194, 1275702 req, miss ratio 0.5204, byte miss ratio 0.5204
tencentBlock.ns6823 S3FIFO-0.7000-0.9000 cache size      583, 1275702 req, miss ratio 0.4683, byte miss ratio 0.4683
tencentBlock.ns6823 S3FIFO-0.7000-0.9000 cache size     1945, 1275702 req, miss ratio 0.4244, byte miss ratio 0.4244
tencentBlock.ns6823 S3FIFO-0.7000-0.9000 cache size     5836, 1275702 req, miss ratio 0.4036, byte miss ratio 0.4036
tencentBlock.ns6823 S3FIFO-0.7000-0.9000 cache size    19455, 1275702 req, miss ratio 0.3407, byte miss ratio 0.3407
tencentBlock.ns6823 S3FIFO-0.7000-0.9000 cache size    38910, 1275702 req, miss ratio 0.2670, byte miss ratio 0.2670
tencentBlock.ns6823 S3FIFO-0.7000-0.9000 cache size    77820, 1275702 req, miss ratio 0.1888, byte miss ratio 0.1888
tencentBlock.ns6823 S3FIFO-0.7000-0.9000 cache size   155641, 1275702 req, miss ratio 0.1571, byte miss ratio 0.1571
tencentBlock.ns6823 S3FIFO-0.0500-1.9000 cache size      194, 1275702 req, miss ratio 0.5190, byte miss ratio 0.5190
tencentBlock.ns6823 S3FIFO-0.0500-1.9000 cache size      583, 1275702 req, miss ratio 0.4591, byte miss ratio 0.4591
tencentBlock.ns6823 S3FIFO-0.0500-1.9000 cache size     1945, 1275702 req, miss ratio 0.4198, byte miss ratio 0.4198
tencentBlock.ns6823 S3FIFO-0.0500-1.9000 cache size     5836, 1275702 req, miss ratio 0.3849, byte miss ratio 0.3849
tencentBlock.ns6823 S3FIFO-0.0500-1.9000 cache size    19455, 1275702 req, miss ratio 0.3192, byte miss ratio 0.3192
tencentBlock.ns6823 S3FIFO-0.0500-1.9000 cache size    38910, 1275702 req, miss ratio 0.2413, byte miss ratio 0.2413
tencentBlock.ns6823 S3FIFO-0.0500-1.9000 cache size    77820, 1275702 req, miss ratio 0.1744, byte miss ratio 0.1744
tencentBlock.ns6823 S3FIFO-0.0500-1.9000 cache size   155641, 1275702 req, miss ratio 0.1541, byte miss ratio 0.1541
tencentBlock.ns6823 S3FIFO-0.3500-1.9000 cache size      194, 1275702 req, miss ratio 0.4837, byte miss ratio 0.4837
tencentBlock.ns6823 S3FIFO-0.3500-1.9000 cache size      583, 1275702 req, miss ratio 0.4500, byte miss ratio 0.4500
tencentBlock.ns6823 S3FIFO-0.3500-1.9000 cache size     1945, 1275702 req, miss ratio 0.4206, byte miss ratio 0.4206
tencentBlock.ns6823 S3FIFO-0.3500-1.9000 cache size     5836, 1275702 req, miss ratio 0.3943, byte miss ratio 0.3943
tencentBlock.ns6823 S3FIFO-0.3500-1.9000 cache size    19455, 1275702 req, miss ratio 0.3357, byte miss ratio 0.3357
tencentBlock.ns6823 S3FIFO-0.3500-1.9000 cache size    38910, 1275702 req, miss ratio 0.2533, byte miss ratio 0.2533
tencentBlock.ns6823 S3FIFO-0.3500-1.9000 cache size    77820, 1275702 req, miss ratio 0.1714, byte miss ratio 0.1714
tencentBlock.ns6823 S3FIFO-0.3500-1.9000 cache size   155641, 1275702 req, miss ratio 0.1541, byte miss ratio 0.1541
tencentBlock.ns6823 S3FIFO-0.1000-0.9000 cache size      194, 1275702 req, miss ratio 0.5111, byte miss ratio 0.5111
tencentBlock.ns6823 S3FIFO-0.1000-0.9000 cache size      583, 1275702 req, miss ratio 0.4613, byte miss ratio 0.4613
tencentBlock.ns6823 S3FIFO-0.1000-0.9000 cache size     1945, 1275702 req, miss ratio 0.4210, byte miss ratio 0.4210
tencentBlock.ns6823 S3FIFO-0.1000-0.9000 cache size     5836, 1275702 req, miss ratio 0.3966, byte miss ratio 0.3966
tencentBlock.ns6823 S3FIFO-0.1000-0.9000 cache size    19455, 1275702 req, miss ratio 0.3240, byte miss ratio 0.3240
tencentBlock.ns6823 S3FIFO-0.1000-0.9000 cache size    38910, 1275702 req, miss ratio 0.2456, byte miss ratio 0.2456
tencentBlock.ns6823 S3FIFO-0.1000-0.9000 cache size    77820, 1275702 req, miss ratio 0.1731, byte miss ratio 0.1731
tencentBlock.ns6823 S3FIFO-0.1000-0.9000 cache size   155641, 1275702 req, miss ratio 0.1541, byte miss ratio 0.1541
tencentBlock.ns6823 S3FIFO-0.5500-1.9000 cache size      194, 1275702 req, miss ratio 0.4974, byte miss ratio 0.4974
tencentBlock.ns6823 S3FIFO-0.5500-1.9000 cache size      583, 1275702 req, miss ratio 0.4616, byte miss ratio 0.4616
tencentBlock.ns6823 S3FIFO-0.5500-1.9000 cache size     1945, 1275702 req, miss ratio 0.4196, byte miss ratio 0.4196
tencentBlock.ns6823 S3FIFO-0.5500-1.9000 cache size     5836, 1275702 req, miss ratio 0.4028, byte miss ratio 0.4028
tencentBlock.ns6823 S3FIFO-0.5500-1.9000 cache size    19455, 1275702 req, miss ratio 0.3340, byte miss ratio 0.3340
tencentBlock.ns6823 S3FIFO-0.5500-1.9000 cache size    38910, 1275702 req, miss ratio 0.2607, byte miss ratio 0.2607
tencentBlock.ns6823 S3FIFO-0.5500-1.9000 cache size    77820, 1275702 req, miss ratio 0.1795, byte miss ratio 0.1795
tencentBlock.ns6823 S3FIFO-0.5500-1.9000 cache size   155641, 1275702 req, miss ratio 0.1549, byte miss ratio 0.1549
tencentBlock.ns6823 S3FIFO-0.3000-1.9000 cache size      194, 1275702 req, miss ratio 0.4824, byte miss ratio 0.4824
