io_traces.ns23 S3FIFO-0.9900-1.9000 cache size     2930, 36800000 req, miss ratio 0.3429, byte miss ratio 0.3429
io_traces.ns23 S3FIFO-0.9900-1.9000 cache size     8792, 36800000 req, miss ratio 0.2103, byte miss ratio 0.2103
io_traces.ns23 S3FIFO-0.9900-1.9000 cache size    29307, 36800000 req, miss ratio 0.1240, byte miss ratio 0.1240
io_traces.ns23 S3FIFO-0.9900-1.9000 cache size    87921, 36800000 req, miss ratio 0.1176, byte miss ratio 0.1176
io_traces.ns23 S3FIFO-0.9900-1.9000 cache size   293071, 36800000 req, miss ratio 0.1064, byte miss ratio 0.1064
io_traces.ns23 S3FIFO-0.9900-1.9000 cache size   586143, 36800000 req, miss ratio 0.1015, byte miss ratio 0.1015
io_traces.ns23 S3FIFO-0.9900-1.9000 cache size  1172286, 36800000 req, miss ratio 0.0986, byte miss ratio 0.0986
io_traces.ns23 S3FIFO-0.9900-1.9000 cache size  2344573, 36800000 req, miss ratio 0.0805, byte miss ratio 0.0805
io_traces.ns23 S3FIFO-0.3500-0.9000 cache size     2930, 36800000 req, miss ratio 0.2673, byte miss ratio 0.2673
io_traces.ns23 S3FIFO-0.3500-0.9000 cache size     8792, 36800000 req, miss ratio 0.1939, byte miss ratio 0.1939
io_traces.ns23 S3FIFO-0.3500-0.9000 cache size    29307, 36800000 req, miss ratio 0.1273, byte miss ratio 0.1273
io_traces.ns23 S3FIFO-0.3500-0.9000 cache size    87921, 36800000 req, miss ratio 0.1142, byte miss ratio 0.1142
io_traces.ns23 S3FIFO-0.3500-0.9000 cache size   293071, 36800000 req, miss ratio 0.0980, byte miss ratio 0.0980
io_traces.ns23 S3FIFO-0.3500-0.9000 cache size   586143, 36800000 req, miss ratio 0.0973, byte miss ratio 0.0973
io_traces.ns23 S3FIFO-0.3500-0.9000 cache size  1172286, 36800000 req, miss ratio 0.0967, byte miss ratio 0.0967
io_traces.ns23 S3FIFO-0.3500-0.9000 cache size  2344573, 36800000 req, miss ratio 0.0797, byte miss ratio 0.0797
io_traces.ns23 S3FIFO-0.9500-1.9000 cache size     2930, 36800000 req, miss ratio 0.3386, byte miss ratio 0.3386
io_traces.ns23 S3FIFO-0.9500-1.9000 cache size     8792, 36800000 req, miss ratio 0.2082, byte miss ratio 0.2082
io_traces.ns23 S3FIFO-0.9500-1.9000 cache size    29307, 36800000 req, miss ratio 0.1239, byte miss ratio 0.1239
