tencentBlock.ns18427 S3FIFO-0.8000-1.9000 cache size       94, 9974925 req, miss ratio 0.8310, byte miss ratio 0.8310
tencentBlock.ns18427 S3FIFO-0.8000-1.9000 cache size      284, 9974925 req, miss ratio 0.6512, byte miss ratio 0.6512
tencentBlock.ns18427 S3FIFO-0.8000-1.9000 cache size      949, 9974925 req, miss ratio 0.1454, byte miss ratio 0.1454
tencentBlock.ns18427 S3FIFO-0.8000-1.9000 cache size     2849, 9974925 req, miss ratio 0.0613, byte miss ratio 0.0613
tencentBlock.ns18427 S3FIFO-0.8000-1.9000 cache size     9497, 9974925 req, miss ratio 0.0553, byte miss ratio 0.0553
tencentBlock.ns18427 S3FIFO-0.8000-1.9000 cache size    18994, 9974925 req, miss ratio 0.0516, byte miss ratio 0.0516
tencentBlock.ns18427 S3FIFO-0.8000-1.9000 cache size    37989, 9974925 req, miss ratio 0.0391, byte miss ratio 0.0391
tencentBlock.ns18427 S3FIFO-0.8000-1.9000 cache size    75979, 9974925 req, miss ratio 0.0152, byte miss ratio 0.0152
tencentBlock.ns18427 S3FIFO-0.0050-0.9000 cache size       94, 9974925 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns18427 S3FIFO-0.0050-0.9000 cache size      284, 9974925 req, miss ratio 0.4506, byte miss ratio 0.4506
tencentBlock.ns18427 S3FIFO-0.0050-0.9000 cache size      949, 9974925 req, miss ratio 0.0806, byte miss ratio 0.0806
tencentBlock.ns18427 S3FIFO-0.0050-0.9000 cache size     2849, 9974925 req, miss ratio 0.0578, byte miss ratio 0.0578
tencentBlock.ns18427 S3FIFO-0.0050-0.9000 cache size     9497, 9974925 req, miss ratio 0.0534, byte miss ratio 0.0534
tencentBlock.ns18427 S3FIFO-0.0050-0.9000 cache size    18994, 9974925 req, miss ratio 0.0435, byte miss ratio 0.0435
tencentBlock.ns18427 S3FIFO-0.0050-0.9000 cache size    37989, 9974925 req, miss ratio 0.0349, byte miss ratio 0.0349
tencentBlock.ns18427 S3FIFO-0.0050-0.9000 cache size    75979, 9974925 req, miss ratio 0.0098, byte miss ratio 0.0098
tencentBlock.ns18427 S3FIFO-0.0500-1.9000 cache size       94, 9974925 req, miss ratio 0.7191, byte miss ratio 0.7191
tencentBlock.ns18427 S3FIFO-0.0500-1.9000 cache size      284, 9974925 req, miss ratio 0.5282, byte miss ratio 0.5282
tencentBlock.ns18427 S3FIFO-0.0500-1.9000 cache size      949, 9974925 req, miss ratio 0.0814, byte miss ratio 0.0814
tencentBlock.ns18427 S3FIFO-0.0500-1.9000 cache size     2849, 9974925 req, miss ratio 0.0557, byte miss ratio 0.0557
tencentBlock.ns18427 S3FIFO-0.0500-1.9000 cache size     9497, 9974925 req, miss ratio 0.0503, byte miss ratio 0.0503
tencentBlock.ns18427 S3FIFO-0.0500-1.9000 cache size    18994, 9974925 req, miss ratio 0.0482, byte miss ratio 0.0482
tencentBlock.ns18427 S3FIFO-0.0500-1.9000 cache size    37989, 9974925 req, miss ratio 0.0363, byte miss ratio 0.0363
tencentBlock.ns18427 S3FIFO-0.0500-1.9000 cache size    75979, 9974925 req, miss ratio 0.0099, byte miss ratio 0.0099
tencentBlock.ns18427 S3FIFO-0.0250-1.9000 cache size       94, 9974925 req, miss ratio 0.7176, byte miss ratio 0.7176
tencentBlock.ns18427 S3FIFO-0.0250-1.9000 cache size      284, 9974925 req, miss ratio 0.5170, byte miss ratio 0.5170
tencentBlock.ns18427 S3FIFO-0.0250-1.9000 cache size      949, 9974925 req, miss ratio 0.0803, byte miss ratio 0.0803
tencentBlock.ns18427 S3FIFO-0.0250-1.9000 cache size     2849, 9974925 req, miss ratio 0.0557, byte miss ratio 0.0557
tencentBlock.ns18427 S3FIFO-0.0250-1.9000 cache size     9497, 9974925 req, miss ratio 0.0502, byte miss ratio 0.0502
tencentBlock.ns18427 S3FIFO-0.0250-1.9000 cache size    18994, 9974925 req, miss ratio 0.0480, byte miss ratio 0.0480
tencentBlock.ns18427 S3FIFO-0.0250-1.9000 cache size    37989, 9974925 req, miss ratio 0.0357, byte miss ratio 0.0357
tencentBlock.ns18427 S3FIFO-0.0250-1.9000 cache size    75979, 9974925 req, miss ratio 0.0099, byte miss ratio 0.0099
tencentBlock.ns18427 S3FIFO-0.4000-0.9000 cache size       94, 9974925 req, miss ratio 0.7511, byte miss ratio 0.7511
tencentBlock.ns18427 S3FIFO-0.4000-0.9000 cache size      284, 9974925 req, miss ratio 0.6154, byte miss ratio 0.6154
tencentBlock.ns18427 S3FIFO-0.4000-0.9000 cache size      949, 9974925 req, miss ratio 0.1086, byte miss ratio 0.1086
tencentBlock.ns18427 S3FIFO-0.4000-0.9000 cache size     2849, 9974925 req, miss ratio 0.0562, byte miss ratio 0.0562
tencentBlock.ns18427 S3FIFO-0.4000-0.9000 cache size     9497, 9974925 req, miss ratio 0.0536, byte miss ratio 0.0536
tencentBlock.ns18427 S3FIFO-0.4000-0.9000 cache size    18994, 9974925 req, miss ratio 0.0481, byte miss ratio 0.0481
tencentBlock.ns18427 S3FIFO-0.4000-0.9000 cache size    37989, 9974925 req, miss ratio 0.0434, byte miss ratio 0.0434
tencentBlock.ns18427 S3FIFO-0.4000-0.9000 cache size    75979, 9974925 req, miss ratio 0.0123, byte miss ratio 0.0123
tencentBlock.ns18427 S3FIFO-0.7000-1.9000 cache size       94, 9974925 req, miss ratio 0.8173, byte miss ratio 0.8173
tencentBlock.ns18427 S3FIFO-0.7000-1.9000 cache size      284, 9974925 req, miss ratio 0.6685, byte miss ratio 0.6685
tencentBlock.ns18427 S3FIFO-0.7000-1.9000 cache size      949, 9974925 req, miss ratio 0.1369, byte miss ratio 0.1369
tencentBlock.ns18427 S3FIFO-0.7000-1.9000 cache size     2849, 9974925 req, miss ratio 0.0586, byte miss ratio 0.0586
tencentBlock.ns18427 S3FIFO-0.7000-1.9000 cache size     9497, 9974925 req, miss ratio 0.0550, byte miss ratio 0.0550
tencentBlock.ns18427 S3FIFO-0.7000-1.9000 cache size    18994, 9974925 req, miss ratio 0.0518, byte miss ratio 0.0518
tencentBlock.ns18427 S3FIFO-0.7000-1.9000 cache size    37989, 9974925 req, miss ratio 0.0398, byte miss ratio 0.0398
tencentBlock.ns18427 S3FIFO-0.7000-1.9000 cache size    75979, 9974925 req, miss ratio 0.0144, byte miss ratio 0.0144
tencentBlock.ns18427 S3FIFO-0.0010-1.9000 cache size       94, 9974925 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns18427 S3FIFO-0.0010-1.9000 cache size      284, 9974925 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns18427 S3FIFO-0.0010-1.9000 cache size      949, 9974925 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns18427 S3FIFO-0.0010-1.9000 cache size     2849, 9974925 req, miss ratio 0.0592, byte miss ratio 0.0592
tencentBlock.ns18427 S3FIFO-0.0010-1.9000 cache size     9497, 9974925 req, miss ratio 0.0532, byte miss ratio 0.0532
tencentBlock.ns18427 S3FIFO-0.0010-1.9000 cache size    18994, 9974925 req, miss ratio 0.0484, byte miss ratio 0.0484
tencentBlock.ns18427 S3FIFO-0.0010-1.9000 cache size    37989, 9974925 req, miss ratio 0.0353, byte miss ratio 0.0353
tencentBlock.ns18427 S3FIFO-0.0010-1.9000 cache size    75979, 9974925 req, miss ratio 0.0098, byte miss ratio 0.0098
tencentBlock.ns18427 S3FIFO-0.9900-0.9000 cache size       94, 9974925 req, miss ratio 0.8549, byte miss ratio 0.8549
tencentBlock.ns18427 S3FIFO-0.9900-0.9000 cache size      284, 9974925 req, miss ratio 0.6407, byte miss ratio 0.6407
tencentBlock.ns18427 S3FIFO-0.9900-0.9000 cache size      949, 9974925 req, miss ratio 0.1626, byte miss ratio 0.1626
tencentBlock.ns18427 S3FIFO-0.9900-0.9000 cache size     2849, 9974925 req, miss ratio 0.0687, byte miss ratio 0.0687
tencentBlock.ns18427 S3FIFO-0.9900-0.9000 cache size     9497, 9974925 req, miss ratio 0.0580, byte miss ratio 0.0580
tencentBlock.ns18427 S3FIFO-0.9900-0.9000 cache size    18994, 9974925 req, miss ratio 0.0508, byte miss ratio 0.0508
tencentBlock.ns18427 S3FIFO-0.9900-0.9000 cache size    37989, 9974925 req, miss ratio 0.0386, byte miss ratio 0.0386
tencentBlock.ns18427 S3FIFO-0.9900-0.9000 cache size    75979, 9974925 req, miss ratio 0.0161, byte miss ratio 0.0161
tencentBlock.ns18427 S3FIFO-0.0500-0.9000 cache size       94, 9974925 req, miss ratio 0.7034, byte miss ratio 0.7034
tencentBlock.ns18427 S3FIFO-0.0500-0.9000 cache size      284, 9974925 req, miss ratio 0.4685, byte miss ratio 0.4685
tencentBlock.ns18427 S3FIFO-0.0500-0.9000 cache size      949, 9974925 req, miss ratio 0.0814, byte miss ratio 0.0814
tencentBlock.ns18427 S3FIFO-0.0500-0.9000 cache size     2849, 9974925 req, miss ratio 0.0559, byte miss ratio 0.0559
tencentBlock.ns18427 S3FIFO-0.0500-0.9000 cache size     9497, 9974925 req, miss ratio 0.0534, byte miss ratio 0.0534
tencentBlock.ns18427 S3FIFO-0.0500-0.9000 cache size    18994, 9974925 req, miss ratio 0.0438, byte miss ratio 0.0438
tencentBlock.ns18427 S3FIFO-0.0500-0.9000 cache size    37989, 9974925 req, miss ratio 0.0361, byte miss ratio 0.0361
