cdn1_allcolo.ns1998 S3FIFO-0.0010-0.9000 cache size      190, 4347459 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1998 S3FIFO-0.0010-0.9000 cache size      571, 4347459 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1998 S3FIFO-0.0010-0.9000 cache size     1904, 4347459 req, miss ratio 0.4826, byte miss ratio 0.4826
cdn1_allcolo.ns1998 S3FIFO-0.0010-0.9000 cache size     5714, 4347459 req, miss ratio 0.3289, byte miss ratio 0.3289
cdn1_allcolo.ns1998 S3FIFO-0.0010-0.9000 cache size    19049, 4347459 req, miss ratio 0.1717, byte miss ratio 0.1717
cdn1_allcolo.ns1998 S3FIFO-0.0010-0.9000 cache size    38099, 4347459 req, miss ratio 0.1053, byte miss ratio 0.1053
cdn1_allcolo.ns1998 S3FIFO-0.0010-0.9000 cache size    76198, 4347459 req, miss ratio 0.0636, byte miss ratio 0.0636
cdn1_allcolo.ns1998 S3FIFO-0.0010-0.9000 cache size   152396, 4347459 req, miss ratio 0.0451, byte miss ratio 0.0451
cdn1_allcolo.ns1998 S3FIFO-0.6500-1.9000 cache size      190, 4347459 req, miss ratio 0.8153, byte miss ratio 0.8153
cdn1_allcolo.ns1998 S3FIFO-0.6500-1.9000 cache size      571, 4347459 req, miss ratio 0.7191, byte miss ratio 0.7191
cdn1_allcolo.ns1998 S3FIFO-0.6500-1.9000 cache size     1904, 4347459 req, miss ratio 0.5726, byte miss ratio 0.5726
cdn1_allcolo.ns1998 S3FIFO-0.6500-1.9000 cache size     5714, 4347459 req, miss ratio 0.4073, byte miss ratio 0.4073
cdn1_allcolo.ns1998 S3FIFO-0.6500-1.9000 cache size    19049, 4347459 req, miss ratio 0.2213, byte miss ratio 0.2213
cdn1_allcolo.ns1998 S3FIFO-0.6500-1.9000 cache size    38099, 4347459 req, miss ratio 0.1344, byte miss ratio 0.1344
cdn1_allcolo.ns1998 S3FIFO-0.6500-1.9000 cache size    76198, 4347459 req, miss ratio 0.0755, byte miss ratio 0.0755
cdn1_allcolo.ns1998 S3FIFO-0.6500-1.9000 cache size   152396, 4347459 req, miss ratio 0.0464, byte miss ratio 0.0464
cdn1_allcolo.ns1998 S3FIFO-0.5500-1.9000 cache size      190, 4347459 req, miss ratio 0.8024, byte miss ratio 0.8024
cdn1_allcolo.ns1998 S3FIFO-0.5500-1.9000 cache size      571, 4347459 req, miss ratio 0.7028, byte miss ratio 0.7028
cdn1_allcolo.ns1998 S3FIFO-0.5500-1.9000 cache size     1904, 4347459 req, miss ratio 0.5552, byte miss ratio 0.5552
cdn1_allcolo.ns1998 S3FIFO-0.5500-1.9000 cache size     5714, 4347459 req, miss ratio 0.3935, byte miss ratio 0.3935
