tencentBlock.ns8381 S3FIFO-0.3000-0.9000 cache size      156, 2794458 req, miss ratio 0.3044, byte miss ratio 0.3044
tencentBlock.ns8381 S3FIFO-0.3000-0.9000 cache size      469, 2794458 req, miss ratio 0.2573, byte miss ratio 0.2573
tencentBlock.ns8381 S3FIFO-0.3000-0.9000 cache size     1563, 2794458 req, miss ratio 0.2445, byte miss ratio 0.2445
tencentBlock.ns8381 S3FIFO-0.3000-0.9000 cache size     4690, 2794458 req, miss ratio 0.2302, byte miss ratio 0.2302
tencentBlock.ns8381 S3FIFO-0.3000-0.9000 cache size    15636, 2794458 req, miss ratio 0.2008, byte miss ratio 0.2008
tencentBlock.ns8381 S3FIFO-0.3000-0.9000 cache size    31272, 2794458 req, miss ratio 0.1742, byte miss ratio 0.1742
tencentBlock.ns8381 S3FIFO-0.3000-0.9000 cache size    62544, 2794458 req, miss ratio 0.1013, byte miss ratio 0.1013
tencentBlock.ns8381 S3FIFO-0.3000-0.9000 cache size   125088, 2794458 req, miss ratio 0.0569, byte miss ratio 0.0569
tencentBlock.ns8381 S3FIFO-0.4000-1.9000 cache size      156, 2794458 req, miss ratio 0.3064, byte miss ratio 0.3064
tencentBlock.ns8381 S3FIFO-0.4000-1.9000 cache size      469, 2794458 req, miss ratio 0.2576, byte miss ratio 0.2576
tencentBlock.ns8381 S3FIFO-0.4000-1.9000 cache size     1563, 2794458 req, miss ratio 0.2444, byte miss ratio 0.2444
tencentBlock.ns8381 S3FIFO-0.4000-1.9000 cache size     4690, 2794458 req, miss ratio 0.2303, byte miss ratio 0.2303
tencentBlock.ns8381 S3FIFO-0.4000-1.9000 cache size    15636, 2794458 req, miss ratio 0.2178, byte miss ratio 0.2178
tencentBlock.ns8381 S3FIFO-0.4000-1.9000 cache size    31272, 2794458 req, miss ratio 0.1781, byte miss ratio 0.1781
tencentBlock.ns8381 S3FIFO-0.4000-1.9000 cache size    62544, 2794458 req, miss ratio 0.1008, byte miss ratio 0.1008
tencentBlock.ns8381 S3FIFO-0.4000-1.9000 cache size   125088, 2794458 req, miss ratio 0.0586, byte miss ratio 0.0586
tencentBlock.ns8381 S3FIFO-0.3500-0.9000 cache size      156, 2794458 req, miss ratio 0.3044, byte miss ratio 0.3044
tencentBlock.ns8381 S3FIFO-0.3500-0.9000 cache size      469, 2794458 req, miss ratio 0.2575, byte miss ratio 0.2575
tencentBlock.ns8381 S3FIFO-0.3500-0.9000 cache size     1563, 2794458 req, miss ratio 0.2447, byte miss ratio 0.2447
tencentBlock.ns8381 S3FIFO-0.3500-0.9000 cache size     4690, 2794458 req, miss ratio 0.2304, byte miss ratio 0.2304
tencentBlock.ns8381 S3FIFO-0.3500-0.9000 cache size    15636, 2794458 req, miss ratio 0.2029, byte miss ratio 0.2029
tencentBlock.ns8381 S3FIFO-0.3500-0.9000 cache size    31272, 2794458 req, miss ratio 0.1753, byte miss ratio 0.1753
tencentBlock.ns8381 S3FIFO-0.3500-0.9000 cache size    62544, 2794458 req, miss ratio 0.1004, byte miss ratio 0.1004
tencentBlock.ns8381 S3FIFO-0.3500-0.9000 cache size   125088, 2794458 req, miss ratio 0.0579, byte miss ratio 0.0579
tencentBlock.ns8381 S3FIFO-0.0250-1.9000 cache size      156, 2794458 req, miss ratio 0.3124, byte miss ratio 0.3124
tencentBlock.ns8381 S3FIFO-0.0250-1.9000 cache size      469, 2794458 req, miss ratio 0.2717, byte miss ratio 0.2717
tencentBlock.ns8381 S3FIFO-0.0250-1.9000 cache size     1563, 2794458 req, miss ratio 0.2460, byte miss ratio 0.2460
tencentBlock.ns8381 S3FIFO-0.0250-1.9000 cache size     4690, 2794458 req, miss ratio 0.2300, byte miss ratio 0.2300
tencentBlock.ns8381 S3FIFO-0.0250-1.9000 cache size    15636, 2794458 req, miss ratio 0.2014, byte miss ratio 0.2014
tencentBlock.ns8381 S3FIFO-0.0250-1.9000 cache size    31272, 2794458 req, miss ratio 0.1628, byte miss ratio 0.1628
tencentBlock.ns8381 S3FIFO-0.0250-1.9000 cache size    62544, 2794458 req, miss ratio 0.0893, byte miss ratio 0.0893
tencentBlock.ns8381 S3FIFO-0.0250-1.9000 cache size   125088, 2794458 req, miss ratio 0.0563, byte miss ratio 0.0563
tencentBlock.ns8381 S3FIFO-0.1500-1.9000 cache size      156, 2794458 req, miss ratio 0.3019, byte miss ratio 0.3019
tencentBlock.ns8381 S3FIFO-0.1500-1.9000 cache size      469, 2794458 req, miss ratio 0.2570, byte miss ratio 0.2570
tencentBlock.ns8381 S3FIFO-0.1500-1.9000 cache size     1563, 2794458 req, miss ratio 0.2435, byte miss ratio 0.2435
tencentBlock.ns8381 S3FIFO-0.1500-1.9000 cache size     4690, 2794458 req, miss ratio 0.2292, byte miss ratio 0.2292
tencentBlock.ns8381 S3FIFO-0.1500-1.9000 cache size    15636, 2794458 req, miss ratio 0.2047, byte miss ratio 0.2047
tencentBlock.ns8381 S3FIFO-0.1500-1.9000 cache size    31272, 2794458 req, miss ratio 0.1704, byte miss ratio 0.1704
tencentBlock.ns8381 S3FIFO-0.1500-1.9000 cache size    62544, 2794458 req, miss ratio 0.0964, byte miss ratio 0.0964
tencentBlock.ns8381 S3FIFO-0.1500-1.9000 cache size   125088, 2794458 req, miss ratio 0.0563, byte miss ratio 0.0563
tencentBlock.ns8381 S3FIFO-0.6000-1.9000 cache size      156, 2794458 req, miss ratio 0.3232, byte miss ratio 0.3232
tencentBlock.ns8381 S3FIFO-0.6000-1.9000 cache size      469, 2794458 req, miss ratio 0.2611, byte miss ratio 0.2611
tencentBlock.ns8381 S3FIFO-0.6000-1.9000 cache size     1563, 2794458 req, miss ratio 0.2470, byte miss ratio 0.2470
tencentBlock.ns8381 S3FIFO-0.6000-1.9000 cache size     4690, 2794458 req, miss ratio 0.2327, byte miss ratio 0.2327
tencentBlock.ns8381 S3FIFO-0.6000-1.9000 cache size    15636, 2794458 req, miss ratio 0.2239, byte miss ratio 0.2239
tencentBlock.ns8381 S3FIFO-0.6000-1.9000 cache size    31272, 2794458 req, miss ratio 0.1822, byte miss ratio 0.1822
tencentBlock.ns8381 S3FIFO-0.6000-1.9000 cache size    62544, 2794458 req, miss ratio 0.1105, byte miss ratio 0.1105
tencentBlock.ns8381 S3FIFO-0.6000-1.9000 cache size   125088, 2794458 req, miss ratio 0.0625, byte miss ratio 0.0625
tencentBlock.ns8381 S3FIFO-0.8500-1.9000 cache size      156, 2794458 req, miss ratio 0.3784, byte miss ratio 0.3784
tencentBlock.ns8381 S3FIFO-0.8500-1.9000 cache size      469, 2794458 req, miss ratio 0.2839, byte miss ratio 0.2839
tencentBlock.ns8381 S3FIFO-0.8500-1.9000 cache size     1563, 2794458 req, miss ratio 0.2534, byte miss ratio 0.2534
tencentBlock.ns8381 S3FIFO-0.8500-1.9000 cache size     4690, 2794458 req, miss ratio 0.2433, byte miss ratio 0.2433
tencentBlock.ns8381 S3FIFO-0.8500-1.9000 cache size    15636, 2794458 req, miss ratio 0.2175, byte miss ratio 0.2175
tencentBlock.ns8381 S3FIFO-0.8500-1.9000 cache size    31272, 2794458 req, miss ratio 0.1818, byte miss ratio 0.1818
tencentBlock.ns8381 S3FIFO-0.8500-1.9000 cache size    62544, 2794458 req, miss ratio 0.1126, byte miss ratio 0.1126
tencentBlock.ns8381 S3FIFO-0.8500-1.9000 cache size   125088, 2794458 req, miss ratio 0.0651, byte miss ratio 0.0651
tencentBlock.ns8381 S3FIFO-0.8000-0.9000 cache size      156, 2794458 req, miss ratio 0.3667, byte miss ratio 0.3667
tencentBlock.ns8381 S3FIFO-0.8000-0.9000 cache size      469, 2794458 req, miss ratio 0.2780, byte miss ratio 0.2780
tencentBlock.ns8381 S3FIFO-0.8000-0.9000 cache size     1563, 2794458 req, miss ratio 0.2517, byte miss ratio 0.2517
tencentBlock.ns8381 S3FIFO-0.8000-0.9000 cache size     4690, 2794458 req, miss ratio 0.2407, byte miss ratio 0.2407
tencentBlock.ns8381 S3FIFO-0.8000-0.9000 cache size    15636, 2794458 req, miss ratio 0.2267, byte miss ratio 0.2267
tencentBlock.ns8381 S3FIFO-0.8000-0.9000 cache size    31272, 2794458 req, miss ratio 0.1836, byte miss ratio 0.1836
tencentBlock.ns8381 S3FIFO-0.8000-0.9000 cache size    62544, 2794458 req, miss ratio 0.1127, byte miss ratio 0.1127
tencentBlock.ns8381 S3FIFO-0.8000-0.9000 cache size   125088, 2794458 req, miss ratio 0.0647, byte miss ratio 0.0647
tencentBlock.ns8381 S3FIFO-0.9900-1.9000 cache size      156, 2794458 req, miss ratio 0.4088, byte miss ratio 0.4088
tencentBlock.ns8381 S3FIFO-0.9900-1.9000 cache size      469, 2794458 req, miss ratio 0.3128, byte miss ratio 0.3128
tencentBlock.ns8381 S3FIFO-0.9900-1.9000 cache size     1563, 2794458 req, miss ratio 0.2689, byte miss ratio 0.2689
tencentBlock.ns8381 S3FIFO-0.9900-1.9000 cache size     4690, 2794458 req, miss ratio 0.2520, byte miss ratio 0.2520
tencentBlock.ns8381 S3FIFO-0.9900-1.9000 cache size    15636, 2794458 req, miss ratio 0.2162, byte miss ratio 0.2162
tencentBlock.ns8381 S3FIFO-0.9900-1.9000 cache size    31272, 2794458 req, miss ratio 0.1774, byte miss ratio 0.1774
tencentBlock.ns8381 S3FIFO-0.9900-1.9000 cache size    62544, 2794458 req, miss ratio 0.1147, byte miss ratio 0.1147
tencentBlock.ns8381 S3FIFO-0.9900-1.9000 cache size   125088, 2794458 req, miss ratio 0.0657, byte miss ratio 0.0657
tencentBlock.ns8381 S3FIFO-0.2500-1.9000 cache size      156, 2794458 req, miss ratio 0.3011, byte miss ratio 0.3011
tencentBlock.ns8381 S3FIFO-0.2500-1.9000 cache size      469, 2794458 req, miss ratio 0.2569, byte miss ratio 0.2569
tencentBlock.ns8381 S3FIFO-0.2500-1.9000 cache size     1563, 2794458 req, miss ratio 0.2436, byte miss ratio 0.2436
tencentBlock.ns8381 S3FIFO-0.2500-1.9000 cache size     4690, 2794458 req, miss ratio 0.2296, byte miss ratio 0.2296
tencentBlock.ns8381 S3FIFO-0.2500-1.9000 cache size    15636, 2794458 req, miss ratio 0.2081, byte miss ratio 0.2081
tencentBlock.ns8381 S3FIFO-0.2500-1.9000 cache size    31272, 2794458 req, miss ratio 0.1731, byte miss ratio 0.1731
tencentBlock.ns8381 S3FIFO-0.2500-1.9000 cache size    62544, 2794458 req, miss ratio 0.1025, byte miss ratio 0.1025
tencentBlock.ns8381 S3FIFO-0.2500-1.9000 cache size   125088, 2794458 req, miss ratio 0.0568, byte miss ratio 0.0568
tencentBlock.ns8381 S3FIFO-0.0010-1.9000 cache size      156, 2794458 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8381 S3FIFO-0.0010-1.9000 cache size      469, 2794458 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8381 S3FIFO-0.0010-1.9000 cache size     1563, 2794458 req, miss ratio 0.2669, byte miss ratio 0.2669
tencentBlock.ns8381 S3FIFO-0.0010-1.9000 cache size     4690, 2794458 req, miss ratio 0.2447, byte miss ratio 0.2447
tencentBlock.ns8381 S3FIFO-0.0010-1.9000 cache size    15636, 2794458 req, miss ratio 0.2053, byte miss ratio 0.2053
tencentBlock.ns8381 S3FIFO-0.0010-1.9000 cache size    31272, 2794458 req, miss ratio 0.1650, byte miss ratio 0.1650
tencentBlock.ns8381 S3FIFO-0.0010-1.9000 cache size    62544, 2794458 req, miss ratio 0.0883, byte miss ratio 0.0883
tencentBlock.ns8381 S3FIFO-0.0010-1.9000 cache size   125088, 2794458 req, miss ratio 0.0563, byte miss ratio 0.0563
tencentBlock.ns8381 S3FIFO-0.7000-0.9000 cache size      156, 2794458 req, miss ratio 0.3423, byte miss ratio 0.3423
tencentBlock.ns8381 S3FIFO-0.7000-0.9000 cache size      469, 2794458 req, miss ratio 0.2667, byte miss ratio 0.2667
tencentBlock.ns8381 S3FIFO-0.7000-0.9000 cache size     1563, 2794458 req, miss ratio 0.2491, byte miss ratio 0.2491
tencentBlock.ns8381 S3FIFO-0.7000-0.9000 cache size     4690, 2794458 req, miss ratio 0.2358, byte miss ratio 0.2358
tencentBlock.ns8381 S3FIFO-0.7000-0.9000 cache size    15636, 2794458 req, miss ratio 0.2256, byte miss ratio 0.2256
tencentBlock.ns8381 S3FIFO-0.7000-0.9000 cache size    31272, 2794458 req, miss ratio 0.1856, byte miss ratio 0.1856
tencentBlock.ns8381 S3FIFO-0.7000-0.9000 cache size    62544, 2794458 req, miss ratio 0.1147, byte miss ratio 0.1147
tencentBlock.ns8381 S3FIFO-0.7000-0.9000 cache size   125088, 2794458 req, miss ratio 0.0630, byte miss ratio 0.0630
tencentBlock.ns8381 S3FIFO-0.3000-1.9000 cache size      156, 2794458 req, miss ratio 0.3027, byte miss ratio 0.3027
tencentBlock.ns8381 S3FIFO-0.3000-1.9000 cache size      469, 2794458 req, miss ratio 0.2570, byte miss ratio 0.2570
tencentBlock.ns8381 S3FIFO-0.3000-1.9000 cache size     1563, 2794458 req, miss ratio 0.2438, byte miss ratio 0.2438
tencentBlock.ns8381 S3FIFO-0.3000-1.9000 cache size     4690, 2794458 req, miss ratio 0.2298, byte miss ratio 0.2298
tencentBlock.ns8381 S3FIFO-0.3000-1.9000 cache size    15636, 2794458 req, miss ratio 0.2103, byte miss ratio 0.2103
tencentBlock.ns8381 S3FIFO-0.3000-1.9000 cache size    31272, 2794458 req, miss ratio 0.1751, byte miss ratio 0.1751
tencentBlock.ns8381 S3FIFO-0.3000-1.9000 cache size    62544, 2794458 req, miss ratio 0.1013, byte miss ratio 0.1013
tencentBlock.ns8381 S3FIFO-0.3000-1.9000 cache size   125088, 2794458 req, miss ratio 0.0569, byte miss ratio 0.0569
tencentBlock.ns8381 S3FIFO-0.0050-1.9000 cache size      156, 2794458 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns8381 S3FIFO-0.0050-1.9000 cache size      469, 2794458 req, miss ratio 0.2797, byte miss ratio 0.2797
tencentBlock.ns8381 S3FIFO-0.0050-1.9000 cache size     1563, 2794458 req, miss ratio 0.2608, byte miss ratio 0.2608
tencentBlock.ns8381 S3FIFO-0.0050-1.9000 cache size     4690, 2794458 req, miss ratio 0.2351, byte miss ratio 0.2351
tencentBlock.ns8381 S3FIFO-0.0050-1.9000 cache size    15636, 2794458 req, miss ratio 0.1994, byte miss ratio 0.1994
tencentBlock.ns8381 S3FIFO-0.0050-1.9000 cache size    31272, 2794458 req, miss ratio 0.1630, byte miss ratio 0.1630
tencentBlock.ns8381 S3FIFO-0.0050-1.9000 cache size    62544, 2794458 req, miss ratio 0.0875, byte miss ratio 0.0875
tencentBlock.ns8381 S3FIFO-0.0050-1.9000 cache size   125088, 2794458 req, miss ratio 0.0563, byte miss ratio 0.0563
tencentBlock.ns8381 S3FIFO-0.9900-0.9000 cache size      156, 2794458 req, miss ratio 0.4107, byte miss ratio 0.4107
tencentBlock.ns8381 S3FIFO-0.9900-0.9000 cache size      469, 2794458 req, miss ratio 0.3125, byte miss ratio 0.3125
tencentBlock.ns8381 S3FIFO-0.9900-0.9000 cache size     1563, 2794458 req, miss ratio 0.2687, byte miss ratio 0.2687
tencentBlock.ns8381 S3FIFO-0.9900-0.9000 cache size     4690, 2794458 req, miss ratio 0.2519, byte miss ratio 0.2519
tencentBlock.ns8381 S3FIFO-0.9900-0.9000 cache size    15636, 2794458 req, miss ratio 0.2232, byte miss ratio 0.2232
tencentBlock.ns8381 S3FIFO-0.9900-0.9000 cache size    31272, 2794458 req, miss ratio 0.1763, byte miss ratio 0.1763
tencentBlock.ns8381 S3FIFO-0.9900-0.9000 cache size    62544, 2794458 req, miss ratio 0.1147, byte miss ratio 0.1147
tencentBlock.ns8381 S3FIFO-0.9900-0.9000 cache size   125088, 2794458 req, miss ratio 0.0657, byte miss ratio 0.0657
tencentBlock.ns8381 S3FIFO-0.0100-0.9000 cache size      156, 2794458 req, miss ratio 0.3233, byte miss ratio 0.3233
tencentBlock.ns8381 S3FIFO-0.0100-0.9000 cache size      469, 2794458 req, miss ratio 0.2780, byte miss ratio 0.2780
tencentBlock.ns8381 S3FIFO-0.0100-0.9000 cache size     1563, 2794458 req, miss ratio 0.2569, byte miss ratio 0.2569
tencentBlock.ns8381 S3FIFO-0.0100-0.9000 cache size     4690, 2794458 req, miss ratio 0.2318, byte miss ratio 0.2318
tencentBlock.ns8381 S3FIFO-0.0100-0.9000 cache size    15636, 2794458 req, miss ratio 0.1908, byte miss ratio 0.1908
tencentBlock.ns8381 S3FIFO-0.0100-0.9000 cache size    31272, 2794458 req, miss ratio 0.1583, byte miss ratio 0.1583
tencentBlock.ns8381 S3FIFO-0.0100-0.9000 cache size    62544, 2794458 req, miss ratio 0.0878, byte miss ratio 0.0878
tencentBlock.ns8381 S3FIFO-0.0100-0.9000 cache size   125088, 2794458 req, miss ratio 0.0563, byte miss ratio 0.0563
tencentBlock.ns8381 S3FIFO-0.0500-1.9000 cache size      156, 2794458 req, miss ratio 0.3097, byte miss ratio 0.3097
tencentBlock.ns8381 S3FIFO-0.0500-1.9000 cache size      469, 2794458 req, miss ratio 0.2646, byte miss ratio 0.2646
tencentBlock.ns8381 S3FIFO-0.0500-1.9000 cache size     1563, 2794458 req, miss ratio 0.2444, byte miss ratio 0.2444
tencentBlock.ns8381 S3FIFO-0.0500-1.9000 cache size     4690, 2794458 req, miss ratio 0.2295, byte miss ratio 0.2295
tencentBlock.ns8381 S3FIFO-0.0500-1.9000 cache size    15636, 2794458 req, miss ratio 0.2020, byte miss ratio 0.2020
tencentBlock.ns8381 S3FIFO-0.0500-1.9000 cache size    31272, 2794458 req, miss ratio 0.1641, byte miss ratio 0.1641
tencentBlock.ns8381 S3FIFO-0.0500-1.9000 cache size    62544, 2794458 req, miss ratio 0.0907, byte miss ratio 0.0907
tencentBlock.ns8381 S3FIFO-0.0500-1.9000 cache size   125088, 2794458 req, miss ratio 0.0563, byte miss ratio 0.0563
tencentBlock.ns8381 S3FIFO-0.7500-1.9000 cache size      156, 2794458 req, miss ratio 0.3566, byte miss ratio 0.3566
tencentBlock.ns8381 S3FIFO-0.7500-1.9000 cache size      469, 2794458 req, miss ratio 0.2724, byte miss ratio 0.2724
tencentBlock.ns8381 S3FIFO-0.7500-1.9000 cache size     1563, 2794458 req, miss ratio 0.2504, byte miss ratio 0.2504
tencentBlock.ns8381 S3FIFO-0.7500-1.9000 cache size     4690, 2794458 req, miss ratio 0.2385, byte miss ratio 0.2385
tencentBlock.ns8381 S3FIFO-0.7500-1.9000 cache size    15636, 2794458 req, miss ratio 0.2181, byte miss ratio 0.2181
tencentBlock.ns8381 S3FIFO-0.7500-1.9000 cache size    31272, 2794458 req, miss ratio 0.1865, byte miss ratio 0.1865
tencentBlock.ns8381 S3FIFO-0.7500-1.9000 cache size    62544, 2794458 req, miss ratio 0.1142, byte miss ratio 0.1142
tencentBlock.ns8381 S3FIFO-0.7500-1.9000 cache size   125088, 2794458 req, miss ratio 0.0639, byte miss ratio 0.0639
tencentBlock.ns8381 S3FIFO-0.9500-1.9000 cache size      156, 2794458 req, miss ratio 0.4009, byte miss ratio 0.4009
tencentBlock.ns8381 S3FIFO-0.9500-1.9000 cache size      469, 2794458 req, miss ratio 0.3040, byte miss ratio 0.3040
tencentBlock.ns8381 S3FIFO-0.9500-1.9000 cache size     1563, 2794458 req, miss ratio 0.2619, byte miss ratio 0.2619
tencentBlock.ns8381 S3FIFO-0.9500-1.9000 cache size     4690, 2794458 req, miss ratio 0.2477, byte miss ratio 0.2477
tencentBlock.ns8381 S3FIFO-0.9500-1.9000 cache size    15636, 2794458 req, miss ratio 0.2160, byte miss ratio 0.2160
tencentBlock.ns8381 S3FIFO-0.9500-1.9000 cache size    31272, 2794458 req, miss ratio 0.1788, byte miss ratio 0.1788
tencentBlock.ns8381 S3FIFO-0.9500-1.9000 cache size    62544, 2794458 req, miss ratio 0.1143, byte miss ratio 0.1143
tencentBlock.ns8381 S3FIFO-0.9500-1.9000 cache size   125088, 2794458 req, miss ratio 0.0659, byte miss ratio 0.0659
tencentBlock.ns8381 S3FIFO-0.1500-0.9000 cache size      156, 2794458 req, miss ratio 0.3093, byte miss ratio 0.3093
tencentBlock.ns8381 S3FIFO-0.1500-0.9000 cache size      469, 2794458 req, miss ratio 0.2575, byte miss ratio 0.2575
tencentBlock.ns8381 S3FIFO-0.1500-0.9000 cache size     1563, 2794458 req, miss ratio 0.2442, byte miss ratio 0.2442
tencentBlock.ns8381 S3FIFO-0.1500-0.9000 cache size     4690, 2794458 req, miss ratio 0.2296, byte miss ratio 0.2296
tencentBlock.ns8381 S3FIFO-0.1500-0.9000 cache size    15636, 2794458 req, miss ratio 0.1944, byte miss ratio 0.1944
tencentBlock.ns8381 S3FIFO-0.1500-0.9000 cache size    31272, 2794458 req, miss ratio 0.1678, byte miss ratio 0.1678
