io_traces.ns17 S3FIFO-0.0100-1.9000 cache size     1203, 11600000 req, miss ratio 0.5314, byte miss ratio 0.5314
io_traces.ns17 S3FIFO-0.0100-1.9000 cache size     3609, 11600000 req, miss ratio 0.4571, byte miss ratio 0.4571
io_traces.ns17 S3FIFO-0.0100-1.9000 cache size    12031, 11600000 req, miss ratio 0.3345, byte miss ratio 0.3345
io_traces.ns17 S3FIFO-0.0100-1.9000 cache size    36095, 11600000 req, miss ratio 0.2998, byte miss ratio 0.2998
io_traces.ns17 S3FIFO-0.0100-1.9000 cache size   120317, 11600000 req, miss ratio 0.2198, byte miss ratio 0.2198
io_traces.ns17 S3FIFO-0.0100-1.9000 cache size   240635, 11600000 req, miss ratio 0.1516, byte miss ratio 0.1516
io_traces.ns17 S3FIFO-0.0100-1.9000 cache size   481270, 11600000 req, miss ratio 0.1189, byte miss ratio 0.1189
io_traces.ns17 S3FIFO-0.0100-1.9000 cache size   962540, 11600000 req, miss ratio 0.1045, byte miss ratio 0.1045
io_traces.ns17 S3FIFO-0.9000-1.9000 cache size     1203, 11600000 req, miss ratio 0.5921, byte miss ratio 0.5921
io_traces.ns17 S3FIFO-0.9000-1.9000 cache size     3609, 11600000 req, miss ratio 0.5356, byte miss ratio 0.5356
io_traces.ns17 S3FIFO-0.9000-1.9000 cache size    12031, 11600000 req, miss ratio 0.3174, byte miss ratio 0.3174
io_traces.ns17 S3FIFO-0.9000-1.9000 cache size    36095, 11600000 req, miss ratio 0.2356, byte miss ratio 0.2356
io_traces.ns17 S3FIFO-0.9000-1.9000 cache size   120317, 11600000 req, miss ratio 0.1790, byte miss ratio 0.1790
io_traces.ns17 S3FIFO-0.9000-1.9000 cache size   240635, 11600000 req, miss ratio 0.1436, byte miss ratio 0.1436
io_traces.ns17 S3FIFO-0.9000-1.9000 cache size   481270, 11600000 req, miss ratio 0.1196, byte miss ratio 0.1196
io_traces.ns17 S3FIFO-0.9000-1.9000 cache size   962540, 11600000 req, miss ratio 0.1051, byte miss ratio 0.1051
io_traces.ns17 S3FIFO-0.8500-1.9000 cache size     1203, 11600000 req, miss ratio 0.5833, byte miss ratio 0.5833
io_traces.ns17 S3FIFO-0.8500-1.9000 cache size     3609, 11600000 req, miss ratio 0.5354, byte miss ratio 0.5354
io_traces.ns17 S3FIFO-0.8500-1.9000 cache size    12031, 11600000 req, miss ratio 0.3120, byte miss ratio 0.3120
io_traces.ns17 S3FIFO-0.8500-1.9000 cache size    36095, 11600000 req, miss ratio 0.2331, byte miss ratio 0.2331
io_traces.ns17 S3FIFO-0.8500-1.9000 cache size   120317, 11600000 req, miss ratio 0.1779, byte miss ratio 0.1779
io_traces.ns17 S3FIFO-0.8500-1.9000 cache size   240635, 11600000 req, miss ratio 0.1426, byte miss ratio 0.1426
io_traces.ns17 S3FIFO-0.8500-1.9000 cache size   481270, 11600000 req, miss ratio 0.1180, byte miss ratio 0.1180
io_traces.ns17 S3FIFO-0.8500-1.9000 cache size   962540, 11600000 req, miss ratio 0.1048, byte miss ratio 0.1048
io_traces.ns17 S3FIFO-0.4500-1.9000 cache size     1203, 11600000 req, miss ratio 0.5529, byte miss ratio 0.5529
io_traces.ns17 S3FIFO-0.4500-1.9000 cache size     3609, 11600000 req, miss ratio 0.5123, byte miss ratio 0.5123
io_traces.ns17 S3FIFO-0.4500-1.9000 cache size    12031, 11600000 req, miss ratio 0.2837, byte miss ratio 0.2837
io_traces.ns17 S3FIFO-0.4500-1.9000 cache size    36095, 11600000 req, miss ratio 0.2306, byte miss ratio 0.2306
io_traces.ns17 S3FIFO-0.4500-1.9000 cache size   120317, 11600000 req, miss ratio 0.1694, byte miss ratio 0.1694
io_traces.ns17 S3FIFO-0.4500-1.9000 cache size   240635, 11600000 req, miss ratio 0.1337, byte miss ratio 0.1337
io_traces.ns17 S3FIFO-0.4500-1.9000 cache size   481270, 11600000 req, miss ratio 0.1118, byte miss ratio 0.1118
io_traces.ns17 S3FIFO-0.4500-1.9000 cache size   962540, 11600000 req, miss ratio 0.1040, byte miss ratio 0.1040
io_traces.ns17 S3FIFO-0.9000-0.9000 cache size     1203, 11600000 req, miss ratio 0.5901, byte miss ratio 0.5901
io_traces.ns17 S3FIFO-0.9000-0.9000 cache size     3609, 11600000 req, miss ratio 0.5373, byte miss ratio 0.5373
io_traces.ns17 S3FIFO-0.9000-0.9000 cache size    12031, 11600000 req, miss ratio 0.3191, byte miss ratio 0.3191
io_traces.ns17 S3FIFO-0.9000-0.9000 cache size    36095, 11600000 req, miss ratio 0.2337, byte miss ratio 0.2337
