cdn1_allcolo.ns7555 S3FIFO-0.2000-1.9000 cache size        6, 1278235 req, miss ratio 0.5466, byte miss ratio 0.5466
cdn1_allcolo.ns7555 S3FIFO-0.2000-1.9000 cache size       18, 1278235 req, miss ratio 0.5140, byte miss ratio 0.5140
cdn1_allcolo.ns7555 S3FIFO-0.2000-1.9000 cache size       60, 1278235 req, miss ratio 0.4647, byte miss ratio 0.4647
cdn1_allcolo.ns7555 S3FIFO-0.2000-1.9000 cache size      182, 1278235 req, miss ratio 0.4002, byte miss ratio 0.4002
cdn1_allcolo.ns7555 S3FIFO-0.2000-1.9000 cache size      607, 1278235 req, miss ratio 0.2300, byte miss ratio 0.2300
cdn1_allcolo.ns7555 S3FIFO-0.2000-1.9000 cache size     1215, 1278235 req, miss ratio 0.0822, byte miss ratio 0.0822
cdn1_allcolo.ns7555 S3FIFO-0.2000-1.9000 cache size     2431, 1278235 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_allcolo.ns7555 S3FIFO-0.2000-1.9000 cache size     4863, 1278235 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns7555 S3FIFO-0.5000-1.9000 cache size        6, 1278235 req, miss ratio 0.5234, byte miss ratio 0.5234
cdn1_allcolo.ns7555 S3FIFO-0.5000-1.9000 cache size       18, 1278235 req, miss ratio 0.4902, byte miss ratio 0.4902
cdn1_allcolo.ns7555 S3FIFO-0.5000-1.9000 cache size       60, 1278235 req, miss ratio 0.4657, byte miss ratio 0.4657
cdn1_allcolo.ns7555 S3FIFO-0.5000-1.9000 cache size      182, 1278235 req, miss ratio 0.4046, byte miss ratio 0.4046
cdn1_allcolo.ns7555 S3FIFO-0.5000-1.9000 cache size      607, 1278235 req, miss ratio 0.2394, byte miss ratio 0.2394
cdn1_allcolo.ns7555 S3FIFO-0.5000-1.9000 cache size     1215, 1278235 req, miss ratio 0.0925, byte miss ratio 0.0925
cdn1_allcolo.ns7555 S3FIFO-0.5000-1.9000 cache size     2431, 1278235 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_allcolo.ns7555 S3FIFO-0.5000-1.9000 cache size     4863, 1278235 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns7555 S3FIFO-0.8500-1.9000 cache size        6, 1278235 req, miss ratio 0.5063, byte miss ratio 0.5063
cdn1_allcolo.ns7555 S3FIFO-0.8500-1.9000 cache size       18, 1278235 req, miss ratio 0.4905, byte miss ratio 0.4905
cdn1_allcolo.ns7555 S3FIFO-0.8500-1.9000 cache size       60, 1278235 req, miss ratio 0.4666, byte miss ratio 0.4666
cdn1_allcolo.ns7555 S3FIFO-0.8500-1.9000 cache size      182, 1278235 req, miss ratio 0.4083, byte miss ratio 0.4083
cdn1_allcolo.ns7555 S3FIFO-0.8500-1.9000 cache size      607, 1278235 req, miss ratio 0.2501, byte miss ratio 0.2501
