tencentBlock.ns4747 S3FIFO-0.9000-0.9000 cache size     1386, 8729695 req, miss ratio 0.5920, byte miss ratio 0.5920
tencentBlock.ns4747 S3FIFO-0.9000-0.9000 cache size     4159, 8729695 req, miss ratio 0.5760, byte miss ratio 0.5760
tencentBlock.ns4747 S3FIFO-0.9000-0.9000 cache size    13866, 8729695 req, miss ratio 0.5718, byte miss ratio 0.5718
tencentBlock.ns4747 S3FIFO-0.9000-0.9000 cache size    41599, 8729695 req, miss ratio 0.5645, byte miss ratio 0.5645
tencentBlock.ns4747 S3FIFO-0.9000-0.9000 cache size   138665, 8729695 req, miss ratio 0.5441, byte miss ratio 0.5441
tencentBlock.ns4747 S3FIFO-0.9000-0.9000 cache size   277330, 8729695 req, miss ratio 0.5249, byte miss ratio 0.5249
tencentBlock.ns4747 S3FIFO-0.9000-0.9000 cache size   554660, 8729695 req, miss ratio 0.3936, byte miss ratio 0.3936
tencentBlock.ns4747 S3FIFO-0.9000-0.9000 cache size  1109321, 8729695 req, miss ratio 0.2111, byte miss ratio 0.2111
tencentBlock.ns4747 S3FIFO-0.2000-0.9000 cache size     1386, 8729695 req, miss ratio 0.5773, byte miss ratio 0.5773
tencentBlock.ns4747 S3FIFO-0.2000-0.9000 cache size     4159, 8729695 req, miss ratio 0.5719, byte miss ratio 0.5719
tencentBlock.ns4747 S3FIFO-0.2000-0.9000 cache size    13866, 8729695 req, miss ratio 0.5688, byte miss ratio 0.5688
tencentBlock.ns4747 S3FIFO-0.2000-0.9000 cache size    41599, 8729695 req, miss ratio 0.5579, byte miss ratio 0.5579
tencentBlock.ns4747 S3FIFO-0.2000-0.9000 cache size   138665, 8729695 req, miss ratio 0.5216, byte miss ratio 0.5216
tencentBlock.ns4747 S3FIFO-0.2000-0.9000 cache size   277330, 8729695 req, miss ratio 0.4645, byte miss ratio 0.4645
tencentBlock.ns4747 S3FIFO-0.2000-0.9000 cache size   554660, 8729695 req, miss ratio 0.4098, byte miss ratio 0.4098
tencentBlock.ns4747 S3FIFO-0.2000-0.9000 cache size  1109321, 8729695 req, miss ratio 0.2039, byte miss ratio 0.2039
tencentBlock.ns4747 S3FIFO-0.9500-1.9000 cache size     1386, 8729695 req, miss ratio 0.6012, byte miss ratio 0.6012
tencentBlock.ns4747 S3FIFO-0.9500-1.9000 cache size     4159, 8729695 req, miss ratio 0.5788, byte miss ratio 0.5788
tencentBlock.ns4747 S3FIFO-0.9500-1.9000 cache size    13866, 8729695 req, miss ratio 0.5726, byte miss ratio 0.5726
tencentBlock.ns4747 S3FIFO-0.9500-1.9000 cache size    41599, 8729695 req, miss ratio 0.5651, byte miss ratio 0.5651
tencentBlock.ns4747 S3FIFO-0.9500-1.9000 cache size   138665, 8729695 req, miss ratio 0.5459, byte miss ratio 0.5459
tencentBlock.ns4747 S3FIFO-0.9500-1.9000 cache size   277330, 8729695 req, miss ratio 0.5149, byte miss ratio 0.5149
tencentBlock.ns4747 S3FIFO-0.9500-1.9000 cache size   554660, 8729695 req, miss ratio 0.3897, byte miss ratio 0.3897
tencentBlock.ns4747 S3FIFO-0.9500-1.9000 cache size  1109321, 8729695 req, miss ratio 0.2135, byte miss ratio 0.2135
tencentBlock.ns4747 S3FIFO-0.6000-0.9000 cache size     1386, 8729695 req, miss ratio 0.5775, byte miss ratio 0.5775
tencentBlock.ns4747 S3FIFO-0.6000-0.9000 cache size     4159, 8729695 req, miss ratio 0.5728, byte miss ratio 0.5728
tencentBlock.ns4747 S3FIFO-0.6000-0.9000 cache size    13866, 8729695 req, miss ratio 0.5699, byte miss ratio 0.5699
tencentBlock.ns4747 S3FIFO-0.6000-0.9000 cache size    41599, 8729695 req, miss ratio 0.5610, byte miss ratio 0.5610
tencentBlock.ns4747 S3FIFO-0.6000-0.9000 cache size   138665, 8729695 req, miss ratio 0.5360, byte miss ratio 0.5360
tencentBlock.ns4747 S3FIFO-0.6000-0.9000 cache size   277330, 8729695 req, miss ratio 0.5138, byte miss ratio 0.5138
