cdn1_allcolo.ns639 S3FIFO-0.1500-1.9000 cache size      379, 5979872 req, miss ratio 0.0642, byte miss ratio 0.0642
cdn1_allcolo.ns639 S3FIFO-0.1500-1.9000 cache size     1138, 5979872 req, miss ratio 0.0642, byte miss ratio 0.0642
cdn1_allcolo.ns639 S3FIFO-0.1500-1.9000 cache size     3794, 5979872 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_allcolo.ns639 S3FIFO-0.1500-1.9000 cache size    11382, 5979872 req, miss ratio 0.0640, byte miss ratio 0.0640
cdn1_allcolo.ns639 S3FIFO-0.1500-1.9000 cache size    37941, 5979872 req, miss ratio 0.0639, byte miss ratio 0.0639
cdn1_allcolo.ns639 S3FIFO-0.1500-1.9000 cache size    75882, 5979872 req, miss ratio 0.0637, byte miss ratio 0.0637
cdn1_allcolo.ns639 S3FIFO-0.1500-1.9000 cache size   151765, 5979872 req, miss ratio 0.0636, byte miss ratio 0.0636
cdn1_allcolo.ns639 S3FIFO-0.1500-1.9000 cache size   303531, 5979872 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_allcolo.ns639 S3FIFO-0.9500-1.9000 cache size      379, 5979872 req, miss ratio 0.0642, byte miss ratio 0.0642
cdn1_allcolo.ns639 S3FIFO-0.9500-1.9000 cache size     1138, 5979872 req, miss ratio 0.0642, byte miss ratio 0.0642
cdn1_allcolo.ns639 S3FIFO-0.9500-1.9000 cache size     3794, 5979872 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_allcolo.ns639 S3FIFO-0.9500-1.9000 cache size    11382, 5979872 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_allcolo.ns639 S3FIFO-0.9500-1.9000 cache size    37941, 5979872 req, miss ratio 0.0640, byte miss ratio 0.0640
cdn1_allcolo.ns639 S3FIFO-0.9500-1.9000 cache size    75882, 5979872 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_allcolo.ns639 S3FIFO-0.9500-1.9000 cache size   151765, 5979872 req, miss ratio 0.0636, byte miss ratio 0.0636
cdn1_allcolo.ns639 S3FIFO-0.9500-1.9000 cache size   303531, 5979872 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_allcolo.ns639 S3FIFO-0.4500-0.9000 cache size      379, 5979872 req, miss ratio 0.0642, byte miss ratio 0.0642
cdn1_allcolo.ns639 S3FIFO-0.4500-0.9000 cache size     1138, 5979872 req, miss ratio 0.0642, byte miss ratio 0.0642
cdn1_allcolo.ns639 S3FIFO-0.4500-0.9000 cache size     3794, 5979872 req, miss ratio 0.0641, byte miss ratio 0.0641
cdn1_allcolo.ns639 S3FIFO-0.4500-0.9000 cache size    11382, 5979872 req, miss ratio 0.0640, byte miss ratio 0.0640
