cdn1_allcolo.ns388 S3FIFO-0.5500-0.9000 cache size       76, 3162681 req, miss ratio 0.7498, byte miss ratio 0.7498
cdn1_allcolo.ns388 S3FIFO-0.5500-0.9000 cache size      228, 3162681 req, miss ratio 0.5766, byte miss ratio 0.5766
cdn1_allcolo.ns388 S3FIFO-0.5500-0.9000 cache size      760, 3162681 req, miss ratio 0.3754, byte miss ratio 0.3754
cdn1_allcolo.ns388 S3FIFO-0.5500-0.9000 cache size     2280, 3162681 req, miss ratio 0.2338, byte miss ratio 0.2338
cdn1_allcolo.ns388 S3FIFO-0.5500-0.9000 cache size     7601, 3162681 req, miss ratio 0.1217, byte miss ratio 0.1217
cdn1_allcolo.ns388 S3FIFO-0.5500-0.9000 cache size    15203, 3162681 req, miss ratio 0.0752, byte miss ratio 0.0752
cdn1_allcolo.ns388 S3FIFO-0.5500-0.9000 cache size    30406, 3162681 req, miss ratio 0.0426, byte miss ratio 0.0426
cdn1_allcolo.ns388 S3FIFO-0.5500-0.9000 cache size    60812, 3162681 req, miss ratio 0.0256, byte miss ratio 0.0256
cdn1_allcolo.ns388 S3FIFO-0.1500-0.9000 cache size       76, 3162681 req, miss ratio 0.6885, byte miss ratio 0.6885
cdn1_allcolo.ns388 S3FIFO-0.1500-0.9000 cache size      228, 3162681 req, miss ratio 0.5025, byte miss ratio 0.5025
cdn1_allcolo.ns388 S3FIFO-0.1500-0.9000 cache size      760, 3162681 req, miss ratio 0.3185, byte miss ratio 0.3185
cdn1_allcolo.ns388 S3FIFO-0.1500-0.9000 cache size     2280, 3162681 req, miss ratio 0.1981, byte miss ratio 0.1981
cdn1_allcolo.ns388 S3FIFO-0.1500-0.9000 cache size     7601, 3162681 req, miss ratio 0.1020, byte miss ratio 0.1020
cdn1_allcolo.ns388 S3FIFO-0.1500-0.9000 cache size    15203, 3162681 req, miss ratio 0.0631, byte miss ratio 0.0631
cdn1_allcolo.ns388 S3FIFO-0.1500-0.9000 cache size    30406, 3162681 req, miss ratio 0.0367, byte miss ratio 0.0367
cdn1_allcolo.ns388 S3FIFO-0.1500-0.9000 cache size    60812, 3162681 req, miss ratio 0.0249, byte miss ratio 0.0249
cdn1_allcolo.ns388 S3FIFO-0.6000-1.9000 cache size       76, 3162681 req, miss ratio 0.7680, byte miss ratio 0.7680
cdn1_allcolo.ns388 S3FIFO-0.6000-1.9000 cache size      228, 3162681 req, miss ratio 0.5972, byte miss ratio 0.5972
cdn1_allcolo.ns388 S3FIFO-0.6000-1.9000 cache size      760, 3162681 req, miss ratio 0.3901, byte miss ratio 0.3901
cdn1_allcolo.ns388 S3FIFO-0.6000-1.9000 cache size     2280, 3162681 req, miss ratio 0.2421, byte miss ratio 0.2421
cdn1_allcolo.ns388 S3FIFO-0.6000-1.9000 cache size     7601, 3162681 req, miss ratio 0.1250, byte miss ratio 0.1250
cdn1_allcolo.ns388 S3FIFO-0.6000-1.9000 cache size    15203, 3162681 req, miss ratio 0.0768, byte miss ratio 0.0768
cdn1_allcolo.ns388 S3FIFO-0.6000-1.9000 cache size    30406, 3162681 req, miss ratio 0.0436, byte miss ratio 0.0436
cdn1_allcolo.ns388 S3FIFO-0.6000-1.9000 cache size    60812, 3162681 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns388 S3FIFO-0.8500-1.9000 cache size       76, 3162681 req, miss ratio 0.8128, byte miss ratio 0.8128
cdn1_allcolo.ns388 S3FIFO-0.8500-1.9000 cache size      228, 3162681 req, miss ratio 0.6541, byte miss ratio 0.6541
cdn1_allcolo.ns388 S3FIFO-0.8500-1.9000 cache size      760, 3162681 req, miss ratio 0.4375, byte miss ratio 0.4375
