tencentBlock.ns10829 S3FIFO-0.1000-1.9000 cache size      481, 5524750 req, miss ratio 0.6647, byte miss ratio 0.6647
tencentBlock.ns10829 S3FIFO-0.1000-1.9000 cache size     1445, 5524750 req, miss ratio 0.6230, byte miss ratio 0.6230
tencentBlock.ns10829 S3FIFO-0.1000-1.9000 cache size     4819, 5524750 req, miss ratio 0.5371, byte miss ratio 0.5371
tencentBlock.ns10829 S3FIFO-0.1000-1.9000 cache size    14458, 5524750 req, miss ratio 0.4491, byte miss ratio 0.4491
tencentBlock.ns10829 S3FIFO-0.1000-1.9000 cache size    48194, 5524750 req, miss ratio 0.2188, byte miss ratio 0.2188
tencentBlock.ns10829 S3FIFO-0.1000-1.9000 cache size    96389, 5524750 req, miss ratio 0.1638, byte miss ratio 0.1638
tencentBlock.ns10829 S3FIFO-0.1000-1.9000 cache size   192778, 5524750 req, miss ratio 0.1012, byte miss ratio 0.1012
tencentBlock.ns10829 S3FIFO-0.1000-1.9000 cache size   385556, 5524750 req, miss ratio 0.0876, byte miss ratio 0.0876
tencentBlock.ns10829 S3FIFO-0.0010-1.9000 cache size      481, 5524750 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns10829 S3FIFO-0.0010-1.9000 cache size     1445, 5524750 req, miss ratio 0.6395, byte miss ratio 0.6395
tencentBlock.ns10829 S3FIFO-0.0010-1.9000 cache size     4819, 5524750 req, miss ratio 0.5518, byte miss ratio 0.5518
tencentBlock.ns10829 S3FIFO-0.0010-1.9000 cache size    14458, 5524750 req, miss ratio 0.4539, byte miss ratio 0.4539
tencentBlock.ns10829 S3FIFO-0.0010-1.9000 cache size    48194, 5524750 req, miss ratio 0.2206, byte miss ratio 0.2206
tencentBlock.ns10829 S3FIFO-0.0010-1.9000 cache size    96389, 5524750 req, miss ratio 0.1631, byte miss ratio 0.1631
tencentBlock.ns10829 S3FIFO-0.0010-1.9000 cache size   192778, 5524750 req, miss ratio 0.1045, byte miss ratio 0.1045
tencentBlock.ns10829 S3FIFO-0.0010-1.9000 cache size   385556, 5524750 req, miss ratio 0.0876, byte miss ratio 0.0876
tencentBlock.ns10829 S3FIFO-0.0500-0.9000 cache size      481, 5524750 req, miss ratio 0.6698, byte miss ratio 0.6698
tencentBlock.ns10829 S3FIFO-0.0500-0.9000 cache size     1445, 5524750 req, miss ratio 0.6291, byte miss ratio 0.6291
tencentBlock.ns10829 S3FIFO-0.0500-0.9000 cache size     4819, 5524750 req, miss ratio 0.5346, byte miss ratio 0.5346
tencentBlock.ns10829 S3FIFO-0.0500-0.9000 cache size    14458, 5524750 req, miss ratio 0.4258, byte miss ratio 0.4258
tencentBlock.ns10829 S3FIFO-0.0500-0.9000 cache size    48194, 5524750 req, miss ratio 0.2098, byte miss ratio 0.2098
tencentBlock.ns10829 S3FIFO-0.0500-0.9000 cache size    96389, 5524750 req, miss ratio 0.1613, byte miss ratio 0.1613
tencentBlock.ns10829 S3FIFO-0.0500-0.9000 cache size   192778, 5524750 req, miss ratio 0.1011, byte miss ratio 0.1011
tencentBlock.ns10829 S3FIFO-0.0500-0.9000 cache size   385556, 5524750 req, miss ratio 0.0876, byte miss ratio 0.0876
tencentBlock.ns10829 S3FIFO-0.9900-1.9000 cache size      481, 5524750 req, miss ratio 0.7493, byte miss ratio 0.7493
tencentBlock.ns10829 S3FIFO-0.9900-1.9000 cache size     1445, 5524750 req, miss ratio 0.6856, byte miss ratio 0.6856
tencentBlock.ns10829 S3FIFO-0.9900-1.9000 cache size     4819, 5524750 req, miss ratio 0.6185, byte miss ratio 0.6185
tencentBlock.ns10829 S3FIFO-0.9900-1.9000 cache size    14458, 5524750 req, miss ratio 0.5411, byte miss ratio 0.5411
tencentBlock.ns10829 S3FIFO-0.9900-1.9000 cache size    48194, 5524750 req, miss ratio 0.3122, byte miss ratio 0.3122
tencentBlock.ns10829 S3FIFO-0.9900-1.9000 cache size    96389, 5524750 req, miss ratio 0.2088, byte miss ratio 0.2088
tencentBlock.ns10829 S3FIFO-0.9900-1.9000 cache size   192778, 5524750 req, miss ratio 0.1373, byte miss ratio 0.1373
tencentBlock.ns10829 S3FIFO-0.9900-1.9000 cache size   385556, 5524750 req, miss ratio 0.0976, byte miss ratio 0.0976
tencentBlock.ns10829 S3FIFO-0.8500-1.9000 cache size      481, 5524750 req, miss ratio 0.7176, byte miss ratio 0.7176
tencentBlock.ns10829 S3FIFO-0.8500-1.9000 cache size     1445, 5524750 req, miss ratio 0.6564, byte miss ratio 0.6564
tencentBlock.ns10829 S3FIFO-0.8500-1.9000 cache size     4819, 5524750 req, miss ratio 0.6038, byte miss ratio 0.6038
tencentBlock.ns10829 S3FIFO-0.8500-1.9000 cache size    14458, 5524750 req, miss ratio 0.5303, byte miss ratio 0.5303
tencentBlock.ns10829 S3FIFO-0.8500-1.9000 cache size    48194, 5524750 req, miss ratio 0.3025, byte miss ratio 0.3025
tencentBlock.ns10829 S3FIFO-0.8500-1.9000 cache size    96389, 5524750 req, miss ratio 0.2003, byte miss ratio 0.2003
tencentBlock.ns10829 S3FIFO-0.8500-1.9000 cache size   192778, 5524750 req, miss ratio 0.1260, byte miss ratio 0.1260
tencentBlock.ns10829 S3FIFO-0.8500-1.9000 cache size   385556, 5524750 req, miss ratio 0.0919, byte miss ratio 0.0919
tencentBlock.ns10829 S3FIFO-0.3000-0.9000 cache size      481, 5524750 req, miss ratio 0.6628, byte miss ratio 0.6628
tencentBlock.ns10829 S3FIFO-0.3000-0.9000 cache size     1445, 5524750 req, miss ratio 0.6288, byte miss ratio 0.6288
