cdn1_allcolo.ns878 S3FIFO-0.1500-0.9000 cache size      741, 9962223 req, miss ratio 0.2137, byte miss ratio 0.2137
cdn1_allcolo.ns878 S3FIFO-0.1500-0.9000 cache size     2223, 9962223 req, miss ratio 0.1969, byte miss ratio 0.1969
cdn1_allcolo.ns878 S3FIFO-0.1500-0.9000 cache size     7411, 9962223 req, miss ratio 0.1740, byte miss ratio 0.1740
cdn1_allcolo.ns878 S3FIFO-0.1500-0.9000 cache size    22233, 9962223 req, miss ratio 0.1471, byte miss ratio 0.1471
cdn1_allcolo.ns878 S3FIFO-0.1500-0.9000 cache size    74112, 9962223 req, miss ratio 0.1147, byte miss ratio 0.1147
cdn1_allcolo.ns878 S3FIFO-0.1500-0.9000 cache size   148225, 9962223 req, miss ratio 0.0977, byte miss ratio 0.0977
cdn1_allcolo.ns878 S3FIFO-0.1500-0.9000 cache size   296451, 9962223 req, miss ratio 0.0843, byte miss ratio 0.0843
cdn1_allcolo.ns878 S3FIFO-0.1500-0.9000 cache size   592902, 9962223 req, miss ratio 0.0758, byte miss ratio 0.0758
cdn1_allcolo.ns878 S3FIFO-0.3000-0.9000 cache size      741, 9962223 req, miss ratio 0.2132, byte miss ratio 0.2132
cdn1_allcolo.ns878 S3FIFO-0.3000-0.9000 cache size     2223, 9962223 req, miss ratio 0.1969, byte miss ratio 0.1969
cdn1_allcolo.ns878 S3FIFO-0.3000-0.9000 cache size     7411, 9962223 req, miss ratio 0.1739, byte miss ratio 0.1739
cdn1_allcolo.ns878 S3FIFO-0.3000-0.9000 cache size    22233, 9962223 req, miss ratio 0.1486, byte miss ratio 0.1486
cdn1_allcolo.ns878 S3FIFO-0.3000-0.9000 cache size    74112, 9962223 req, miss ratio 0.1166, byte miss ratio 0.1166
cdn1_allcolo.ns878 S3FIFO-0.3000-0.9000 cache size   148225, 9962223 req, miss ratio 0.0991, byte miss ratio 0.0991
cdn1_allcolo.ns878 S3FIFO-0.3000-0.9000 cache size   296451, 9962223 req, miss ratio 0.0849, byte miss ratio 0.0849
cdn1_allcolo.ns878 S3FIFO-0.3000-0.9000 cache size   592902, 9962223 req, miss ratio 0.0758, byte miss ratio 0.0758
cdn1_allcolo.ns878 S3FIFO-0.9900-0.9000 cache size      741, 9962223 req, miss ratio 0.2227, byte miss ratio 0.2227
cdn1_allcolo.ns878 S3FIFO-0.9900-0.9000 cache size     2223, 9962223 req, miss ratio 0.2081, byte miss ratio 0.2081
cdn1_allcolo.ns878 S3FIFO-0.9900-0.9000 cache size     7411, 9962223 req, miss ratio 0.1889, byte miss ratio 0.1889
cdn1_allcolo.ns878 S3FIFO-0.9900-0.9000 cache size    22233, 9962223 req, miss ratio 0.1665, byte miss ratio 0.1665
cdn1_allcolo.ns878 S3FIFO-0.9900-0.9000 cache size    74112, 9962223 req, miss ratio 0.1366, byte miss ratio 0.1366
cdn1_allcolo.ns878 S3FIFO-0.9900-0.9000 cache size   148225, 9962223 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_allcolo.ns878 S3FIFO-0.9900-0.9000 cache size   296451, 9962223 req, miss ratio 0.0964, byte miss ratio 0.0964
cdn1_allcolo.ns878 S3FIFO-0.9900-0.9000 cache size   592902, 9962223 req, miss ratio 0.0792, byte miss ratio 0.0792
